experiment,preset,mc,seed,wall_time_s,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA_active,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,selected_observations_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,bid_rounds_mean,bundle_column_count_mean,bundle_pricing_iterations_mean,bundle_lp_worst_deficit_bound_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high
joint_bundle_v1.2_main,small-uav-compact-800m,200,2026,340.3685191000113,joint_bundle_cg,0.4705,0.4487021680640436,0.4924109418743866,0.021854386905171497,0.4475,0.494,0.023249999999999993,0.465,0.395,0.535,0.05142318244170096,0.049828668981481486,0.053239098875661375,0.0017052149470899447,0.04998333333333333,1280.0,2.1333333333333337,2.0,11.665,1.0,1.0,1029.49,0.4282520693303461,1.8933822170864243,1.4234473414067117,1.517434316542654,0.9934906282475379,0.9873396713760448,0.9885698627503434,-0.9119375147130577,1.0,1.0,300.8389461665679,1.902152719784496,0.02828132088883384,109.2576918921379,0.0,0.0,0.9695454545454544,0.995,0.99,1.0,1.0,1.0,1.0,1.0,1.0,643.575,0.0,0.0,0.0,0.0,643.575,3.37,0.8138585923175506,0.0,122.11269488273769,0.245,0.47050000000000003,0.42,0.51,0.367578125,0.22054687499999995,235.03042669263115,141.0182560155787,joint_bundle_cg,0.0,0.0,0.0
joint_bundle_v1.2_main,small-uav-compact-800m,200,2026,340.36853039998095,fixed_fusion_bundle,0.441,0.41937331445597414,0.4628529054208864,0.021739795482456137,0.41850000000000004,0.4625,0.021999999999999992,0.425,0.355,0.495,0.05107332989867766,0.0494868501984127,0.052974224537037026,0.0017436871693121622,0.04956666666666667,1280.0,2.1333333333333337,2.0,11.72,1.0,1.0,1040.62,0.4282520693303461,1.6910755431202638,1.1504923517378416,1.2586089900143258,0.9966222028891711,0.9935447119074766,0.9941602101038154,-1.4233531004767934,1.0,1.0,267.4975620119291,1.4687426528106333,0.019539253127859788,91.01946139875716,0.0,0.0,0.9667803030303029,0.9875,0.975,1.0,1.0,1.0,1.0,1.0,1.0,45.93,0.0,0.0,0.0,0.0,45.93,3.91,0.8267482298611304,0.0,36.50348195425042,0.23,0.441,0.38,0.49,0.34453125,0.20671874999999995,208.98247032181962,125.38948219309175,joint_bundle_cg,0.029500000000000002,0.008209970295367821,0.050790029704632186
joint_bundle_v1.2_main,small-uav-compact-800m,200,2026,340.36853720003273,proposed_c2f_adaptive_pd,0.4155,0.3940838374790085,0.43724015539547817,0.02157815895823484,0.39399999999999996,0.4375,0.02175000000000002,0.33,0.265,0.395,0.05116279069767442,0.049388809523809515,0.05297963293650793,0.0017954117063492085,0.0484,1280.0,2.1333333333333337,2.0,10.075,0.9775,1.0,1040.62,0.4282520693303461,2.086103003575666,1.3334121906084726,1.4839503532019112,0.9958775627314347,0.9917815347658231,0.9926007403589455,-0.25994119436517577,1.0,1.0,240.58720120628377,1.057137765538961,0.009829058352513386,79.80613513906191,1040.62,57.995,0.9667853535353536,0.9675,0.935,0.625,0.25,1.0,1.0,1.0,1.0,3701.725,3701.725,0.0,0.0,0.0,0.0,0.0,nan,0.0,53.49068395453286,0.215,0.41550000000000004,0.365,0.475,0.324609375,0.19476562499999994,187.95875094240918,112.77525056544549,joint_bundle_cg,0.055,0.032650402182297214,0.07734959781770279
joint_bundle_v1.2_main,small-uav-compact-800m,200,2026,340.36854199995287,sense_sinr_budgeted,0.425,0.4034985467593765,0.44678902088070044,0.02164523706066196,0.40349999999999997,0.447,0.02175000000000002,0.3,0.235,0.365,0.050347222222222224,0.048729824735449734,0.05233792658730159,0.0018040509259259277,0.04833333333333333,1280.0,2.1333333333333337,2.0,11.475,0.987,1.0,1040.62,0.4282520693303461,2.1598841541788065,1.4497192881930692,1.5917522613902166,0.9923960373421186,0.9858974543367668,0.9871971709378371,-0.06082354867454459,1.0,1.0,1104.8127575595222,1.0520580503223922,0.01157046720466025,102.04798668009809,0.0,0.0,0.9694090909090909,0.9575,0.915,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,40.778010001326614,0.23,0.425,0.365,0.48,0.33203125,0.19921874999999994,863.1349668433767,517.880980106026,joint_bundle_cg,0.045500000000000006,0.023234885704922513,0.0677651142950775
joint_bundle_v1.2_main,small-uav-compact-800m,200,2026,340.36854619998485,local_only_bundle,0.4585,0.4367625034250278,0.4803966173358148,0.021817056955393488,0.4355,0.48200000000000004,0.02325000000000002,0.4,0.3348750000000001,0.47,0.0515979381443299,0.04990832175925925,0.05353769014550265,0.0018146841931216996,0.05005,0.0,0.0,0.0,10.0,1.0,1.0,1041.95,0.4282520693303461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.05069242110054,1.724412259560994,0.020967884880885607,92.19721245973278,0.0,0.0,0.9700000000000002,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,328.76,0.0,0.0,0.0,0.0,328.76,2.0,0.8421242011088812,0.0,82.2228592932891,0.235,0.4585,0.42,0.49,458500000000.0,458500000000.0,247050692421100.53,247050692421100.53,joint_bundle_cg,0.012000000000000002,-0.0017936715516345333,0.025793671551634537
