trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,2,8,1280.0,2.1333333333333333,2220.9610087024876,142.79646131091695,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2944.0,2944.0,0.0,0.0,"2,0,4,10,12,6,11,7,9,13",0:1-6;1:0-2;2:6-4;3:1-10;4:0-12;5:1-6;6:9-11;7:6-7;8:0-9;9:0-13
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,2,8,1280.0,2.1333333333333333,358.89546552117906,207.42527326022056,1.0,7,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8688.0,8688.0,0.0,0.0,"5,3,1,9,10,2,0,11,7,13",0:1-5;1:0-3;2:0-1;3:0-9;4:2-13;5:1-2;6:14-11;7:0-11;8:2-7;9:2-13
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,10,2,8,1280.0,2.1333333333333333,470.7984062597967,64.62975620203348,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2880.0,2880.0,0.0,0.0,"11,3,8,4,7,6,0,14,10,5",0:2-8;1:8-10;2:10-8;3:6-4;4:0-7;5:4-6;6:1-0;7:10-14;8:8-10;9:14-5
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,2,8,1280.0,2.1333333333333333,2257.582092000933,183.9999101930448,1.0,2,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4035.0,4035.0,0.0,0.0,"11,10,0,6,12,1,3,4,8,5",0:2-10;1:1-10;2:6-0;3:2-6;4:0-12;5:1-3;6:1-3;7:2-4;8:3-8;9:2-5
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,2,8,1280.0,2.1333333333333333,310.28521136208025,104.145451472985,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4667.0,4667.0,0.0,0.0,"5,2,7,9,3,13,12,1,6,0",0:0-5;1:2-7;2:1-7;3:3-9;4:0-4;5:1-13;6:0-12;7:2-1;8:1-6;9:8-0
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,2,8,1280.0,2.1333333333333333,287.8028831060023,117.01071290450288,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2753.0,2753.0,0.0,0.0,"14,8,9,13,7,11,6,10,5,4",0:6-7;1:1-4;2:4-9;3:11-13;4:6-7;5:13-11;6:14-6;7:4-10;8:4-5;9:10-4
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,2,8,1280.0,2.1333333333333333,1191.9201281732953,750.1700902269142,1.0,9,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4470.0,4470.0,0.0,0.0,"2,1,8,6,11,3,5,7,9,4",0:0-2;1:0-1;2:0-4;3:0-6;4:1-9;5:4-3;6:3-5;7:3-7;8:4-9;9:8-4
7,proposed_c2f_adaptive_pd,9,10,0.9,15,270,0.05555555555555555,9,2,7,1280.0,2.1333333333333333,434.6653541719793,166.68657216378674,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3013.0,3013.0,0.0,0.0,"14,3,7,8,12,10,4,0,6,2",0:4-3;1:3-4;2:;3:3-8;4:4-12;5:2-10;6:3-4;7:6-0;8:8-6;9:4-2
8,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,10,2,8,1280.0,2.1333333333333333,555.6515124262872,122.91100034002744,1.0,0,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3073.0,3073.0,0.0,0.0,"11,13,1,0,2,4,14,3,9,5",0:3-11;1:0-1;2:2-3;3:1-0;4:3-2;5:0-4;6:0-14;7:0-3;8:1-9;9:0-5
9,proposed_c2f_adaptive_pd,9,10,0.9,9,270,0.03333333333333333,10,2,8,1280.0,2.1333333333333333,717.020642229231,210.29506930735488,0.9,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3577.0,3577.0,0.0,0.0,"7,6,4,1,5,3,2,13,0,8",0:7-14;1:0-6;2:0-6;3:3-1;4:0-5;5:11-3;6:0-2;7:1-13;8:1-0;9:2-8
10,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,2,8,1280.0,2.1333333333333333,1770.9736187075328,168.46530777194528,1.0,2,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2493.0,2493.0,0.0,0.0,"6,13,14,3,1,4,7,12,0,5",0:0-1;1:7-0;2:7-14;3:4-3;4:0-1;5:3-4;6:11-7;7:2-12;8:1-0;9:3-5
11,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,2,8,1280.0,2.1333333333333333,23386.141355488864,213.9172541035416,1.0,7,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2939.0,2939.0,0.0,0.0,"0,11,8,3,7,1,10,2,14,4",0:0-6;1:0-7;2:4-8;3:0-3;4:1-7;5:2-1;6:1-10;7:8-2;8:1-14;9:1-4
12,proposed_c2f_adaptive_pd,9,10,0.9,15,300,0.05,10,2,8,1280.0,2.1333333333333333,19644.700852726502,197.544142625177,1.0,2,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2980.0,2980.0,0.0,0.0,"11,4,3,1,8,6,0,5,12,10",0:3-8;1:0-7;2:7-3;3:0-1;4:3-8;5:2-6;6:1-0;7:3-5;8:0-12;9:5-10
13,proposed_c2f_adaptive_pd,9,10,0.9,23,300,0.07666666666666666,10,2,8,1280.0,2.1333333333333333,3016.479765749407,72.51285530601173,1.0,0,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3292.0,3292.0,0.0,0.0,"2,4,9,10,0,6,7,3,5,8",0:1-2;1:2-3;2:0-9;3:0-8;4:1-0;5:0-6;6:14-7;7:4-3;8:14-5;9:10-8
14,proposed_c2f_adaptive_pd,9,10,0.9,8,270,0.02962962962962963,9,2,7,1280.0,2.1333333333333333,12305.602267946833,734.1863506892912,1.0,5,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2625.0,2625.0,0.0,0.0,"12,7,4,10,8,2,6,5,0,9",0:2-4;1:0-4;2:;3:5-10;4:0-8;5:4-2;6:1-6;7:2-5;8:2-0;9:5-9
15,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,2,8,1280.0,2.1333333333333333,516.6408511227476,126.87292056593282,1.0,7,1,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,2902.0,2902.0,0.0,0.0,"8,4,0,14,9,1,11,7,6,10",0:1-4;1:1-8;2:2-0;3:4-14;4:10-9;5:0-1;6:0-11;7:2-7;8:0-6;9:0-10
16,proposed_c2f_adaptive_pd,9,10,0.9,16,300,0.05333333333333334,10,2,8,1280.0,2.1333333333333333,3146.53577563998,147.40517574097657,1.0,1,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3050.0,3050.0,0.0,0.0,"6,2,14,9,11,7,3,12,4,0",0:2-14;1:6-2;2:2-14;3:0-6;4:2-11;5:1-7;6:2-3;7:0-12;8:2-4;9:9-0
17,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,2,8,1280.0,2.1333333333333333,365.6161716166304,97.105505111686,1.0,9,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8129.0,8129.0,0.0,0.0,"1,3,5,4,12,7,6,10,0,11",0:0-1;1:1-3;2:1-5;3:3-4;4:0-7;5:6-7;6:0-6;7:0-1;8:6-0;9:5-11
18,proposed_c2f_adaptive_pd,10,10,1.0,13,300,0.043333333333333335,10,2,8,1280.0,2.1333333333333333,1272.0292562131858,143.61201385986655,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2981.0,2981.0,0.0,0.0,"8,0,3,14,6,4,1,2,9,10",0:8-9;1:0-6;2:0-3;3:2-14;4:1-6;5:0-4;6:2-1;7:3-2;8:8-9;9:2-10
19,proposed_c2f_adaptive_pd,10,10,1.0,21,300,0.07,10,2,8,1280.0,2.1333333333333333,3321.214556058905,450.6659361458718,1.0,8,1,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,2883.0,2883.0,0.0,0.0,"10,2,8,11,7,9,12,5,6,3",0:6-10;1:0-13;2:9-1;3:8-11;4:3-7;5:3-9;6:0-12;7:3-5;8:10-6;9:7-3
20,proposed_c2f_adaptive_pd,9,10,0.9,10,300,0.03333333333333333,10,2,8,1280.0,2.1333333333333333,2066.5321107160125,235.2807361290538,1.0,0,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4412.0,4412.0,0.0,0.0,"2,1,0,6,13,14,10,3,5,12",0:14-2;1:0-1;2:0-4;3:0-6;4:6-13;5:1-12;6:2-10;7:1-3;8:1-5;9:5-12
21,proposed_c2f_adaptive_pd,9,10,0.9,16,300,0.05333333333333334,10,2,8,1280.0,2.1333333333333333,1252.0692138540805,61.105285801402786,1.0,3,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2982.0,2982.0,0.0,0.0,"3,0,5,10,2,11,8,6,1,13",0:0-3;1:0-1;2:10-13;3:2-10;4:1-2;5:5-11;6:3-8;7:0-6;8:12-1;9:2-13
22,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,2,8,1280.0,2.1333333333333333,1327.5554936775286,638.9618858703914,1.0,2,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3162.0,3162.0,0.0,0.0,"4,3,2,1,12,5,11,10,9,14",0:1-3;1:1-2;2:9-2;3:3-1;4:3-12;5:1-5;6:4-11;7:0-10;8:5-9;9:3-14
23,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,2,8,1280.0,2.1333333333333333,3723.489766644153,168.91111435913695,1.0,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3576.0,3576.0,0.0,0.0,"3,5,7,8,12,2,10,0,6,4",0:0-6;1:0-5;2:8-7;3:7-8;4:0-1;5:10-2;6:2-10;7:2-0;8:2-6;9:2-4
24,proposed_c2f_adaptive_pd,7,10,0.7,12,300,0.04,10,2,8,1280.0,2.1333333333333333,132.02433115503575,59.260716931538056,1.0,7,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2665.0,2665.0,0.0,0.0,"8,3,4,6,7,9,11,5,14,10",0:8-14;1:5-3;2:5-4;3:0-1;4:3-7;5:4-9;6:3-11;7:4-5;8:4-14;9:5-10
25,proposed_c2f_adaptive_pd,8,10,0.8,19,300,0.06333333333333334,10,2,8,1280.0,2.1333333333333333,2775.4498238798124,248.82516782839315,1.0,5,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2958.0,2958.0,0.0,0.0,"13,2,4,1,9,12,5,8,0,7",0:0-8;1:0-7;2:13-4;3:3-1;4:1-9;5:13-12;6:0-5;7:0-8;8:2-0;9:0-7
26,proposed_c2f_adaptive_pd,9,10,0.9,19,300,0.06333333333333334,10,2,8,1280.0,2.1333333333333333,608.4732055638585,124.91678643425223,1.0,9,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2855.0,2855.0,0.0,0.0,"12,1,11,0,4,5,8,13,9,6",0:12-13;1:6-1;2:1-4;3:2-0;4:1-4;5:1-5;6:5-8;7:6-13;8:0-9;9:1-6
27,proposed_c2f_adaptive_pd,8,10,0.8,15,300,0.05,10,2,8,1280.0,2.1333333333333333,1050.8640093683637,410.8717859868086,1.0,1,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2988.0,2988.0,0.0,0.0,"5,1,2,14,13,3,11,7,12,8",0:0-4;1:9-1;2:0-14;3:2-14;4:0-13;5:0-3;6:1-11;7:0-7;8:7-12;9:12-8
28,proposed_c2f_adaptive_pd,9,10,0.9,13,270,0.04814814814814815,9,2,7,1280.0,2.1333333333333333,443.4904178740477,136.36360103595493,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3447.0,3447.0,0.0,0.0,"6,2,13,11,7,5,3,12,10,1",0:0-3;1:1-2;2:7-3;3:13-11;4:14-7;5:10-5;6:;7:3-12;8:0-10;9:0-1
29,proposed_c2f_adaptive_pd,9,10,0.9,18,300,0.06,10,2,8,1280.0,2.1333333333333333,449.6485228871491,192.55179854388234,1.0,3,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4006.0,4006.0,0.0,0.0,"11,13,4,1,5,0,9,3,6,14",0:0-11;1:0-3;2:11-4;3:5-1;4:11-5;5:0-2;6:5-9;7:5-3;8:0-6;9:0-14
30,proposed_c2f_adaptive_pd,10,10,1.0,7,300,0.023333333333333334,10,2,8,1280.0,2.1333333333333333,12606.96426908377,1361.0590350782104,1.0,0,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3017.0,3017.0,0.0,0.0,"8,0,5,12,14,1,13,7,2,9",0:1-12;1:0-1;2:7-5;3:8-12;4:3-14;5:0-1;6:0-13;7:1-7;8:0-2;9:5-9
31,proposed_c2f_adaptive_pd,9,10,0.9,13,300,0.043333333333333335,10,2,8,1280.0,2.1333333333333333,3836.013219526615,301.44479017017306,1.0,1,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2411.0,2411.0,0.0,0.0,"0,7,2,5,12,8,4,9,3,11",0:0-9;1:7-13;2:8-2;3:3-5;4:0-12;5:1-8;6:0-4;7:0-9;8:0-3;9:0-11
32,proposed_c2f_adaptive_pd,9,10,0.9,11,270,0.040740740740740744,9,2,7,1280.0,2.1333333333333333,69532.85762485492,1151.7463124800456,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2452.0,2452.0,0.0,0.0,"9,11,1,8,7,12,6,2,4,13",0:2-12;1:2-12;2:3-1;3:0-8;4:4-7;5:;6:14-6;7:12-2;8:1-4;9:7-13
33,proposed_c2f_adaptive_pd,9,10,0.9,10,300,0.03333333333333333,10,2,8,1280.0,2.1333333333333333,1095.1222930547335,193.2854270450689,1.0,0,1,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,3374.0,3374.0,0.0,0.0,"14,12,5,0,7,11,13,6,10,8",0:0-14;1:3-12;2:1-2;3:0-4;4:0-7;5:3-11;6:3-13;7:0-6;8:0-10;9:5-8
34,proposed_c2f_adaptive_pd,9,10,0.9,16,300,0.05333333333333334,10,2,8,1280.0,2.1333333333333333,3665.1696360392534,135.51826673774858,1.0,0,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3853.0,3853.0,0.0,0.0,"0,9,2,4,12,1,8,10,11,13",0:9-0;1:9-12;2:1-2;3:0-4;4:9-12;5:1-3;6:2-8;7:0-10;8:0-11;9:0-13
35,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,10,2,8,1280.0,2.1333333333333333,2808.345845274308,150.2157770027144,1.0,1,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3018.0,3018.0,0.0,0.0,"9,4,5,13,3,1,11,6,0,8",0:0-4;1:7-4;2:0-2;3:0-13;4:1-3;5:2-1;6:1-11;7:1-6;8:2-0;9:0-8
36,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,2,8,1280.0,2.1333333333333333,921.6352113397816,344.5221809150203,1.0,2,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2643.0,2643.0,0.0,0.0,"5,1,12,3,13,14,7,2,9,11",0:1-9;1:1-12;2:1-12;3:2-3;4:9-13;5:2-14;6:10-7;7:9-2;8:1-9;9:0-11
37,proposed_c2f_adaptive_pd,10,10,1.0,13,300,0.043333333333333335,10,2,8,1280.0,2.1333333333333333,3776.9515405847656,269.30593117544237,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4143.0,4143.0,0.0,0.0,"0,4,2,13,3,9,1,10,5,6",0:0-1;1:0-4;2:1-2;3:0-7;4:5-3;5:2-9;6:0-1;7:6-10;8:0-5;9:3-6
38,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,2,8,1280.0,2.1333333333333333,12959.884528223214,282.4825811779848,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3511.0,3511.0,0.0,0.0,"9,14,3,7,13,8,12,11,0,6",0:1-9;1:1-2;2:3-8;3:0-7;4:12-13;5:3-8;6:0-12;7:0-11;8:11-0;9:1-6
39,proposed_c2f_adaptive_pd,10,10,1.0,16,300,0.05333333333333334,10,2,8,1280.0,2.1333333333333333,1975.2300945139802,303.67902413904693,1.0,9,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4546.0,4546.0,0.0,0.0,"9,3,1,0,2,4,8,12,14,13",0:3-12;1:0-3;2:0-1;3:0-13;4:4-2;5:1-4;6:14-8;7:2-12;8:3-14;9:2-13
40,proposed_c2f_adaptive_pd,9,10,0.9,18,270,0.06666666666666667,9,2,7,1280.0,2.1333333333333333,3047.0153280420654,431.9989457007927,1.0,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3902.0,3902.0,0.0,0.0,"13,14,6,9,4,12,8,5,3,11",0:0-13;1:14-13;2:0-1;3:14-9;4:;5:4-12;6:5-8;7:14-5;8:0-3;9:0-11
41,proposed_c2f_adaptive_pd,10,10,1.0,13,300,0.043333333333333335,10,2,8,1280.0,2.1333333333333333,541.8680697015488,197.62470290503217,1.0,0,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4901.0,4901.0,0.0,0.0,"2,9,0,7,1,4,6,8,3,10",0:5-2;1:2-9;2:0-7;3:0-7;4:1-3;5:6-4;6:10-6;7:3-8;8:0-3;9:2-10
42,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,2,8,1280.0,2.1333333333333333,1730.120546849904,343.07816404631717,1.0,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2660.0,2660.0,0.0,0.0,"14,0,2,12,11,1,3,4,5,8",0:0-5;1:0-6;2:8-2;3:1-12;4:4-11;5:0-1;6:1-3;7:2-4;8:0-5;9:1-8
43,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,2,8,1280.0,2.1333333333333333,1411.649194671088,289.34610796401125,1.0,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3596.0,3596.0,0.0,0.0,"8,5,4,6,1,2,14,3,11,12",0:3-8;1:1-2;2:2-4;3:0-6;4:1-12;5:6-2;6:6-14;7:8-3;8:14-11;9:1-12
44,proposed_c2f_adaptive_pd,10,10,1.0,21,300,0.07,10,2,8,1280.0,2.1333333333333333,3239.8016119606305,128.98857804163882,1.0,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3454.0,3454.0,0.0,0.0,"7,2,6,8,12,1,3,11,9,0",0:0-4;1:0-2;2:0-2;3:3-8;4:0-12;5:0-1;6:8-3;7:14-11;8:0-9;9:1-0
45,proposed_c2f_adaptive_pd,8,10,0.8,17,300,0.056666666666666664,10,2,8,1280.0,2.1333333333333333,314.7201516494848,299.87170218550546,1.0,9,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4921.0,4921.0,0.0,0.0,"4,13,0,3,14,1,2,9,12,6",0:0-4;1:2-13;2:0-5;3:0-4;4:6-14;5:11-1;6:3-2;7:13-9;8:0-12;9:0-6
