trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
5,ridge_ls,6,6,3.4505034993416354e-13,14.828850033937353,20.66856907571369,0,28,35.342585045587256,0.5960192053913134,0.008479949674745151,1.0365918977366761e-07,7.745939541727916e-10,0.04245739454993991,0.04114357041983041,0.9999999999999976,21.967470948611794,20.66856907571369,1,28
5,protected_ls,6,6,3.4505034993416354e-13,15.769338335800143,20.66856907571369,0,28,5.934304084640502,0.5313621643203823,0.005716393549092328,3.202275801747215e-08,6.022251005038801e-10,0.02732772074302187,0.026729664446806866,1.999999999999939,20.43282625756271,20.66856907571369,0,28
5,tp_uic_stage1,6,6,3.4505034993416354e-13,15.782201636018538,20.66856907571369,0,28,5.934324101237189,0.5322613679791824,0.005718081553317746,3.2254874242205795e-08,6.029872885679674e-10,0.02733592661681837,0.026737229060869512,1.8559973714841822,20.32194982755813,20.66856907571369,0,28
5,tp_uic_full,6,6,3.4505034993416354e-13,18.496572866850883,20.66856907571369,0,28,29.958576326630954,0.9535103497963867,0.009111222479761018,1.0163882815081378e-07,7.826227581297223e-10,0.04591464844319664,0.0446587658241744,1.000001136640655,24.650456500010655,20.66856907571369,1,28
5,perfect_channel,6,6,3.4505034993416354e-13,129.28617329412685,20.66856907571369,1,28,inf,1.0,0.015730405548170387,1.5128045676370794e-07,1.9687507423839703e-09,0.07997988556150178,0.07809287058487271,1.0,138.5159208088156,20.66856907571369,1,28
6,no_ic,6,6,3.622438742827052e-13,1185.7231299974462,20.66856907571369,1,28,0.0,1.0,0.06041047816964999,8.254128101830873e-11,3.735508155086157e-12,0.6977323219369475,0.6468825725702645,282.2333808105772,1158.6440225170934,20.66856907571369,1,28
6,fixed_kappa,6,6,3.622438742827052e-13,1420.3608093028763,20.66856907571369,1,28,39.999999999999986,1.0,0.06308845658513189,9.173422171593216e-11,5.8680835376262385e-12,0.7336075759550593,0.6607027308891332,1.0281233380810573,1541.708386708028,20.66856907571369,1,28
6,plain_ls,6,6,3.622438742827052e-13,664.1219323824307,20.66856907571369,1,28,41.480838886400434,0.9026257140392935,0.058374571762763144,7.641160862240273e-11,2.2395731774529004e-12,0.6742098812594328,0.630106781489835,0.9999999999999976,566.0367366549802,20.66856907571369,1,28
6,ridge_ls,6,6,3.622438742827052e-13,652.5614967806207,20.66856907571369,1,28,41.48097666585903,0.9026257234265727,0.05842246096748727,7.683604108308996e-11,2.3526908440871367e-12,0.674762999548127,0.6304583194920319,0.9999999999999987,562.7036727016986,20.66856907571369,1,28
6,protected_ls,6,6,3.622438742827052e-13,1039.2092170830792,20.66856907571369,1,28,11.146541082624072,0.9036894099421845,0.05050851495286235,1.8166585464334848e-11,2.3194458027136643e-12,0.5497404618677182,0.5293833924162081,1.395756905397225,1085.8404867744657,20.66856907571369,1,28
6,tp_uic_stage1,6,6,3.622438742827052e-13,1038.5811474341267,20.66856907571369,1,28,11.146539765289859,0.9036894210566515,0.050509600991976406,1.817347323940925e-11,2.320463927393146e-12,0.5497538431075408,0.5293925501016391,1.395248482074859,1085.0017714071516,20.66856907571369,1,28
6,tp_uic_full,6,6,3.622438742827052e-13,1391.5329148256383,20.66856907571369,1,28,28.0275786804893,1.459599155504437,0.05973335032362381,7.529939284304551e-11,2.9620795572481426e-12,0.6867975504254147,0.644058493075183,1.0000000018381574,1374.0025886087267,20.66856907571369,1,28
6,perfect_channel,6,6,3.622438742827052e-13,1311.7065801914864,20.66856907571369,1,28,inf,1.0,0.06335419491275905,9.326494855862919e-11,6.09502355933708e-12,0.7378685221165576,0.6628505060436365,1.0,1459.8711201202386,20.66856907571369,1,28
7,no_ic,8,8,6.906033718222599e-13,42.14128180705808,20.66856907571369,1,28,0.0,1.0,0.004020796586865066,3.0029326463783613e-06,6.907454082358917e-08,0.03165027729291087,0.02172699968889806,2.983030196520534,23.520205733021495,20.66856907571369,1,28
7,fixed_kappa,8,8,6.906033718222599e-13,48.885717529895985,20.66856907571369,1,28,39.99999999999999,1.0,0.004599552324837221,3.7928703405679734e-06,1.1910727297685631e-07,0.03648900961260611,0.023114129192144603,1.0001983030196522,31.735302700846585,20.66856907571369,1,28
