axis,value,arm,n,kappa_db,kappa_pred_db,cal_err_db,eta_protect,eta_survive,noise_enh_db,protect_dim,candidates,echo_to_direct_db,p_fa,p_d_weak
max_protected_targets,1,no_ic,12,0.0,0.0,0.0,0.07542809948776577,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,1,fixed_kappa,12,39.99999999999999,39.99999999999999,0.0,0.07542809948776577,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,1,plain_ls,12,41.4825751727672,40.903266777020576,1.2551248327233409,0.07542809948776577,0.6619266514982812,-24.937806629933135,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,1,ridge_ls,12,41.487525649152545,40.903266777020576,1.2578585239078865,0.07542809948776577,0.6619268665093676,-24.971420958505888,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,1,protected_ls,12,16.958792949232958,16.853889455367508,0.35297941619802053,0.07542809948776577,0.6833377661763361,-25.037136224521156,40.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,1,tp_uic_stage1,12,16.958799312322398,16.853889455367508,0.3529807245680566,0.07542809948776577,0.6860761273971727,-25.098679636331944,40.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,1,tp_uic_full,12,30.17021761131874,16.853889455367508,14.481536394278436,0.07542809948776577,1.1183091913821763,-16.697266787017803,40.0,420.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,1,perfect_channel,12,inf,inf,nan,0.07542809948776577,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,2,no_ic,12,0.0,0.0,0.0,0.2026285388139637,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,2,fixed_kappa,12,39.99999999999999,39.99999999999999,0.0,0.2026285388139637,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,2,plain_ls,12,41.4825751727672,40.903266777020576,1.2551248327233409,0.2026285388139637,0.6619266514982812,-24.937806629933135,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,2,ridge_ls,12,41.487525649152545,40.903266777020576,1.2578585239078865,0.2026285388139637,0.6619268665093676,-24.971420958505888,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,2,protected_ls,12,12.430266146693398,11.857336459147323,0.6423633087382743,0.2026285388139637,0.689906523939256,-24.796420425545804,75.5,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,2,tp_uic_stage1,12,12.430264370633685,11.857336459147323,0.6424618158825993,0.2026285388139637,0.7029652648472531,-24.95604370783681,75.5,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,2,tp_uic_full,12,30.17021761131874,11.857336459147323,19.483008834507793,0.2026285388139637,1.1183091913821763,-16.697266787017803,75.5,420.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,2,perfect_channel,12,inf,inf,nan,0.2026285388139637,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,3,no_ic,12,0.0,0.0,0.0,0.40960469256787563,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,3,fixed_kappa,12,39.99999999999999,39.99999999999999,0.0,0.40960469256787563,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,3,plain_ls,12,41.4825751727672,40.903266777020576,1.2551248327233409,0.40960469256787563,0.6619266514982812,-24.937806629933135,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,3,ridge_ls,12,41.487525649152545,40.903266777020576,1.2578585239078865,0.40960469256787563,0.6619268665093676,-24.971420958505888,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,3,protected_ls,12,8.580901335126182,9.128115750980808,0.6092412675635206,0.40960469256787563,0.7181060468066989,-24.269759677440604,107.5,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,3,tp_uic_stage1,12,8.58140057128859,9.128115750980808,0.6094939979099604,0.40960469256787563,0.7301580451838303,-25.158755628158517,107.5,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,3,tp_uic_full,12,30.188880625616594,9.128115750980808,23.089403599659075,0.40960469256787563,1.1188978359680997,-17.06872289938466,107.5,420.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,3,perfect_channel,12,inf,inf,nan,0.40960469256787563,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,5,no_ic,12,0.0,0.0,0.0,0.7722679779574697,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,5,fixed_kappa,12,39.99999999999999,39.99999999999999,0.0,0.7722679779574697,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,5,plain_ls,12,41.4825751727672,40.903266777020576,1.2551248327233409,0.7722679779574697,0.6619266514982812,-24.937806629933135,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,5,ridge_ls,12,41.487525649152545,40.903266777020576,1.2578585239078865,0.7722679779574697,0.6619268665093676,-24.971420958505888,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,5,protected_ls,12,5.884712232886979,4.996421188955285,0.4784881735688035,0.7722679779574697,0.8655026607882779,-25.059333711774258,148.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,5,tp_uic_stage1,12,5.884841671217071,4.996421188955285,0.47826393286328145,0.7722679779574697,0.8737458251734969,-26.229565846785903,148.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,5,tp_uic_full,12,30.388780402532802,4.996421188955285,25.784507503574382,0.7722679779574697,1.1188978359680997,-17.03358213002673,148.0,399.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,5,perfect_channel,12,inf,inf,nan,0.7722679779574697,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,10,no_ic,12,0.0,0.0,0.0,0.9781708039774952,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,10,fixed_kappa,12,39.99999999999999,39.99999999999999,0.0,0.9781708039774952,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,10,plain_ls,12,41.4825751727672,40.903266777020576,1.2551248327233409,0.9781708039774952,0.6619266514982812,-24.937806629933135,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,10,ridge_ls,12,41.487525649152545,40.903266777020576,1.2578585239078865,0.9781708039774952,0.6619268665093676,-24.971420958505888,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
max_protected_targets,10,protected_ls,12,1.4868081830416082,1.7596150850384196,0.34224539306150736,0.9781708039774952,0.9948347475518438,-24.298273769369747,217.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,10,tp_uic_stage1,12,1.486901745227601,1.7596150850384196,0.3419833507600884,0.9781708039774952,0.9975055831294559,-27.962591094254083,217.0,0.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,10,tp_uic_full,12,30.864622687159475,1.7596150850384196,29.42406608021522,0.9781708039774952,1.1209941703658384,-17.214212464438432,217.0,294.0,-11.865159005065538,0.08333333333333333,0.08333333333333333
max_protected_targets,10,perfect_channel,12,inf,inf,nan,0.9781708039774952,1.0,-inf,0.0,0.0,-11.865159005065538,0.08333333333333333,0.16666666666666666
