method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.967,0.9582320514487254,0.9739773607123955,0.007872654631835063,0.9590000000000001,0.9740000000000001,0.007500000000000007,0.048970366649924664,0.04726847896852888,0.05073026752428,0.0017308942778755596,0.04725541666666666,0.05066675925925926,0.0017056712962962989,0.04875,0.047055584878093075,0.050502195489089276,0.0017233053054981004,716.8,1039.0099903273308,1.1946666666666668,1.7316833172122181,1.12,1.6234531098864542,13.15,3.6190468358395145,1.0,1.0,853.65,0.5290964551576377,3.5819629113209928,2.956384177731564,3.0641393416574214,0.9974197231047054,0.9972140573824413,0.9972609436352649,2.762524519504401,1.0,1.0,49193.67071105519,181.2008553661663,20.523964403941243,5104.120281030446,853.65,65.335,0.996016062884484,13831.66,13831.66,0.0,6.565410002367571,9.007530013332143,0.665,2973.7412514097673,0.94,0.967,0.945,0.99,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,1.3490513392857142,0.8094308035714285,68629.56293394975,41177.737760369855
proposed_c2f_adaptive_pd_calibrated,0.967,0.9582320514487254,0.9739773607123955,0.007872654631835063,0.9590000000000001,0.9740000000000001,0.007500000000000007,0.04984095094592332,0.048124493753557325,0.051615309353296605,0.0017454077998696402,0.04813680555555555,0.051538935185185195,0.001701064814814822,0.04961666666666667,0.04790774240399677,0.051383260324068564,0.001737758960035897,716.8,1039.0099903273308,1.1946666666666668,1.7316833172122181,1.12,1.6234531098864542,13.15,3.6190468358395145,1.0,1.0,853.65,0.5290964551576377,3.5819629113209928,2.956384177731564,3.0641393416574214,0.9974197231047054,0.9972140573824413,0.9972609436352649,2.762524519504401,1.0,1.0,49193.67071105519,181.2008553661663,20.523964403941243,5104.120281030446,853.65,65.335,0.996016062884484,13831.66,13831.66,0.0,15.393394499551505,21.26582995406352,0.665,2973.7412514097673,0.94,0.967,0.945,0.99,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,1.3490513392857142,0.8094308035714285,68629.56293394975,41177.737760369855
