split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,ncp_unit,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,4,0,0,30.0,tp_uic_full,tp_uic_full,0.001027823521987669,32.65596040218015,1,3,14.927295087690077,8.024500263123837,10,0.9989502850103961,8.66566098169277,12.616098037395208,12.616113898052152,1.1569569737745271e-06,6.334428005228254e-08,6.33440487161494e-08,2.31336133135501e-13,0.9999649637042962,0.9999510499584272,0.9999309264119265,0.999421534895109,0.9284317369773885,3.0067892162920767e-13,4.7000045491518e-06,45,5,55.17427734985836
calibration,0,4,0,1,30.0,tp_uic_full,tp_uic_full,0.0014177176463990397,32.851633080406415,1,3,12.792109130185544,8.512652751994574,10,0.9988895268551836,8.663649974071376,12.060681808177074,12.06068867699136,1.2102761527351727e-06,7.530369648197209e-08,7.530357738151866e-08,1.1910045342530193e-13,0.9998962657508427,1.0003666756339826,0.9999388667368889,0.9995516828803599,0.9360459402177658,3.3899610351184986e-13,4.464044564727264e-06,45,5,55.90142368716662
calibration,1,4,0,0,30.0,tp_uic_full,tp_uic_full,0.5591224855208567,30.125407465265567,1,3,2095.3500640923003,2410.4917845410146,10,0.9953278564676037,109.98706406582191,13.614465277750817,13.614499389248813,6.460437279366421e-07,2.8107057799169097e-08,2.81068370341996e-08,2.2076496949849955e-13,1.0031405714434338,1.003362006931346,0.9979113638822819,0.6357557103458638,0.9849511250604923,7.003546031328209e-12,0.00024449665306224184,45,5,50.56386788807779
calibration,1,4,0,1,30.0,tp_uic_full,tp_uic_full,0.6763304696456228,28.86272135079945,1,3,681.2574346683361,909.3724143936133,10,0.9945480479132233,102.66837241372522,13.400231521083983,13.40027216056007,4.830513532194081e-07,2.2078529822240204e-08,2.2078323221483334e-08,2.0660075687120598e-13,1.0008735382140481,1.0006938043200386,0.994848939153883,0.38683184977522556,0.9852188840121279,6.7460190050778875e-12,0.0002973600315531747,45,5,49.02779007034855
calibration,2,4,0,0,30.0,tp_uic_full,tp_uic_full,0.0011990053957905355,36.80013558088733,1,3,7.152232201990397,10.683181647259346,10,0.9612622096128238,2.0114857523456395,14.927562565138054,14.927566922294314,3.0042407045241904e-06,9.660029875888035e-08,9.66002018425245e-08,9.691635584555587e-14,0.9999800590318583,1.0001393513673904,0.999991734284566,0.9999710778538135,0.9872350486870832,3.699093423025264e-14,3.804481640190956e-07,45,5,57.01713122551459
calibration,2,4,0,1,30.0,tp_uic_full,tp_uic_full,0.0012112942554992987,36.87598026972808,1,3,4.542695425068891,3.027070751877719,10,0.9612298082783723,2.0114577265622664,23.76792111714577,23.76802121793149,3.0571672248517266e-06,1.2838878331536019e-08,1.2838582410898931e-08,2.9592063708797437e-13,1.0000055434266713,1.0000066417767466,0.9999879241193619,0.9999786595810997,0.9901693261553461,5.527792330423779e-14,4.104859605161977e-06,45,5,48.253258237488915
calibration,3,4,0,0,30.0,tp_uic_full,tp_uic_full,0.019359857698936174,30.120024411962667,1,3,282.0287854207203,321.32476812179397,10,0.9973263567314861,6.012184731895939,14.468276411159867,14.468334347161779,6.452434567906291e-07,2.306194691255426e-08,2.3061639262297562e-08,3.0765025669541985e-13,0.9995797497489325,0.9759949196899127,1.000094600083823,0.9985215705266474,0.9824017230041809,2.1765096501621442e-13,9.183754780755498e-06,45,5,50.314676852857176
calibration,3,4,0,1,30.0,tp_uic_full,tp_uic_full,0.03327060039681449,30.145873220200023,1,3,70.09155686731552,43.94060787237012,10,0.9964075382308182,5.961575828572911,11.655110526022654,11.655133861702327,6.490953381672913e-07,4.434017853045078e-08,4.433994028072254e-08,2.3824972823564713e-13,1.000623769381668,0.9681856003809087,0.9995926856299521,0.9930212873090756,0.9833971130927318,2.302569525625261e-13,5.123675312184003e-06,45,5,53.19255958668812
test,4,4,0,0,30.0,tp_uic_full,tp_uic_full,0.009230329651200238,28.969961956062757,1,3,9.04273149934048,45.096000359229706,10,0.9998035379314745,26.561807753561446,10.726257369975087,10.726291112922501,4.951278595176846e-07,4.188819306938644e-08,4.18878676161136e-08,3.2545327283948564e-13,1.0005327570384055,0.9974509328104979,0.9999378108860887,0.9979026352707271,0.08828453225229653,1.0202254287060072e-12,2.4009140150279633e-05,45,5,53.358976701926295
test,4,4,0,1,30.0,tp_uic_full,tp_uic_full,0.007252982497908658,29.694661999234388,1,3,161.69356168108106,157.05091205779794,10,0.9998031364931385,26.576240464502362,11.660584390827427,11.660600920560555,5.850424349050432e-07,3.9914337832036025e-08,3.991418591389654e-08,1.5191813948442033e-13,1.0005803299066003,0.9971334703130386,0.9999049814927927,0.998784164730929,0.0990928912883082,1.0108761535361826e-12,2.4948521723502283e-05,45,5,53.14842196197064
