scene_id,nominal_10_h0,perfect_10_h0,nominal_30_h0,perfect_30_h0,nominal_50_h0,perfect_50_h0
179,8.645232885756416,8.741431363970165,9.000465801737551,8.741431363970166,10.375674610620134,8.741431363969793
180,4.603844122551179,4.687633845753693,4.522106846218226,4.687633845753682,4.578901586455347,4.687633845753911
181,3.9036429891725577,4.449788280970003,5.0820918807857485,4.449788280969971,5.938136009634957,4.449788280970084
182,3.6265599350475672,5.449546200602727,4.305779733074658,5.449546200602789,5.025962488570334,5.449546200603431
183,8.834945993743457,8.525701651492707,9.146099172469064,8.525701651492717,9.134487207115239,8.5257016514932
184,7.09217446704953,6.968834266633872,7.42860807575748,6.968834266633859,7.608864908681754,6.968834266633647
185,6.876203777090858,6.760496493718293,7.447604680633025,6.760496493718373,7.075833525823521,6.760496493718216
186,10.630739253912363,9.882928049473733,10.485760827137776,9.882928049473776,10.804454722273652,9.88292804947375
187,7.886087056530021,8.145785193911278,7.682520687826409,8.145785193911268,7.784911228389179,8.145785193910823
188,4.61762945370049,4.21573382668144,4.693552309498467,4.21573382668147,4.603972200128371,4.215733826681596
189,10.587061665386067,6.5104707713877685,11.553504127011697,6.510470771387795,10.902500468671173,6.510470771386375
190,8.063120384479987,6.238155033889979,7.344706399777553,6.238155033889964,7.577649750909646,6.23815503389018
191,10.340647641084427,9.76876138682759,11.52017834317415,9.768761386827594,12.11431684645223,9.768761386827558
192,4.196478031323267,4.016194908602244,4.085828207928527,4.016194908602244,3.9661735100256434,4.01619490860222
193,8.96112643448954,9.739346051737247,8.59090842882105,9.739346051737213,8.370163991680009,9.73934605173717
194,4.337735298955262,5.090747401150382,4.535291607009448,5.090747401150367,4.486620825269485,5.0907474011507
195,9.505667457916438,9.75817170337693,9.496292675247815,9.75817170337694,9.439537075730012,9.75817170337707
196,9.916441927435994,9.469989744086808,8.44804854925852,9.46998974408681,9.466235289204182,9.469989744086956
197,4.921676902809292,5.32063735283586,4.951394969747728,5.320637352835903,5.017968079176064,5.320637352836026
198,6.966898342107083,6.968462588217478,7.07276538443845,6.968462588217577,6.757397883363712,6.9684625882175615
199,6.564304924625505,6.2363210196751435,6.762996184375003,6.2363210196751675,6.829104908124219,6.23632101967521
200,3.6756143002041712,4.648397253854689,4.194304336701387,4.648397253854782,4.565373165892559,4.648397253854945
201,2.7292780637522887,3.7127136548202495,3.107073934962982,3.7127136548202593,2.6633788746719578,3.712713654821364
202,6.369635566437439,7.387568601001354,5.491415270258149,7.387568601001555,5.181219724997125,7.387568601001067
203,6.68775613400825,6.743254940033744,6.5122681147303645,6.743254940033746,6.489063621960301,6.74325494003369
204,7.680877877577624,7.738260645156235,7.929141235523936,7.738260645156238,7.625950149398652,7.738260645156533
205,6.020322093399507,6.437912939884336,6.106239648486442,6.437912939884324,6.18179721587353,6.437912939884487
206,4.963876185085359,4.733755418286857,5.107919458980131,4.733755418286881,5.252002794904374,4.733755418287096
207,3.996742726319234,3.876723746796632,4.420349071819941,3.87672374679663,4.5962909978429645,3.8767237467970252
208,5.031350410106879,6.404996359563489,4.463937529747048,6.404996359563336,4.118756889817744,6.404996359563348
209,4.4192260447277985,4.96629051451198,4.577605357359635,4.966290514511992,4.467808037819984,4.966290514511961
210,4.642556168054837,4.520735788516668,5.152423672799121,4.52073578851668,5.030285238736733,4.520735788516356
211,7.342219130066464,6.939993151133157,7.712957313939409,6.9399931511331605,7.7157622372105585,6.939993151132972
212,7.486152256894528,7.713994577406786,7.723060657179139,7.713994577406779,7.832865062683026,7.713994577406356
213,5.038580949912464,5.14088282907054,4.808221804300309,5.140882829070662,5.01413885033244,5.140882829070186
214,12.12413093267422,11.810289231530781,11.857482974595536,11.810289231530758,12.316487251177927,11.810289231530637
215,5.6239256854571105,5.786554886884696,5.529908991862397,5.786554886884732,5.44386599242236,5.786554886884577
216,5.481889606863419,5.784778288751383,5.37577972920167,5.784778288751403,5.467118199573371,5.784778288751366
217,5.105890690365822,5.058587578065236,4.978832738738384,5.058587578065242,5.071653754809261,5.058587578065302
218,7.923366440728202,7.480445680421207,8.281617014650703,7.48044568042146,8.606157468689794,7.48044568042001
219,7.6733283577874705,7.54187927912016,7.926250561635657,7.5418792791201685,7.84196750174661,7.541879279120046
220,5.241744349295211,5.743160238055358,4.7061531164581,5.743160238055404,4.936344803464227,5.743160238055434
221,8.053327397663839,7.187632671380519,7.90893364316954,7.187632671380503,7.885991541421974,7.187632671380066
222,2.1289524492153142,2.424173905971333,1.6998827861807928,2.4241739059713083,1.7375883375510073,2.4241739059716316
223,9.227160985535116,8.608854362765166,8.491754014624014,8.608854362765188,8.04093384247039,8.608854362765321
224,5.174111059045977,5.108336350040126,4.8822369329601285,5.1083363500401155,4.654347281782979,5.108336350039949
225,5.931722416823613,5.049836847361871,5.854653544323226,5.0498368473618545,5.7920400285681675,5.049836847361634
226,4.8019384802538605,4.685736970497763,4.721490567140254,4.685736970497766,4.662125358038242,4.68573697049779
227,4.40171917538628,5.141898265655125,4.990896506864533,5.141898265655142,5.3110943580929275,5.141898265655027
228,3.743340601817227,3.7064367457938676,4.254238617132227,3.7064367457938525,4.366248620162501,3.7064367457939182
229,3.403899487971011,2.6134278680587224,4.764279871435061,2.613427868058711,6.669646626840869,2.6134278680584595
230,4.125880825601831,4.337974770434041,3.7314469291549295,4.3379747704340765,4.071875978645828,4.337974770433808
231,3.0721986715657152,3.244696746142201,3.123458035139403,3.244696746142198,3.187868021716649,3.2446967461421226
232,4.716401087340833,5.076363462470853,4.476054956691733,5.076363462470821,4.421532551149401,5.076363462471178
233,6.941671458725894,7.197627389565598,6.771360730403588,7.197627389565583,6.860214185131268,7.197627389565605
234,8.26854578322729,8.154020396577764,8.34518227224479,8.154020396577742,8.372025704000716,8.154020396577836
235,6.764644789289057,6.7996869006247,6.494311108715671,6.799686900624697,6.494425468061882,6.799686900624809
236,6.7790989672065765,5.29688079454654,8.35903758528298,5.296880794546661,8.5049549706215,5.296880794546521
237,7.336979778944355,7.0946436187836435,7.584130640144489,7.0946436187837,7.597800715916861,7.094643618783444
238,7.15608721925648,7.7332643813816615,7.016901759246402,7.733264381381668,7.212575726280678,7.733264381381572
239,15.232182217264619,15.856251067786136,15.053440725211159,15.856251067786177,14.50481738468228,15.856251067785418
240,6.719728043327991,6.506871591276223,6.499241370087893,6.506871591276231,7.011444014651289,6.506871591275898
