experiment,trial,greedy_obj,oracle_obj,gap,greedy_links,oracle_links
same_objective_gap,309,1.7993845781312205,1.949765628454581,0.07712775737182072,6,6
same_objective_gap,310,1.9392869569034532,2.0567836523243397,0.057126424205144404,5,6
same_objective_gap,311,2.576727114435833,2.8133586430124886,0.0841099762251696,3,5
same_objective_gap,312,2.132859850906576,2.1393136463112272,0.003016759798535954,4,6
same_objective_gap,313,0.3380797080954656,0.3380797080954656,0.0,6,6
same_objective_gap,314,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,315,1.1689550844991565,1.168960786057666,4.877459173604607e-06,4,4
same_objective_gap,316,2.4507466521631804,2.4603521244222994,0.003904104686386877,5,6
same_objective_gap,317,2.340985295172347,2.3419257469512376,0.0004015719884009903,4,3
same_objective_gap,318,1.707088153503173,1.707088153503173,0.0,5,5
same_objective_gap,319,2.0753265086601145,2.0753265086601145,0.0,4,4
same_objective_gap,320,2.024893257616628,2.068216385427127,0.02094709630760033,5,6
same_objective_gap,321,1.1919625701952643,1.2615569670837732,0.055165480992415215,6,6
same_objective_gap,322,2.821279237136341,2.8947784373686654,0.025390267967843085,3,6
same_objective_gap,323,1.9523334016723644,2.022030552972332,0.03446889128233724,5,6
same_objective_gap,324,1.9183636620772417,1.920707137471835,0.001220110733632131,4,5
same_objective_gap,325,1.331322417612388,1.331322417612388,0.0,6,6
same_objective_gap,326,2.188285706504226,2.217568989162794,0.013205128138819919,5,6
same_objective_gap,327,1.2346398006513586,1.2346398006513584,-1.798456560430721e-16,5,5
same_objective_gap,328,2.6079985452161885,2.6079985452161885,0.0,4,4
same_objective_gap,329,1.015231973093366,1.0533857423997306,0.03622013073714662,6,6
same_objective_gap,330,2.1253824044877794,2.1283078216260876,0.001374527269308761,5,6
same_objective_gap,331,2.6604226692440047,2.895691193227671,0.08124779483872557,3,6
same_objective_gap,332,2.9961477144494144,2.9961477144494144,0.0,3,3
same_objective_gap,333,2.3494401552260897,2.3494401552260897,0.0,5,5
same_objective_gap,334,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,335,2.4905439147460062,2.4905439147460067,1.7831013025737078e-16,5,5
same_objective_gap,336,0.3179406690871514,0.3179406690871514,0.0,6,6
same_objective_gap,337,2.9984906703238017,2.9985613635764667,2.357572318638439e-05,3,3
same_objective_gap,338,1.1738037001462092,1.173984038501914,0.00015361227222048177,5,4
same_objective_gap,339,2.3695812065854014,2.4318136903114502,0.025590975153231627,5,6
same_objective_gap,340,2.468003583839304,2.807080637933132,0.12079348541390401,3,6
same_objective_gap,341,2.6059033554716966,2.6324975004194178,0.01010224888854941,4,5
same_objective_gap,342,2.1351552331807566,2.17496860512833,0.01830526282250597,6,6
same_objective_gap,343,2.0920398299527454,2.0926244401003236,0.0002793669692351152,4,3
same_objective_gap,344,1.9439251086660465,2.022954143211007,0.03906615224580364,6,6
same_objective_gap,345,2.0747471399123243,2.0747471399123243,0.0,5,5
same_objective_gap,346,1.2135885588683635,1.2135885588683635,0.0,6,6
same_objective_gap,347,0.49728819395144397,0.49728819395144397,0.0,6,6
same_objective_gap,348,1.631997782952834,1.638490354967611,0.003962532946924418,5,5
same_objective_gap,349,2.5654685242728825,2.8358117528870115,0.09533186691214773,3,6
same_objective_gap,350,1.790604205903347,1.7906707010275245,3.713420012925915e-05,5,5
same_objective_gap,351,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,352,2.1711212155811066,2.1711212155811066,0.0,4,4
same_objective_gap,353,1.8880312220674518,1.8880312220674518,0.0,5,5
same_objective_gap,354,1.9994811847250906,2.0015989906769023,0.0010580570642151736,4,5
same_objective_gap,355,2.795342579114898,2.9149190227989275,0.04102221802690464,3,5
same_objective_gap,356,2.922709678398957,2.9888726441889637,0.022136428569026687,3,6
same_objective_gap,357,1.1562475925166238,1.1564582696193777,0.0001821744098239261,6,5
same_objective_gap,358,2.690187547379136,2.942251930858272,0.08567056438488162,3,5
same_objective_gap,359,2.472466135871531,2.472466135871531,0.0,6,6
same_objective_gap,360,2.995101651318249,2.9956944936830032,0.00019789813881362738,3,4
same_objective_gap,361,2.5491447228422954,2.640371487349613,0.0345507308135987,4,6
same_objective_gap,362,1.32410534332128,1.3241849698910446,6.0132512885439976e-05,6,5
same_objective_gap,363,1.9131973783864011,1.959711339561206,0.023735108449808587,6,6
same_objective_gap,364,1.1934625761138054,1.1935557827118184,7.809153067087512e-05,5,4
same_objective_gap,365,0.3054570981326845,0.3054570981326845,0.0,6,6
same_objective_gap,366,1.7874457787012836,1.9671412557727543,0.09134853765286964,6,6
same_objective_gap,367,2.9353996466446266,2.98362805823892,0.016164351136568937,3,5
same_objective_gap,368,1.300150277015982,1.300150277015982,0.0,6,6
same_objective_gap,369,1.9370878470460262,2.041355749968774,0.051077771684010856,3,5
same_objective_gap,370,0.8456778600398196,0.8494947026451213,0.004493074051453127,5,6
same_objective_gap,371,1.5219032554446292,1.529583373425402,0.005021052212128663,5,6
same_objective_gap,372,1.2640809143349883,1.2640809143349883,0.0,5,5
same_objective_gap,373,2.8818040831150737,2.957415793038737,0.025566817524150857,3,6
same_objective_gap,374,1.9692509502617572,2.044840328781139,0.03696590753588964,6,6
same_objective_gap,375,1.3050599148392117,1.3050599148392117,0.0,4,4
same_objective_gap,376,0.2297644213017004,0.2297644213017004,0.0,4,4
same_objective_gap,377,1.8403083175694834,1.8403083175694834,0.0,6,6
same_objective_gap,378,0.9309434440550926,0.931119585491697,0.00018917165888147243,6,6
same_objective_gap,379,1.2623326790536105,1.2623326790536105,0.0,6,6
same_objective_gap,380,1.5231662173195035,1.523306564454614,9.213321755802428e-05,6,6
same_objective_gap,381,1.2048841693327907,1.2104737351282897,0.00461766797022371,5,6
same_objective_gap,382,2.717520007908253,2.910945131925357,0.06644753344738204,3,5
same_objective_gap,383,1.3517112189294855,1.354334233760477,0.0019367559097345122,6,6
same_objective_gap,384,0.3297397999001645,0.3297397999001645,0.0,5,5
same_objective_gap,385,0.8144021260013741,0.8144021260013741,0.0,6,6
same_objective_gap,386,0.4456406893418059,0.4456406893418059,0.0,6,6
same_objective_gap,387,2.6653306633170053,2.685638729085311,0.007561726582347333,3,6
same_objective_gap,388,2.0244651331461756,2.065945876601307,0.02007833018518921,6,6
same_objective_gap,389,1.5933856219756939,1.7439315040252819,0.0863255705296356,6,6
same_objective_gap,390,2.4048288062896743,2.404828806289674,-1.846656230533234e-16,6,6
same_objective_gap,391,2.235645097219619,2.235645097219619,0.0,5,5
same_objective_gap,392,1.8521053617319747,1.927183491710108,0.03895743726587857,4,6
same_objective_gap,393,0.3409131503550026,0.3409131503550026,0.0,6,6
same_objective_gap,394,2.6595732562435965,2.6623316846605363,0.0010360949512162143,4,6
same_objective_gap,395,1.4981575811422052,1.508160177951978,0.006632317280354074,5,6
same_objective_gap,396,2.996765002756437,2.996765002756437,0.0,3,3
same_objective_gap,397,0.7460610836224876,0.7460610836224876,0.0,5,5
same_objective_gap,398,0.45024087454178374,0.45024087454178374,0.0,5,5
same_objective_gap,399,1.0025596613107564,1.056082112163517,0.05068019828790895,6,6
same_objective_gap,400,2.6307718429210754,2.837255659913795,0.07277589394217415,3,6
same_objective_gap,401,2.6098387368386184,2.6344157628720826,0.009329213095304992,5,6
same_objective_gap,402,1.0490274659980796,1.0490274659980796,0.0,5,5
same_objective_gap,403,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,404,1.2620509638893829,1.264292116954298,0.001772654463996898,6,5
same_objective_gap,405,2.9976919929112684,2.9977829946695698,3.0356352832462532e-05,3,3
same_objective_gap,406,2.970351935627322,2.9757563306035677,0.0018161416378973919,3,5
same_objective_gap,407,2.4835814309100526,2.5942611535256623,0.04266329257761633,4,6
