direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
0.0,1,0,no_ic,8.889854036373361,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.0,2.7755575615628914e-17,0.3903342879021653,0.5,6,6,6,0.002407007255868663,3.7979421763237657,0.0,0.0,1.0,1.0,0.9998780048888394,0.0
0.0,1,0,perfect_channel,8.88284719035357,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.0,2.7755575615628914e-17,0.3903342879021653,0.4444444444444444,6,6,6,0.002407007255868663,3.7979421763237657,nan,nan,1.0,1.0,0.9999242014537477,0.0
0.0,1,0,plain_ls,8.888163441627752,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.0,2.7755575615628914e-17,0.3903342879021653,0.5,6,6,6,0.002407007255868663,3.7979421763237657,12.391104425225944,12.436365763410324,0.999520442047203,0.9996098225029537,0.9998790829866471,0.0
0.0,1,0,protected_ls,9.51035009864926,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.5,6,6,6,0.002407007255868663,3.7979421763237657,8.977565104918277,8.985987923805704,0.9999962825130626,0.9997721878219072,0.9891079328598625,45.0
0.0,1,0,tp_uic_full,8.888105120982386,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.0,2.7755575615628914e-17,0.3903342879021653,0.5,6,6,6,0.002407007255868663,3.7979421763237657,12.04016162083006,12.138593418290498,0.9998041823966213,0.9996247807301126,0.9998778155315984,45.0
0.0,3,0,no_ic,7.794112579055971,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.5555555555555556,6,6,6,0.005827778747999829,0.5603869727079756,0.0,0.0,1.0,1.0,0.9984876814796246,0.0
0.0,3,0,perfect_channel,7.380226940889838,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.0,2.7755575615628914e-17,0.3903342879021653,0.5277777777777778,6,6,6,0.005827778747999829,0.5603869727079756,nan,nan,1.0,1.0,0.9985307667847474,0.0
0.0,3,0,plain_ls,7.819201619353912,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.5555555555555556,6,6,6,0.005827778747999829,0.5603869727079756,12.103373402123143,12.125315744670317,0.9997191545321497,0.9989135695681453,0.9984834840772884,0.0
0.0,3,0,protected_ls,8.162712696502608,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.4722222222222222,6,6,6,0.005827778747999829,0.5603869727079756,9.829597905928525,9.839366146591322,0.9999927053710072,0.9999320713774569,0.9958151172009801,45.0
0.0,3,0,tp_uic_full,7.810738927240752,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.5555555555555556,6,6,6,0.005827778747999829,0.5603869727079756,12.103606285037602,12.124620974553087,0.9998939005353408,0.9993013935900044,0.9984599852457962,45.0
0.0,5,0,no_ic,8.1074628624077,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.3333333333333333,0.09677141110578041,0.700006684861608,0.6666666666666666,6,6,6,0.01287340033203466,0.6294331111325726,0.0,0.0,1.0,1.0,0.9940111994553407,0.0
0.0,5,0,perfect_channel,7.714645418741722,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.3333333333333333,0.09677141110578041,0.700006684861608,0.6388888888888888,6,6,6,0.01287340033203466,0.6294331111325726,nan,nan,1.0,1.0,0.99400284091596,0.0
0.0,5,0,plain_ls,8.07810372129682,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.3333333333333333,0.09677141110578041,0.700006684861608,0.6666666666666666,6,6,6,0.01287340033203466,0.6294331111325726,14.568253182685602,14.608328904488285,0.9999045914678144,0.9980093519779993,0.9940112204309008,0.0
0.0,5,0,protected_ls,7.428089975660073,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.3333333333333333,0.09677141110578041,0.700006684861608,0.6666666666666666,6,6,6,0.01287340033203466,0.6294331111325726,13.818465483423171,13.851212908578837,0.9999940912898271,0.9992644466692555,0.9815862882197546,45.0
