frac_l,frac_k,eta_c_analytic,eta_c_psf,eta_loc_analytic,eta_loc_psf
-0.47290409459243543,-0.08478207119408798,0.43924712869539095,0.43911931007949456,0.850612008949072,0.850612008949073
-0.4200373816788905,-0.04591960664198369,0.535068725548126,0.5351954170689738,0.8664419553130795,0.8664419553130801
0.25563241855574625,-0.34001406511489884,0.5402302569494971,0.539977776272945,0.8330503939189653,0.8330503939189664
0.08437596379056178,-0.08130057868430629,0.955739901285913,0.9561044586140048,0.9828871854258836,0.9828871854258848
-0.30517417855707707,-0.48319065850509024,0.3153955910366562,0.3158250919056127,0.779636378352239,0.779636378352239
0.11340538304529102,0.4154825032174637,0.5237892341010238,0.5248117135013393,0.8563223563099212,0.8563223563099206
0.08424340923410334,-0.126169948992928,0.9267691529896612,0.927043762757073,0.9717612333984981,0.9717612333985001
0.28202223953386396,0.34166449038196245,0.512299261589688,0.5119825440435866,0.8222355505893172,0.8222355505893156
-0.16132748693168453,-0.3682088082461067,0.5745448157933558,0.5751428879305498,0.8574043543719293,0.8574043543719294
-0.32072363341749033,-0.2479691167485778,0.5728071110619305,0.5724935067468211,0.843260134389716,0.8432601343897135
-0.12330798629032735,-0.4167541857271463,0.5176757704055881,0.5174880710059324,0.8533680947195973,0.8533680947195966
-0.11699401123681741,0.17035368543499807,0.8679366100291476,0.868312803952981,0.9494650309862817,0.9494650309862811
-0.08659354497140415,0.42789765099651267,0.5126295697486689,0.5124192843512644,0.8585493563636878,0.8585493563636887
-0.09708990991055066,0.49980707821555037,0.39317421645943923,0.39297557970998764,0.8457584793003055,0.8457584793003063
-0.4792808101727657,-0.17102252932039852,0.3985469140852181,0.3990613624795555,0.8280592953447211,0.8280592953447192
-0.10186159614424917,-0.28719690427727573,0.7309748835274387,0.7312489644375183,0.9052208742386966,0.9052208742386981
-0.4788701084714053,-0.43724465651329136,0.2241867257898101,0.22433497848382555,0.7416901776729244,0.7416901776729239
-0.4333052346649654,-0.024390245505269026,0.5152936020176025,0.5159194340971958,0.8650039369052772,0.8650039369052771
0.12373806287004652,0.16761496866703474,0.8659522694008915,0.8654208516281505,0.948258952905023,0.9482589529050238
-0.446339929479149,-0.07360624481667744,0.4855266636374534,0.4860762786424746,0.8568905488683863,0.8568905488683859
0.05405272776168979,-0.2690979706282056,0.7758466022285518,0.7760495454486234,0.92148655236194,0.9214865523619412
0.15407853569333485,0.038130342625066316,0.9198847875040259,0.9200078348635103,0.9697182926048173,0.9697182926048157
-0.29076582049565647,-0.3551386191387955,0.48677031961802325,0.4867938156938419,0.8142469203775892,0.814246920377587
0.33388794241205555,-0.11662264366586883,0.652998001419443,0.6526986783932074,0.8823618921303423,0.8823618921303418
-0.3556537311494997,-0.3425977972236047,0.4329117583503377,0.4321862772903238,0.7948917922915978,0.7948917922915992
0.14668602207983328,0.4019773934685602,0.5302506041717063,0.5301297743604413,0.8509295281753229,0.8509295281753216
-0.17550168334485772,-0.4948879971671085,0.37334667864348103,0.3730451227857061,0.8250050269762889,0.8250050269762883
-0.16463748455056337,-0.39888144505347767,0.5252289553891357,0.5249138178162275,0.846332785230171,0.8463327852301701
0.4250994592256224,0.4131197786674987,0.29189849055254047,0.29218155757185266,0.7553152239580778,0.7553152239580782
