raw_gamma,interference_gamma,num_interferers,clutter_gamma,multipath_ratio,sync_error_k,sync_error_l,report_success,target_k,target_l,interferer_k,interferer_l,captured_energy,local_window_energy,leakage_projection,clutter_projection,multipath_projection,gamma_effective,predicted_pd,exact_success_pd,exact_success_pfa,exact_mixture_pd,exact_mixture_pfa,empirical_pd,empirical_pfa,threshold,calibrated_threshold,calibrated_exact_pd,calibrated_exact_pfa,calibrated_empirical_pd,calibrated_empirical_pfa,n_trials,pd_ci_low,pd_ci_high,pfa_ci_low,pfa_ci_high
0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,0.4194258184724976,0.4692999266732612,0.43649419808400314,0.048976935389819024,0.43649419808400314,0.048976935389819024,0.43547,0.04831,2.112209780807396,2.0971292896836893,0.43998892965112923,0.05000000000000007,0.439,0.0494,100000.0,0.4323994226762223,0.4385455351022797,0.04699827178668725,0.04965643112624564
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,1.6777032738899904,0.967027997574208,0.9840871539208165,0.048976935389819135,0.9840871539208165,0.048976935389819135,0.98374,0.04831,4.478651725368621,4.446675608126718,0.9843738995170569,0.04999999999999999,0.98406,0.0494,100000.0,0.9829373196885418,0.9845055150275197,0.04699827178668725,0.04965643112624564
0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,0.4194258184724976,0.4039493198214469,0.5118364984557466,0.07477178410574337,0.35828554891902265,0.052340248874020355,0.3583,0.05248,1.794643463435125,1.8299495842801252,0.3523182767942534,0.05000000000000007,0.3521,0.05016,100000.0,0.35533351808841196,0.3612773685877655,0.05111498636417576,0.05387939617162474
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,1.6777032738899904,0.7983044028771666,0.9893261481067215,0.0747717841057433,0.692528303674705,0.052340248874020306,0.69355,0.05248,3.805295817190498,3.8801576138147373,0.6921754295036132,0.05000000000000007,0.69316,0.05016,100000.0,0.6906851855258385,0.6963999442118176,0.05111498636417576,0.05387939617162474
0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,0.4194258184724976,0.310768903174171,0.648277333367604,0.1478015705036577,0.1944832000102812,0.04434047115109731,0.19381,0.04411,1.2328899254408419,1.125238823267801,0.20214210937152216,0.05000000000000003,0.20114,0.0496,100000.0,0.19137179912449506,0.19627172516187594,0.042854709384867753,0.045400316210069
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,1.6777032738899904,0.612079901467171,0.9951993955188932,0.1478015705036577,0.29855981865566794,0.04434047115109731,0.29865,0.04411,2.614174331516704,2.385914904415279,0.2987827715369101,0.049999999999999954,0.29881,0.0496,100000.0,0.2958211353797738,0.3014943341491489,0.042854709384867753,0.045400316210069
