trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,7,270,0.025925925925925925,9,8,1,5120.0,8.533333333333335,1156.5045743165658,157.2764026537914,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8054.0,8054.0,0.0,0.0,"2,0,4,10,12,7,11,6,9,13",0:1-6;1:0-2;2:2-10;3:0-8;4:0-1;5:1-6;6:9-11;7:;8:0-8;9:0-2
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,5,5,3200.0,5.333333333333334,351.1826849899334,149.56689226667248,1.0,7,1,1.0,1.0,0.5,0.0,0.625,0.0,1.0,1.0,12626.0,12626.0,0.0,0.0,"5,3,1,9,10,2,0,11,7,13",0:1-2;1:0-3;2:0-1;3:0-9;4:2-13;5:1-2;6:14-11;7:11-0;8:2-7;9:2-3
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,12,8,4,5120.0,8.533333333333335,562.6850101889435,58.993008784704145,1.0,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9683.0,9683.0,0.0,0.0,"11,3,8,4,7,6,0,14,10,5","0:2-8;1:8-10;2:10-8;3:1-12;4:0-6;5:4-6;6:0-1;7:10-14,10-5;8:8-10,8-3;9:12-14"
3,proposed_c2f_adaptive_pd,7,10,0.7,14,300,0.04666666666666667,11,5,6,3200.0,5.333333333333334,457.1773415768722,229.64252956614845,1.0,2,0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,8036.0,8036.0,0.0,0.0,"11,10,0,6,12,1,3,4,8,5","0:2-4;1:1-10;2:6-0,0-12;3:2-6;4:0-12;5:1-3;6:0-1;7:2-4;8:1-13;9:2-5"
4,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,7,3,4480.0,7.466666666666669,887.3944251443678,135.84185137214544,1.0,8,1,1.0,1.0,0.5,0.0,0.875,0.0,1.0,1.0,8621.0,8621.0,0.0,0.0,"5,2,7,9,3,13,12,1,6,0",0:0-5;1:2-7;2:1-7;3:3-9;4:0-4;5:1-6;6:0-6;7:1-2;8:6-1;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,8,2,5120.0,8.533333333333335,310.3722644583398,113.16867637473996,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8373.0,8373.0,0.0,0.0,"14,8,9,13,7,11,6,10,5,4",0:6-7;1:1-4;2:1-13;3:11-9;4:7-6;5:9-13;6:14-6;7:4-10;8:4-3;9:4-10
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,11,6,5,3840.0,6.400000000000001,1077.8762600383761,340.44077385388283,1.0,9,1,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,8196.0,8196.0,0.0,0.0,"2,1,8,6,11,3,5,7,9,4","0:0-2;1:0-1;2:0-4;3:0-6;4:1-9;5:3-4;6:3-5;7:3-7;8:3-7;9:4-8,4-9"
7,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,8,2,5120.0,8.533333333333335,393.3277161597994,165.1709397753707,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8134.0,8134.0,0.0,0.0,"14,3,7,8,12,10,4,0,6,2",0:4-3;1:3-4;2:6-0;3:2-6;4:2-3;5:2-1;6:3-4;7:0-6;8:1-8;9:4-2
8,proposed_c2f_adaptive_pd,9,10,0.9,22,300,0.07333333333333333,11,5,6,3200.0,5.333333333333334,381.1210739979459,137.79641560612114,1.0,0,0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,11060.0,11060.0,0.0,0.0,"11,13,1,0,2,4,14,3,9,5","0:3-11,2-13;1:0-1;2:2-3;3:0-1;4:3-2;5:0-4;6:0-6;7:0-3;8:1-9;9:0-5"
9,proposed_c2f_adaptive_pd,9,10,0.9,9,270,0.03333333333333333,10,5,5,3200.0,5.333333333333334,918.5050140905912,294.97798266272946,0.9,3,1,1.0,1.0,0.5,0.0,0.625,0.0,1.0,1.0,9067.0,9067.0,0.0,0.0,"7,6,4,1,5,3,2,13,0,8",0:7-14;1:0-6;2:0-6;3:1-3;4:0-5;5:3-11;6:0-2;7:1-13;8:0-2;9:0-8
