direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
40.0,1,1,no_ic,27744.822455851794,0.25,0.08894166839405471,0.5323053349335657,0.25,0.08894166839405471,0.5323053349335657,0.4930555555555556,6,12,12,0.05702888338994348,44.03391717037714,0.0,0.0,1.0,1.0,0.9947866824943472,0.0
40.0,1,1,perfect_channel,5.999585623904649,0.25,0.08894166839405471,0.5323053349335657,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.8194444444444444,6,12,12,0.05702888338994348,44.03391717037714,nan,nan,1.0,1.0,0.9948388685182428,0.0
40.0,1,1,plain_ls,27751.37257270722,0.25,0.08894166839405471,0.5323053349335657,0.25,0.08894166839405471,0.5323053349335657,0.4930555555555556,6,12,12,0.05702888338994348,44.03391717037714,10.34455870102643,10.34455907872961,0.9913091701005566,0.9070931806606176,0.9947837709907693,0.0
40.0,1,1,protected_ls,26821.165715523923,0.25,0.08894166839405471,0.5323053349335657,0.25,0.08894166839405471,0.5323053349335657,0.5,6,12,12,0.05702888338994348,44.03391717037714,10.342706313671638,10.342706686265101,0.9912811870062115,0.9071188950328339,0.9931844158799836,15.0
40.0,1,1,tp_uic_full,27751.139758201814,0.25,0.08894166839405471,0.5323053349335657,0.25,0.08894166839405471,0.5323053349335657,0.4930555555555556,6,12,12,0.05702888338994348,44.03391717037714,10.344558690815038,10.344559068297206,0.9913091854584901,0.90709321350924,0.9947837593779418,15.0
40.0,3,1,no_ic,24687.973127488593,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.4930555555555556,6,12,12,0.19753626832991483,40.9730232802629,0.0,0.0,1.0,1.0,0.9919270084948086,0.0
40.0,3,1,perfect_channel,8.88668473034407,0.0,2.7755575615628914e-17,0.24249400665524085,0.25,0.08894166839405471,0.5323053349335657,0.6666666666666666,6,12,12,0.19753626832991483,40.9730232802629,nan,nan,1.0,1.0,0.9920190723340143,0.0
40.0,3,1,plain_ls,24751.548621457936,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.4930555555555556,6,12,12,0.19753626832991483,40.9730232802629,11.726159572579718,11.726161775687242,0.9983742582657603,0.9316903554010196,0.9919275625820059,0.0
40.0,3,1,protected_ls,25726.472660541003,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.4930555555555556,6,12,12,0.19753626832991483,40.9730232802629,11.437467643708992,11.437469717349124,0.998378361927631,0.9361683494197348,0.9913042386851438,15.0
40.0,3,1,tp_uic_full,24758.168335428498,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.4930555555555556,6,12,12,0.19753626832991483,40.9730232802629,11.726143798639075,11.726145992589759,0.998374258500822,0.9319460396866812,0.9919275506217968,15.0
40.0,5,1,no_ic,34044.65008232111,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.5069444444444444,6,12,12,0.030913625183919977,40.61993190905213,0.0,0.0,1.0,1.0,0.9971625873906762,0.0
40.0,5,1,perfect_channel,5.59522519544767,0.25,0.08894166839405471,0.5323053349335657,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.7013888888888888,6,12,12,0.030913625183919977,40.61993190905213,nan,nan,1.0,1.0,0.9971774255275312,0.0
40.0,5,1,plain_ls,34046.710965190585,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.5069444444444444,6,12,12,0.030913625183919977,40.61993190905213,13.519661797748991,13.519663915678423,0.9970629001256741,0.9907066419946429,0.9971625992587536,0.0
40.0,5,1,protected_ls,22654.61501270019,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.4791666666666667,6,12,12,0.030913625183919977,40.61993190905213,13.49927930662681,13.499281404993337,0.997066468646026,0.9907124133036398,0.997577269282377,15.0
40.0,5,1,tp_uic_full,35691.38712654935,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.5069444444444444,6,12,12,0.030913625183919977,40.61993190905213,13.519661788147328,13.51966390514872,0.9970629036755335,0.990706642759065,0.9971625993646642,15.0
