direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
0.0,1,2,no_ic,6.895250079413363,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.5277777777777778,6,6,6,0.06276272089933589,3.822477138937179,0.0,0.0,1.0,1.0,0.9906365259544726,0.0
0.0,1,2,perfect_channel,7.3742381489791144,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.0,2.7755575615628914e-17,0.3903342879021653,0.5277777777777778,6,6,6,0.06276272089933589,3.822477138937179,nan,nan,1.0,1.0,0.9916950550074739,0.0
0.0,1,2,plain_ls,6.895098450960661,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.5277777777777778,6,6,6,0.06276272089933589,3.822477138937179,13.60483741360176,13.685532805135576,0.9894033732393406,0.9828937934161295,0.9906459715723976,0.0
0.0,1,2,protected_ls,8.820632877950032,0.5,0.1876163064826506,0.8123836935173494,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6111111111111112,6,6,6,0.06276272089933589,3.822477138937179,9.828425797615076,9.832600961798637,0.9994236254941185,0.9967487054307599,0.9819474896438001,45.0
0.0,1,2,tp_uic_full,6.895203481862675,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.5277777777777778,6,6,6,0.06276272089933589,3.822477138937179,13.554033819772116,13.630299889079698,0.9947660749647813,0.9867575336347041,0.9906631450782435,45.0
0.0,3,2,no_ic,9.80663490815759,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.5,0.1876163064826506,0.8123836935173494,0.7777777777777778,6,6,6,0.018504260390001387,0.41838624453705636,0.0,0.0,1.0,1.0,0.9974975593496561,0.0
0.0,3,2,perfect_channel,7.697204905440756,0.0,2.7755575615628914e-17,0.3903342879021653,0.3333333333333333,0.09677141110578041,0.700006684861608,0.6944444444444444,6,6,6,0.018504260390001387,0.41838624453705636,nan,nan,1.0,1.0,0.9975517789070562,0.0
0.0,3,2,plain_ls,9.806541386655018,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.5,0.1876163064826506,0.8123836935173494,0.7777777777777778,6,6,6,0.018504260390001387,0.41838624453705636,13.235371745992403,13.270043095204402,0.9980373712267461,0.9873276959489519,0.9975010635340575,0.0
0.0,3,2,protected_ls,9.763689893714945,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.3333333333333333,0.09677141110578041,0.700006684861608,0.6666666666666666,6,6,6,0.018504260390001387,0.41838624453705636,10.704141819882178,10.72147307338181,0.9998208168980396,0.9949939492985505,0.9902347276787866,45.0
0.0,3,2,tp_uic_full,9.804231806046975,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.5,0.1876163064826506,0.8123836935173494,0.7777777777777778,6,6,6,0.018504260390001387,0.41838624453705636,13.22121937620864,13.254281846879486,0.9989998599584906,0.9941144717930328,0.9975115551662109,45.0
