raw_gamma,interference_gamma,num_interferers,clutter_gamma,multipath_ratio,sync_error_k,sync_error_l,report_success,target_k,target_l,interferer_k,interferer_l,captured_energy,local_window_energy,leakage_projection,clutter_projection,multipath_projection,gamma_effective,predicted_pd,exact_success_pd,exact_success_pfa,exact_mixture_pd,exact_mixture_pfa,empirical_pd,empirical_pfa,threshold,calibrated_threshold,calibrated_exact_pd,calibrated_exact_pfa,calibrated_empirical_pd,calibrated_empirical_pfa,n_trials,pd_ci_low,pd_ci_high,pfa_ci_low,pfa_ci_high
0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,0.4194258184724976,0.4692999266732612,0.43649419808400314,0.048976935389819024,0.43649419808400314,0.048976935389819024,0.43547,0.04831,2.112209780807396,2.0971292896836893,0.43998892965112923,0.05000000000000007,0.439,0.0494,100000.0,0.4323994226762223,0.4385455351022797,0.04699827178668725,0.04965643112624564
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,1.6777032738899904,0.967027997574208,0.9840871539208165,0.048976935389819135,0.9840871539208165,0.048976935389819135,0.98374,0.04831,4.478651725368621,4.446675608126718,0.9843738995170569,0.04999999999999999,0.98406,0.0494,100000.0,0.9829373196885418,0.9845055150275197,0.04699827178668725,0.04965643112624564
0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,0.4194258184724976,0.19195906175047964,0.16164334353272722,0.004791474010166702,0.15925485058444247,0.04945854191865012,0.15833,0.04901,3.619525346350321,3.598608907207894,0.16153420687386463,0.049999999999999996,0.16067,0.04957,100000.0,0.15608052621718718,0.16060572396382586,0.047689144813010516,0.05036550431958841
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,1.6777032738899904,0.6534185917953289,0.9294615415130402,0.004791474010166691,0.6967275891706615,0.0494585419186501,0.69806,0.04901,7.674708063917212,7.630357617713901,0.6979709699306703,0.049999999999999996,0.69927,0.04957,100000.0,0.6952069086941265,0.7008978745445206,0.047689144813010516,0.05036550431958841
0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,0.4194258184724976,0.08659321885730349,0.04797761752195225,0.0003921151175682491,0.0698034805276787,0.05552782980636349,0.07164,0.05546,5.002388491887722,5.1985341616717395,0.06179163862328537,0.050000000000000044,0.06313,0.05023,100000.0,0.07005797695979031,0.07325493353144026,0.05405841358615267,0.056895739999083206
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.31,-0.27,-0.18,0.22,0.8388516369449952,0.8388516369449954,0.3028851824666039,0.14599418689056665,0.5660439176083073,1.6777032738899904,0.30001083823501207,0.8220901960714234,0.0003921151175682491,0.30203725409252,0.05552782980636349,0.30336,0.05546,10.606880080629649,11.022780125399812,0.2906192051162889,0.05000000000000001,0.29156,0.05023,100000.0,0.30051829031447685,0.30621681734962714,0.05405841358615267,0.056895739999083206
