area_m,rcs_m2,trial,label,family,pd,worst_pd,weak_pd,pfa,reports,observations,bits,delay_ms,n_looks,rho_mean,rho_std,sensing_w,power_seconds,rinr_median,per_target
600.0,0.1,1,base,baseline,0.8,0.0,1.0,0.04,2.0,15.0,1280.0,2.1333333333333333,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.8832944977233163,1;0;1;1;1;1;1;0;1;1
600.0,0.1,1,maxmin,maxmin,1.0,1.0,1.0,0.03,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.8832944977233163,1;1;1;1;1;1;1;1;1;1
600.0,0.1,1,looks128,looks,1.0,1.0,1.0,0.043333333333333335,0.0,11.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.8832944977233163,1;1;1;1;1;1;1;1;1;1
600.0,0.1,1,gain15,radar,1.0,1.0,1.0,0.03666666666666667,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.8832944977233163,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,base,baseline,0.9,0.0,1.0,0.06,1.0,15.0,640.0,1.0666666666666667,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.269058728447871,1;1;1;1;1;0;1;1;1;1
600.0,0.1,0,maxmin,maxmin,1.0,1.0,1.0,0.04666666666666667,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.269058728447871,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,looks128,looks,1.0,1.0,1.0,0.05333333333333334,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.269058728447871,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,gain15,radar,1.0,1.0,1.0,0.06,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.269058728447871,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,base,baseline,0.9,0.0,1.0,0.04666666666666667,2.0,14.0,1280.0,2.1333333333333333,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.0483934353829185,1;0;1;1;1;1;1;1;1;1
600.0,0.1,2,maxmin,maxmin,1.0,1.0,1.0,0.06,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.0483934353829185,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,looks128,looks,0.9,0.0,1.0,0.056666666666666664,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.0483934353829185,1;0;1;1;1;1;1;1;1;1
600.0,0.1,2,gain15,radar,0.9,0.0,1.0,0.04,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,1.0483934353829185,1;0;1;1;1;1;1;1;1;1
