trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
6,tp_uic_full,6,6,3.291184733556241e-13,1101.0894054329196,20.66856907571369,1,28,32.97737343283701,1.002016794851728,0.05046663443005848,1.2387574892761367e-06,3.855309646854364e-09,0.5436920216556076,0.4051201640834803,1.0000000126782793,1225.202299774504,20.66856907571369,1,28
6,perfect_channel,6,6,3.291184733556241e-13,1009.4180280487965,20.66856907571369,1,28,inf,1.0,0.056510377267935424,1.447712637369352e-06,3.4777353995016834e-08,0.6581604993380333,0.43060188847189906,1.0,1211.563854601853,20.66856907571369,1,28
7,no_ic,8,8,4.628980229055727e-13,11.493303069659166,20.66856907571369,0,28,0.0,1.0,0.0001372499609020058,3.240457370426277e-07,3.483500709639268e-09,0.0010710688776602233,0.0008702604907959962,2.983030196520534,13.07187052297264,20.66856907571369,0,28
7,fixed_kappa,8,8,4.628980229055727e-13,12.975297555972347,20.66856907571369,0,28,39.99999999999999,1.0,0.00017677166640510416,6.022473325918106e-07,7.444060829765801e-09,0.0013977528735740026,0.0011123131630059093,1.0001983030196522,28.209850897407147,20.66856907571369,1,28
7,plain_ls,8,8,4.628980229055727e-13,10.84362054880378,20.66856907571369,0,28,38.07551778475796,0.9818299363980173,0.00013686107222034256,2.54824852166575e-07,3.450457445139314e-09,0.0010675374622380852,0.0008681223334662454,0.9999999999999987,13.304483517898129,20.66856907571369,0,28
7,ridge_ls,8,8,4.628980229055727e-13,10.861820242278839,20.66856907571369,0,28,38.06439919550534,0.9818535676972654,0.00013687802832335554,2.725562519010247e-07,3.450976206541665e-09,0.0010677550764735884,0.000868239232111316,0.9999999999999972,13.071487561047718,20.66856907571369,0,28
7,protected_ls,8,8,4.628980229055727e-13,16.69635460750455,20.66856907571369,0,28,9.770706291563892,0.9869542500952897,4.269901391739911e-05,2.9078027046764995e-07,3.197095285810246e-09,0.00022608672048609731,0.0001472354729735916,1.1230629459784878,10.518957789984263,20.66856907571369,0,28
7,tp_uic_stage1,8,8,4.628980229055727e-13,16.987335633756583,20.66856907571369,0,28,9.770695421647487,0.9872837851344404,4.276043002285348e-05,3.129238565892018e-07,3.2043647965464256e-09,0.0002266057742378198,0.00014764669392659864,1.0793137124892016,10.590592230481729,20.66856907571369,0,28
7,tp_uic_full,8,8,4.628980229055727e-13,10.886563281419942,20.66856907571369,0,28,37.98761816955272,0.9975222674136124,0.0001337753348810041,2.7621767276942514e-07,3.394035048062114e-09,0.0010526127082777568,0.0008541321852293982,1.000000024033941,12.949053111722543,20.66856907571369,0,28
7,perfect_channel,8,8,4.628980229055727e-13,12.694305949430756,20.66856907571369,0,28,inf,1.0,0.0001829022944204149,6.175696700562629e-07,7.73979103791904e-09,0.0014530194791302878,0.0011581507351540027,1.0,29.7851249556659,20.66856907571369,1,28
8,no_ic,4,4,2.6847325675966986e-13,17.31631402889467,20.66856907571369,0,28,0.0,1.0,6.384615836889405e-05,1.045841583883133e-09,2.3157811530027452e-11,0.0003027299565055402,0.0001589870160527335,2.22509091620946,14.335361681104626,20.66856907571369,0,28
8,fixed_kappa,4,4,2.6847325675966986e-13,16.051332900046063,20.66856907571369,0,28,39.999999999999986,1.0,7.639291713586526e-05,1.5463743688637855e-09,3.3295619321662024e-11,0.0003691389232506485,0.00019966838901413732,1.00012250909162,15.831927583978004,20.66856907571369,0,28
8,plain_ls,4,4,2.6847325675966986e-13,17.881666298412057,20.66856907571369,0,28,33.87831511498714,0.7605159423034901,5.609192006855513e-05,3.4506277426909427e-10,7.305547318059402e-12,0.0002656112124640886,0.00013822054456229704,0.9999999999999972,16.140496881170783,20.66856907571369,0,28
8,ridge_ls,4,4,2.6847325675966986e-13,14.896704353011893,20.66856907571369,0,28,34.02642755691203,0.7610602687071953,6.011621244058626e-05,6.067485351034727e-10,1.596641767232196e-11,0.00028473941144385544,0.00014978885869987467,0.9999999999999972,14.676791052928259,20.66856907571369,0,28
8,protected_ls,4,4,2.6847325675966986e-13,24.50836407288627,20.66856907571369,1,28,8.314583358958785,0.876183188265565,5.2510173467654294e-05,7.74525293635971e-10,1.436756381386286e-11,0.00022314728144066974,0.00012416509144351514,1.0797462537567815,14.15577780741914,20.66856907571369,0,28
8,tp_uic_stage1,4,4,2.6847325675966986e-13,24.274530906420964,20.66856907571369,1,28,8.315068325262207,0.8765147412768907,5.321329724838616e-05,8.260051086961737e-10,1.8093577526417757e-11,0.00022624510119511723,0.00012546956388445493,1.0496481855270974,14.44734006548882,20.66856907571369,0,28
8,tp_uic_full,4,4,2.6847325675966986e-13,15.87699602712466,20.66856907571369,0,28,30.53938198831503,0.8203574339552953,6.084043614829168e-05,7.615790449474293e-10,1.945848117125137e-11,0.0002909500709941288,0.0001540059923704483,1.0000000121377695,14.56646568354594,20.66856907571369,0,28
8,perfect_channel,4,4,2.6847325675966986e-13,16.89448781140834,20.66856907571369,0,28,inf,1.0,7.71646270603604e-05,1.555675669812994e-09,3.4213695925322876e-11,0.0003735047288522407,0.00020209451690105372,1.0,16.07451385651881,20.66856907571369,0,28
9,no_ic,8,8,5.199282013067947e-13,122.31969183550437,20.66856907571369,1,28,0.0,1.0,0.0057198741696816305,4.4603665475990667e-10,8.133073315109955e-12,0.10301372265977025,0.07620505506670343,2.369813294165338,99.77154441010984,20.66856907571369,1,28
9,fixed_kappa,8,8,5.199282013067947e-13,77.59039519564605,20.66856907571369,1,28,39.99999999999998,1.0,0.004880403554723681,6.109706583413055e-10,9.351385792809517e-12,0.11024127267466516,0.08209082843195746,1.0001369813294165,96.91306386469574,20.66856907571369,1,28
9,plain_ls,8,8,5.199282013067947e-13,177.87469956584675,20.66856907571369,1,28,38.486827541973526,0.7075130301233757,0.004261060793716707,1.282096653316049e-10,3.1450519629689675e-12,0.07437212749017492,0.054323131411358964,0.9999999999999983,163.36150997183677,20.66856907571369,1,28
9,ridge_ls,8,8,5.199282013067947e-13,202.232389806518,20.66856907571369,1,28,38.64489579949446,0.7123288822217567,0.005114041559185449,1.6357182229916177e-10,4.2096112201163315e-12,0.08982987717083495,0.06599761328047858,0.9999999999999979,140.53969903456965,20.66856907571369,1,28
9,protected_ls,8,8,5.199282013067947e-13,210.97437712282118,20.66856907571369,1,28,6.938992024121877,0.6866974842890927,0.006105813416051921,2.924778516061314e-10,5.192891036536314e-12,0.0872073705668012,0.06784624075685766,1.2252834059051223,176.46116183842696,20.66856907571369,1,28
9,tp_uic_stage1,8,8,5.199282013067947e-13,205.85378004962888,20.66856907571369,1,28,6.939267975113152,0.6928864293636491,0.0062605383316744825,3.058374821149094e-10,5.9361554653581815e-12,0.08969688045470622,0.07001454343540131,1.0863161275463562,174.00820900291868,20.66856907571369,1,28
9,tp_uic_full,8,8,5.199282013067947e-13,174.76875517130986,20.66856907571369,1,28,19.67560545673315,0.9477110721782017,0.005458088094388418,3.2520933037503146e-10,7.006101076086367e-12,0.09307215496271753,0.06995741365539415,1.0000019181213045,126.5952787592733,20.66856907571369,1,28
9,perfect_channel,8,8,5.199282013067947e-13,80.71713066097166,20.66856907571369,1,28,inf,1.0,0.004720488643006409,6.12132148341078e-10,9.279038447633087e-12,0.11057409993266376,0.0823684372507435,1.0,100.89539192871032,20.66856907571369,1,28
