trial,arm,t_h1,threshold,detected,dof,rho_weighted,ncp_unit,ncp_best,kappa_db,eta_survive
7,tp_uic_stage1,81.52822344509545,20.66856907571369,1,28,1.0,4.213836587795501,1.5840372257621376,13.329801606224265,0.9999999998984481
7,tp_uic_full,108.94831864527663,20.66856907571369,1,28,1.0,7.903825540295626,3.5221453721155136,38.17222730177566,0.9956277914931903
7,perfect_channel,108.14104164465851,20.66856907571369,1,28,1.0,7.9442386643352405,3.5431147255983166,inf,1.0
8,no_ic,67.45129323663262,20.66856907571369,1,28,1.0,4.741553199746325,1.9933972829087856,0.0,1.0
8,fixed_kappa,67.34022848528525,20.66856907571369,1,28,1.0,4.832109272566889,2.009198573823426,39.999999999999986,1.0
8,plain_ls,67.72811928214968,20.66856907571369,1,28,1.0,4.735284727986857,1.9899668704708955,33.878315114987124,0.98739793658982
8,ridge_ls,67.6610190881199,20.66856907571369,1,28,1.0,4.73648288679643,1.9907844675252058,34.02642755691203,0.9880501647060238
8,protected_ls,66.14068458510181,20.66856907571369,1,28,1.0,4.159310660245852,1.5718579371345085,8.525461412362343,0.9999999994939547
8,tp_uic_stage1,66.10949150800641,20.66856907571369,1,28,1.0,4.162088027945777,1.5732428949151513,8.526569041501613,0.9999999995143068
8,tp_uic_full,67.78727275039735,20.66856907571369,1,28,1.0,4.803135080847955,2.0075294681685247,33.69287451337477,0.9943809871845484
8,perfect_channel,67.63444085929447,20.66856907571369,1,28,1.0,4.840362003694704,2.0106735811013223,inf,1.0
9,no_ic,207.36051548335493,20.66856907571369,1,28,1.0,18.009788258244853,7.83539918164423,0.0,1.0
9,fixed_kappa,210.25833079722548,20.66856907571369,1,28,1.0,22.58855675325538,11.711142050007428,39.99999999999998,1.0
9,plain_ls,203.28307784675613,20.66856907571369,1,28,1.0,17.453899648614,7.4007503319718255,38.48682754197351,0.7801420286214047
9,ridge_ls,204.2594226264272,20.66856907571369,1,28,1.0,17.565339689015513,7.490047259409477,38.64489579949447,0.7817192574607269
9,protected_ls,203.54044821562886,20.66856907571369,1,28,1.0,15.38267900454005,6.04783502648823,10.017927846754212,0.9999999997241344
9,tp_uic_stage1,204.10165921357594,20.66856907571369,1,28,1.0,15.42664738070216,6.080358785631162,10.01789710894737,0.9999999997767135
9,tp_uic_full,217.39901151454532,20.66856907571369,1,28,1.0,21.49081476811528,10.805079053233776,36.72318082800848,0.940493151686819
9,perfect_channel,213.8335714289655,20.66856907571369,1,28,1.0,23.42429106285081,12.440220680881893,inf,1.0
10,no_ic,144.97066435377926,20.66856907571369,1,28,1.0,9.738266525583924,2.5331249671262306,0.0,1.0
10,fixed_kappa,141.95488920733226,20.66856907571369,1,28,1.0,10.95417911855306,3.2759680269396867,39.99999999999999,1.0
10,plain_ls,145.37113543589754,20.66856907571369,1,28,1.0,9.718215358058277,2.5268226626233563,39.458850304957885,0.8578475941889274
10,ridge_ls,145.3637417941876,20.66856907571369,1,28,1.0,9.718769333598916,2.526861591225786,39.54742964580609,0.8581086807190978
10,protected_ls,116.00728079500769,20.66856907571369,1,28,1.0,7.462878632007679,1.7087794988025984,7.956568829548444,0.9999999999861408
10,tp_uic_stage1,116.2697635659969,20.66856907571369,1,28,1.0,7.482379214893588,1.7094724010021192,7.956716977614321,0.9999999999866303
10,tp_uic_full,156.3050162823376,20.66856907571369,1,28,1.0,10.607673723289471,3.049556071605213,39.445711081364,0.963476435818752
10,perfect_channel,145.88557120854958,20.66856907571369,1,28,1.0,11.081344709810251,3.356887328783903,inf,1.0
11,no_ic,95.188652622076,20.66856907571369,1,28,1.0,5.132240449165517,1.5364562463582505,0.0,1.0
11,fixed_kappa,102.52404005149349,20.66856907571369,1,28,1.0,5.324669386985242,1.588876429308281,39.99999999999999,1.0
11,plain_ls,95.28307121415659,20.66856907571369,1,28,1.0,5.121099278127714,1.5334076971782007,31.64743305839927,0.9578596529862817
11,ridge_ls,95.27379186171733,20.66856907571369,1,28,1.0,5.122152084165416,1.533598457150989,31.85296714442675,0.9579481873603035
11,protected_ls,83.23474127904879,20.66856907571369,1,28,1.0,4.625589197661126,1.4344391546230726,8.558108561258756,0.999999999291617
11,tp_uic_stage1,83.42019148417943,20.66856907571369,1,28,1.0,4.632116928585889,1.43713715239011,8.560098173151435,0.9999999992961612
11,tp_uic_full,97.45208841094674,20.66856907571369,1,28,1.0,5.268014480795627,1.585321886182864,31.65370927215575,0.9880062271062984
11,perfect_channel,102.06583318557402,20.66856907571369,1,28,1.0,5.341649252489873,1.596054789463706,inf,1.0
12,no_ic,267.52680024811116,20.66856907571369,1,28,1.0,15.994358209299445,5.414688501309799,0.0,1.0
