trial,budget,method,pd,pfa,pfa_active,active_targets,reports,observations,selected,detected_per_target
82,0,balanced_sinr,0.9,0.04,0.04,10,0,12,"{""0"": [[0, 2]], ""1"": [[2, 0]], ""2"": [[5, 2]], ""3"": [[3, 1], [2, 1]], ""4"": [[9, 13]], ""5"": [[2, 1]], ""6"": [[0, 5], [2, 5]], ""7"": [[11, 3]], ""8"": [[8, 1]], ""9"": [[5, 1]]}","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
83,0,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0.043333333333333335,10,0,10,"{""0"": [[1, 12]], ""1"": [[9, 10]], ""2"": [[1, 2]], ""3"": [[0, 14]], ""4"": [[0, 2]], ""5"": [[3, 11]], ""6"": [[8, 3]], ""7"": [[1, 0]], ""8"": [[1, 14]], ""9"": [[6, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
83,0,sense_sinr_budgeted,0.5,0.02666666666666667,0.05333333333333334,5,0,12,"{""0"": [[10, 12], [14, 12], [11, 12], [9, 12], [7, 12]], ""1"": [], ""2"": [], ""3"": [[3, 14], [8, 14]], ""4"": [[4, 2], [1, 2]], ""5"": [[10, 11]], ""6"": [], ""7"": [], ""8"": [[3, 14], [8, 14]], ""9"": []}","[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
83,0,balanced_sinr,1.0,0.06,0.06,10,0,12,"{""0"": [[10, 12], [14, 12]], ""1"": [[11, 10]], ""2"": [[7, 2]], ""3"": [[3, 14], [8, 14]], ""4"": [[4, 2]], ""5"": [[10, 11]], ""6"": [[8, 3]], ""7"": [[1, 0]], ""8"": [[3, 14]], ""9"": [[6, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
84,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0.05333333333333334,10,0,10,"{""0"": [[0, 10]], ""1"": [[0, 8]], ""2"": [[0, 14]], ""3"": [[0, 12]], ""4"": [[0, 6]], ""5"": [[1, 14]], ""6"": [[1, 7]], ""7"": [[0, 11]], ""8"": [[4, 3]], ""9"": [[0, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
84,0,sense_sinr_budgeted,0.4,0.03666666666666667,0.09166666666666666,4,0,12,"{""0"": [[0, 10], [7, 10]], ""1"": [], ""2"": [[9, 14], [11, 14], [4, 14], [1, 14], [3, 14], [0, 14]], ""3"": [[13, 12], [10, 12]], ""4"": [[1, 6], [0, 6]], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
84,0,balanced_sinr,1.0,0.06666666666666667,0.06666666666666667,10,0,12,"{""0"": [[0, 10]], ""1"": [[5, 8]], ""2"": [[9, 14], [11, 14]], ""3"": [[13, 12]], ""4"": [[1, 6], [0, 6]], ""5"": [[1, 14]], ""6"": [[1, 7]], ""7"": [[8, 11]], ""8"": [[4, 3]], ""9"": [[0, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
85,0,proposed_c2f_adaptive_pd,0.8,0.06333333333333334,0.06333333333333334,10,0,12,"{""0"": [[0, 14]], ""1"": [[0, 14]], ""2"": [[2, 6]], ""3"": [[1, 13]], ""4"": [[3, 14], [0, 14]], ""5"": [[4, 5]], ""6"": [[14, 3]], ""7"": [[0, 3]], ""8"": [[3, 14], [2, 14]], ""9"": [[2, 8]]}","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
85,0,sense_sinr_budgeted,0.5,0.04,0.08,5,0,12,"{""0"": [[5, 14], [10, 14]], ""1"": [], ""2"": [], ""3"": [[4, 13], [10, 13]], ""4"": [], ""5"": [[10, 5]], ""6"": [], ""7"": [[0, 3], [1, 3], [10, 3], [5, 3]], ""8"": [], ""9"": [[7, 8], [11, 8], [6, 8]]}","[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
85,0,balanced_sinr,0.8,0.06,0.06,10,0,12,"{""0"": [[5, 14], [10, 14]], ""1"": [[0, 14]], ""2"": [[8, 6]], ""3"": [[4, 13]], ""4"": [[3, 14]], ""5"": [[10, 5]], ""6"": [[14, 3]], ""7"": [[0, 3], [1, 3]], ""8"": [[2, 14]], ""9"": [[7, 8]]}","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
86,0,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0.056666666666666664,10,0,10,"{""0"": [[0, 8]], ""1"": [[3, 4]], ""2"": [[1, 6]], ""3"": [[0, 13]], ""4"": [[0, 10]], ""5"": [[0, 8]], ""6"": [[1, 12]], ""7"": [[0, 3]], ""8"": [[0, 3]], ""9"": [[1, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
86,0,sense_sinr_budgeted,0.2,0.02,0.1,2,0,12,"{""0"": [[13, 8], [7, 8], [6, 8], [10, 8], [1, 8], [5, 8]], ""1"": [], ""2"": [], ""3"": [], ""4"": [[2, 10], [14, 10], [0, 10], [13, 10], [9, 10], [8, 10]], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
86,0,balanced_sinr,1.0,0.04,0.04,10,0,12,"{""0"": [[13, 8], [7, 8]], ""1"": [[3, 4]], ""2"": [[8, 6]], ""3"": [[10, 13]], ""4"": [[2, 10], [14, 10]], ""5"": [[9, 8]], ""6"": [[1, 12]], ""7"": [[4, 3]], ""8"": [[13, 3]], ""9"": [[10, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
87,0,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0.04666666666666667,10,0,11,"{""0"": [[0, 10]], ""1"": [[1, 5]], ""2"": [[5, 7], [6, 7]], ""3"": [[0, 10]], ""4"": [[2, 3]], ""5"": [[0, 2]], ""6"": [[0, 10]], ""7"": [[0, 11]], ""8"": [[0, 10]], ""9"": [[12, 4]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
87,0,sense_sinr_budgeted,0.5,0.02666666666666667,0.05333333333333334,5,0,12,"{""0"": [[11, 10], [1, 10]], ""1"": [], ""2"": [], ""3"": [[0, 10]], ""4"": [], ""5"": [[4, 2]], ""6"": [[1, 10], [0, 10]], ""7"": [], ""8"": [[1, 10], [11, 10], [12, 10], [13, 10], [0, 10], [2, 10]], ""9"": []}","[1, 0, 0, 1, 0, 1, 1, 0, 1, 0]"
87,0,balanced_sinr,1.0,0.05333333333333334,0.05333333333333334,10,0,12,"{""0"": [[11, 10], [1, 10]], ""1"": [[6, 5]], ""2"": [[6, 7]], ""3"": [[0, 10]], ""4"": [[14, 3]], ""5"": [[4, 2]], ""6"": [[1, 10]], ""7"": [[10, 11]], ""8"": [[1, 10], [11, 10]], ""9"": [[12, 4]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
88,0,proposed_c2f_adaptive_pd,0.9,0.04,0.04,10,0,12,"{""0"": [[1, 12]], ""1"": [[5, 1]], ""2"": [[0, 13]], ""3"": [[0, 10]], ""4"": [[10, 6], [0, 6]], ""5"": [[0, 10]], ""6"": [[12, 1], [10, 1]], ""7"": [[0, 7]], ""8"": [[1, 11]], ""9"": [[1, 4]]}","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
88,0,sense_sinr_budgeted,0.5,0.03666666666666667,0.07333333333333333,5,0,12,"{""0"": [[1, 12]], ""1"": [], ""2"": [[10, 13], [14, 13]], ""3"": [[13, 10]], ""4"": [], ""5"": [], ""6"": [], ""7"": [[3, 7], [2, 7], [9, 7], [4, 7], [13, 7], [14, 7]], ""8"": [[8, 11], [5, 11]], ""9"": []}","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
88,0,balanced_sinr,0.8,0.05,0.05555555555555555,10,0,12,"{""0"": [[1, 12]], ""1"": [[5, 1]], ""2"": [[10, 13]], ""3"": [[13, 10]], ""4"": [[0, 6]], ""5"": [[6, 10]], ""6"": [[10, 1]], ""7"": [[3, 7], [2, 7]], ""8"": [[8, 11], [5, 11]], ""9"": [[8, 4]]}","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]"
89,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0.05333333333333334,10,0,10,"{""0"": [[5, 0]], ""1"": [[0, 1]], ""2"": [[0, 12]], ""3"": [[2, 1]], ""4"": [[0, 8]], ""5"": [[0, 7]], ""6"": [[0, 14]], ""7"": [[0, 14]], ""8"": [[1, 8]], ""9"": [[0, 4]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
89,0,sense_sinr_budgeted,0.3,0.02,0.06666666666666667,3,0,12,"{""0"": [], ""1"": [], ""2"": [[9, 12], [2, 12], [4, 12], [1, 12]], ""3"": [], ""4"": [[3, 8], [1, 8], [14, 8], [9, 8], [2, 8], [12, 8]], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": [[9, 4], [5, 4]]}","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]"
89,0,balanced_sinr,1.0,0.04,0.04,10,0,12,"{""0"": [[5, 0]], ""1"": [[7, 1]], ""2"": [[9, 12], [2, 12]], ""3"": [[7, 1]], ""4"": [[3, 8], [1, 8]], ""5"": [[14, 7]], ""6"": [[8, 14]], ""7"": [[7, 14]], ""8"": [[1, 8]], ""9"": [[9, 4]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
90,0,proposed_c2f_adaptive_pd,1.0,0.06,0.06,10,0,10,"{""0"": [[0, 4]], ""1"": [[2, 6]], ""2"": [[1, 11]], ""3"": [[1, 5]], ""4"": [[0, 5]], ""5"": [[6, 2]], ""6"": [[0, 4]], ""7"": [[0, 11]], ""8"": [[0, 6]], ""9"": [[0, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
90,0,sense_sinr_budgeted,0.3,0.02,0.06666666666666667,3,0,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [], ""4"": [[14, 5], [9, 5], [13, 5], [1, 5]], ""5"": [], ""6"": [[6, 4], [7, 4], [11, 4], [12, 4]], ""7"": [], ""8"": [[7, 6], [8, 6], [4, 6], [11, 6]], ""9"": []}","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
90,0,balanced_sinr,1.0,0.05,0.05,10,0,12,"{""0"": [[9, 4]], ""1"": [[4, 6]], ""2"": [[4, 11]], ""3"": [[9, 5]], ""4"": [[14, 5]], ""5"": [[8, 2]], ""6"": [[6, 4], [7, 4]], ""7"": [[4, 11]], ""8"": [[7, 6], [8, 6]], ""9"": [[4, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
91,0,proposed_c2f_adaptive_pd,1.0,0.07333333333333333,0.07333333333333333,10,0,12,"{""0"": [[0, 8]], ""1"": [[0, 9]], ""2"": [[3, 4]], ""3"": [[12, 1], [13, 1]], ""4"": [[12, 1], [9, 1]], ""5"": [[10, 13]], ""6"": [[0, 8]], ""7"": [[0, 9]], ""8"": [[1, 0]], ""9"": [[12, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
91,0,sense_sinr_budgeted,0.4,0.01,0.025,4,0,12,"{""0"": [[11, 8]], ""1"": [[3, 9], [0, 9], [11, 9], [2, 9], [10, 9], [14, 9]], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": [[0, 9], [3, 9], [14, 9], [10, 9]], ""8"": [[3, 0]], ""9"": []}","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
91,0,balanced_sinr,1.0,0.056666666666666664,0.056666666666666664,10,0,12,"{""0"": [[11, 8]], ""1"": [[3, 9], [0, 9]], ""2"": [[6, 4]], ""3"": [[12, 1]], ""4"": [[12, 1]], ""5"": [[10, 13]], ""6"": [[5, 8]], ""7"": [[0, 9], [3, 9]], ""8"": [[3, 0]], ""9"": [[12, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
92,0,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0.02666666666666667,10,0,10,"{""0"": [[0, 3]], ""1"": [[0, 8]], ""2"": [[0, 7]], ""3"": [[0, 10]], ""4"": [[2, 12]], ""5"": [[0, 3]], ""6"": [[1, 0]], ""7"": [[0, 5]], ""8"": [[1, 14]], ""9"": [[5, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
92,0,sense_sinr_budgeted,0.6,0.03666666666666667,0.06111111111111111,6,0,12,"{""0"": [[4, 3]], ""1"": [[0, 8]], ""2"": [], ""3"": [[12, 10]], ""4"": [], ""5"": [[4, 3], [8, 3], [0, 3], [13, 3]], ""6"": [[7, 0]], ""7"": [], ""8"": [[12, 14], [9, 14], [10, 14], [6, 14]], ""9"": []}","[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]"
92,0,balanced_sinr,1.0,0.05,0.05,10,0,12,"{""0"": [[4, 3]], ""1"": [[0, 8]], ""2"": [[0, 7]], ""3"": [[12, 10]], ""4"": [[10, 12]], ""5"": [[4, 3], [8, 3]], ""6"": [[7, 0]], ""7"": [[10, 5]], ""8"": [[12, 14], [9, 14]], ""9"": [[9, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
93,0,proposed_c2f_adaptive_pd,1.0,0.06,0.06,10,0,10,"{""0"": [[1, 12]], ""1"": [[2, 13]], ""2"": [[2, 0]], ""3"": [[12, 13]], ""4"": [[0, 13]], ""5"": [[0, 12]], ""6"": [[0, 10]], ""7"": [[0, 1]], ""8"": [[13, 2]], ""9"": [[3, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
93,0,sense_sinr_budgeted,0.4,0.006666666666666667,0.016666666666666666,4,0,12,"{""0"": [], ""1"": [], ""2"": [[6, 0]], ""3"": [], ""4"": [], ""5"": [[13, 12], [2, 12], [14, 12]], ""6"": [[11, 10], [4, 10], [1, 10]], ""7"": [[3, 1], [8, 1], [4, 1], [11, 1], [5, 1]], ""8"": [], ""9"": []}","[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
93,0,balanced_sinr,1.0,0.02,0.02,10,0,12,"{""0"": [[14, 12]], ""1"": [[12, 13]], ""2"": [[6, 0]], ""3"": [[12, 13]], ""4"": [[3, 13]], ""5"": [[13, 12], [2, 12]], ""6"": [[11, 10], [4, 10]], ""7"": [[3, 1]], ""8"": [[13, 2]], ""9"": [[5, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
94,0,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0.056666666666666664,10,0,10,"{""0"": [[2, 14]], ""1"": [[2, 4]], ""2"": [[0, 8]], ""3"": [[0, 13]], ""4"": [[0, 14]], ""5"": [[2, 12]], ""6"": [[0, 4]], ""7"": [[1, 10]], ""8"": [[0, 3]], ""9"": [[2, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
94,0,sense_sinr_budgeted,0.6,0.03666666666666667,0.06111111111111111,6,0,12,"{""0"": [], ""1"": [[13, 4]], ""2"": [[3, 8], [11, 8]], ""3"": [[9, 13], [0, 13], [3, 13], [7, 13]], ""4"": [[2, 14]], ""5"": [], ""6"": [[6, 4]], ""7"": [], ""8"": [[0, 3], [7, 3], [13, 3]], ""9"": []}","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
94,0,balanced_sinr,1.0,0.05,0.05,10,0,12,"{""0"": [[12, 14]], ""1"": [[13, 4]], ""2"": [[3, 8]], ""3"": [[9, 13], [0, 13]], ""4"": [[2, 14]], ""5"": [[5, 12]], ""6"": [[6, 4]], ""7"": [[1, 10]], ""8"": [[0, 3], [7, 3]], ""9"": [[2, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
95,0,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0.043333333333333335,10,0,12,"{""0"": [[7, 0], [5, 0]], ""1"": [[0, 11]], ""2"": [[0, 6]], ""3"": [[0, 12]], ""4"": [[1, 4]], ""5"": [[13, 14], [1, 14]], ""6"": [[14, 1]], ""7"": [[1, 14]], ""8"": [[1, 4]], ""9"": [[0, 13]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
95,0,sense_sinr_budgeted,0.4,0.03666666666666667,0.09166666666666666,4,0,12,"{""0"": [], ""1"": [[9, 11], [10, 11], [8, 11], [5, 11]], ""2"": [[3, 6], [12, 6]], ""3"": [[4, 12], [3, 12], [1, 12]], ""4"": [], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": [[14, 13], [7, 13], [0, 13]]}","[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
95,0,balanced_sinr,1.0,0.043333333333333335,0.043333333333333335,10,0,12,"{""0"": [[7, 0]], ""1"": [[9, 11], [10, 11]], ""2"": [[3, 6]], ""3"": [[4, 12]], ""4"": [[12, 4]], ""5"": [[13, 14]], ""6"": [[14, 1]], ""7"": [[1, 14]], ""8"": [[1, 4]], ""9"": [[14, 13], [7, 13]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
96,0,proposed_c2f_adaptive_pd,1.0,0.023333333333333334,0.023333333333333334,10,0,11,"{""0"": [[0, 8]], ""1"": [[1, 0]], ""2"": [[3, 0]], ""3"": [[11, 12], [0, 12]], ""4"": [[0, 6]], ""5"": [[5, 1]], ""6"": [[0, 7]], ""7"": [[0, 11]], ""8"": [[0, 14]], ""9"": [[0, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
96,0,sense_sinr_budgeted,0.5,0.013333333333333334,0.02666666666666667,5,0,12,"{""0"": [], ""1"": [[3, 0], [12, 0], [14, 0], [2, 0]], ""2"": [], ""3"": [], ""4"": [[13, 6]], ""5"": [], ""6"": [[2, 7], [14, 7], [10, 7], [4, 7]], ""7"": [[1, 11], [13, 11]], ""8"": [[0, 14]], ""9"": []}","[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]"
96,0,balanced_sinr,0.9,0.04666666666666667,0.04666666666666667,10,0,12,"{""0"": [[10, 8]], ""1"": [[3, 0], [12, 0]], ""2"": [[14, 0]], ""3"": [[0, 12]], ""4"": [[13, 6]], ""5"": [[11, 1]], ""6"": [[2, 7], [14, 7]], ""7"": [[1, 11]], ""8"": [[0, 14]], ""9"": [[0, 3]]}","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
97,0,proposed_c2f_adaptive_pd,0.9,0.06,0.06666666666666667,10,0,10,"{""0"": [[0, 7]], ""1"": [[0, 2]], ""2"": [[0, 6]], ""3"": [[2, 7]], ""4"": [[2, 7]], ""5"": [[0, 6]], ""6"": [[8, 10]], ""7"": [[0, 11]], ""8"": [[0, 7]], ""9"": [[1, 10]]}","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
97,0,sense_sinr_budgeted,0.7,0.03333333333333333,0.047619047619047616,7,0,12,"{""0"": [[12, 7], [13, 7]], ""1"": [[0, 2], [11, 2]], ""2"": [[7, 6]], ""3"": [[6, 7]], ""4"": [], ""5"": [[7, 6]], ""6"": [], ""7"": [[2, 11], [0, 11], [5, 11]], ""8"": [[9, 7], [12, 7]], ""9"": []}","[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]"
97,0,balanced_sinr,1.0,0.043333333333333335,0.043333333333333335,10,0,12,"{""0"": [[12, 7], [13, 7]], ""1"": [[0, 2]], ""2"": [[7, 6]], ""3"": [[6, 7]], ""4"": [[3, 7]], ""5"": [[7, 6]], ""6"": [[8, 10]], ""7"": [[2, 11], [0, 11]], ""8"": [[9, 7]], ""9"": [[8, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
98,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0.05333333333333334,10,0,10,"{""0"": [[1, 2]], ""1"": [[0, 8]], ""2"": [[0, 12]], ""3"": [[1, 2]], ""4"": [[1, 7]], ""5"": [[0, 3]], ""6"": [[0, 4]], ""7"": [[0, 3]], ""8"": [[0, 2]], ""9"": [[0, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
98,0,sense_sinr_budgeted,0.5,0.03,0.06,5,0,12,"{""0"": [], ""1"": [], ""2"": [[5, 12], [1, 12], [10, 12], [4, 12]], ""3"": [], ""4"": [], ""5"": [], ""6"": [[5, 4], [14, 4], [9, 4]], ""7"": [[10, 3]], ""8"": [[10, 2]], ""9"": [[11, 9], [14, 9], [4, 9]]}","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
98,0,balanced_sinr,1.0,0.05333333333333334,0.05333333333333334,10,0,12,"{""0"": [[10, 2]], ""1"": [[7, 8]], ""2"": [[5, 12], [1, 12]], ""3"": [[12, 2]], ""4"": [[14, 7]], ""5"": [[7, 3]], ""6"": [[5, 4], [14, 4]], ""7"": [[10, 3]], ""8"": [[10, 2]], ""9"": [[11, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
99,0,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,0.056666666666666664,10,0,11,"{""0"": [[3, 2]], ""1"": [[2, 11], [3, 11]], ""2"": [[0, 5]], ""3"": [[2, 11]], ""4"": [[1, 12]], ""5"": [[2, 11]], ""6"": [[0, 1]], ""7"": [[0, 4]], ""8"": [[1, 10]], ""9"": [[0, 4]]}","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
99,0,sense_sinr_budgeted,0.7,0.02666666666666667,0.0380952380952381,7,0,12,"{""0"": [[11, 2]], ""1"": [], ""2"": [[9, 5]], ""3"": [], ""4"": [[13, 12]], ""5"": [], ""6"": [[7, 1], [13, 1]], ""7"": [[0, 4]], ""8"": [[9, 10], [6, 10], [14, 10], [3, 10], [13, 10]], ""9"": [[0, 4]]}","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]"
99,0,balanced_sinr,0.9,0.04666666666666667,0.04666666666666667,10,0,12,"{""0"": [[11, 2]], ""1"": [[3, 11]], ""2"": [[9, 5]], ""3"": [[2, 11]], ""4"": [[13, 12]], ""5"": [[2, 11]], ""6"": [[7, 1], [13, 1]], ""7"": [[0, 4]], ""8"": [[9, 10], [6, 10]], ""9"": [[0, 4]]}","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2,proposed_c2f_adaptive_pd,1.0,0.04,0.04,10,0,10,"{""0"": [[1, 4]], ""1"": [[0, 1]], ""2"": [[6, 4]], ""3"": [[6, 7]], ""4"": [[0, 9]], ""5"": [[0, 12]], ""6"": [[12, 4]], ""7"": [[2, 0]], ""8"": [[0, 13]], ""9"": [[2, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,2,sense_sinr_budgeted,0.3,0.023333333333333334,0.07777777777777778,3,2,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [], ""4"": [[13, 9]], ""5"": [[13, 12], [11, 12], [9, 12], [1, 12], [5, 12]], ""6"": [], ""7"": [], ""8"": [[13, 12], [13, 1], [12, 13], [1, 13], [5, 13], [9, 13]], ""9"": []}","[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
0,2,balanced_sinr,1.0,0.043333333333333335,0.043333333333333335,10,2,12,"{""0"": [[14, 4]], ""1"": [[1, 9]], ""2"": [[14, 4]], ""3"": [[6, 7]], ""4"": [[13, 9]], ""5"": [[13, 12], [11, 12]], ""6"": [[14, 4]], ""7"": [[8, 0]], ""8"": [[13, 12], [12, 13]], ""9"": [[2, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1,2,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0.06666666666666667,10,0,10,"{""0"": [[0, 13]], ""1"": [[0, 9]], ""2"": [[4, 2]], ""3"": [[1, 10]], ""4"": [[3, 12]], ""5"": [[4, 12]], ""6"": [[0, 12]], ""7"": [[1, 11]], ""8"": [[1, 8]], ""9"": [[0, 13]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1,2,sense_sinr_budgeted,0.6,0.04,0.06666666666666667,6,2,12,"{""0"": [[0, 13], [6, 13]], ""1"": [[6, 9]], ""2"": [[8, 2]], ""3"": [], ""4"": [[14, 12]], ""5"": [], ""6"": [[4, 12], [12, 4], [12, 8], [8, 12], [7, 12], [5, 12]], ""7"": [[3, 11]], ""8"": [], ""9"": []}","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]"
1,2,balanced_sinr,1.0,0.07,0.07,10,2,12,"{""0"": [[13, 0], [0, 13]], ""1"": [[1, 6]], ""2"": [[8, 2]], ""3"": [[6, 10]], ""4"": [[14, 12]], ""5"": [[8, 12]], ""6"": [[4, 12], [8, 12]], ""7"": [[3, 11]], ""8"": [[3, 8]], ""9"": [[0, 13]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2,2,proposed_c2f_adaptive_pd,0.9,0.04,0.04,10,1,12,"{""0"": [[2, 0]], ""1"": [[13, 2], [1, 2], [2, 13]], ""2"": [[8, 10]], ""3"": [[2, 4]], ""4"": [[2, 1]], ""5"": [[0, 6]], ""6"": [[1, 13]], ""7"": [[1, 2]], ""8"": [[3, 11]], ""9"": [[4, 1]]}","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
2,2,sense_sinr_budgeted,0.5,0.02666666666666667,0.05333333333333334,5,2,12,"{""0"": [[7, 0], [0, 7], [6, 0]], ""1"": [], ""2"": [], ""3"": [], ""4"": [[8, 1]], ""5"": [[7, 6], [12, 6], [6, 7], [0, 6], [5, 6]], ""6"": [[2, 13], [14, 13]], ""7"": [], ""8"": [], ""9"": [[13, 1]]}","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
2,2,balanced_sinr,0.9,0.05333333333333334,0.05333333333333334,10,2,12,"{""0"": [[7, 0]], ""1"": [[13, 2]], ""2"": [[8, 10]], ""3"": [[7, 4]], ""4"": [[8, 1]], ""5"": [[7, 6], [12, 6]], ""6"": [[13, 2], [2, 13]], ""7"": [[13, 2]], ""8"": [[3, 11]], ""9"": [[1, 13]]}","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0.03666666666666667,10,0,10,"{""0"": [[5, 0]], ""1"": [[0, 6]], ""2"": [[1, 8]], ""3"": [[3, 4]], ""4"": [[12, 0]], ""5"": [[2, 8]], ""6"": [[0, 14]], ""7"": [[3, 4]], ""8"": [[1, 5]], ""9"": [[2, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2,sense_sinr_budgeted,0.4,0.02,0.05,4,2,12,"{""0"": [], ""1"": [[6, 7], [7, 6], [9, 6], [1, 6], [6, 1], [11, 6]], ""2"": [], ""3"": [], ""4"": [], ""5"": [[14, 8]], ""6"": [[8, 14], [4, 14]], ""7"": [], ""8"": [], ""9"": [[14, 8], [10, 8], [3, 8]]}","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
3,2,balanced_sinr,1.0,0.05333333333333334,0.05333333333333334,10,2,12,"{""0"": [[12, 0]], ""1"": [[6, 7], [7, 6]], ""2"": [[14, 8]], ""3"": [[3, 4]], ""4"": [[12, 0]], ""5"": [[14, 8]], ""6"": [[10, 8], [8, 14]], ""7"": [[3, 4]], ""8"": [[12, 5]], ""9"": [[14, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2,proposed_c2f_adaptive_pd,1.0,0.05,0.05,10,1,12,"{""0"": [[11, 12]], ""1"": [[13, 5]], ""2"": [[1, 5]], ""3"": [[11, 13]], ""4"": [[2, 7]], ""5"": [[0, 4]], ""6"": [[14, 12]], ""7"": [[0, 8]], ""8"": [[2, 7], [3, 7], [7, 2]], ""9"": [[5, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
