split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,ncp_unit,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,3,0,0,30.0,tp_uic_full,tp_uic_full,0.07820504116728778,35.62517416954268,1,3,42.684111506784014,43.40339757316195,10,0.9990942786850966,0.7651158862062462,8.362945200329143,8.362947586188218,2.292126514517819e-06,3.3415200005412277e-07,3.341518164829756e-07,1.835711472002344e-13,0.9982002852876537,0.9990823294308373,0.9932999843993559,0.9819186324229673,0.9281587298204609,3.258508136940716e-14,9.715774839785078e-08,45,5,62.36131490725832
calibration,0,3,0,1,30.0,tp_uic_full,tp_uic_full,0.08123942037683783,35.54938605066165,1,3,51.69989191195967,32.66220035684398,10,0.9990911433891595,0.7619194394251093,18.776967696410345,18.776999033230833,2.2524739293978613e-06,2.985128311681768e-08,2.985106772358463e-08,2.15393233047036e-13,0.9973682913941653,0.9988452829278527,0.9911439620656632,0.9824102617633612,0.9247006456745227,2.9393855300496274e-14,9.618609048216106e-07,45,5,51.863369420189
calibration,1,3,0,0,30.0,tp_uic_full,tp_uic_full,0.5517181583613091,33.27747403036436,1,3,300.77134275960697,379.01448234413976,10,0.9989857420229936,122.03507383931138,13.136342043178395,13.136361473398196,1.3349609777912924e-06,6.483871014496693e-08,6.483842005894833e-08,2.9008601859485345e-13,1.0021267397722025,1.0021395600809062,1.0000941194294661,0.7350940964587099,0.7129697266007929,4.9999794569688124e-12,7.653721237873918e-05,45,5,54.3832091545422
calibration,1,3,0,1,30.0,tp_uic_full,tp_uic_full,0.3870009191603244,33.51490448668691,1,3,1280.3918489540679,1229.4221703280728,10,0.9990138756012918,123.68394873069033,14.483940898577686,14.483953388357895,1.409975663400152e-06,5.0213156957070386e-08,5.021301255035597e-08,1.4440671441594801e-13,0.9995959941351373,0.9995439187318027,1.000551708184773,0.5644065501998411,0.7122880448201772,5.236595460172956e-12,0.00010295822622287736,45,5,53.6011511714195
calibration,2,3,0,0,30.0,tp_uic_full,tp_uic_full,0.004974701254800182,31.544186356222514,1,3,5.275039671142819,4.452328622262801,10,0.8752862104983471,0.36724318710143644,13.106486060465237,13.106510756130705,8.956530385803712e-07,4.380172332014442e-08,4.380147424729738e-08,2.4907284704280876e-13,1.000066999531551,0.9882925260741134,0.9999863448423814,0.9988165684371231,0.9916268782356153,1.2912816241471265e-14,2.906563586705523e-07,45,5,53.19882644413592
calibration,2,3,0,1,30.0,tp_uic_full,tp_uic_full,0.008605152740802459,31.158799434401104,1,3,14.234765107111016,12.994290591890385,10,0.8750716472373844,0.3666814419829671,10.441876419052578,10.441889617093832,8.195984179821479e-07,7.403097506566263e-08,7.403075008873592e-08,2.2497692670804578e-13,0.9999438941659247,1.0102880272711927,0.9997585220604549,0.9981069881115803,0.9920228858568495,1.8961962064316595e-14,2.5396793520923177e-07,45,5,55.736632402089946
calibration,3,3,0,0,30.0,tp_uic_full,tp_uic_full,0.006296595951316635,30.935047160339,1,3,3.5884691753871385,5.650634347024262,10,0.9968911634143831,0.8433528592867635,16.964997361083952,16.965045167653084,7.784413264943278e-07,1.5657634388968047e-08,1.5657462032723117e-08,1.723562449288703e-13,0.9998064046489046,0.9962929271213037,0.9998713819981396,0.9992529553700897,0.9237841196967355,3.034105833802933e-14,1.8627353345761252e-06,45,5,49.03567128184147
calibration,3,3,0,1,30.0,tp_uic_full,tp_uic_full,0.005358961544683039,30.255109940491668,1,3,4.668079561015575,5.594260011315409,10,0.9967879148846397,0.8438052086323079,10.636511135759473,10.636529807661649,6.656288882573519e-07,5.748850944691293e-08,5.748826228339559e-08,2.471635173412118e-13,0.9994664479784676,0.9940101887431622,0.9996602745093616,0.9993491859273633,0.9372043856123374,3.4918585994015556e-14,6.005206174905939e-07,45,5,54.673412785101135
test,4,3,0,0,30.0,tp_uic_full,tp_uic_full,0.034377052440414974,29.137973462098884,1,3,46.09754704288059,41.092633570238824,10,0.9983614645729634,1.308213914371733,9.46522340273679,9.465231585893596,5.14657746684789e-07,5.820980895577794e-08,5.820969927454423e-08,1.096812337047723e-13,1.0001642739229666,0.997503409629543,0.9999333808888946,0.98817100439445,0.013712468190704156,6.833002207208076e-14,1.1615260418121144e-06,45,5,54.315451786853714
test,4,3,0,1,30.0,tp_uic_full,tp_uic_full,0.031481141845930996,29.466251080240546,1,3,18.660317099227,29.24647557591277,10,0.998383564425419,1.309094695545129,14.951147367831394,14.9511595676503,5.550681090272362e-07,1.775135622336135e-08,1.7751306357881564e-08,4.986547978698977e-14,0.9993161123753661,0.9975399800413909,0.9998623404360915,0.9903549068558201,0.009922113863499483,3.5070584573433637e-14,1.9068816774741759e-06,45,5,49.13417938918984
