method,P_D,P_FA,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_lagrangian,0.9048,0.03664666666666667,0.03664666666666667,11077.12,9.894594354944083,17.308,1.0,1.0,446.84,0.4795243228980682,2.4723811062466208,0.8089223832949054,1.0071329028731886,0.8859787286392408,0.7295820899851988,0.7790907912309232,0.08675419385455384,1.0,1.0,27.816364268066053,14.73795143569572,5.139482769111952,55.369168834578005,0.671,26.102751381475564,0.942,0.9048000000000002,0.893,0.916,0.08168188121100069,0.09144387001048648,2.5111549092242433,2.811268786796389
all_neighbor,0.9513,0.014943333333333333,0.014943333333333333,285977.6,688.4524788409291,446.84,1.0,1.0,446.84,0.33419486819407984,0.8131130425204697,0.20776623890619686,0.2357970824216266,0.7124086829540937,0.5097339773264296,0.5419435468189231,-6.446777165530684,1.0,1.0,39.15941404774583,29.985575482327047,6.3262841016585165,73.77419805420186,0.661,37.34274698641431,0.94,0.9512999999999998,0.941,0.967,0.0033264843120580077,0.0013817947196611132,0.13693175286367124,0.056880344324816985
random,0.2253,0.014533333333333334,0.014533333333333334,11077.12,20.68515067511941,17.308,1.0,1.0,446.84,0.44942483111137005,1.1143155756059282,0.29532799872575677,0.35949569838015716,0.776281379789578,0.5911113197627874,0.6355032547347782,-4.721875162682832,1.0,1.0,1.5556559282403482,0.0710967710649042,0.00022608886855380925,3.4236036571889126,0.0,1.1961831614083644,0.093,0.2253,0.198,0.246,0.02033922174716894,0.010891871349576206,0.14043866350101364,0.07520641027341067
nearest,0.2879,0.05162666666666667,0.05162666666666667,11077.12,3.1106915995264446,17.308,1.0,1.0,446.84,0.6663559399365873,5.763484959599936,4.451224954037334,4.681069186989936,0.9706017018635185,0.9341997201900248,0.947239356113548,7.806723909430961,1.0,1.0,15.402436917676663,0.0719346644967942,0.0002377561174470652,26.249856602138863,0.0,12.322961283427757,0.209,0.2879,0.265,0.309,0.025990510168708108,0.09255176567289036,1.3904730577692272,4.951450963516104
shortest_bistatic,0.7623,0.0209,0.0209,11077.12,16.791214477056528,17.308,1.0,1.0,446.84,0.4888295622344656,1.458174438181053,0.3828630562884933,0.47687655202170154,0.8155903416375014,0.6370084766729037,0.6839761666030046,-3.3017400146818043,1.0,1.0,13.31302735119275,5.426663287842453,1.0557113812058816,25.715803727771313,0.037,11.642385998018598,0.679,0.7623,0.726,0.805,0.06881752657730529,0.04539874117155759,1.2018491585531934,0.7928567269141631
raw_sense_sinr,0.7521,0.013383333333333334,0.013383333333333334,11077.12,84.87415612158972,17.308,1.0,1.0,446.84,0.4749372280523262,0.9436062727829285,0.08779128835814305,0.15603660814991924,0.6563030137538264,0.25126601601897086,0.37264521534509165,-7.217379843617917,0.7319581910465469,0.89030551886353,11.39579084996628,3.702192630987817,0.6821805781546444,21.906869122124473,0.006,10.009747329578808,0.551,0.7521,0.731,0.773,0.0678967096140513,0.008861354673412604,1.0287683847395603,0.13426691198721086
sense_sinr,0.836,0.01836,0.01836,11077.12,19.18734789816808,17.308,1.0,1.0,446.84,0.4674527500930822,1.2513518843227838,0.326212318131037,0.4037309528636274,0.793728082926754,0.6086013428919023,0.6545452199566788,-4.114514595753895,1.0,1.0,14.096392058217484,6.001947970783637,1.8789610481147654,24.212421602663255,0.103,11.807298377894067,0.761,0.8360000000000001,0.824,0.853,0.07547088051767968,0.04357037796139702,1.272568326263278,0.7346712079767597
single_best,0.8798,0.04046333333333333,0.04046333333333333,6400.0,2.9138097443228745,10.0,1.0,1.0,446.84,0.5407459897047836,3.284424988144323,1.2490129803225696,1.5621419331803783,0.9371450961779039,0.8476562528106865,0.8787519925563855,2.679666735943929,1.0,1.0,31.6165401582141,15.497419197446934,3.5052872756791102,65.59895612447205,0.465,29.392535807548562,0.908,0.8798,0.853,0.891,0.13746875,0.3019414708575807,4.940084399720953,10.850584949760098
topk_deflection,0.9034,0.03555,0.03555,11077.12,10.753139275130117,17.308,1.0,1.0,446.84,0.4786615654483464,2.424828377322318,0.7986717517033544,0.9919569571814093,0.8810713131392782,0.7235915021282875,0.7719713678682708,-0.0994122586709946,1.0,1.0,27.667542041062298,14.776319683153151,5.152752536609272,54.89005558215513,0.668,25.96091349859794,0.942,0.9033999999999999,0.895,0.915,0.08155549456898543,0.08401267545091556,2.497719808132646,2.572973466925314
