split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,2,0,0.0,no_ic,0.019112863198462476,2.2157783841228906,1,3,8.187878096343107,6.430084846319793,10,0.9994862695915283,0.0,0.0,1.0454397439114796e-09,1.0454397439114796e-09,1.0454397439114796e-09,0.0,1.0,1.0,1.0,1.0,0.9022772010540712,0,5,0.0
calibration,0,0,2,0,0.0,plain_ls,0.019112863198462476,2.2157783841228906,1,3,8.18346981703361,6.431426134871938,10,0.9994862749743845,12.86588294164045,12.87499895616126,1.0454397439114796e-09,5.403942412041873e-11,5.3926112176993515e-11,1.1331194342521666e-13,0.9994131675365413,0.9993504000535596,0.9993727657594204,0.998257936284557,0.9022772010540712,0,5,24.508524295034047
calibration,0,0,2,0,0.0,protected_ls,0.019112863198462476,2.2157783841228906,1,3,7.868807458832881,6.066618793421858,10,0.9973353968465757,12.053375202686583,12.061571417517541,1.0454397439114796e-09,6.515706092832066e-11,6.50342093439679e-11,1.2285158435276208e-13,0.9998742701660811,0.9999409685085563,1.0,0.9993764581052419,0.9022772010540712,45,5,7.380499027948656
calibration,0,0,2,0,0.0,tp_uic_full,0.019112863198462476,2.2157783841228906,1,3,8.18503935218153,6.432241910865552,10,0.9994849016639807,12.865195914027822,12.874980266406666,1.0454397439114796e-09,5.4047973506801286e-11,5.3926344247170224e-11,1.2162925963106343e-13,0.9995886582470741,0.9997583101855595,0.999551153363698,0.9983495243575855,0.9022772010540712,45,5,24.49709780410614
calibration,0,0,2,0,0.0,perfect_channel,0.019112863198462476,2.2157783841228906,1,3,6.125089096232884,5.848393829158131,10,0.9994687584104431,inf,inf,1.0454397439114796e-09,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9022772010540712,0,5,nan
calibration,0,0,2,1,0.0,no_ic,0.014770249574512501,2.156196699794919,1,3,6.728030973329449,7.514079379139399,10,0.999484268979436,0.0,0.0,1.0311950935776911e-09,1.0311950935776911e-09,1.0311950935776911e-09,0.0,1.0,1.0,1.0,1.0,0.9102995130528616,0,5,0.0
calibration,0,0,2,1,0.0,plain_ls,0.014770249574512501,2.156196699794919,1,3,6.733320275401952,7.522259032583447,10,0.9994842702628023,20.073092730650394,20.16937661555129,1.0311950935776911e-09,1.0139850804066179e-11,9.917522088664072e-12,2.2232871540210652e-13,0.9997331853306968,0.9989497304599628,0.9993584246232207,0.9983663602783454,0.9102995130528616,0,5,17.241713382127127
calibration,0,0,2,1,0.0,protected_ls,0.014770249574512501,2.156196699794919,1,3,5.2641818758919365,4.393410220836186,10,0.9969073972279412,16.33889381350506,16.375674337816793,1.0311950935776911e-09,2.3958049430964358e-11,2.3756004791307774e-11,2.0204463965658324e-13,0.9998999382662608,0.9999040315533402,1.0,0.9993740601066445,0.9102995130528616,45,5,2.49524166356021
calibration,0,0,2,1,0.0,tp_uic_full,0.014770249574512501,2.156196699794919,1,3,6.733315386819283,7.521124413731871,10,0.9994830441239584,20.072411772923637,20.169286766727332,1.0311950935776911e-09,1.0141440819918005e-11,9.917727269008505e-12,2.23713550909499e-13,0.9998084990681693,0.9995817924490408,0.9995340138702216,0.9984673090037688,0.9102995130528616,45,5,17.231753785902324
calibration,0,0,2,1,0.0,perfect_channel,0.014770249574512501,2.156196699794919,1,3,4.421594243041975,5.970557100335188,10,0.9994687584104431,inf,inf,1.0311950935776911e-09,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9102995130528616,0,5,nan
