direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
0.0,0,2,no_ic,9.56100248800481,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6111111111111112,6,6,6,0.04640762745622362,-1.9318193481422268,0.0,0.0,1.0,1.0,0.9894552467635088,0.0
0.0,0,2,perfect_channel,9.29686319066455,0.0,2.7755575615628914e-17,0.3903342879021653,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.7777777777777778,6,6,6,0.04640762745622362,-1.9318193481422268,nan,nan,1.0,1.0,0.9938199002958261,0.0
0.0,0,2,plain_ls,9.56910427934876,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6111111111111112,6,6,6,0.04640762745622362,-1.9318193481422268,13.316562516616235,13.350039134264083,0.9930428095485622,0.980550980788606,0.9894086107583775,0.0
0.0,0,2,protected_ls,8.53072086911192,0.5,0.1876163064826506,0.8123836935173494,0.6666666666666666,0.299993315138392,0.9032285888942195,0.5833333333333334,6,6,6,0.04640762745622362,-1.9318193481422268,7.124536376046619,7.129586846852201,0.9999406524576243,0.9944946070133583,0.9870736142056424,45.0
0.0,0,2,tp_uic_full,9.573808080873755,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6111111111111112,6,6,6,0.04640762745622362,-1.9318193481422268,13.179084796722982,13.21252107213231,0.9992842556148323,0.9863590841967409,0.9890756938302986,45.0
0.0,2,2,no_ic,10.569659735200904,0.5,0.1876163064826506,0.8123836935173494,0.5,0.1876163064826506,0.8123836935173494,0.5277777777777778,6,6,6,0.10960445273114844,-2.3162635367079467,0.0,0.0,1.0,1.0,0.9931187819295373,0.0
0.0,2,2,perfect_channel,6.852078849781848,0.3333333333333333,0.09677141110578041,0.700006684861608,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.5,6,6,6,0.10960445273114844,-2.3162635367079467,nan,nan,1.0,1.0,0.9931213749013184,0.0
0.0,2,2,plain_ls,10.609173861317682,0.5,0.1876163064826506,0.8123836935173494,0.5,0.1876163064826506,0.8123836935173494,0.5277777777777778,6,6,6,0.10960445273114844,-2.3162635367079467,12.954288599791504,12.992526940422096,0.9637166656442917,0.8602838302101135,0.993118939154304,0.0
0.0,2,2,protected_ls,11.411882188389065,0.5,0.1876163064826506,0.8123836935173494,0.5,0.1876163064826506,0.8123836935173494,0.4166666666666667,6,6,6,0.10960445273114844,-2.3162635367079467,9.255816190823396,9.280225706073516,0.9990279248675755,0.9265968664139206,0.985077949502138,45.0
0.0,2,2,tp_uic_full,10.614498140105376,0.5,0.1876163064826506,0.8123836935173494,0.5,0.1876163064826506,0.8123836935173494,0.5277777777777778,6,6,6,0.10960445273114844,-2.3162635367079467,12.953137365640977,12.990774560767052,0.9985794640391215,0.863508004069778,0.993118973501561,45.0
0.0,4,2,no_ic,7.885352735954621,0.3333333333333333,0.09677141110578041,0.700006684861608,0.0,2.7755575615628914e-17,0.3903342879021653,0.25,6,6,6,0.027258101786620793,0.6691830804505211,0.0,0.0,1.0,1.0,0.9987487200606866,0.0
0.0,4,2,perfect_channel,6.205725746346075,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.3888888888888889,6,6,6,0.027258101786620793,0.6691830804505211,nan,nan,1.0,1.0,0.998758386818195,0.0
0.0,4,2,plain_ls,7.86602713419417,0.3333333333333333,0.09677141110578041,0.700006684861608,0.0,2.7755575615628914e-17,0.3903342879021653,0.25,6,6,6,0.027258101786620793,0.6691830804505211,14.52756385819126,14.570760913660283,0.9981384129410914,0.9841630381980586,0.9987498653817481,0.0
0.0,4,2,protected_ls,6.0987154828291015,0.3333333333333333,0.09677141110578041,0.700006684861608,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.19444444444444445,6,6,6,0.027258101786620793,0.6691830804505211,12.920185961264636,12.961189591803471,0.9999717679091674,0.9929852801764487,0.9908569009647914,45.0
0.0,4,2,tp_uic_full,7.971248218571838,0.3333333333333333,0.09677141110578041,0.700006684861608,0.0,2.7755575615628914e-17,0.3903342879021653,0.25,6,6,6,0.027258101786620793,0.6691830804505211,14.529189482303629,14.570521332998737,0.9995629789556646,0.9848998918723226,0.9987504214861882,45.0
