split,scene_id,error_radius_m,error_angle_rad,true_delta_x_m,true_delta_y_m,nominal_h1,self_fit_h1,local_crossfit_h1,shared_crossfit_h1,oracle_h1,estimated_delta_a_x,estimated_delta_a_y,estimated_delta_b_x,estimated_delta_b_y,state_error_a_m,state_error_b_m,objective_a,objective_b,self_fit_state_error_m,nominal_h0,self_fit_h0,local_crossfit_h0,shared_crossfit_h0,oracle_h0,runtime_s
train,0,150.0,4.57284853378179,20.863206420048527,148.5420028741852,135.80810159610587,143.44405305219075,102.62833399094293,92.31619227704141,142.0014956999949,-300.0,37.5,37.5,75.0,339.53427461224766,75.40032551235159,46.21759162314597,73.45331430306925,207.4673000622996,61.43424539565787,96.20106070228273,85.20101184292122,76.9142952659515,61.77454198530737,235.04317760001868
calibration,1,150.0,1.8865781288799797,46.58395665918742,-142.58308098079152,197.41902683846178,3006.925533076568,2835.257499758591,3006.925533076568,3136.792535048934,37.5,-150.0,37.5,-150.0,11.727274036343312,11.727274036343312,1172.890104091151,1311.516291707516,11.727274036343312,73.71322831044937,118.48833758706805,72.60418442028626,79.36354083837406,71.00057436088562,242.38813670002855
calibration,2,150.0,5.688063360052344,-124.21202103744207,84.09146109917494,137.40119785549058,462.5277920330692,339.9848279517812,462.5277920330692,480.438216300315,-112.5,75.0,-112.5,75.0,14.826533704790771,14.826533704790771,209.01604458114815,205.15662717903842,14.826533704790771,87.74230935421338,97.26340930622524,89.84048570194346,85.45614938564867,72.56092372571311,234.5148976999335
test,3,150.0,2.8758163257793203,144.73333239446396,-39.398762594701026,121.82442619958152,127.45006309467058,360.47309464783706,127.45006309467058,633.1974591890228,-187.5,0.0,-187.5,0.0,334.5612793613809,334.5612793613809,50.4015256722867,49.18778600656143,334.5612793613809,73.00086130822037,109.57567840760922,79.86016312368534,69.98784124969117,53.85333902085253,220.55482670012861
test,4,150.0,3.620224218617158,133.14390102839408,69.08474230205394,86.64853959516957,212.59112633068486,107.95010732672151,211.58877644800418,216.13039708286493,112.5,75.0,150.0,75.0,21.474657699326443,17.863883849087358,65.24725974700642,136.1765488267999,19.6692707742069,85.73647045074786,123.65645786351864,98.03624956928462,73.03174788458422,93.55526442638052,223.48522970010526
