method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.858,0.8349936351835585,0.878266305428586,0.021636335122513728,0.050118203309692674,0.047690793332627025,0.052662333429555695,0.002485770048464335,0.049466666666666666,0.04707005168636488,0.051978651463701064,0.0024542998886680906,10233.6,3917.610373684448,17.056000000000004,6.5293506228074145,15.99,6.121266208881949,0.9890000000000001,1.0,606.2,0.5314911618169282,4.0558642158053155,3.564075630846245,3.6267169968746304,0.9855635296301163,0.9265603963166452,0.959171733184559,2.898326572604575,1.0,1.0,6418.517282903865,150.72935605981792,1.737666328019862,3243.3224156272568,606.2,206.49,0.9973548387096774,0.65,930.8220817992873,0.85,0.858,0.79,0.9,,,,proposed_c2f_adaptive_pd,0.008000000000000002,-0.0006674461187954443,0.016667446118795448,0.08384146341463414,0.05030487804878048,627.2003286139642,376.32019716837846
proposed_c2f_adaptive_pd,0.866,0.8434794492074035,0.8857192610273587,0.021119905909977588,0.04978268137746573,0.04737508417358254,0.052305914337822286,0.002465415082119872,0.049633333333333335,0.0472327840903799,0.052149209714040135,0.0024582128118301183,10233.6,3917.610373684448,17.056000000000004,6.5293506228074145,15.99,6.121266208881949,0.998,1.0,606.2,0.5314911618169282,4.0904001481189685,3.598809122574728,3.65822264873128,0.9966359997321783,0.984520022637031,0.9904510767079162,3.0605803663019553,1.0,1.0,5513683.2921532225,398.97063244343417,1.7427566399847627,47248.98198283964,606.2,125.69,0.9983548387096775,0.66,20446.420106896752,0.85,0.866,0.8,0.92,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.08462320200125077,0.05077392120075046,538782.3729824522,323269.4237894712
