scene,realisation,receiver,target,boost_db,arm,conflict_index,direct_inr_db,kappa_db,eta_survive_q,model_rank,cov_rank,cov_trace_over_noise,cov_max_eig_over_noise,transfer_energy,ncp_unit,identifiable_fraction,statistic,residual_power,whitened_residual_power
2,1,0,1,30.0,tp_uic_full,0.00785268564245393,25.686094088880935,14.527710477394685,1.0002362575343584,50,35,1.0003872764282562,2.0179000714027735,1.3311144546484446,1.2890643200895497,0.9684098280113708,119.65429817571344,8.831694522841164e-09,230505.73559165804
2,1,0,1,30.0,perfect_channel,0.00785268564245393,25.686094088880935,inf,1.0,0,30,1.0000812321903016,1.6452570489264562,1.330959565055677,1.2887954332006755,0.9683205012668904,3.8268597221951657,6.254509595323233e-10,16325.494297138219
3,0,0,1,30.0,no_ic,0.36452375549139937,27.544463728654378,0.0,1.0,0,35,608.1253336047346,4739951.723761077,0.9095244935717555,0.8866878408954941,0.9748916573026192,4761.622566384208,3.572231485361432e-07,222679.75416042088
3,0,0,1,30.0,plain_ls,0.36452375549139937,27.544463728654378,16.37503501160608,0.9946091786274363,5,35,1.0004575972951508,2.3222743987581476,0.9095751739112381,0.886727866315912,0.9748813421357126,4772.902050156926,8.810510710089426e-09,223114.66143923358
3,0,0,1,30.0,protected_ls,0.36452375549139937,27.544463728654378,8.281992260411592,0.9990961692324272,5,40,106.52479095821761,975388.1839337273,0.8805368724306497,0.8558702114787997,0.971986793825272,4734.042614472313,5.35373926488581e-08,209987.94238483088
3,0,0,1,30.0,tp_uic_full,0.36452375549139937,27.544463728654378,16.02041748333021,1.0000736998139435,50,35,1.0006659421866904,5.184219556847516,0.9102640891272059,0.8872598713723766,0.9747279739697448,4821.539766770477,9.518813340869317e-09,224975.51360167493
3,0,0,1,30.0,perfect_channel,0.36452375549139937,27.544463728654378,inf,1.0,0,30,1.0001524215139008,1.9830564112326856,0.9134064314971801,0.8889082043552312,0.9731792701505358,5.635350687326352,6.188979429956235e-10,16152.491776617791
3,1,0,1,30.0,no_ic,0.3555847792727416,27.88752725754022,0.0,1.0,0,35,608.1253336047362,4737554.0141352,0.9114345135767707,0.8853194712515966,0.9713473190490779,7158.577271089877,3.8658205338548125e-07,1473457.7537855036
3,1,0,1,30.0,plain_ls,0.3555847792727416,27.88752725754022,8.31584635334723,0.9982080708331758,5,35,1.0004575972951508,2.191315013772558,0.9114420764126893,0.8853315108890075,0.971352468577653,7157.070866607299,5.7471698582591455e-08,1474612.6062921342
3,1,0,1,30.0,protected_ls,0.3555847792727416,27.88752725754022,5.2828575233721935,0.9991135890422441,5,40,101.92396310187408,980806.2658114926,0.8813311450792864,0.8538501501768205,0.9688187634626328,7526.88465100981,1.1492211798326105e-07,1406891.7393359747
3,1,0,1,30.0,tp_uic_full,0.3555847792727416,27.88752725754022,8.104915693807277,1.0014032219342062,50,35,1.0005635295544482,3.307600963315335,0.9119601699987684,0.8864284427497482,0.9720034623342655,7747.737084020854,6.029585593705058e-08,1489262.2549916706
3,1,0,1,30.0,perfect_channel,0.3555847792727416,27.88752725754022,inf,1.0,0,30,1.0001524215139008,1.9830564112326856,0.9134064314971801,0.8889082043552312,0.9731792701505358,7.147992868392634,6.239790150822735e-10,16283.927679100188
4,0,0,1,30.0,no_ic,0.8716957304334069,27.896077708586034,0.0,1.0,0,35,670.2892358623363,6871058.5615673745,17.781093478554133,17.775936142601694,0.9997099539486332,241020.95695539113,3.873127348757854e-07,664150.928958341
4,0,0,1,30.0,plain_ls,0.8716957304334069,27.896077708586034,11.938806809588801,0.9728034903858614,5,35,1.000342602320945,2.000215730502535,17.781083767280183,17.775926429578902,0.9997099536918682,241020.48769530037,2.5444001103242672e-08,664147.8155402495
4,0,0,1,30.0,protected_ls,0.8716957304334069,27.896077708586034,7.71276324738349,0.9733424713235855,5,40,82.89132364800695,1273901.329089211,11.217716728394272,10.76045046566039,0.9592371358802055,147791.52427647868,6.62751411585191e-08,536387.3058879588
4,0,0,1,30.0,tp_uic_full,0.8716957304334069,27.896077708586034,10.134879428797348,1.1567539457222586,50,35,1.0006578428978663,7.152700856678116,19.220594476777947,19.215345007434316,0.9997268830914687,282159.1653962996,3.826135070626541e-08,711196.7646967627
4,0,0,1,30.0,perfect_channel,0.8716957304334069,27.896077708586034,inf,1.0,0,30,1.000037426539695,1.2376165016017382,31.98847913248018,31.982873865819542,0.9998247723301436,5.8283647123899245,6.329641149056864e-10,16522.2441930272
4,1,0,1,30.0,no_ic,0.9557672918561124,28.197179013004895,0.0,1.0,0,35,670.2892358623345,6871120.518115695,12.1774248585408,12.17250776946983,0.999596212735608,29495.717150722696,4.152014692770996e-07,238655.26529643167
4,1,0,1,30.0,plain_ls,0.9557672918561124,28.197179013004895,16.86265871944873,0.9635354861448936,5,35,1.000342602320945,2.0001940129739606,12.17741123438825,12.172494143636778,0.9995962121458469,29495.368104534504,9.142939946251189e-09,238650.69221631542
4,1,0,1,30.0,protected_ls,0.9557672918561124,28.197179013004895,8.061351887899153,0.8619462501142336,5,40,90.6195613914363,1397160.619073101,8.215487243510754,7.904343351990911,0.9621271529858915,14909.377309900425,6.537181617014873e-08,221007.43365894505
4,1,0,1,30.0,tp_uic_full,0.9557672918561124,28.197179013004895,15.966776686695328,1.7584574331544487,50,35,1.000959509491398,12.095959650973995,13.173366235470311,13.168410024247564,0.999623770330669,32610.866569076094,1.106032988230331e-08,242832.13368285558
4,1,0,1,30.0,perfect_channel,0.9557672918561124,28.197179013004895,inf,1.0,0,30,1.000037426539695,1.2376165016017382,31.98847913248018,31.982873865819542,0.9998247723301436,8.680101678054074,6.212502784200623e-10,16216.299287595964
5,0,0,1,30.0,no_ic,0.2568918490023656,32.15545827463501,0.0,1.0,0,35,1815.6357387552985,12124883.288760807,5.475880600848633,5.470619811959833,0.9990392798396691,3233.0488119890874,1.0317495381830435e-06,1282681.7872805756
5,0,0,1,30.0,plain_ls,0.2568918490023656,32.15545827463501,13.265796892831546,0.989507256874372,5,35,1.000649481040738,3.3803411289988268,5.475893722674484,5.470620637376916,0.9990370365889804,3233.0199253244928,4.931215706089125e-08,1282678.2273399825
5,0,0,1,30.0,protected_ls,0.2568918490023656,32.15545827463501,10.836288103939873,0.9997278173208412,5,40,52.09708773686021,611154.6594195798,4.487160184150097,4.466303854685366,0.9953519980101442,3962.734459955949,8.5766052972116e-08,1274808.7663438702
5,0,0,1,30.0,tp_uic_full,0.2568918490023656,32.15545827463501,13.264718867496859,1.0050501278836315,50,35,1.0006682204710584,3.3809922142556332,5.515278107571652,5.510230602342536,0.9990848140146936,3268.8495138463586,4.93242811556948e-08,1282810.0312529034
5,0,0,1,30.0,perfect_channel,0.2568918490023656,32.15545827463501,inf,1.0,0,30,1.000344305259488,3.3756381705081595,5.591528525305746,5.587184811213522,0.9992231615965893,16.842574655561947,6.340732119390223e-10,16549.893078325436
5,1,0,1,30.0,no_ic,0.3540500713248527,32.88465148049363,0.0,1.0,0,35,1815.6357387552998,11565180.705743281,5.427799770519541,5.422239231974922,0.9989755446442922,2345.517698989763,1.2204574972912026e-06,2245395.7471247464
5,1,0,1,30.0,plain_ls,0.3540500713248527,32.88465148049363,11.527871011237252,0.972906614520881,5,35,1.000649481040738,3.3817745702246254,5.427816690992767,5.4222404570776055,0.9989726561833941,2345.5471056060314,8.642459228911726e-08,2245410.1765516736
5,1,0,1,30.0,protected_ls,0.3540500713248527,32.88465148049363,10.08925095610618,0.9988650827465131,5,40,65.78171901571741,818238.6280500402,4.549473142406533,4.535848571761089,0.9970052420974977,3023.9754026223663,1.201282591721485e-07,2220662.236004652
