split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,ncp_unit,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,4,0,0,30.0,tp_uic_full,tp_uic_full,0.001027823521987654,32.65596040218015,1,3,14.13829141695485,17.317873289943293,10,0.9986499070266388,86.45856025278027,12.616079970932885,12.616096089791878,1.1569569737745271e-06,6.334454356229173e-08,6.334430845917314e-08,2.3510311859303164e-13,0.9999673490085421,1.0000277951870176,0.9999880473867439,0.9994165863333436,0.9284317369773873,3.0067892162920765e-12,4.699996400494365e-05,45,5,55.16557258023792
calibration,0,4,0,1,30.0,tp_uic_full,tp_uic_full,0.0014177176463990248,32.851633080406415,1,3,12.651311617499672,28.645333325825245,10,0.998551607336564,86.44047834657627,12.06002262586489,12.060029801519072,1.2102761527351727e-06,7.53151271204383e-08,7.531500268071296e-08,1.2443972533871023e-13,0.9999578945305394,1.00005818453026,0.999988545679384,0.9996211505274343,0.9360459402177671,3.389961035118495e-12,4.46364775330696e-05,45,5,55.88568764123573
calibration,1,4,0,0,30.0,tp_uic_full,tp_uic_full,0.5591224855208569,30.125407465265567,1,3,2084.935772370794,3915.7452364083774,10,0.9953680083840288,1091.189887587284,13.598742668727208,13.598777636902033,6.460437279366421e-07,2.820899719562308e-08,2.8208770065595983e-08,2.2713002709642585e-13,1.001650560504111,1.0022067474559975,0.9997033348113761,0.6380106488086524,0.9849511250604941,7.003546031328202e-11,0.002432704635275263,45,5,50.47551188023141
calibration,1,4,0,1,30.0,tp_uic_full,tp_uic_full,0.676330469645622,28.86272135079945,1,3,672.1783234174657,2144.6767053267395,10,0.9951454287737688,1021.4674130236383,13.360725821758566,13.36076904653503,4.830513532194081e-07,2.228028392544772e-08,2.2280062173723994e-08,2.217517237271715e-13,0.9989005363332981,0.9991498944194356,0.9992845897071746,0.39310588385356804,0.98521888401213,6.746019005077885e-11,0.002941601140874937,45,5,48.93642597728239
calibration,2,4,0,0,30.0,tp_uic_full,tp_uic_full,0.0011990053957906801,36.80013558088733,1,3,10.308570975567722,11.757901066599164,10,0.9711200826045038,19.269137830526287,14.92756297526073,14.927567488105929,3.0042407045241904e-06,9.660028963650534e-08,9.660018925716719e-08,1.0037933815320989e-13,0.9999946985601218,1.0000138637005167,0.999995909532415,0.9999822632767714,0.9872350486870813,3.699093423025265e-13,3.804537694077378e-06,45,5,57.01455495361172
calibration,2,4,0,1,30.0,tp_uic_full,tp_uic_full,0.0012112942554994737,36.87598026972808,1,3,4.955615228815266,13.043017461207906,10,0.9710739239192623,19.268538317456954,23.76791862570558,23.768019355748727,3.0571672248517266e-06,1.2838885696885574e-08,1.2838587915871476e-08,2.977810140973863e-13,1.0000055834219364,1.0000730844636034,0.9999951001147276,0.9999875130534702,0.9901693261553461,5.52779233042378e-13,4.1048575242363126e-05,45,5,48.25150948430473
calibration,3,4,0,0,30.0,tp_uic_full,tp_uic_full,0.019359857698936143,30.120024411962667,1,3,383.113577765528,475.28579856260683,10,0.9933600962335668,59.44034481454028,14.465212466312366,14.465273947287416,6.452434567906291e-07,2.307822284229898e-08,2.3077896137342137e-08,3.2670495684334123e-13,0.9998947329346672,0.9833184380475858,1.0000342980157928,0.9984227594946103,0.9824017230041804,2.176509650162146e-12,9.180341376158576e-05,45,5,50.22616471398813
calibration,3,4,0,1,30.0,tp_uic_full,tp_uic_full,0.03327060039681441,30.145873220200023,1,3,76.98338911621688,72.87357712719049,10,0.989669516117584,58.72714967094957,11.646392079623606,11.646415999167797,6.490953381672913e-07,4.4429280688595564e-08,4.44290359870715e-08,2.4470152406102245e-13,1.000452641324755,0.9746762246449399,0.9998640222832996,0.9945423316864046,0.9833971130927316,2.302569525625261e-12,5.112668483990611e-05,45,5,53.06812779845042
test,4,4,0,0,30.0,tp_uic_full,tp_uic_full,0.009230329651200263,28.969961956062757,1,3,9.3630153724537,230.01284008145524,10,0.9998027206067871,265.5699248885315,10.72626818789319,10.726301861377225,4.951278595176846e-07,4.188808872947502e-08,4.188776394698812e-08,3.2478248689826056e-13,1.0007507259871196,0.9974574023984819,0.9999853081326312,0.9979151148176769,0.08828453225229661,1.020225428706007e-11,0.0002401442954556329,45,5,53.354096396698964
test,4,4,0,1,30.0,tp_uic_full,tp_uic_full,0.007252982497908667,29.694661999234388,1,3,159.70353257619044,239.40727659804418,10,0.9998000741867804,265.71702623614806,11.660549891185937,11.66056663060051,5.850424349050432e-07,3.991465490625003e-08,3.9914501059794173e-08,1.53846455860035e-13,1.0005367117990116,0.9971308676370572,0.9999788646328905,0.9988019328033368,0.09909289128830844,1.0108761535361824e-11,0.00024947239037894693,45,5,53.14459506090758
