method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.969,0.956334233864468,0.9780761352614977,0.010870950698514847,0.957975,0.9790000000000002,0.010512500000000091,0.04961551320628552,0.04721186117474063,0.05213484393049733,0.00246149137787835,0.049466666666666666,0.04707005168636488,0.051978651463701064,0.0024542998886680906,736.0,1056.9692521544796,1.2266666666666668,1.7616154202574665,1.15,1.6515144564913744,13.29,3.7637614164556186,1.0,1.0,865.48,0.5314911618169282,3.4038105365289755,3.050923077401168,3.114360993206328,0.9954253338660067,0.9951945217223217,0.9952406763409235,2.4243300598687614,1.0,1.0,10165.680996857915,184.40243332373524,21.776001983690417,4839.77843307402,865.48,65.47,0.9971818181818182,14180.1,14180.1,0.0,0.64,1834.5783832580967,0.92,0.9690000000000001,0.93,1.0,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,1.3165760869565217,0.789945652173913,13812.066571817819,8287.23994309069
proposed_c2f_adaptive_pd_calibrated,0.969,0.956334233864468,0.9780761352614977,0.010870950698514847,0.957975,0.9790000000000002,0.010512500000000091,0.05081912403878302,0.04838723695767819,0.0533663806719612,0.0024895718571415065,0.050666666666666665,0.048241894635762825,0.05320650122565246,0.0024823032949448168,736.0,1056.9692521544796,1.2266666666666668,1.7616154202574665,1.15,1.6515144564913744,13.29,3.7637614164556186,1.0,1.0,865.48,0.5314911618169282,3.4038105365289755,3.050923077401168,3.114360993206328,0.9954253338660067,0.9951945217223217,0.9952406763409235,2.4243300598687614,1.0,1.0,10165.680996857915,184.40243332373524,21.776001983690417,4839.77843307402,865.48,65.47,0.9971818181818182,14180.1,14180.1,0.0,0.64,1834.5783832580967,0.92,0.9690000000000001,0.93,1.0,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,1.3165760869565217,0.789945652173913,13812.066571817819,8287.23994309069
