direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
40.0,0,2,no_ic,18036.47424812861,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5208333333333334,6,12,12,0.04632505866084943,37.927664832000104,0.0,0.0,1.0,1.0,0.987557472389083,0.0
40.0,0,2,perfect_channel,8.112620789021184,0.25,0.08894166839405471,0.5323053349335657,0.25,0.08894166839405471,0.5323053349335657,0.5694444444444444,6,12,12,0.04632505866084943,37.927664832000104,nan,nan,1.0,1.0,0.9905536912810555,0.0
40.0,0,2,plain_ls,18036.469459459164,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5138888888888888,6,12,12,0.04632505866084943,37.927664832000104,12.531544896311836,12.531548929879067,0.9955049485351395,0.9865182083109362,0.9875520452192077,0.0
40.0,0,2,protected_ls,20829.086200148795,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5138888888888888,6,12,12,0.04632505866084943,37.927664832000104,12.4178842455748,12.41788821073196,0.9955622061769116,0.9865416886305101,0.987474294549777,15.0
40.0,0,2,tp_uic_full,18041.105230125082,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5138888888888888,6,12,12,0.04632505866084943,37.927664832000104,12.531544318354678,12.53154834002566,0.9955049697901225,0.9865182970603756,0.9875507992637906,15.0
40.0,2,2,no_ic,37404.56410347383,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5138888888888888,6,12,12,0.10960445273114833,37.43591579789668,0.0,0.0,1.0,1.0,0.9646775005356356,0.0
40.0,2,2,perfect_channel,7.524882283764507,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.25,0.08894166839405471,0.5323053349335657,0.6388888888888888,6,12,12,0.10960445273114833,37.43591579789668,nan,nan,1.0,1.0,0.9642609208751047,0.0
40.0,2,2,plain_ls,37404.537312964705,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5138888888888888,6,12,12,0.10960445273114833,37.43591579789668,12.992523096368004,12.992526940422099,0.9833024729032585,0.9193025706510044,0.9644655517499254,0.0
40.0,2,2,protected_ls,20150.457904855764,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.5138888888888888,6,12,12,0.10960445273114833,37.43591579789668,12.928206296541724,12.928209996080515,0.9832561742090755,0.9194067568986752,0.9617033220855209,15.0
40.0,2,2,tp_uic_full,37391.41543352782,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.5138888888888888,6,12,12,0.10960445273114833,37.43591579789668,12.992523013124195,12.99252686107937,0.9833025421039666,0.9193026930355197,0.9644651027271645,15.0
40.0,4,2,no_ic,14013.424320980517,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.5069444444444444,6,12,12,0.012273245620351689,43.97985059732942,0.0,0.0,1.0,1.0,0.9967507781941061,0.0
40.0,4,2,perfect_channel,6.788573901429965,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.25,0.08894166839405471,0.5323053349335657,0.5902777777777778,6,12,12,0.012273245620351689,43.97985059732942,nan,nan,1.0,1.0,0.9967968605983903,0.0
40.0,4,2,plain_ls,14013.405386390048,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.5069444444444444,6,12,12,0.012273245620351689,43.97985059732942,13.818346144279257,13.818348765528327,0.9993785180308109,0.9927279373603928,0.9967515268723424,0.0
40.0,4,2,protected_ls,2744.11882020508,0.5,0.2537815976337061,0.7462184023662939,0.5,0.2537815976337061,0.7462184023662939,0.4861111111111111,6,12,12,0.012273245620351689,43.97985059732942,13.794787660672862,13.794790268881055,0.9993766032890217,0.9927050403901222,0.997013794371659,15.0
40.0,4,2,tp_uic_full,14012.488871361824,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.5069444444444444,6,12,12,0.012273245620351689,43.97985059732942,13.818346061609033,13.818348681689237,0.9993785872205248,0.9927294110026594,0.9967513845169185,15.0
