split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,2,0,40.0,no_ic,0.01911286319846249,42.215778384122885,1,1,11555.912845950053,11407.17591609284,10,0.999486276963485,0.0,0.0,1.0454397439114797e-05,1.0454397439114797e-05,1.0454397439114797e-05,0.0,1.0,1.0,1.0,1.0,0.18950137834013334,0,5,0.0
calibration,0,0,2,0,40.0,plain_ls,0.01911286319846249,42.215778384122885,1,1,11555.911925230472,11407.175058870218,10,0.9994862749743841,12.874998043602492,12.87499895616126,1.0454397439114797e-05,5.392612350818787e-07,5.392611217699353e-07,1.1331194342521185e-13,0.9994131675365414,0.9993504000535591,0.9993727657594209,0.9982579362845555,0.18950137834013334,0,5,64.49528010353123
calibration,0,0,2,0,40.0,protected_ls,0.01911286319846249,42.215778384122885,1,1,20829.086200148795,20758.779710001778,10,0.9994955210972756,12.433118448984125,12.433119297717516,1.0454397439114797e-05,5.970176374616581e-07,5.970175207876557e-07,1.1667400245319263e-13,0.9999048076131002,0.9996583974309761,1.0000000000000002,0.9995201019579751,0.18950137834013334,15,5,9.295215806252942
calibration,0,0,2,0,40.0,tp_uic_full,0.01911286319846249,42.215778384122885,1,1,11558.064768682372,11409.358172142536,10,0.9994864289168579,12.874996155615353,12.87499707547834,1.0454397439114797e-05,5.392614695123262e-07,5.392613552933724e-07,1.1421895385126765e-13,0.9995829900841153,0.9993845614270339,0.999550309392009,0.998344747501827,0.18950137834013334,15,5,64.49153915341238
calibration,0,0,2,0,40.0,perfect_channel,0.01911286319846249,42.215778384122885,1,1,6.12508909623291,5.848393829158148,10,0.999468758410443,inf,inf,1.0454397439114797e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18950137834013334,0,5,nan
calibration,0,0,2,1,40.0,no_ic,0.014770249574512416,42.15619669979492,1,1,11627.915125764692,11557.683864295805,10,0.9994842727279825,0.0,0.0,1.0311950935776911e-05,1.0311950935776911e-05,1.0311950935776911e-05,0.0,1.0,1.0,1.0,1.0,0.24346884300176075,0,5,0.0
calibration,0,0,2,1,40.0,plain_ls,0.014770249574512416,42.15619669979492,1,1,11627.918198314092,11557.686940984408,10,0.9994842702628022,20.169366879648997,20.16937661555129,1.0311950935776911e-05,9.917544321535616e-08,9.917522088664075e-08,2.2232871540208271e-13,0.9997331853306968,0.9989497304599633,0.9993584246232207,0.9983663602783431,0.24346884300176075,0,5,57.14132958121064
calibration,0,0,2,1,40.0,protected_ls,0.014770249574512416,42.15619669979492,1,1,2811.5054129659975,2828.5504213193876,10,0.9995608906562354,17.64928205740169,17.649287203602142,1.0311950935776911e-05,1.7717915749484534e-07,1.7717894754538519e-07,2.0994946017042276e-13,0.9999487596348565,0.999100391314249,1.0,0.9994624688059116,0.24346884300176075,15,5,4.047495142960405
calibration,0,0,2,1,40.0,tp_uic_full,0.014770249574512416,42.15619669979492,1,1,11630.203332117395,11560.01223645682,10,0.9994844225194596,20.169359001243592,20.169368694986364,1.0311950935776911e-05,9.917562312670406e-08,9.91754017603393e-08,2.2136636475463928e-13,0.9998073661116408,0.998967815083414,0.9995327800165205,0.9984676601788102,0.24346884300176075,15,5,57.13799975166063
calibration,0,0,2,1,40.0,perfect_channel,0.014770249574512416,42.15619669979492,1,1,4.421594243042014,5.970557100335183,10,0.999468758410443,inf,inf,1.0311950935776911e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.24346884300176075,0,5,nan
calibration,0,0,2,2,40.0,no_ic,0.021749659763431045,42.19712407351838,1,1,18036.47424812861,18041.890558134884,10,0.9994806641995476,0.0,0.0,1.0409588824449314e-05,1.0409588824449314e-05,1.0409588824449314e-05,0.0,1.0,1.0,1.0,1.0,0.17757676106244796,0,5,0.0
calibration,0,0,2,2,40.0,plain_ls,0.021749659763431045,42.19712407351838,1,1,18036.469459459164,18041.88578108819,10,0.9994806617704536,10.629383719899314,10.629384371633684,1.0409588824449314e-05,9.005238167082306e-07,9.005236815689871e-07,1.3513924353575518e-13,0.9994728863274549,0.9995741782215976,0.9993344148030479,0.9978928238892676,0.17757676106244796,0,5,66.72224012194752
calibration,0,0,2,2,40.0,protected_ls,0.021749659763431045,42.19712407351838,1,1,17055.057331024374,17088.6662539788,10,0.9995547140880349,10.301462998757074,10.30146362788109,1.0409588824449314e-05,9.71152148887691e-07,9.711520082054759e-07,1.4068221508886466e-13,0.9999206057608093,0.999661736145571,1.0000000000000002,0.9991554635880031,0.17757676106244796,15,5,11.78720501894226
calibration,0,0,2,2,40.0,tp_uic_full,0.021749659763431045,42.19712407351838,1,1,18041.105230125082,18046.523897753534,10,0.999480752980388,10.629379891355239,10.629380543142272,1.0409588824449314e-05,9.005246105697204e-07,9.005244754194374e-07,1.3515028297289003e-13,0.9996041808951668,0.9995997883236825,0.9995300864167915,0.9979980136621168,0.17757676106244796,15,5,66.71858281334535
calibration,0,0,2,2,40.0,perfect_channel,0.021749659763431045,42.19712407351838,1,1,4.924282762676505,3.024246888730702,10,0.999468758410443,inf,inf,1.0409588824449314e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17757676106244796,0,5,nan
calibration,0,2,2,0,40.0,no_ic,0.09526911515732794,41.61341321564956,1,1,37404.56410347383,37205.309278617395,10,0.9930443968222065,0.0,0.0,9.100442072335431e-06,9.100442072335431e-06,9.100442072335431e-06,0.0,1.0,1.0,1.0,1.0,0.16865982475028812,0,5,0.0
calibration,0,2,2,0,40.0,plain_ls,0.09526911515732794,41.61341321564956,1,1,37404.537312964705,37205.282881139254,10,0.9930443855070209,11.833006879345266,11.833008332596052,9.100442072335431e-06,5.967079192203546e-07,5.967077195479798e-07,1.9967237484609463e-13,0.9968361334729525,0.9987400280348147,0.9956359715980636,0.9925660658821601,0.16865982475028812,0,5,64.93490605251208
calibration,0,2,2,0,40.0,protected_ls,0.09526911515732794,41.61341321564956,1,1,20150.457904855764,20094.09813896723,10,0.9894923429044962,11.675509382361666,11.67551084477452,9.100442072335431e-06,6.187447846560763e-07,6.187445763043215e-07,2.0835175484462445e-13,0.9983810049369058,0.9981699697723602,1.0,0.9938530975357067,0.16865982475028812,15,5,12.055050770870693
calibration,0,2,2,0,40.0,tp_uic_full,0.09526911515732794,41.61341321564956,1,1,37391.41543352782,37192.334814057394,10,0.9930456129894444,11.832982804675519,11.832984271520807,9.100442072335431e-06,5.967112270187514e-07,5.967110254774145e-07,2.015413369772142e-13,0.9976528878855365,0.9988761427368558,0.9967373459476274,0.9929556546373113,0.16865982475028812,15,5,64.9179519546861
calibration,0,2,2,0,40.0,perfect_channel,0.09526911515732794,41.61341321564956,1,1,6.852078849781847,2.842552375783512,10,0.9930954672070306,inf,inf,9.100442072335431e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16865982475028812,0,5,nan
calibration,0,2,2,1,40.0,no_ic,0.10201615775189248,41.67465209180553,1,1,19941.48535876214,20222.483381452148,10,0.9930488652040299,0.0,0.0,9.229674330184093e-06,9.229674330184093e-06,9.229674330184093e-06,0.0,1.0,1.0,1.0,1.0,0.29888261681443584,0,5,0.0
calibration,0,2,2,1,40.0,plain_ls,0.10201615775189248,41.67465209180553,1,1,19941.502614754067,20222.501503964482,10,0.9930488529330772,11.544893437119018,11.54489507841184,9.229674330184093e-06,6.466913224651531e-07,6.466910780665555e-07,2.443985974911463e-13,0.9992830268042259,0.9996875752285158,0.9957924359086514,0.9939503648691602,0.29888261681443584,0,5,65.28425837076173
calibration,0,2,2,1,40.0,protected_ls,0.10201615775189248,41.67465209180553,1,1,14233.001688737264,14304.135692771222,10,0.991039917836044,11.343438191714128,11.343439839636158,9.229674330184093e-06,6.773958911070553e-07,6.773956340705405e-07,2.570365147876922e-13,0.999282163569065,0.9995153114491344,1.0,0.993569632508633,0.29888261681443584,15,5,11.870172027096118
calibration,0,2,2,1,40.0,tp_uic_full,0.10201615775189248,41.67465209180553,1,1,19946.98888602912,20228.73363863257,10,0.9930491384537232,11.544882477388727,11.544884137183349,9.229674330184093e-06,6.466929544387826e-07,6.466927072845297e-07,2.471542529304273e-13,0.9996203404137922,0.9997962354540715,0.9968495173794623,0.9943166266177589,0.29888261681443584,15,5,65.26360896280092
calibration,0,2,2,1,40.0,perfect_channel,0.10201615775189248,41.67465209180553,1,1,3.5785789503896583,5.628789952090615,10,0.9930954672070306,inf,inf,9.229674330184093e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29888261681443584,0,5,nan
calibration,0,2,2,2,40.0,no_ic,0.17441940321207813,41.700624176749386,1,1,14341.991452872175,13925.701109843343,10,0.9930804342264579,0.0,0.0,9.285035866289187e-06,9.285035866289187e-06,9.285035866289187e-06,0.0,1.0,1.0,1.0,1.0,0.26568620941361937,0,5,0.0
calibration,0,2,2,2,40.0,plain_ls,0.17441940321207813,41.700624176749386,1,1,14341.988674544085,13925.698162829623,10,0.9930804293989639,15.407255612150923,15.407258815896014,9.285035866289187e-06,2.6733635628966655e-07,2.673361590784979e-07,1.9721116865196346e-13,0.9978947067420619,0.9991956649505838,0.9973198544331106,0.977351702411082,0.26568620941361937,0,5,61.447868280620526
calibration,0,2,2,2,40.0,protected_ls,0.17441940321207813,41.700624176749386,1,1,9810.477218543492,9586.132019040222,10,0.9908268350470006,14.919077786189987,14.919080263159563,9.285035866289187e-06,2.9914090765160267e-07,2.991407370386322e-07,1.7061297044072917e-13,0.9991002201281011,0.999743566036518,1.0,0.991448323682113,0.26568620941361937,15,5,7.361883609339396
calibration,0,2,2,2,40.0,tp_uic_full,0.17441940321207813,41.700624176749386,1,1,14321.108161569522,13904.752619577177,10,0.9930823810268635,15.407230701178555,15.407233913061306,9.285035866289187e-06,2.673378897256096e-07,2.673376920123816e-07,1.9771322798829502e-13,0.9981763359232185,0.9992371899888596,0.998272354933154,0.9779299290498202,0.26568620941361937,15,5,61.41995789245644
calibration,0,2,2,2,40.0,perfect_channel,0.17441940321207813,41.700624176749386,1,1,7.524882283764507,6.417421716440088,10,0.9930954672070306,inf,inf,9.285035866289187e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.26568620941361937,0,5,nan
calibration,0,4,2,0,40.0,no_ic,0.01634619632344483,42.93748548526504,1,1,6585.466577254636,6370.50859758715,10,0.9999631205684708,0.0,0.0,1.2344392343806484e-05,1.2344392343806484e-05,1.2344392343806484e-05,0.0,1.0,1.0,1.0,1.0,0.291086982110112,0,5,0.0
calibration,0,4,2,0,40.0,plain_ls,0.01634619632344483,42.93748548526504,1,1,6585.458853927492,6370.501159782636,10,0.9999631231801975,14.973374219816332,14.973375108860282,1.2344392343806484e-05,3.9276456090120934e-07,3.927644804984101e-07,8.04027992295594e-14,0.9997374256804683,0.9997173816984241,0.999393964339978,0.9975702569458884,0.291086982110112,0,5,63.118610862117
calibration,0,4,2,0,40.0,protected_ls,0.01634619632344483,42.93748548526504,1,1,2744.11882020508,2638.712565951709,10,0.9999768164409544,14.844570308990125,14.844571190362215,1.2344392343806484e-05,4.045877094246698e-07,4.045876273162635e-07,8.210840632191495e-14,0.9999971976851783,0.9997481338622706,1.0,0.9995803614472086,0.291086982110112,15,5,13.907517255560728
calibration,0,4,2,0,40.0,tp_uic_full,0.01634619632344483,42.93748548526504,1,1,6586.743743054666,6371.760081397785,10,0.9999631176928386,14.973372409216235,14.97337330181287,1.2344392343806484e-05,3.9276472464717665e-07,3.92764643923048e-07,8.072412863965903e-14,0.9997862059821331,0.9997301435127504,0.9995835780368703,0.9977635246702998,0.291086982110112,15,5,63.11574651358476
calibration,0,4,2,0,40.0,perfect_channel,0.01634619632344483,42.93748548526504,1,1,5.442625102308384,1.4449524893824783,10,0.9999625300767725,inf,inf,1.2344392343806484e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.291086982110112,0,5,nan
calibration,0,4,2,1,40.0,no_ic,0.015678708572751623,42.701992330963435,1,1,14013.424320980517,14306.086777527573,10,0.9999626966355752,0.0,0.0,1.1692850610120401e-05,1.1692850610120401e-05,1.1692850610120401e-05,0.0,1.0,1.0,1.0,1.0,0.25553706110094737,0,5,0.0
calibration,0,4,2,1,40.0,plain_ls,0.015678708572751623,42.701992330963435,1,1,14013.405386390048,14306.068279336892,10,0.9999626995061874,13.085976204159849,13.08597777423747,1.1692850610120401e-05,5.745433213823947e-07,5.745431136713861e-07,2.0771100860822516e-13,0.9998102832795221,0.999074926578023,0.9993695341646893,0.9975899949819803,0.25553706110094737,0,5,64.77051572370216
calibration,0,4,2,1,40.0,protected_ls,0.015678708572751623,42.701992330963435,1,1,1048.1778884486225,1133.2906592181914,10,0.999977333980123,13.014923632751925,13.014925131292664,1.1692850610120401e-05,5.840204274496169e-07,5.840202259323772e-07,2.0151723966246745e-13,0.999988426962259,0.9992136970472085,1.0,0.9995387123617365,0.25553706110094737,15,5,14.961782064851104
calibration,0,4,2,1,40.0,tp_uic_full,0.015678708572751623,42.701992330963435,1,1,14012.488871361824,14305.11481910576,10,0.9999626748618665,13.085975850361278,13.085977411738607,1.1692850610120401e-05,5.745433681876437e-07,5.745431616276097e-07,2.0656003398340076e-13,0.9999305075422459,0.99910492091446,0.9995972030070683,0.9977645649975864,0.25553706110094737,15,5,64.76754719563662
calibration,0,4,2,1,40.0,perfect_channel,0.015678708572751623,42.701992330963435,1,1,1.8446941463199606,4.370761759345222,10,0.9999625300767725,inf,inf,1.1692850610120401e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25553706110094737,0,5,nan
calibration,0,4,2,2,40.0,no_ic,0.015440112815328762,42.7089787358325,1,1,2151.3886484948866,2096.066836867849,10,0.9999628904070034,0.0,0.0,1.171167579312098e-05,1.171167579312098e-05,1.171167579312098e-05,0.0,1.0,1.0,1.0,1.0,0.23760850391818467,0,5,0.0
calibration,0,4,2,2,40.0,plain_ls,0.015440112815328762,42.7089787358325,1,1,2151.382554882421,2096.058082948811,10,0.9999628943542404,11.77065205599341,11.770652702416937,1.171167579312098e-05,7.790293785555622e-07,7.790292626013185e-07,1.1595424370618548e-13,0.9999679545726428,0.9996517366805658,0.9995019735156013,0.9976914721642428,0.23760850391818467,0,5,66.09282627664612
calibration,0,4,2,2,40.0,protected_ls,0.015440112815328762,42.7089787358325,1,1,1075.0074647732295,976.0686778746301,10,0.9999742606665288,11.72709561825168,11.727096247794409,1.171167579312098e-05,7.868817623941334e-07,7.868816483296735e-07,1.1406445985275458e-13,0.9999933006192767,0.9996614950619868,1.0,0.9993092315599441,0.23760850391818467,15,5,16.56685603136364
calibration,0,4,2,2,40.0,tp_uic_full,0.015440112815328762,42.7089787358325,1,1,2151.951298922667,2096.696303320838,10,0.9999629065489032,11.770650945062563,11.770651589974694,1.171167579312098e-05,7.790295778323001e-07,7.790294621491385e-07,1.1568316164428345e-13,1.000001549645041,0.9996594646589543,0.9996567375540661,0.9978489491770771,0.23760850391818467,15,5,66.09019829836984
calibration,0,4,2,2,40.0,perfect_channel,0.015440112815328762,42.7089787358325,1,1,6.788573901429965,3.4266531265465625,10,0.9999625300767725,inf,inf,1.171167579312098e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23760850391818467,0,5,nan
