split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,0,1,0,0,0.0,no_ic,0.03318057702307803,-3.220767245488985,1,3,7.362563124321873,15.352082049284105,10,0.9805414474487627,0.0,0.0,2.9898158744481446e-10,2.9898158744481446e-10,2.9898158744481446e-10,0.0,1.0,1.0,1.0,1.0,0.8989522086671549,0,5,0.0
calibration,0,1,0,0,0.0,plain_ls,0.03318057702307803,-3.220767245488985,1,3,7.355381748642216,15.339356247200621,10,0.9805394826478161,11.91228671837835,11.92554426092684,2.9898158744481446e-10,1.9249336814037633e-11,1.9190664693962357e-11,5.867212007527522e-14,0.9889577410699603,0.9922126048324094,0.9948214489845111,0.989236344484964,0.8989522086671549,0,5,20.02695711579151
calibration,0,1,0,0,0.0,protected_ls,0.03318057702307803,-3.220767245488985,1,3,5.5493014012195605,11.539080547494967,10,0.9793109787412493,11.373521299450571,11.382636448065675,2.9898158744481446e-10,2.179176031500632e-11,2.1746070849413627e-11,4.568946559269351e-14,0.9986932982969787,0.9989648953075223,1.0000000000000002,0.9945302023917597,0.8989522086671549,45,5,6.069876915349722
calibration,0,1,0,0,0.0,tp_uic_full,0.03318057702307803,-3.220767245488985,1,3,7.338912727250491,15.371723931464574,10,0.9806403483178314,11.914262370849526,11.925381065421758,2.9898158744481446e-10,1.9240582074428373e-11,1.9191385838068822e-11,4.919623635955229e-14,0.9907131234628924,0.9946927623707925,0.9982349554796055,0.9918160109006882,0.8989522086671549,45,5,19.979779544856026
calibration,0,1,0,0,0.0,perfect_channel,0.03318057702307803,-3.220767245488985,1,3,2.9508613767489855,8.152927062569516,10,0.9808251501030155,inf,inf,2.9898158744481446e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8989522086671549,0,5,nan
calibration,0,1,0,1,0.0,no_ic,0.03374390833758788,-3.257733910771225,1,3,6.946010357498331,11.89924977113709,10,0.9804974738982615,0.0,0.0,2.9644748956749293e-10,2.9644748956749293e-10,2.9644748956749293e-10,0.0,1.0,1.0,1.0,1.0,0.9237688194792244,0,5,0.0
calibration,0,1,0,1,0.0,plain_ls,0.03374390833758788,-3.257733910771225,1,3,6.935609834186597,11.895683719008783,10,0.9804958219608646,13.76582179179273,13.843782316344775,2.9644748956749293e-10,1.2455627100464687e-11,1.2234030117127789e-11,2.215969833368986e-13,0.9899822634365298,0.9947211034063665,0.9937691103429279,0.9869845679251119,0.9237688194792244,0,5,18.135031612500118
calibration,0,1,0,1,0.0,protected_ls,0.03374390833758788,-3.257733910771225,1,3,6.954562402843195,11.609303163454266,10,0.9780673921681631,12.38097723968189,12.430475301596026,2.9644748956749293e-10,1.713365638758451e-11,1.693948672151201e-11,1.9416966607249964e-13,0.9987014146499308,0.9991942354752446,1.0000000000000002,0.9938156004533272,0.9237688194792244,45,5,4.8465072401623255
calibration,0,1,0,1,0.0,tp_uic_full,0.03374390833758788,-3.257733910771225,1,3,6.949786237470836,11.915078788280967,10,0.9805994515950713,13.768900515771154,13.843367787917904,2.9644748956749293e-10,1.2446800405598889e-11,1.2235197895099835e-11,2.1160251049905463e-13,0.9920754916971283,0.9965260300378038,0.9978340561738264,0.9900450406178632,0.9237688194792244,45,5,18.090431783459447
calibration,0,1,0,1,0.0,perfect_channel,0.03374390833758788,-3.257733910771225,1,3,6.9252731921469435,12.229640990814877,10,0.9808251501030155,inf,inf,2.9644748956749293e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9237688194792244,0,5,nan
