direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
30.0,0,1,perfect_channel,5.706017658040014,0.5,0.27999563610326017,0.7200043638967398,0.5625,0.331785563988119,0.7690134759450765,0.57421875,8,16,16,0.046118681428918604,28.206987137462917,nan,nan,1.0,1.0,0.9808642083013419,0.0
30.0,0,1,tp_uic_full,254.87253102925018,0.125,0.03497748774324047,0.36022827265758695,0.25,0.10182067491213048,0.49498316535508774,0.5234375,8,16,16,0.046118681428918604,28.206987137462917,31.903187667326943,31.916020668915166,0.9874440778923721,0.9653696704016737,0.980821470601912,15.0
