trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,cov_rank_h1,min_ratio_h1,t_h0,thr_h0,det_h0,dof_h0,cov_rank_h0,min_ratio_h0
37,tp_uic_stage1,4,5,3.8001505762984723e-13,19.401248500317486,20.66856907571369,0,28,28,1.59994769174,14.718376138032296,20.66856907571369,0,28,28,1.59994769174
38,perfect_channel,0,0,2.119091502501263e-13,12.736470693543662,20.66856907571369,0,28,0,1.0,19.13802295962344,20.66856907571369,0,28,0,1.0
38,no_ic,0,0,2.119091502501263e-13,13.053910013289189,20.66856907571369,0,28,14,28.170847636326823,18.33072651904919,20.66856907571369,0,28,14,28.170847636326823
38,tp_uic_stage1,0,0,2.119091502501263e-13,14.840472696076167,20.66856907571369,0,28,28,1.355777601539852,14.550204646344254,20.66856907571369,0,28,28,1.355777601539852
39,perfect_channel,5,2,5.680542792727853e-13,13.083524319974249,20.66856907571369,0,28,0,1.0,16.700839957770555,20.66856907571369,0,28,0,1.0
39,no_ic,5,2,5.680542792727853e-13,10.16205256865377,20.66856907571369,0,28,14,4.181677440138851,13.826903511899054,20.66856907571369,0,28,14,4.181677440138851
39,tp_uic_stage1,5,2,5.680542792727853e-13,11.9798767124949,20.66856907571369,0,28,28,1.2495853225791036,14.88964342157856,20.66856907571369,0,28,28,1.2495853225791036
40,perfect_channel,1,6,3.503560867164599e-13,12.041498476834546,20.66856907571369,0,28,0,1.0,16.874287222267093,20.66856907571369,0,28,0,1.0
40,no_ic,1,6,3.503560867164599e-13,10.22246289090453,20.66856907571369,0,28,14,9.785229297385555,19.764337656779418,20.66856907571369,0,28,14,9.785229297385555
40,tp_uic_stage1,1,6,3.503560867164599e-13,9.632954559529052,20.66856907571369,0,28,28,1.0062408615632705,20.205462920979937,20.66856907571369,0,28,28,1.0062408615632705
41,perfect_channel,0,2,3.152061759140506e-13,17.40992850515756,20.66856907571369,0,28,0,1.0,23.77734961553064,20.66856907571369,1,28,0,1.0
41,no_ic,0,2,3.152061759140506e-13,16.68001245028423,20.66856907571369,0,28,14,20.847064487299804,20.920709671584543,20.66856907571369,1,28,14,20.847064487299804
41,tp_uic_stage1,0,2,3.152061759140506e-13,13.51569385047073,20.66856907571369,0,28,28,1.5104733216645128,11.822260595032034,20.66856907571369,0,28,28,1.5104733216645128
42,perfect_channel,11,2,2.420851735364058e-13,11.641703737530163,20.66856907571369,0,28,0,1.0,13.954370564239467,20.66856907571369,0,28,0,1.0
42,no_ic,11,2,2.420851735364058e-13,9.218297111111454,20.66856907571369,0,28,14,1.1899662472693167,14.545852613867396,20.66856907571369,0,28,14,1.1899662472693167
42,tp_uic_stage1,11,2,2.420851735364058e-13,13.718869587088776,20.66856907571369,0,28,28,1.0024781024866907,13.464943752236287,20.66856907571369,0,28,28,1.0024781024866907
43,perfect_channel,5,5,5.462072146478978e-13,11.058811421692592,20.66856907571369,0,28,0,1.0,13.740628371881453,20.66856907571369,0,28,0,1.0
43,no_ic,5,5,5.462072146478978e-13,9.775183177559734,20.66856907571369,0,28,14,40.37185040157059,14.385951807536122,20.66856907571369,0,28,14,40.37185040157059
43,tp_uic_stage1,5,5,5.462072146478978e-13,11.660407157291566,20.66856907571369,0,28,28,1.8961351893108722,13.659554618640705,20.66856907571369,0,28,28,1.8961351893108722
44,perfect_channel,6,1,4.2671080556218667e-13,14.16850963418665,20.66856907571369,0,28,0,1.0,10.692649373529093,20.66856907571369,0,28,0,1.0
44,no_ic,6,1,4.2671080556218667e-13,12.140268744646363,20.66856907571369,0,28,14,126.79722076131826,10.964677333140806,20.66856907571369,0,28,14,126.79722076131826
44,tp_uic_stage1,6,1,4.2671080556218667e-13,11.27970076210721,20.66856907571369,0,28,28,1.978289056570036,12.51589888026884,20.66856907571369,0,28,28,1.978289056570036
45,perfect_channel,4,4,4.813093850225637e-13,20.982903056883046,20.66856907571369,1,28,0,1.0,17.7912277716774,20.66856907571369,0,28,0,1.0
45,no_ic,4,4,4.813093850225637e-13,18.802698873112313,20.66856907571369,0,28,14,15.49481298179868,16.126063166550153,20.66856907571369,0,28,14,15.49481298179868
45,tp_uic_stage1,4,4,4.813093850225637e-13,15.086062895063684,20.66856907571369,0,28,28,1.7591547542795316,15.948192770679364,20.66856907571369,0,28,28,1.7591547542795316
46,perfect_channel,13,2,4.764610597613617e-13,20.026007728918323,20.66856907571369,0,28,0,1.0,10.968180847286977,20.66856907571369,0,28,0,1.0
46,no_ic,13,2,4.764610597613617e-13,21.073245272866263,20.66856907571369,1,28,14,18.040089059270795,10.518857810803064,20.66856907571369,0,28,14,18.040089059270795
46,tp_uic_stage1,13,2,4.764610597613617e-13,15.067159027191362,20.66856907571369,0,28,28,1.4277553241309273,9.599433467154899,20.66856907571369,0,28,28,1.4277553241309273
47,perfect_channel,13,8,2.499434367410054e-13,11.934594880845825,20.66856907571369,0,28,0,1.0,10.482654105275266,20.66856907571369,0,28,0,1.0
47,no_ic,13,8,2.499434367410054e-13,11.533837873983156,20.66856907571369,0,28,14,31.452172818571796,10.816156402143246,20.66856907571369,0,28,14,31.452172818571796
47,tp_uic_stage1,13,8,2.499434367410054e-13,11.06872229685784,20.66856907571369,0,28,28,1.9086909906001117,13.179423546302786,20.66856907571369,0,28,28,1.9086909906001117
48,perfect_channel,5,9,4.259137392468773e-13,18.02554336446972,20.66856907571369,0,28,0,1.0,18.31515323861817,20.66856907571369,0,28,0,1.0
48,no_ic,5,9,4.259137392468773e-13,19.12884400795606,20.66856907571369,0,28,14,1.2574136359459231,22.629601663350215,20.66856907571369,1,28,14,1.2574136359459231
48,tp_uic_stage1,5,9,4.259137392468773e-13,15.47080633657435,20.66856907571369,0,28,28,1.0048235945214008,23.641491637303055,20.66856907571369,1,28,28,1.0048235945214008
49,perfect_channel,14,9,3.0955163865933227e-13,16.42940201882775,20.66856907571369,0,28,0,1.0,10.168531987671617,20.66856907571369,0,28,0,1.0
49,no_ic,14,9,3.0955163865933227e-13,10.98403486535706,20.66856907571369,0,28,14,1.139762827986692,8.731133885613943,20.66856907571369,0,28,14,1.139762827986692
49,tp_uic_stage1,14,9,3.0955163865933227e-13,14.281768646792951,20.66856907571369,0,28,28,1.0000322927654146,6.342398143830893,20.66856907571369,0,28,28,1.0000322927654146
50,perfect_channel,11,7,3.358397072964923e-13,15.766422456307213,20.66856907571369,0,28,0,1.0,20.4482038651167,20.66856907571369,0,28,0,1.0
50,no_ic,11,7,3.358397072964923e-13,19.445406951958354,20.66856907571369,0,28,14,556.9927311440574,25.345816842176788,20.66856907571369,1,28,14,556.9927311440574
50,tp_uic_stage1,11,7,3.358397072964923e-13,18.985154784992044,20.66856907571369,0,28,28,1.9972268062589786,22.372855728262813,20.66856907571369,1,28,28,1.9972268062589786
51,perfect_channel,5,3,4.193894867876197e-13,16.00378446977808,20.66856907571369,0,28,0,1.0,9.805088288405734,20.66856907571369,0,28,0,1.0
51,no_ic,5,3,4.193894867876197e-13,12.003552932466533,20.66856907571369,0,28,14,36.33356162231067,9.149611112972053,20.66856907571369,0,28,14,36.33356162231067
51,tp_uic_stage1,5,3,4.193894867876197e-13,12.652247958042423,20.66856907571369,0,28,28,1.9416955556446829,8.762163040804774,20.66856907571369,0,28,28,1.9416955556446829
52,perfect_channel,8,1,3.535303439799878e-13,16.597558682669128,20.66856907571369,0,28,0,1.0,11.589548570398328,20.66856907571369,0,28,0,1.0
52,no_ic,8,1,3.535303439799878e-13,14.988102450430326,20.66856907571369,0,28,14,16.09098330316652,10.175717274583299,20.66856907571369,0,28,14,16.09098330316652
52,tp_uic_stage1,8,1,3.535303439799878e-13,12.670805280129695,20.66856907571369,0,28,28,1.0575237136925582,12.666256234034442,20.66856907571369,0,28,28,1.0575237136925582
53,perfect_channel,9,2,5.337348088871731e-13,11.520187635260623,20.66856907571369,0,28,0,1.0,9.417612889568012,20.66856907571369,0,28,0,1.0
53,no_ic,9,2,5.337348088871731e-13,13.002500925753044,20.66856907571369,0,28,14,23.906289140375865,8.414119086906656,20.66856907571369,0,28,14,23.906289140375865
53,tp_uic_stage1,9,2,5.337348088871731e-13,20.201080548841677,20.66856907571369,0,28,28,1.0002821723460569,8.102791442198285,20.66856907571369,0,28,28,1.0002821723460569
54,perfect_channel,13,4,5.079629435030855e-13,16.970661400952423,20.66856907571369,0,28,0,1.0,10.322221081930302,20.66856907571369,0,28,0,1.0
54,no_ic,13,4,5.079629435030855e-13,18.02771653265931,20.66856907571369,0,28,14,23.986064062273,9.646820437922099,20.66856907571369,0,28,14,23.986064062273
54,tp_uic_stage1,13,4,5.079629435030855e-13,17.56778768419926,20.66856907571369,0,28,28,1.277120317496004,9.54076509212476,20.66856907571369,0,28,28,1.277120317496004
55,perfect_channel,0,4,2.2758439297377716e-13,22.722761877244274,20.66856907571369,1,28,0,1.0,10.06578649207814,20.66856907571369,0,28,0,1.0
55,no_ic,0,4,2.2758439297377716e-13,12.478081793401548,20.66856907571369,0,28,14,10.127827699894231,11.903354557105034,20.66856907571369,0,28,14,10.127827699894231
55,tp_uic_stage1,0,4,2.2758439297377716e-13,15.526888874900195,20.66856907571369,0,28,28,1.0810132322991226,12.64330825688624,20.66856907571369,0,28,28,1.0810132322991226
56,perfect_channel,12,5,2.356747911152034e-13,9.614118452456472,20.66856907571369,0,28,0,1.0,10.654589335021582,20.66856907571369,0,28,0,1.0
56,no_ic,12,5,2.356747911152034e-13,12.453816400473162,20.66856907571369,0,28,14,3.8710622841735836,13.82090241514709,20.66856907571369,0,28,14,3.8710622841735836
56,tp_uic_stage1,12,5,2.356747911152034e-13,13.311661564407634,20.66856907571369,0,28,28,1.0440456774700129,17.77001493917054,20.66856907571369,0,28,28,1.0440456774700129
57,perfect_channel,1,2,3.6349121705322693e-13,17.767326970481307,20.66856907571369,0,28,0,1.0,19.03251353117448,20.66856907571369,0,28,0,1.0
57,no_ic,1,2,3.6349121705322693e-13,12.221050645019181,20.66856907571369,0,28,14,1.176992629527065,17.236093171826447,20.66856907571369,0,28,14,1.176992629527065
57,tp_uic_stage1,1,2,3.6349121705322693e-13,16.59392647432947,20.66856907571369,0,28,28,1.002403094720502,19.34469850455765,20.66856907571369,0,28,28,1.002403094720502
58,perfect_channel,6,5,3.000014858275208e-13,24.88490811984657,20.66856907571369,1,28,0,1.0,14.946571087966213,20.66856907571369,0,28,0,1.0
58,no_ic,6,5,3.000014858275208e-13,25.098738191082496,20.66856907571369,1,28,14,9.594374794443722,13.628336019149382,20.66856907571369,0,28,14,9.594374794443722
58,tp_uic_stage1,6,5,3.000014858275208e-13,25.226728580139927,20.66856907571369,1,28,28,1.2748033154075007,15.256374021050474,20.66856907571369,0,28,28,1.2748033154075007
59,perfect_channel,0,5,4.938359118901721e-13,16.99786598096233,20.66856907571369,0,28,0,1.0,13.153589903306068,20.66856907571369,0,28,0,1.0
59,no_ic,0,5,4.938359118901721e-13,18.482177162556678,20.66856907571369,0,28,14,53.186289498959525,14.505597223480404,20.66856907571369,0,28,14,53.186289498959525
59,tp_uic_stage1,0,5,4.938359118901721e-13,22.414924100806893,20.66856907571369,1,28,28,1.2215653892649243,15.39694984596166,20.66856907571369,0,28,28,1.2215653892649243
60,perfect_channel,14,8,4.767934392702696e-13,7.655639448374165,20.66856907571369,0,28,0,1.0,19.060202768093486,20.66856907571369,0,28,0,1.0
60,no_ic,14,8,4.767934392702696e-13,11.240251676002378,20.66856907571369,0,28,14,11.32747839169308,22.286746854111975,20.66856907571369,1,28,14,11.32747839169308
60,tp_uic_stage1,14,8,4.767934392702696e-13,11.985264350087714,20.66856907571369,0,28,28,1.6518455737127766,24.767169810947536,20.66856907571369,1,28,28,1.6518455737127766
61,perfect_channel,2,4,1.9135223492159293e-13,17.506461545032124,20.66856907571369,0,28,0,1.0,10.58857567946477,20.66856907571369,0,28,0,1.0
61,no_ic,2,4,1.9135223492159293e-13,14.547659878568073,20.66856907571369,0,28,14,8.513526208647727,10.102616777049626,20.66856907571369,0,28,14,8.513526208647727
61,tp_uic_stage1,2,4,1.9135223492159293e-13,19.09951589398679,20.66856907571369,0,28,28,1.0336360424655346,12.47686221811125,20.66856907571369,0,28,28,1.0336360424655346
62,perfect_channel,3,3,2.2087218062318732e-13,11.958145213847214,20.66856907571369,0,28,0,1.0,7.635643443094727,20.66856907571369,0,28,0,1.0
62,no_ic,3,3,2.2087218062318732e-13,11.56679445456993,20.66856907571369,0,28,14,115.27096555680056,6.1743926685465045,20.66856907571369,0,28,14,115.27096555680056
62,tp_uic_stage1,3,3,2.2087218062318732e-13,9.707690047108484,20.66856907571369,0,28,28,1.9872623837028767,6.481150901695313,20.66856907571369,0,28,28,1.9872623837028767
63,perfect_channel,3,1,3.1901525446226683e-13,12.713012755528093,20.66856907571369,0,28,0,1.0,16.587622722682166,20.66856907571369,0,28,0,1.0
63,no_ic,3,1,3.1901525446226683e-13,10.917112898082353,20.66856907571369,0,28,14,10.53771997105372,13.134807568979944,20.66856907571369,0,28,14,10.53771997105372
63,tp_uic_stage1,3,1,3.1901525446226683e-13,7.223726729381684,20.66856907571369,0,28,28,1.0856741274725032,9.759625124949988,20.66856907571369,0,28,28,1.0856741274725032
64,perfect_channel,0,6,2.788743993828262e-13,14.858017182827092,20.66856907571369,0,28,0,1.0,10.495556763781345,20.66856907571369,0,28,0,1.0
64,no_ic,0,6,2.788743993828262e-13,13.122182586511524,20.66856907571369,0,28,14,76.54587463458888,10.898310350468735,20.66856907571369,0,28,14,76.54587463458888
64,tp_uic_stage1,0,6,2.788743993828262e-13,9.60182086320432,20.66856907571369,0,28,28,1.9362434594042115,9.393266552640453,20.66856907571369,0,28,28,1.9362434594042115
