trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,eta_survive_q,s_q_energy,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,gate_targets,supported_targets,n_candidates,t_h0,thr_h0,det_h0,dof_h0
1,plain_ls,2,5,4.4082963744794335e-13,21.210765360782556,20.66856907571369,1,28,35.411983930680734,0.6765238346373139,0.9738810577416526,3.2157655856497295e-13,0.032373277919483426,4.901022208804392e-06,5.1863068719028654e-08,0.26245386363630824,0.17203648686925258,0.9999999999999979,0,0,0,17.186947938155264,20.66856907571369,0,28
1,ridge_ls,2,5,4.4082963744794335e-13,21.22511973708397,20.66856907571369,1,28,35.390827221303944,0.6765418297467968,0.9738866571544788,3.2157655856497295e-13,0.032374058355767184,4.902047092466101e-06,5.187743116937256e-08,0.26246026801722444,0.17203884420954224,0.9999999999999972,0,0,0,17.175778075166956,20.66856907571369,0,28
1,protected_ls,2,5,4.4082963744794335e-13,20.315436577716742,20.66856907571369,0,28,6.6970170730410565,0.7273433570998241,0.994480258786759,3.2157655856497295e-13,0.021001422788422666,1.1782554791081616e-06,4.303799557490483e-08,0.16184899270306793,0.1256107533715554,1.9242267382646137,0,0,0,17.48263548162204,20.66856907571369,0,28
1,tp_uic_stage1,2,5,4.4082963744794335e-13,19.617223192215704,20.66856907571369,0,28,6.6968140870995105,0.7285393552156245,0.9945014367072617,3.2157655856497295e-13,0.02105746216825285,1.1821788424399993e-06,4.317262494243289e-08,0.16229086040881002,0.12567443195903452,1.632220680057718,0,0,0,17.140023086231352,20.66856907571369,0,28
1,tp_uic_full,2,5,4.4082963744794335e-13,20.62547951192957,20.66856907571369,0,28,35.33323385119268,0.686619415856222,0.9806030382284572,3.2157655856497295e-13,0.031931689275231094,4.709410361266717e-06,5.178723925668453e-08,0.2598802357169258,0.17127965037930956,1.000000068603121,6,3,126,16.69717813598507,20.66856907571369,0,28
1,perfect_channel,2,5,4.4082963744794335e-13,38.00224675563125,20.66856907571369,1,28,inf,1.0,1.0,3.2157655856497295e-13,0.03411487210127712,7.105314405259251e-06,6.121173579752484e-08,0.2787574312966074,0.1743273513839361,1.0,0,0,0,24.906033591954248,20.66856907571369,1,28
2,no_ic,10,8,1.9150047618675183e-13,16.54059548910554,20.66856907571369,0,28,0.0,1.0,1.0,7.024425022687742e-14,0.016869765523709522,1.3400942266710302e-08,5.496823891555705e-10,0.0492172415649316,0.04278988585742042,12.695183361267283,0,0,0,18.780624846312936,20.66856907571369,0,28
2,fixed_kappa,10,8,1.9150047618675183e-13,19.403380085913245,20.66856907571369,0,28,39.99999999999999,1.0,1.0,7.024425022687742e-14,0.01815359185343937,1.6151679224277978e-08,6.908185374919997e-10,0.05340569092072874,0.04554203095417829,1.0011695183361262,0,0,0,26.407390779881123,20.66856907571369,1,28
2,plain_ls,10,8,1.9150047618675183e-13,14.70936185248853,20.66856907571369,0,28,30.953093277107726,0.7232480670193107,0.9856153156462504,7.024425022687742e-14,0.015725144304570487,7.90533367360993e-09,4.425889579156858e-10,0.04587624225716988,0.04053151821246187,0.9999999999999976,0,0,0,15.427563594326504,20.66856907571369,0,28
2,ridge_ls,10,8,1.9150047618675183e-13,15.507162181796057,20.66856907571369,0,28,30.991050875333435,0.7232620715265778,0.9856160069868242,7.024425022687742e-14,0.01612186230517882,8.02194647066534e-09,4.762170012375857e-10,0.04703364499808577,0.041528117456393704,0.9999999999999977,0,0,0,14.859254762724227,20.66856907571369,0,28
2,protected_ls,10,8,1.9150047618675183e-13,14.999486119256698,20.66856907571369,0,28,7.2805200991472425,0.7381776199993196,0.9988747485900014,7.024425022687742e-14,0.014979083593338827,9.9667770543331e-09,3.87710808837511e-10,0.042840528814196574,0.0380806044989065,1.1253284112690622,0,0,0,14.85007501792477,20.66856907571369,0,28
2,tp_uic_stage1,10,8,1.9150047618675183e-13,14.99431777759122,20.66856907571369,0,28,7.28080970045735,0.7381969109042308,0.9988753000384568,7.024425022687742e-14,0.014980487222413753,9.978213353377646e-09,3.8782713570444945e-10,0.042844932090990204,0.038084030527323114,1.1128395230957413,0,0,0,14.860234371511226,20.66856907571369,0,28
2,tp_uic_full,10,8,1.9150047618675183e-13,15.433804355140937,20.66856907571369,0,28,31.06813021398016,0.7234650566572981,0.9886717300974345,7.024425022687742e-14,0.015992710647415236,8.09381999892406e-09,4.735637634251053e-10,0.04692816839801702,0.0414193636476606,1.000000141483688,9,3,126,14.875877173371332,20.66856907571369,0,28
2,perfect_channel,10,8,1.9150047618675183e-13,19.11931826185817,20.66856907571369,0,28,inf,1.0,1.0,7.024425022687742e-14,0.01816446426974154,1.6220001823301787e-08,6.939918806806732e-10,0.0534773622293026,0.04558717343642434,1.0,0,0,0,25.993361612063893,20.66856907571369,1,28
3,no_ic,5,8,4.660177990035197e-13,18.88194968967278,20.66856907571369,0,28,0.0,1.0,1.0,2.5547181549022955e-13,0.0050186790167788395,1.826069302607999e-12,1.7564604367284135e-13,0.03221461085393073,0.018330793291456825,20.486173705883406,0,0,0,17.880912147163745,20.66856907571369,0,28
3,fixed_kappa,5,8,4.660177990035197e-13,20.165585177125287,20.66856907571369,0,28,40.0,1.0,1.0,2.5547181549022955e-13,0.005190171970122551,2.040983010878344e-12,2.1707743860517124e-13,0.03386024989928044,0.018596994618668136,1.0019486173705892,0,0,0,17.13356890043592,20.66856907571369,0,28
3,plain_ls,5,8,4.660177990035197e-13,22.118042690486632,20.66856907571369,1,28,35.89520873931778,0.48947413501233955,0.951782647704078,2.5547181549022955e-13,0.0035322389864099976,2.9444234999436786e-13,5.345088508790108e-14,0.022670215084556362,0.012310863197819637,0.9999999999999976,0,0,0,24.79087602938253,20.66856907571369,1,28
3,ridge_ls,5,8,4.660177990035197e-13,18.56431368067475,20.66856907571369,0,28,35.92753295944739,0.48965281312456427,0.9517907743288557,2.5547181549022955e-13,0.004853246626991407,1.3253393075720255e-12,1.078859423431515e-13,0.03114861898148071,0.01815450334500762,0.999999999999999,0,0,0,17.079288094271938,20.66856907571369,0,28
3,protected_ls,5,8,4.660177990035197e-13,18.610170865121184,20.66856907571369,0,28,4.813778712661995,0.8926922192726482,0.9950198885599233,2.5547181549022955e-13,0.0020595881418180315,7.044252154776048e-13,9.26377086567412e-14,0.012752601912280438,0.008291656043474331,1.9999999999975955,0,0,0,15.095479502694971,20.66856907571369,0,28
3,tp_uic_stage1,5,8,4.660177990035197e-13,18.070428261011653,20.66856907571369,0,28,4.814666026418384,0.8935798508106516,0.9976546671721942,2.5547181549022955e-13,0.0029420678530894546,1.2919157293163787e-12,9.65593299138582e-14,0.018223882152657214,0.011269559266238445,1.0359592767798382,0,0,0,21.49252886757199,20.66856907571369,1,28
3,tp_uic_full,5,8,4.660177990035197e-13,18.400744489789734,20.66856907571369,0,28,35.582000816780536,0.5096022775852013,1.0310864620189977,2.5547181549022955e-13,0.00472614710304262,1.2570585292665918e-12,1.0261314846627976e-13,0.03118034279400905,0.01813430715561631,1.0000027218395597,10,3,126,16.994171442699532,20.66856907571369,0,28
3,perfect_channel,5,8,4.660177990035197e-13,20.05304589845114,20.66856907571369,0,28,inf,1.0,1.0,2.5547181549022955e-13,0.005195460188454532,2.0637429545304714e-12,2.1812810329260943e-13,0.03394446382835488,0.018629137760030192,1.0,0,0,0,17.275151298582568,20.66856907571369,0,28
4,no_ic,9,5,7.072396343192347e-13,15.931094923291834,20.66856907571369,0,28,0.0,1.0,1.0,2.800584963322878e-13,0.0001240980069461259,1.7082948634196477e-07,3.416518514848981e-09,0.000923100735921221,0.0006202754441137402,19.294524867396646,0,0,0,15.376208530146819,20.66856907571369,0,28
4,fixed_kappa,9,5,7.072396343192347e-13,22.168604536719588,20.66856907571369,1,28,39.999999999999986,1.0,1.0,2.800584963322878e-13,0.00022550733203445452,3.8666642319431947e-07,4.729211357540876e-09,0.0018936890167561109,0.0009333367922902717,1.0018294524867395,0,0,0,13.179544139326643,20.66856907571369,0,28
4,plain_ls,9,5,7.072396343192347e-13,16.043625556266512,20.66856907571369,0,28,33.3615159876325,0.7387583595673832,0.9630456918716752,2.800584963322878e-13,7.355825587162792e-05,8.873731037216674e-08,9.52237824192359e-10,0.00054615441268802,0.0003383183475072239,0.9999999999999973,0,0,0,13.31317437192184,20.66856907571369,0,28
4,ridge_ls,9,5,7.072396343192347e-13,16.920715155397,20.66856907571369,0,28,33.364898616499616,0.7389265628134565,0.9630508507397496,2.800584963322878e-13,8.317537712615198e-05,1.0334742164218557e-07,1.4571460682232185e-09,0.0006175857047677008,0.0003954322683546126,0.9999999999999979,0,0,0,12.837968431698567,20.66856907571369,0,28
4,protected_ls,9,5,7.072396343192347e-13,18.631107404278282,20.66856907571369,0,28,3.6580399668496644,0.8192533644632085,0.9999612161295195,2.800584963322878e-13,6.873059018589187e-05,8.02863781276957e-08,1.7481383860437548e-09,0.0004835852371252615,0.00033256957329143007,1.999999999998079,0,0,0,15.66184096129911,20.66856907571369,0,28
4,tp_uic_stage1,9,5,7.072396343192347e-13,18.565775548159888,20.66856907571369,0,28,3.6581161096126893,0.848136171860296,0.999961717456562,2.800584963322878e-13,8.130414285742457e-05,9.612898259407651e-08,1.7788423105026867e-09,0.0005723661214453986,0.0003842356588357101,1.1480129106026502,0,0,0,14.615417681766115,20.66856907571369,0,28
4,tp_uic_full,9,5,7.072396343192347e-13,16.856480854944447,20.66856907571369,0,28,32.9593650273035,0.7811560054442584,0.9867950330981149,2.800584963322878e-13,8.211752626936993e-05,1.0091434005935355e-07,1.5454769393617987e-09,0.0006578133053534988,0.00043434666486393496,1.0000044115418016,9,3,126,12.646846861525301,20.66856907571369,0,28
4,perfect_channel,9,5,7.072396343192347e-13,23.44154129098457,20.66856907571369,1,28,inf,1.0,1.0,2.800584963322878e-13,0.00023051663929055368,4.029114276682388e-07,4.7281540244331465e-09,0.0019511036984677084,0.0009766349316077626,1.0,0,0,0,13.75339373046318,20.66856907571369,0,28
5,no_ic,7,6,3.4505034993416354e-13,26.27919023434551,20.66856907571369,1,28,0.0,1.0,1.0,2.28959940049641e-13,0.008770119335122752,1.11591462879606e-07,8.44928305616964e-10,0.043911328976271764,0.042535197793971226,114.68246975233554,0,0,0,21.722500280347575,20.66856907571369,1,28
5,fixed_kappa,7,6,3.4505034993416354e-13,35.1982852121465,20.66856907571369,1,28,40.0,1.0,1.0,2.28959940049641e-13,0.015250870096640487,1.5002539302245637e-07,1.9346508645575065e-09,0.07741112002916248,0.07555083158735618,1.0113682469752334,0,0,0,32.281473625515865,20.66856907571369,1,28
5,plain_ls,7,6,3.4505034993416354e-13,28.881876958738413,20.66856907571369,1,28,34.28556003573987,0.5852308291245018,0.9613257459769808,2.28959940049641e-13,0.00847954874677246,1.0363764374251923e-07,7.742281589637022e-10,0.04245538535480082,0.04114176052219864,0.9999999999999983,0,0,0,19.758224212326056,20.66856907571369,0,28
5,ridge_ls,7,6,3.4505034993416354e-13,28.851675254570985,20.66856907571369,1,28,34.29484923973875,0.5852354396307972,0.9613258695488925,2.28959940049641e-13,0.008479949674745151,1.0365918977366761e-07,7.745939541727916e-10,0.04245739454993991,0.04114357041983041,0.9999999999999976,0,0,0,19.761248435316084,20.66856907571369,0,28
5,protected_ls,7,6,3.4505034993416354e-13,17.447762882024996,20.66856907571369,0,28,5.932359566096167,0.6588463176696878,0.9780072923758318,2.28959940049641e-13,0.005716393549092328,3.202275801747215e-08,6.022251005038801e-10,0.02732772074302187,0.026729664446806866,1.999999999999939,0,0,0,14.570033259760542,20.66856907571369,0,28
5,tp_uic_stage1,7,6,3.4505034993416354e-13,17.141840435790098,20.66856907571369,0,28,5.932446443587832,0.6589048465234951,0.978101860878739,2.28959940049641e-13,0.005718081553317746,3.2254874242205795e-08,6.029872885679674e-10,0.02733592661681837,0.026737229060869512,1.8559973714841822,0,0,0,14.427390185747612,20.66856907571369,0,28
5,tp_uic_full,7,6,3.4505034993416354e-13,28.63142462164758,20.66856907571369,1,28,34.118195440533874,0.5879897064480357,0.9682886934008096,2.28959940049641e-13,0.008411898207265369,1.0291809983311789e-07,7.673853642784009e-10,0.04225998322569467,0.04095386958972307,1.0000003879352604,9,3,126,19.713993661612644,20.66856907571369,0,28
5,perfect_channel,7,6,3.4505034993416354e-13,35.37573469308022,20.66856907571369,1,28,inf,1.0,1.0,2.28959940049641e-13,0.015730405548170387,1.5128045676370794e-07,1.9687507423839703e-09,0.07997988556150178,0.07809287058487271,1.0,0,0,0,30.94024201017914,20.66856907571369,1,28
6,no_ic,14,6,3.622438742827052e-13,53.12056087728757,20.66856907571369,1,28,0.0,1.0,1.0,3.580789059159815e-13,0.06041047816964999,8.254128101830873e-11,3.735508155086157e-12,0.6977323219369475,0.6468825725702645,282.2333808105772,0,0,0,67.43030099362682,20.66856907571369,1,28
6,fixed_kappa,14,6,3.622438742827052e-13,45.452403449848376,20.66856907571369,1,28,39.999999999999986,1.0,1.0,3.580789059159815e-13,0.06308845658513189,9.173422171593216e-11,5.8680835376262385e-12,0.7336075759550593,0.6607027308891332,1.0281233380810573,0,0,0,53.701925819670095,20.66856907571369,1,28
6,plain_ls,14,6,3.622438742827052e-13,40.935107838602605,20.66856907571369,1,28,39.310449102532104,0.9415969269771866,0.8550920571791262,3.580789059159815e-13,0.058374571762763144,7.641160862240273e-11,2.2395731774529004e-12,0.6742098812594328,0.630106781489835,0.9999999999999976,0,0,0,48.434865042522034,20.66856907571369,1,28
6,ridge_ls,14,6,3.622438742827052e-13,44.61594303253476,20.66856907571369,1,28,39.312074139798476,0.9415969396913704,0.8550923970218031,3.580789059159815e-13,0.05842246096748727,7.683604108308996e-11,2.3526908440871367e-12,0.674762999548127,0.6304583194920319,0.9999999999999987,0,0,0,56.50651575175851,20.66856907571369,1,28
6,protected_ls,14,6,3.622438742827052e-13,59.427150180239984,20.66856907571369,1,28,11.144999799007163,0.9441271626156335,0.8141297621000728,3.580789059159815e-13,0.05050851495286235,1.8166585464334848e-11,2.3194458027136643e-12,0.5497404618677182,0.5293833924162081,1.395756905397225,0,0,0,80.60589596994936,20.66856907571369,1,28
6,tp_uic_stage1,14,6,3.622438742827052e-13,59.36461336564815,20.66856907571369,1,28,11.145001579447179,0.9441271721113724,0.8141299643805663,3.580789059159815e-13,0.050509600991976406,1.817347323940925e-11,2.320463927393146e-12,0.5497538431075408,0.5293925501016391,1.395248482074859,0,0,0,80.47888238509552,20.66856907571369,1,28
6,tp_uic_full,14,6,3.622438742827052e-13,46.81099440929341,20.66856907571369,1,28,39.326270879221596,0.9416228834179415,0.8554049527094804,3.580789059159815e-13,0.05820102559504342,7.637923538565484e-11,2.369562082849685e-12,0.6743686138798158,0.6301389801231954,1.000000001658353,9,3,126,60.06886752957445,20.66856907571369,1,28
6,perfect_channel,14,6,3.622438742827052e-13,41.51349157704355,20.66856907571369,1,28,inf,1.0,1.0,3.580789059159815e-13,0.06335419491275905,9.326494855862919e-11,6.09502355933708e-12,0.7378685221165576,0.6628505060436365,1.0,0,0,0,51.11745651378759,20.66856907571369,1,28
7,no_ic,10,8,6.906033718222599e-13,17.780744535080714,20.66856907571369,0,28,0.0,1.0,1.0,3.69986250193513e-13,0.004020796586865066,3.0029326463783613e-06,6.907454082358917e-08,0.03165027729291087,0.02172699968889806,2.983030196520534,0,0,0,18.10605069518699,20.66856907571369,0,28
7,fixed_kappa,10,8,6.906033718222599e-13,17.275968181732075,20.66856907571369,0,28,39.99999999999999,1.0,1.0,3.69986250193513e-13,0.004599552324837221,3.7928703405679734e-06,1.1910727297685631e-07,0.03648900961260611,0.023114129192144603,1.0001983030196522,0,0,0,19.54463505203024,20.66856907571369,0,28
7,plain_ls,10,8,6.906033718222599e-13,18.4091784407887,20.66856907571369,0,28,35.27509991235698,0.9787883478850401,0.9850050564825639,3.69986250193513e-13,0.003850315443003366,2.8485670544874995e-06,6.077863973587207e-08,0.030272397507879627,0.021326391198759464,0.9999999999999987,0,0,0,18.41862089989919,20.66856907571369,0,28
7,ridge_ls,10,8,6.906033718222599e-13,17.971480423833157,20.66856907571369,0,28,35.376931937143546,0.9791174232256201,0.9850369134401695,3.69986250193513e-13,0.0038590273690238663,2.890336698144304e-06,6.324750687486139e-08,0.030347240749672377,0.021365057019578068,0.9999999999999972,0,0,0,18.401066778622994,20.66856907571369,0,28
7,protected_ls,10,8,6.906033718222599e-13,10.56253940731044,20.66856907571369,0,28,8.07512929790374,0.9945778013702596,0.9990767073458766,3.69986250193513e-13,0.002337921934308352,1.949094828814857e-06,3.155767444243621e-08,0.017975636174096137,0.01177999037468757,1.31069678547413,0,0,0,14.690541500935113,20.66856907571369,0,28
7,tp_uic_stage1,10,8,6.906033718222599e-13,10.884712669043958,20.66856907571369,0,28,8.075178740635154,0.9948527894773149,0.9991150948845957,3.69986250193513e-13,0.0023410750394569947,1.953098444420442e-06,3.384523679059614e-08,0.01800494967575125,0.011803034356999427,1.1563453385191442,0,0,0,14.687879494377512,20.66856907571369,0,28
7,tp_uic_full,10,8,6.906033718222599e-13,17.400830082813577,20.66856907571369,0,28,34.88016517369904,0.9890125021458026,0.9945666310559651,3.69986250193513e-13,0.0038222578294591445,2.830369268498273e-06,6.254292619506857e-08,0.030207956395167025,0.021266296234664934,1.0000001428540064,9,3,126,18.137471394331303,20.66856907571369,0,28
7,perfect_channel,10,8,6.906033718222599e-13,15.976516876844894,20.66856907571369,0,28,inf,1.0,1.0,3.69986250193513e-13,0.00465491372239891,3.956792116262578e-06,1.2651877051264735e-07,0.03697974557262605,0.023243453540093884,1.0,0,0,0,18.713402340709415,20.66856907571369,0,28
8,no_ic,9,4,2.4837207056319607e-13,9.648459307302709,20.66856907571369,0,28,0.0,1.0,1.0,2.1123111011949157e-13,0.007328788847866937,1.2967535660748741e-11,7.337019057477112e-14,0.03492734418447289,0.034844410829531,2.22509091620946,0,0,0,14.719095676748063,20.66856907571369,0,28
8,fixed_kappa,9,4,2.4837207056319607e-13,11.905269617763764,20.66856907571369,0,28,39.999999999999986,1.0,1.0,2.1123111011949157e-13,0.007771007861340562,2.2111637753582764e-11,1.3243013065430654e-13,0.03754654950497451,0.0374181765566052,1.00012250909162,0,0,0,9.457691900798945,20.66856907571369,0,28
8,plain_ls,9,4,2.4837207056319607e-13,13.086116975072754,20.66856907571369,0,28,35.174143572765914,0.8467098957361433,0.9736230680001632,2.1123111011949157e-13,0.006140188161088996,3.3651794509818792e-12,3.5801777506235764e-14,0.029218610661752274,0.029176846086691167,0.9999999999999972,0,0,0,13.668406105129662,20.66856907571369,0,28
8,ridge_ls,9,4,2.4837207056319607e-13,9.905497897124892,20.66856907571369,0,28,35.22046154986577,0.8482114712760429,0.9741553488866961,2.1123111011949157e-13,0.006974993340922616,6.5456719377673124e-12,5.209109553152758e-14,0.03320188279688303,0.033144371661430236,0.9999999999999972,0,0,0,12.928794447087101,20.66856907571369,0,28
8,protected_ls,9,4,2.4837207056319607e-13,10.859879474794791,20.66856907571369,0,28,9.309832190767946,0.887484285958228,0.9709495747270647,2.1123111011949157e-13,0.006905926996000298,9.575302880179565e-12,4.9511839182760024e-14,0.03130973008513551,0.03125094924537124,1.0447948653654284,0,0,0,17.337484283414888,20.66856907571369,0,28
8,tp_uic_stage1,9,4,2.4837207056319607e-13,11.289671121276522,20.66856907571369,0,28,9.310382609468782,0.8882744117446127,0.9715499273031646,2.1123111011949157e-13,0.006981566403439361,1.0995335504042984e-11,5.954740364438789e-14,0.03166193499758936,0.03159799880055247,1.0274805389622501,0,0,0,17.63558026661138,20.66856907571369,0,28
8,tp_uic_full,9,4,2.4837207056319607e-13,9.911388198283037,20.66856907571369,0,28,35.2496755290725,0.8571601491001498,0.9755009117272174,2.1123111011949157e-13,0.007044728767931824,6.801884513655696e-12,5.276095488468085e-14,0.03358772404897664,0.033529732921173255,1.0000000323440645,9,3,126,12.94370393622613,20.66856907571369,0,28
8,perfect_channel,9,4,2.4837207056319607e-13,12.28870430732004,20.66856907571369,0,28,inf,1.0,1.0,2.1123111011949157e-13,0.007820851801619927,2.2458433514262907e-11,1.3319656304946296e-13,0.03785575389708839,0.037726676826873466,1.0,0,0,0,9.633623933478914,20.66856907571369,0,28
9,no_ic,6,8,4.585169540462707e-13,26.754955383058398,20.66856907571369,1,28,0.0,1.0,1.0,8.526805133979453e-13,0.013696414753785703,8.142278223458034e-09,2.1738446426775017e-10,0.3169632815671475,0.12963562409228563,2.369813294165338,0,0,0,29.750823095436363,20.66856907571369,1,28
9,fixed_kappa,6,8,4.585169540462707e-13,93.59634290139363,20.66856907571369,1,28,40.0,1.0,1.0,8.526805133979453e-13,0.014062647333740762,1.3400908683789329e-08,2.92242334777134e-10,0.3288774192195112,0.1343563718064124,1.0001369813294165,0,0,0,80.5048690501626,20.66856907571369,1,28
9,plain_ls,6,8,4.585169540462707e-13,44.99969898599512,20.66856907571369,1,28,39.28939541037193,0.7657910179634863,0.7362703027191849,8.526805133979453e-13,0.01323715254941123,6.639588029679554e-09,9.167689401179455e-11,0.3057957314257157,0.1286943802804627,0.9999999999999983,0,0,0,33.278065166368236,20.66856907571369,1,28
9,ridge_ls,6,8,4.585169540462707e-13,26.021590190042822,20.66856907571369,1,28,39.2891369990353,0.7713803362694313,0.7463445988688355,8.526805133979453e-13,0.01342584373729145,7.029696404620724e-09,1.3678331891385157e-10,0.31027352488060755,0.1290686426162877,0.9999999999999979,0,0,0,34.01581790551635,20.66856907571369,1,28
9,protected_ls,6,8,4.585169540462707e-13,22.662844294399374,20.66856907571369,1,28,8.186429345922347,0.8205149431746607,0.9302279986421003,8.526805133979453e-13,0.013084278565864875,7.1583758854748724e-09,1.970784710162196e-10,0.28577212529703144,0.12413507737013221,1.011939081448415,0,0,0,33.42879415582264,20.66856907571369,1,28
9,tp_uic_stage1,6,8,4.585169540462707e-13,20.91213429344529,20.66856907571369,1,28,8.186560134377896,0.8230173312348414,0.9320951502914774,8.526805133979453e-13,0.013277579835415559,7.66994575301834e-09,2.0004987453160813e-10,0.2905503311319294,0.1251243946743971,1.008300569430405,0,0,0,30.02556020494618,20.66856907571369,1,28
9,tp_uic_full,6,8,4.585169540462707e-13,24.669726494905042,20.66856907571369,1,28,39.303918869957776,0.7864480192449762,0.800290792719444,8.526805133979453e-13,0.013180322483874381,7.001594490648061e-09,1.3871127013771255e-10,0.3100937414710754,0.12902962292052636,1.000000010612786,10,3,126,32.91345495140338,20.66856907571369,1,28
9,perfect_channel,6,8,4.585169540462707e-13,97.51757948949626,20.66856907571369,1,28,inf,1.0,1.0,8.526805133979453e-13,0.014068027505374572,1.3536136853543605e-08,2.9486259640852303e-10,0.32953357096608477,0.13460920439196467,1.0,0,0,0,81.64813768282139,20.66856907571369,1,28
10,no_ic,11,5,5.128067595156679e-13,17.330467641309234,20.66856907571369,0,28,0.0,1.0,1.0,2.2788554495455027e-13,0.0032078534037302243,1.6820356558217536e-09,6.902586843926694e-11,0.028544514406452347,0.024183175737301926,11.846060823710596,0,0,0,13.35503498116945,20.66856907571369,0,28
10,fixed_kappa,11,5,5.128067595156679e-13,19.789133078551338,20.66856907571369,0,28,40.00000000000003,1.0,1.0,2.2788554495455027e-13,0.004798076582390772,2.265052860412607e-09,1.4163324667936094e-10,0.05235548327498738,0.04478168593341362,1.0010846060823724,0,0,0,17.44211079758172,20.66856907571369,0,28
10,plain_ls,11,5,5.128067595156679e-13,18.191623084918895,20.66856907571369,0,28,37.824708369616886,0.48902660556751587,0.8311512854021097,2.2788554495455027e-13,0.0015661408859928311,9.424436070879198e-10,3.832667490133979e-11,0.01388328407332154,0.012222772796277148,0.9999999999999983,0,0,0,13.767856364035596,20.66856907571369,0,28
10,ridge_ls,11,5,5.128067595156679e-13,14.618984693556506,20.66856907571369,0,28,38.02260155912533,0.4891851483461837,0.8312481092736598,2.2788554495455027e-13,0.0023615199413463133,1.0013133668906033e-09,4.626971648409041e-11,0.02093687831505767,0.019128380684575595,0.999999999999998,0,0,0,12.533816965116781,20.66856907571369,0,28
10,protected_ls,11,5,5.128067595156679e-13,11.549177564698502,20.66856907571369,0,28,8.497563799962753,0.5272018379752608,0.9077951657726401,2.2788554495455027e-13,0.0030383705785140412,5.537439505615662e-10,5.016521188766371e-11,0.01702678987660654,0.014809339208255577,1.8415186292808348,0,0,0,15.075424533529443,20.66856907571369,0,28
