method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_pd,0.8533333333333334,0.8227784850286484,0.8793924154194164,0.028306965195384004,0.04805555555555555,0.04502621388409393,0.05127776603983518,0.0031257760778706234,0.04805555555555555,0.04502621388409393,0.05127776603983518,0.0031257760778706234,10698.666666666666,3380.693945857204,17.831111111111113,5.63448990976201,16.716666666666665,5.282334290401883,1.0,1.0,604.8333333333334,0.5303200020586131,3.9965938865028905,3.4495366024084095,3.5177623607827124,0.9963949589896866,0.9849342434625675,0.989932869508269,2.92471123021009,1.0,1.0,568107.4189354752,376.476409437269,1.7427566399847627,50557.496455010616,604.8333333333334,207.66666666666666,0.9987179487179486,0.6833333333333333,13573.48192845617,0.85,0.8533333333333333,0.8166666666666667,0.8833333333333333,,,,0.07976071784646063,0.04785643070787637,53100.76822053918,31860.460932323505
