trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,selector_score_evaluations,coordination_messages,bid_rounds,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,0,10,0.0,0.0,1672.1179181936627,194.1683983380151,1.0,9567.0,9567.0,0.0,"6,0,6,1,10,6,11,6,8,0",0:1-6;1:1-0;2:0-6;3:8-1;4:0-10;5:1-6;6:9-11;7:4-6;8:0-8;9:2-0
0,proposed_c2f_adaptive_pd_calibrated,10,10,1.0,10,300,0.03333333333333333,10,0,10,0.0,0.0,1672.1179181936627,194.1683983380151,1.0,9567.0,9567.0,0.0,"6,0,6,1,10,6,11,6,8,0",0:1-6;1:1-0;2:0-6;3:8-1;4:0-10;5:1-6;6:9-11;7:4-6;8:0-8;9:2-0
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,0,10,0.0,0.0,25960.461773856896,171.32131364242258,1.0,13599.0,13599.0,0.0,"5,4,8,9,13,2,11,11,7,2",0:1-5;1:0-4;2:0-8;3:0-9;4:2-13;5:0-2;6:0-11;7:0-11;8:1-7;9:3-2
1,proposed_c2f_adaptive_pd_calibrated,10,10,1.0,19,300,0.06333333333333334,10,0,10,0.0,0.0,25960.461773856896,171.32131364242258,1.0,13599.0,13599.0,0.0,"5,4,8,9,13,2,11,11,7,2",0:1-5;1:0-4;2:0-8;3:0-9;4:2-13;5:0-2;6:0-11;7:0-11;8:1-7;9:3-2
2,proposed_c2f_adaptive_pd,10,10,1.0,13,300,0.043333333333333335,11,0,11,0.0,0.0,2081.8095121979572,72.8308750428453,1.0,11848.0,11848.0,0.0,"8,10,10,12,6,11,0,10,8,14","0:2-8;1:8-10;2:3-10;3:1-12;4:0-6;5:4-11;6:1-0;7:14-10;8:10-8,4-8;9:12-14"
2,proposed_c2f_adaptive_pd_calibrated,10,10,1.0,14,300,0.04666666666666667,11,0,11,0.0,0.0,2081.8095121979572,72.8308750428453,1.0,11848.0,11848.0,0.0,"8,10,10,12,6,11,0,10,8,14","0:2-8;1:8-10;2:3-10;3:1-12;4:0-6;5:4-11;6:1-0;7:14-10;8:10-8,4-8;9:12-14"
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,15,3,12,1920.0,3.2,1011.0885831446428,307.9488630338776,1.0,12505.0,12505.0,0.0,"12,11,6,6,12,3,9,4,13,5","0:1-12;1:1-11;2:0-6,0-12,2-6,0-5,4-6,6-5;3:2-6;4:0-12;5:1-3;6:0-9;7:2-4;8:1-13;9:2-5"
3,proposed_c2f_adaptive_pd_calibrated,9,10,0.9,13,300,0.043333333333333335,15,3,12,1920.0,3.2,1011.0885831446428,307.9488630338776,1.0,12505.0,12505.0,0.0,"12,11,6,6,12,3,9,4,13,5","0:1-12;1:1-11;2:0-6,0-12,2-6,0-5,4-6,6-5;3:2-6;4:0-12;5:1-3;6:0-9;7:2-4;8:1-13;9:2-5"
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,0,10,0.0,0.0,910.5253151942854,215.45650390225734,1.0,10659.0,10659.0,0.0,"8,7,7,9,4,1,13,1,1,10",0:0-8;1:2-7;2:1-7;3:3-9;4:0-4;5:2-1;6:0-13;7:2-1;8:6-1;9:0-10
4,proposed_c2f_adaptive_pd_calibrated,10,10,1.0,12,300,0.04,10,0,10,0.0,0.0,910.5253151942854,215.45650390225734,1.0,10659.0,10659.0,0.0,"8,7,7,9,4,1,13,1,1,10",0:0-8;1:2-7;2:1-7;3:3-9;4:0-4;5:2-1;6:0-13;7:2-1;8:6-1;9:0-10
