split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,raw_stat_h0,raw_stat_h1,target_direction_inflation_h0,whitened_residual_power_h0,whitened_residual_ratio_h0,dof_real,identifiable_fraction,ncp_unit,glrt_neighbourhood_size,glrt_selected_offset_delay,glrt_selected_offset_doppler,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,1,0,30.0,tp_uic_full,tp_uic_full,0.03716533680734029,32.1591841410702,0,1,8.121984509350037,8.035138288741647,8.121984509350037,8.035138288741647,1.6243969018700075,16153.174105140293,0.9859115054406917,10,0.9985211057269222,0.5557191918634286,9,0.25,0.25,39.0965233340951,39.114947411576765,1.0319046799795836e-06,1.2705368004798635e-10,1.26515821827623e-10,5.378582203633407e-13,0.9950283496851621,0.9965959932551364,0.9930805931173482,0.9783131393861081,0.18125879892163121,2.2927676706634022e-14,3.022845935944932e-05,15,15,23.43896230627552
calibration,0,0,1,0,30.0,perfect_channel,perfect_channel,0.03716533680734029,32.1591841410702,0,1,7.965811106598508,7.859673536097593,7.965811106598508,7.859673536097593,1.5931622213197016,16187.609096295118,0.9880132505062938,10,0.9986970948315728,0.5768342698793353,9,0.25,0.25,inf,inf,1.0319046799795836e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18125879892163121,2.2927676706634022e-14,3.6529092350318645e-05,0,15,nan
calibration,1,0,1,0,30.0,tp_uic_full,tp_uic_full,0.16082024679836263,27.002313720225196,0,1,3.2618647566117547,4.9749321111232545,3.2618647566117547,4.9749321111232545,0.652372951322351,16558.481157519996,1.0106494847119138,10,0.9210085603585069,0.23700347063143035,9,-0.25,0.25,32.922880411613185,32.934283177832334,3.1474043449512687e-07,1.6057003382580034e-10,1.601489966979316e-10,4.210371278687521e-13,0.8710372646771943,0.2896972562270137,0.9245828525289073,0.6778781862649218,0.045442060591627614,1.4518082810000354e-14,1.604337154372447e-05,15,15,24.458188633884916
calibration,1,0,1,0,30.0,perfect_channel,perfect_channel,0.16082024679836263,27.002313720225196,0,1,5.138417506123553,6.619417988213017,5.138417506123553,6.619417988213017,1.0276835012247107,16595.02368475631,1.0128798635715521,10,0.9501609057099953,0.4163374101420273,9,-0.25,0.25,inf,inf,3.1474043449512687e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.045442060591627614,1.4518082810000354e-14,2.3130664066046744e-05,0,15,nan
calibration,2,0,1,0,30.0,tp_uic_full,tp_uic_full,0.009495056029634198,26.388528125180134,0,1,6.309729304429258,8.058615973462352,6.309729304429258,8.058615973462352,1.2619458608858516,16241.952728388258,0.9913301225822911,10,0.967122016891432,1.2725714276828983,9,0.25,-0.25,33.83855069061311,33.85295566732388,2.732586890672491e-07,1.1290649131225838e-10,1.1253261572269926e-10,3.7387558955911043e-13,0.9912618198388061,0.9967747992286863,0.9920778347728785,0.981821172047409,0.06794204445462265,5.153412935814697e-14,6.897981867557276e-05,15,15,22.933308068791124
calibration,2,0,1,0,30.0,perfect_channel,perfect_channel,0.009495056029634198,26.388528125180134,0,1,6.079850895918387,8.135017287634733,6.079850895918387,8.135017287634733,1.2159701791836774,16295.519943006033,0.9945996058963643,10,0.9678316133683631,1.3057564440445597,9,0.25,-0.25,inf,inf,2.732586890672491e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06794204445462265,5.153412935814697e-14,8.210578832753369e-05,0,15,nan
calibration,3,0,1,0,30.0,tp_uic_full,tp_uic_full,0.3811454053047992,27.544463728654378,0,1,2.79041422119879,8.116862202969308,2.79041422119879,8.116862202969308,0.5580828442397581,16237.77100310825,0.9910748903264313,10,0.9908570547314905,0.4418850476209829,9,-0.25,-0.25,33.809538197122976,33.82444720080511,3.5658867063757545e-07,1.4832478283530217e-10,1.4781646798824723e-10,5.083148470549354e-13,0.7938302847614401,0.7634762114929456,0.7969186781228528,0.7095991131930943,0.13030666916301387,3.790305636584134e-14,3.877495893287398e-05,15,15,24.112246126963
calibration,3,0,1,0,30.0,perfect_channel,perfect_channel,0.3811454053047992,27.544463728654378,0,1,3.411625006399882,6.864581338215724,3.411625006399882,6.864581338215724,0.6823250012799764,16283.992452512184,0.9938960237129019,10,0.9727222037832692,0.8895329842110298,9,0.25,-0.25,inf,inf,3.5658867063757545e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.13030666916301387,3.790305636584134e-14,6.0388336073603725e-05,0,15,nan
calibration,4,0,1,0,30.0,tp_uic_full,tp_uic_full,0.9864752491153166,27.896077708586034,0,1,9.982800355484116,6.5573219341871,9.982800355484116,6.5573219341871,1.9965600710968232,16244.26896131042,0.9914714942206067,10,0.9946101004006864,0.6714305394251519,9,0.0,-0.25,25.862171203647243,25.86480138863688,3.8665972600583294e-07,1.0025633364317836e-09,1.0019563453650043e-09,6.069910667792659e-13,0.9382978692645979,0.9397534711509271,0.036012865061832766,0.02310441326321939,0.006099034506062722,1.2009254301352521e-12,0.0006912114604997357,15,15,32.41445834324626
calibration,4,0,1,0,30.0,perfect_channel,perfect_channel,0.9864752491153166,27.896077708586034,0,1,10.644105026600815,10.051470977266039,10.644105026600815,10.051470977266039,2.1288210053201633,16252.784777699431,0.9919912584045063,10,0.9998414566145997,31.98341292094349,9,0.25,-0.25,inf,inf,3.8665972600583294e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.006099034506062722,1.2009254301352521e-12,0.0019133519939490227,0,15,nan
calibration,5,0,1,0,30.0,tp_uic_full,tp_uic_full,0.32841811325081544,32.15545827463501,0,1,5.178852167403217,19.147306349313908,5.178852167403217,19.147306349313908,1.0357704334806432,16665.747663826387,1.017196512684716,10,0.9996202759840417,4.129189671429173,9,-0.25,0.25,22.216426238945704,22.216706993802624,1.031019775745617e-06,6.189055419441507e-09,6.188655333491181e-09,4.0008595032549047e-13,0.8773526534736025,0.9168973372754723,0.8701347865453375,0.6229834164257033,0.028409672552882848,1.8776807705613095e-13,2.4166908140183847e-05,15,15,40.32184478850727
calibration,5,0,1,0,30.0,perfect_channel,perfect_channel,0.32841811325081544,32.15545827463501,0,1,4.669464848840549,18.532614481113104,4.669464848840549,18.532614481113104,0.9338929697681098,16638.656438091806,1.0155429954890018,10,0.9995408192547798,5.5920699858738745,9,-0.25,0.25,inf,inf,1.031019775745617e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.028409672552882848,1.8776807705613095e-13,0.0002991579790219449,0,15,nan
calibration,6,0,1,0,30.0,tp_uic_full,tp_uic_full,0.0030216110949820006,28.7564634391445,1,1,10.141912931526413,9.158531247206268,10.141912931526413,9.158531247206268,2.0283825863052827,16610.295699850067,1.013811993399052,10,0.9998918558013489,0.19662682228227724,9,0.25,0.25,34.643868937655064,34.661179260109904,4.713760490220166e-07,1.6180078269911842e-10,1.6115715276208437e-10,6.436299370340529e-13,0.9988071287360787,0.9974908007856119,0.9991113942565153,0.996405552754039,0.2733191339438172,7.576685722204842e-15,9.585901390127202e-06,15,15,24.49455779360452
calibration,6,0,1,0,30.0,perfect_channel,perfect_channel,0.0030216110949820006,28.7564634391445,1,1,10.23974807606755,9.294090414714576,10.23974807606755,9.294090414714576,2.04794961521351,16645.712459814466,1.0159736608773478,10,0.9999067884753219,0.19844651143028808,9,0.25,0.25,inf,inf,4.713760490220166e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2733191339438172,7.576685722204842e-15,1.207141290402439e-05,0,15,nan
calibration,7,0,1,0,30.0,tp_uic_full,tp_uic_full,0.3236870713886645,28.054263993625362,0,1,9.424205208684576,8.140627385270916,9.424205208684576,8.140627385270916,1.8848410417369152,16308.665749195052,0.9954019622311433,10,0.8845318727995946,0.8179246924300372,9,0.25,0.25,26.774733084028103,26.77956623696239,4.010029498328062e-07,8.427024546682684e-10,8.417651541653449e-10,9.373005029234596e-13,0.9349386694441457,0.951394814596237,0.8407145061581939,0.5566315465574214,0.13079763142249443,7.538535171882628e-14,4.793437682314386e-05,15,15,31.659441451877566
calibration,7,0,1,0,30.0,perfect_channel,perfect_channel,0.3236870713886645,28.054263993625362,0,1,7.766190168999838,9.570636540029728,7.766190168999838,9.570636540029728,1.5532380337999676,16329.40968490992,0.9966680715887403,10,0.9379933539710328,1.6113201405640576,9,0.25,0.25,inf,inf,4.010029498328062e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.13079763142249443,7.538535171882628e-14,0.00012010630252830936,0,15,nan
calibration,8,0,1,0,30.0,tp_uic_full,tp_uic_full,0.07507193143759455,27.683396391183308,0,1,7.396379966391496,7.6237116709531865,7.396379966391496,7.6237116709531865,1.4792759932782993,16290.065750982743,0.9942667084340053,10,0.845098056292041,0.38165201269172083,9,-0.25,0.25,37.46660167354021,37.51377608041716,3.6818052030015013e-07,6.597822684451795e-11,6.526542930532524e-11,7.127975391927106e-13,0.9864427836976009,0.9646550275139402,0.9900374440625702,0.9623324588136922,0.26353187168961123,2.185359697945387e-14,3.1078838694834085e-05,15,15,20.599578987600893
calibration,8,0,1,0,30.0,perfect_channel,perfect_channel,0.07507193143759455,27.683396391183308,0,1,8.39062605631296,7.437610780362528,8.39062605631296,7.437610780362528,1.6781252112625922,16329.899853117802,0.9966979890818971,10,0.8742919900349131,0.47347109453213854,9,-0.25,0.25,inf,inf,3.6818052030015013e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.26353187168961123,2.185359697945387e-14,3.4817834901611844e-05,0,15,nan
calibration,9,0,1,0,30.0,tp_uic_full,tp_uic_full,0.0036769806989092185,31.033149031065356,0,1,3.9977051399924357,9.1453843597844,3.9977051399924357,9.1453843597844,0.7995410279984871,16404.338612243704,1.0012413703762026,10,0.9495149995499138,0.7987485339564968,9,-0.25,0.25,28.14852248669557,28.150427881907717,7.962254796039367e-07,1.2195056659627877e-09,1.2189707453733983e-09,5.349205893894287e-13,0.9995147129014068,0.9992249244434437,0.9992437416031493,0.9982514932952171,0.12018880170832322,3.817313901869174e-14,2.065581492761962e-05,15,15,33.26705097586411
calibration,9,0,1,0,30.0,perfect_channel,perfect_channel,0.0036769806989092185,31.033149031065356,0,1,4.034061133813493,9.1666211184052,4.034061133813493,9.1666211184052,0.8068122267626986,16424.990515732658,1.0025018625325108,10,0.9503857823361432,0.8063792551007037,9,-0.25,0.25,inf,inf,7.962254796039367e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.12018880170832322,3.817313901869174e-14,6.081864021189162e-05,0,15,nan
calibration,10,0,1,0,30.0,tp_uic_full,tp_uic_full,0.0018266064644112772,28.71943712461293,0,1,3.10440838546145,7.4698355292094645,3.10440838546145,7.4698355292094645,0.62088167709229,16328.015786244327,0.9965829947658891,10,0.997839473543725,0.5793869859652918,9,0.0,-0.25,30.461721315393092,30.466961050489033,4.67374356771386e-07,4.2023551127175803e-10,4.1972880555021315e-10,5.067057215448995e-13,0.9997095955075563,0.9998277576419868,0.9997143195816809,0.9994581441843016,0.21585439419402727,1.9365371965053627e-14,1.84749678413682e-05,15,15,28.64089521584048
calibration,10,0,1,0,30.0,perfect_channel,perfect_channel,0.0018266064644112772,28.71943712461293,0,1,3.283258626753888,7.975986766198489,3.283258626753888,7.975986766198489,0.6566517253507775,16365.753812409697,0.9988863410894591,10,0.9978144672457651,0.581418328692774,9,0.0,-0.25,inf,inf,4.67374356771386e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21585439419402727,1.9365371965053627e-14,3.085351690714623e-05,0,15,nan
calibration,11,0,1,0,30.0,tp_uic_full,tp_uic_full,0.02366138831307781,26.030483097229606,0,1,6.602750233622858,7.610929776889242,6.602750233622858,7.610929776889242,1.3205500467245717,16409.680571873338,1.0015674177168785,10,0.9187873474058035,1.1842925893024534,9,-0.25,0.25,32.32597640213243,32.34656862068587,2.5163409066043963e-07,1.4728951683013007e-10,1.465927917229737e-10,6.967251071563812e-13,0.9887118781549322,0.8694302629031639,0.98557736617892,0.9713593100657543,0.2542810789976323,4.778392362042891e-14,6.0965032216836176e-05,15,15,24.08021675379569
