direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
40.0,0,1,no_ic,41532.23305439636,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.5138888888888888,6,12,12,0.35481742529879684,37.89180248306313,0.0,0.0,1.0,1.0,0.9869336011091409,0.0
40.0,0,1,perfect_channel,4.616276762262066,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.8333333333333334,0.5519691377470266,0.9530348578161463,0.8472222222222222,6,12,12,0.35481742529879684,37.89180248306313,nan,nan,1.0,1.0,0.9862012158735626,0.0
40.0,0,1,plain_ls,41532.2437214446,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.5138888888888888,6,12,12,0.35481742529879684,37.89180248306313,12.675709506614345,12.67571427523319,0.9920582177509041,0.8586370823413942,0.9869269991595535,0.0
40.0,0,1,protected_ls,31742.44155432163,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.5208333333333334,6,12,12,0.35481742529879684,37.89180248306313,9.134780724860772,9.134781857951285,0.999104879137326,0.9787143649598528,0.9699385563349208,45.0
40.0,0,1,tp_uic_full,41530.96036141408,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.5138888888888888,6,12,12,0.35481742529879684,37.89180248306313,12.144160661051819,12.144163407121447,1.0009725580646833,0.881113712525829,0.9868747412188266,45.0
40.0,2,1,no_ic,147482.7723290049,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.5,6,12,12,0.027433084589943382,37.33509994117752,0.0,0.0,1.0,1.0,0.9749133026372759,0.0
40.0,2,1,perfect_channel,5.364263622562801,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.75,0.46769466506643426,0.9110583316059453,0.8333333333333334,6,12,12,0.027433084589943382,37.33509994117752,nan,nan,1.0,1.0,0.9748151266018434,0.0
40.0,2,1,plain_ls,147504.04391422996,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.5,6,12,12,0.027433084589943382,37.33509994117752,11.323455986304701,11.323461698544204,0.9980230772483043,0.9825860531708982,0.974909209277431,0.0
40.0,2,1,protected_ls,24790.821746037785,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.5069444444444444,6,12,12,0.027433084589943382,37.33509994117752,7.9623263101925446,7.962327798719475,0.99978408236075,0.9856564651947518,0.944464019239639,45.0
40.0,2,1,tp_uic_full,150740.39926748496,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.4930555555555556,6,12,12,0.027433084589943382,37.33509994117752,11.185888777788495,11.18589425268058,0.9999761523160691,0.9832108952706826,0.97503653229129,45.0
40.0,4,1,no_ic,99910.97302531835,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.4930555555555556,6,12,12,0.011931238031927135,43.787719533154245,0.0,0.0,1.0,1.0,0.9964079566080295,0.0
40.0,4,1,perfect_channel,11.005030773930681,0.0,2.7755575615628914e-17,0.24249400665524085,0.25,0.08894166839405471,0.5323053349335657,0.7222222222222222,6,12,12,0.011931238031927135,43.787719533154245,nan,nan,1.0,1.0,0.9965330731594788,0.0
40.0,4,1,plain_ls,99776.23369981628,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.4930555555555556,6,12,12,0.011931238031927135,43.787719533154245,13.161906519488879,13.161908401737133,0.9983768644502605,0.9921246334079709,0.9964108627535224,0.0
40.0,4,1,protected_ls,58007.61243067712,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.4861111111111111,6,12,12,0.011931238031927135,43.787719533154245,12.610503599486616,12.610504794445596,0.9997816215446074,0.9896155318018813,0.9929849603781535,45.0
40.0,4,1,tp_uic_full,106673.59214660546,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.4930555555555556,6,12,12,0.011931238031927135,43.787719533154245,13.161307876143955,13.161309980331687,0.9991034936959853,0.9926961723097474,0.9964126917114694,45.0
