split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,1,0,40.0,no_ic,0.03207358356596701,42.1591841410702,1,3,2732.2613361878302,2854.532951879971,10,0.9980473791100042,0.0,0.0,1.0319046799795837e-05,1.0319046799795837e-05,1.0319046799795837e-05,0.0,1.0,1.0,1.0,1.0,0.9074538822353693,0,5,0.0
calibration,0,0,1,0,40.0,plain_ls,0.03207358356596701,42.1591841410702,1,3,2732.2619674785483,2854.5336362951266,10,0.9980473916878403,14.274539479920394,14.27454141042195,1.0319046799795837e-05,3.8564316111587033e-07,3.8564298969196593e-07,1.714239044221771e-13,0.9970194029688998,0.9987018576005677,0.9962376310913603,0.9960828511032628,0.9074538822353693,0,5,63.03914442281354
calibration,0,0,1,0,40.0,protected_ls,0.03207358356596701,42.1591841410702,1,3,3358.4739826348823,3557.619632427317,10,0.9803752748025102,13.13212320849223,13.13212477917508,1.0319046799795837e-05,5.016805469571866e-07,5.016803655178819e-07,1.8143930465035365e-13,0.99999494903658,0.9999235543498972,1.0,0.9980245707492635,0.9074538822353693,45,5,5.73828843811333
calibration,0,0,1,0,40.0,tp_uic_full,0.03207358356596701,42.1591841410702,1,3,2733.6394519093465,2855.946384103833,10,0.9980475776426397,14.274529868165324,14.27453179980208,1.0319046799795837e-05,3.8564401461778317e-07,3.8564384309269634e-07,1.7152508683653336e-13,0.9983064343222215,0.9990738838400104,0.9977871179336963,0.9976133680218995,0.9074538822353693,45,5,63.028070736694524
calibration,0,0,1,0,40.0,perfect_channel,0.03207358356596701,42.1591841410702,1,3,3.495504735094769,6.228632953975948,10,0.9980499359106418,inf,inf,1.0319046799795837e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9074538822353693,0,5,nan
calibration,0,0,1,1,40.0,no_ic,0.037035500740867026,42.350619422980074,1,3,41532.23305439636,41817.459753604686,10,0.998059641058095,0.0,0.0,1.0784080232143687e-05,1.0784080232143687e-05,1.0784080232143687e-05,0.0,1.0,1.0,1.0,1.0,0.9049109513233311,0,5,0.0
calibration,0,0,1,1,40.0,plain_ls,0.037035500740867026,42.350619422980074,1,3,41532.2437214446,41817.47064156277,10,0.9980596972002148,11.137525828107744,11.137526303525087,1.0784080232143687e-05,8.299091015471146e-07,8.299090106978922e-07,9.084922238583394e-14,0.9984895113116173,0.9991618296239055,0.9981382298446798,0.9906301231490675,0.9049109513233311,0,5,66.36759335811564
calibration,0,0,1,1,40.0,protected_ls,0.037035500740867026,42.350619422980074,1,3,31742.44155432163,31830.23798030181,10,0.9980272543945642,10.589266876474033,10.589267348304602,1.0784080232143687e-05,9.415782601684991e-07,9.415781578726143e-07,1.0229588485750807e-13,0.999994547649086,0.999959315826138,1.0,0.9988071842164905,0.9049109513233311,45,5,8.435199544369862
calibration,0,0,1,1,40.0,tp_uic_full,0.037035500740867026,42.350619422980074,1,3,41530.96036141408,41816.25427062066,10,0.9980588362843071,11.137493086663671,11.137493581334923,1.0784080232143687e-05,8.299153582521828e-07,8.299152637229491e-07,9.452923374721754e-14,0.9994916776791991,0.9996172547403975,0.9989111075419973,0.9929850928062672,0.9049109513233311,45,5,66.34961314762445
calibration,0,0,1,1,40.0,perfect_channel,0.037035500740867026,42.350619422980074,1,3,3.009939466543049,7.812859939957125,10,0.9980499359106418,inf,inf,1.0784080232143687e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9049109513233311,0,5,nan
calibration,0,0,1,2,40.0,no_ic,0.031990345899166064,42.31849488880893,1,3,9374.213393811748,9161.525203582834,10,0.9980540870363956,0.0,0.0,1.0704605256921323e-05,1.0704605256921323e-05,1.0704605256921323e-05,0.0,1.0,1.0,1.0,1.0,0.9015397533422155,0,5,0.0
