direct_gain_boost_db,receiver,target,arm,scene_id,threshold,scene_pfa,scene_pd,scene_conflict_index,scene_direct_inr_db
30.0,0,1,perfect_channel,10,10.644105026600815,0.0,0.0,0.0018266064644112772,28.498473119710436
30.0,0,1,perfect_channel,11,10.644105026600815,0.0,0.0,0.02366138831307781,26.0186391626175
30.0,0,1,perfect_channel,12,10.644105026600815,0.0,0.0,0.11600363699019911,27.798136456375186
30.0,0,1,perfect_channel,13,10.644105026600815,0.5,0.0,0.028731707316373967,28.48525970133758
30.0,0,1,perfect_channel,14,10.644105026600815,0.0,0.0,0.0005744280295895315,34.54475927090496
30.0,0,1,perfect_channel,15,10.644105026600815,0.5,0.5,8.012811204505877e-05,29.33967942565731
30.0,0,1,perfect_channel,16,10.644105026600815,0.0,0.0,0.011366802259388754,26.725431755203473
30.0,0,1,perfect_channel,17,10.644105026600815,0.0,0.0,0.007040890556485843,33.70348471571734
30.0,0,1,perfect_channel,18,10.644105026600815,0.0,0.0,0.002207833388400818,27.8144427848205
30.0,0,1,perfect_channel,19,10.644105026600815,0.0,0.0,0.04214005592869306,26.51171222680444
30.0,0,1,perfect_channel,20,10.644105026600815,0.0,0.0,0.21630956482716002,33.509071469953696
30.0,0,1,perfect_channel,21,10.644105026600815,0.0,0.0,0.015111991946009576,27.072206205552508
30.0,0,1,perfect_channel,22,10.644105026600815,0.0,0.0,0.21846837826058088,33.56610817001929
30.0,0,1,perfect_channel,23,10.644105026600815,0.0,0.0,0.09372508416121592,28.765082297432635
30.0,0,1,perfect_channel,24,10.644105026600815,0.0,0.0,0.0012613371375631063,28.765060237280842
30.0,0,1,perfect_channel,25,10.644105026600815,0.0,0.0,0.0007437155484052408,24.222624160607594
30.0,0,1,perfect_channel,26,10.644105026600815,0.0,0.0,0.0007099374810626991,29.665022464211493
30.0,0,1,perfect_channel,27,10.644105026600815,0.5,0.5,7.228608706100678e-05,29.556936745661726
30.0,0,1,perfect_channel,28,10.644105026600815,0.0,0.0,0.06686795486971957,29.656998785580665
30.0,0,1,perfect_channel,29,10.644105026600815,0.0,0.5,0.0440252310759648,30.53965325600528
30.0,0,1,tp_uic_full,10,10.141912931526413,0.0,0.0,0.0018266064644112772,28.498473119710436
30.0,0,1,tp_uic_full,11,10.141912931526413,0.0,0.0,0.02366138831307781,26.0186391626175
30.0,0,1,tp_uic_full,12,10.141912931526413,0.0,0.5,0.11600363699019911,27.798136456375186
30.0,0,1,tp_uic_full,13,10.141912931526413,0.5,0.0,0.028731707316373967,28.48525970133758
30.0,0,1,tp_uic_full,14,10.141912931526413,0.0,0.0,0.0005744280295895315,34.54475927090496
30.0,0,1,tp_uic_full,15,10.141912931526413,0.5,0.5,8.012811204505877e-05,29.33967942565731
30.0,0,1,tp_uic_full,16,10.141912931526413,0.0,0.0,0.011366802259388754,26.725431755203473
30.0,0,1,tp_uic_full,17,10.141912931526413,0.0,0.0,0.007040890556485843,33.70348471571734
30.0,0,1,tp_uic_full,18,10.141912931526413,0.0,0.0,0.002207833388400818,27.8144427848205
30.0,0,1,tp_uic_full,19,10.141912931526413,0.0,0.0,0.04214005592869306,26.51171222680444
30.0,0,1,tp_uic_full,20,10.141912931526413,0.0,0.0,0.21630956482716002,33.509071469953696
30.0,0,1,tp_uic_full,21,10.141912931526413,0.0,0.0,0.015111991946009576,27.072206205552508
30.0,0,1,tp_uic_full,22,10.141912931526413,0.0,0.0,0.21846837826058088,33.56610817001929
30.0,0,1,tp_uic_full,23,10.141912931526413,0.0,0.0,0.09372508416121592,28.765082297432635
30.0,0,1,tp_uic_full,24,10.141912931526413,0.0,0.0,0.0012613371375631063,28.765060237280842
30.0,0,1,tp_uic_full,25,10.141912931526413,0.0,0.0,0.0007437155484052408,24.222624160607594
30.0,0,1,tp_uic_full,26,10.141912931526413,0.0,0.0,0.0007099374810626991,29.665022464211493
30.0,0,1,tp_uic_full,27,10.141912931526413,0.5,0.5,7.228608706100678e-05,29.556936745661726
30.0,0,1,tp_uic_full,28,10.141912931526413,0.0,0.0,0.06686795486971957,29.656998785580665
30.0,0,1,tp_uic_full,29,10.141912931526413,0.0,0.5,0.0440252310759648,30.53965325600528
