receiver,illuminator,target,rho,trial,m_rx,axis
4,6,0,0.9582456131539481,2,8,0
4,6,1,0.9816837062099735,2,8,0
4,6,2,0.9779120040681123,2,8,0
4,6,3,0.9812938219455332,2,8,0
4,6,4,0.040821618352236966,2,8,0
4,6,5,0.14162326391406777,2,8,0
4,6,6,0.9501205004463036,2,8,0
4,6,7,0.9763566292976243,2,8,0
4,6,8,0.621397050731138,2,8,0
4,6,9,0.996766730815473,2,8,0
4,7,0,0.9779663790261997,2,8,0
4,7,1,0.9973177837073877,2,8,0
4,7,2,0.9564473107355234,2,8,0
4,7,3,0.9347887879722805,2,8,0
4,7,4,0.9282323464561723,2,8,0
4,7,5,0.8051527727025554,2,8,0
4,7,6,0.9782034493293619,2,8,0
4,7,7,0.99783355218339,2,8,0
4,7,8,0.9922911983896152,2,8,0
4,7,9,0.9792239832221529,2,8,0
4,8,0,0.9415809850902822,2,8,0
4,8,1,0.9795394343936487,2,8,0
4,8,2,0.9597393524060243,2,8,0
4,8,3,0.9889547176020022,2,8,0
4,8,4,0.936715075160924,2,8,0
4,8,5,0.22801771737645993,2,8,0
4,8,6,0.9870273498215172,2,8,0
4,8,7,0.9985418197965424,2,8,0
4,8,8,0.9861902092439359,2,8,0
4,8,9,0.985860305908847,2,8,0
4,9,0,0.9877668503639041,2,8,0
4,9,1,0.9737630322090394,2,8,0
4,9,2,0.9971343766317279,2,8,0
4,9,3,0.9810559467548547,2,8,0
4,9,4,0.9837566596819478,2,8,0
4,9,5,0.8717152670565356,2,8,0
4,9,6,0.9433614708959794,2,8,0
4,9,7,0.9782559132533778,2,8,0
4,9,8,0.6664988811673626,2,8,0
4,9,9,0.9976635353513704,2,8,0
4,10,0,0.9157845005147043,2,8,0
4,10,1,0.9805269122946344,2,8,0
4,10,2,0.983633933222597,2,8,0
4,10,3,0.9742855324309669,2,8,0
4,10,4,0.2615154516724657,2,8,0
4,10,5,0.6230829223776082,2,8,0
4,10,6,0.9828769095187744,2,8,0
4,10,7,0.9907932775652308,2,8,0
4,10,8,0.9954672843785546,2,8,0
4,10,9,0.9986832827080258,2,8,0
4,11,0,0.9686494280196983,2,8,0
4,11,1,0.9792377348445496,2,8,0
4,11,2,0.9903172048841815,2,8,0
4,11,3,0.9512227934332425,2,8,0
4,11,4,0.881283789682959,2,8,0
4,11,5,0.17609356566606693,2,8,0
4,11,6,0.982417093385562,2,8,0
4,11,7,0.995450454428035,2,8,0
4,11,8,0.9966276494016736,2,8,0
4,11,9,0.9954163980218301,2,8,0
4,12,0,0.9070428810224832,2,8,0
4,12,1,0.9713694086615754,2,8,0
4,12,2,0.9863485940648103,2,8,0
4,12,3,0.9648124835562453,2,8,0
4,12,4,0.04525019839371569,2,8,0
4,12,5,0.4576494645016803,2,8,0
4,12,6,0.9844544374965676,2,8,0
4,12,7,0.9852828873933824,2,8,0
4,12,8,0.9799876886520904,2,8,0
4,12,9,0.998911903326628,2,8,0
4,13,0,0.9767137804637336,2,8,0
4,13,1,0.9609429206155075,2,8,0
4,13,2,0.9682958054303654,2,8,0
4,13,3,0.980280449727015,2,8,0
4,13,4,0.19157712208188116,2,8,0
4,13,5,0.6119747807450062,2,8,0
4,13,6,0.9623631174719394,2,8,0
4,13,7,0.9655755455041901,2,8,0
4,13,8,0.8029992976354082,2,8,0
4,13,9,0.9921622884968824,2,8,0
4,14,0,0.9930981764755721,2,8,0
4,14,1,0.967331301164378,2,8,0
4,14,2,0.9676000089850327,2,8,0
4,14,3,0.9154568751146593,2,8,0
4,14,4,0.9755705796094554,2,8,0
4,14,5,0.8872042132248292,2,8,0
4,14,6,0.9169853984093222,2,8,0
4,14,7,0.951074515149343,2,8,0
4,14,8,0.6404562781337528,2,8,0
4,14,9,0.9935910908891112,2,8,0
5,0,0,0.94562289203218,2,8,0
5,0,1,0.958384675006094,2,8,0
5,0,2,0.990711529943784,2,8,0
5,0,3,0.9936755379416731,2,8,0
5,0,4,0.9475042322763803,2,8,0
5,0,5,0.693902788519676,2,8,0
5,0,6,0.9718367878167751,2,8,0
5,0,7,0.9859274986063161,2,8,0
5,0,8,0.9859855745491194,2,8,0
5,0,9,0.996841827646562,2,8,0
5,1,0,0.9475365959803002,2,8,0
5,1,1,0.9879719151094715,2,8,0
5,1,2,0.9939435332411085,2,8,0
5,1,3,0.9918768254227488,2,8,0
5,1,4,0.6065586285550637,2,8,0
5,1,5,0.7369048262386886,2,8,0
5,1,6,0.9973180978022022,2,8,0
5,1,7,0.9021228050483604,2,8,0
5,1,8,0.9710790025910576,2,8,0
5,1,9,0.9996323694424949,2,8,0
5,2,0,0.9625790989230041,2,8,0
5,2,1,0.9909345923179947,2,8,0
5,2,2,0.9933955890816228,2,8,0
5,2,3,0.9955423250246338,2,8,0
5,2,4,0.5649978723160352,2,8,0
5,2,5,0.8596584603593581,2,8,0
5,2,6,0.9957815247502305,2,8,0
5,2,7,0.33480512091238546,2,8,0
5,2,8,0.2835727241472661,2,8,0
5,2,9,0.9944996559196623,2,8,0
5,3,0,0.9911932003535642,2,8,0
5,3,1,0.9671453015039602,2,8,0
5,3,2,0.9961988126361104,2,8,0
5,3,3,0.9932378171502233,2,8,0
5,3,4,0.9364537437034922,2,8,0
5,3,5,0.8733918431202503,2,8,0
5,3,6,0.9964822920265574,2,8,0
5,3,7,0.6529457720682323,2,8,0
5,3,8,0.4345556479262751,2,8,0
5,3,9,0.9895777565990564,2,8,0
5,4,0,0.9667752573304644,2,8,0
5,4,1,0.9649390625959752,2,8,0
5,4,2,0.9946570432993017,2,8,0
5,4,3,0.9885948595862781,2,8,0
5,4,4,0.8603904785667144,2,8,0
5,4,5,0.5697328184748736,2,8,0
5,4,6,0.9676647018127936,2,8,0
5,4,7,0.9510979408251308,2,8,0
5,4,8,0.9481842851875906,2,8,0
5,4,9,0.9954862144480505,2,8,0
5,6,0,0.9393645910126395,2,8,0
5,6,1,0.9992410673146722,2,8,0
5,6,2,0.994269362549446,2,8,0
5,6,3,0.9846154570583749,2,8,0
5,6,4,0.6294448763698087,2,8,0
5,6,5,0.7851578103158603,2,8,0
5,6,6,0.9984501337402825,2,8,0
5,6,7,0.35671007880737693,2,8,0
5,6,8,0.4022431361533243,2,8,0
5,6,9,0.9995413363569411,2,8,0
5,7,0,0.9477995133526662,2,8,0
5,7,1,0.964202566818067,2,8,0
5,7,2,0.9912438081080023,2,8,0
5,7,3,0.9928606974321381,2,8,0
5,7,4,0.7295191014098636,2,8,0
5,7,5,0.906739411770867,2,8,0
5,7,6,0.9757573580630522,2,8,0
5,7,7,0.9597771461031559,2,8,0
5,7,8,0.36886201436090604,2,8,0
5,7,9,0.9933618935163718,2,8,0
5,8,0,0.9366901513989152,2,8,0
5,8,1,0.9485153416659472,2,8,0
5,8,2,0.9913913689575561,2,8,0
5,8,3,0.9951837157868336,2,8,0
5,8,4,0.9654720767730418,2,8,0
5,8,5,0.4204399648194793,2,8,0
5,8,6,0.973291877300647,2,8,0
5,8,7,0.9876598162125984,2,8,0
5,8,8,0.6575778090587523,2,8,0
5,8,9,0.9955763461565154,2,8,0
5,9,0,0.9825558636555661,2,8,0
5,9,1,0.9526063710733301,2,8,0
5,9,2,0.9916269607853241,2,8,0
5,9,3,0.9936498406239372,2,8,0
5,9,4,0.9901826074499381,2,8,0
5,9,5,0.730469445233319,2,8,0
5,9,6,0.9940522565651919,2,8,0
5,9,7,0.4572304847061224,2,8,0
5,9,8,0.27189364443628516,2,8,0
5,9,9,0.986799298021272,2,8,0
5,10,0,0.8504477425824079,2,8,0
5,10,1,0.99647205212241,2,8,0
5,10,2,0.994729515133168,2,8,0
5,10,3,0.9955117382504031,2,8,0
5,10,4,0.5928271272116165,2,8,0
5,10,5,0.17315698692659598,2,8,0
5,10,6,0.9717516860028144,2,8,0
5,10,7,0.7638201232325541,2,8,0
5,10,8,0.952240130535846,2,8,0
5,10,9,0.9996386799398591,2,8,0
5,11,0,0.9420632183509462,2,8,0
5,11,1,0.9586719016159521,2,8,0
5,11,2,0.9914595345695772,2,8,0
5,11,3,0.9916022723520024,2,8,0
5,11,4,0.6450018055395673,2,8,0
5,11,5,0.6328853786782292,2,8,0
5,11,6,0.9813084320515676,2,8,0
5,11,7,0.673876070141078,2,8,0
5,11,8,0.9225540242668786,2,8,0
5,11,9,0.9988920099330869,2,8,0
5,12,0,0.9495289703011307,2,8,0
5,12,1,0.9806426435208554,2,8,0
5,12,2,0.993405659266311,2,8,0
5,12,3,0.9976887837517436,2,8,0
5,12,4,0.6468801997764888,2,8,0
5,12,5,0.5511596506110639,2,8,0
5,12,6,0.9721365141438735,2,8,0
5,12,7,0.2760675585238972,2,8,0
5,12,8,0.9459655444465596,2,8,0
5,12,9,0.9997382480894783,2,8,0
5,13,0,0.9474083958178663,2,8,0
5,13,1,0.9606219016119626,2,8,0
5,13,2,0.9890964287129841,2,8,0
5,13,3,0.9956573147723808,2,8,0
5,13,4,0.5864052552301846,2,8,0
5,13,5,0.6972328801408898,2,8,0
5,13,6,0.993810893244328,2,8,0
5,13,7,0.9295353762709139,2,8,0
5,13,8,0.5585381718037493,2,8,0
5,13,9,0.9994580021428052,2,8,0
5,14,0,0.9811581593228451,2,8,0
5,14,1,0.9788505923020991,2,8,0
5,14,2,0.9844686879014644,2,8,0
5,14,3,0.9977476157924711,2,8,0
5,14,4,0.9861891128912044,2,8,0
5,14,5,0.9344830997311169,2,8,0
5,14,6,0.9965991885247757,2,8,0
5,14,7,0.46225682214049946,2,8,0
5,14,8,0.48023922529987284,2,8,0
5,14,9,0.9828710995487758,2,8,0
6,0,0,0.9888742281870931,2,8,0
6,0,1,0.9752127937643761,2,8,0
6,0,2,0.9872726218545915,2,8,0
6,0,3,0.9848671053788324,2,8,0
6,0,4,0.2370958369536207,2,8,0
6,0,5,0.3297999173578998,2,8,0
6,0,6,0.9749469295464768,2,8,0
6,0,7,0.9574044840260126,2,8,0
6,0,8,0.855492967770523,2,8,0
6,0,9,0.9909936604025392,2,8,0
6,1,0,0.9872476864631898,2,8,0
6,1,1,0.9981817833880506,2,8,0
6,1,2,0.9941869404349164,2,8,0
6,1,3,0.988125218853547,2,8,0
6,1,4,0.9095822848716376,2,8,0
6,1,5,0.8357990556723351,2,8,0
6,1,6,0.9966398838775895,2,8,0
6,1,7,0.9567616880411626,2,8,0
6,1,8,0.9988619777626256,2,8,0
6,1,9,0.9939485445982708,2,8,0
6,2,0,0.9858025392966491,2,8,0
6,2,1,0.9884346567588504,2,8,0
6,2,2,0.9880278562166125,2,8,0
6,2,3,0.9910736979010693,2,8,0
6,2,4,0.9531987260777074,2,8,0
6,2,5,0.7618067586548869,2,8,0
6,2,6,0.9925479796225584,2,8,0
6,2,7,0.94673393246318,2,8,0
6,2,8,0.9754918670733432,2,8,0
6,2,9,0.9958018183948301,2,8,0
6,3,0,0.9787882295960922,2,8,0
6,3,1,0.9898996420848145,2,8,0
6,3,2,0.9938221928454372,2,8,0
6,3,3,0.9766825823806446,2,8,0
6,3,4,0.3707337554707102,2,8,0
6,3,5,0.7922500944086185,2,8,0
6,3,6,0.9958572185760708,2,8,0
6,3,7,0.9543411198602478,2,8,0
6,3,8,0.967077830314692,2,8,0
6,3,9,0.9143210339703989,2,8,0
6,4,0,0.9962912064708279,2,8,0
6,4,1,0.9798044515762487,2,8,0
6,4,2,0.9946094655867397,2,8,0
6,4,3,0.9898633418621158,2,8,0
6,4,4,0.3277337556920561,2,8,0
6,4,5,0.24576096034999018,2,8,0
6,4,6,0.9539863932217653,2,8,0
6,4,7,0.9041481433290803,2,8,0
6,4,8,0.4568292259503649,2,8,0
6,4,9,0.9966959737883728,2,8,0
6,5,0,0.9925297786891311,2,8,0
6,5,1,0.9985245154380178,2,8,0
6,5,2,0.9946189086205736,2,8,0
6,5,3,0.9873279629099996,2,8,0
6,5,4,0.2617603251876113,2,8,0
6,5,5,0.9053444395856837,2,8,0
6,5,6,0.9811542697897627,2,8,0
6,5,7,0.9472579555139292,2,8,0
6,5,8,0.9913677168299129,2,8,0
6,5,9,0.9977051221363479,2,8,0
6,7,0,0.9902799402358488,2,8,0
6,7,1,0.9916841256999273,2,8,0
6,7,2,0.9922664785570893,2,8,0
6,7,3,0.9854148441084717,2,8,0
6,7,4,0.4460538898312225,2,8,0
6,7,5,0.535403194322349,2,8,0
6,7,6,0.9796117093112822,2,8,0
6,7,7,0.8731870911094332,2,8,0
6,7,8,0.11431231018338517,2,8,0
6,7,9,0.9925449205009016,2,8,0
6,8,0,0.9952675552482627,2,8,0
6,8,1,0.9840986863583614,2,8,0
6,8,2,0.9919986704956008,2,8,0
6,8,3,0.9940121003635777,2,8,0
6,8,4,0.5201868702525451,2,8,0
6,8,5,0.5952609074371713,2,8,0
6,8,6,0.9392598220242353,2,8,0
6,8,7,0.9601218063157614,2,8,0
6,8,8,0.9492591752905083,2,8,0
6,8,9,0.9941784471222117,2,8,0
6,9,0,0.996653496270671,2,8,0
6,9,1,0.9938558302715489,2,8,0
6,9,2,0.9964162335148508,2,8,0
6,9,3,0.9812121521711528,2,8,0
6,9,4,0.7465523929986418,2,8,0
6,9,5,0.9524609886570948,2,8,0
6,9,6,0.9878817029852318,2,8,0
6,9,7,0.8504816076727901,2,8,0
6,9,8,0.9775293104417714,2,8,0
6,9,9,0.18833591752427858,2,8,0
6,10,0,0.9801423197479684,2,8,0
6,10,1,0.9994878297138897,2,8,0
6,10,2,0.9958985479371495,2,8,0
6,10,3,0.9883822442651274,2,8,0
6,10,4,0.950428137015896,2,8,0
6,10,5,0.9122579380190386,2,8,0
6,10,6,0.9753196532155751,2,8,0
6,10,7,0.9716099305736066,2,8,0
6,10,8,0.9853672769774794,2,8,0
6,10,9,0.9988064782015302,2,8,0
6,11,0,0.9888382490897475,2,8,0
6,11,1,0.9949699845912099,2,8,0
6,11,2,0.9928022319737663,2,8,0
6,11,3,0.9864650042597447,2,8,0
6,11,4,0.42146706381738674,2,8,0
6,11,5,0.26252115653505137,2,8,0
6,11,6,0.9903628833412531,2,8,0
6,11,7,0.9724259539296279,2,8,0
6,11,8,0.8395830820382381,2,8,0
6,11,9,0.9957785189744609,2,8,0
6,12,0,0.995886867487804,2,8,0
6,12,1,0.9992211555790941,2,8,0
6,12,2,0.9973749447052133,2,8,0
6,12,3,0.9875704851179936,2,8,0
6,12,4,0.9620521438148925,2,8,0
6,12,5,0.35147148989360644,2,8,0
6,12,6,0.9749093989446417,2,8,0
6,12,7,0.8718480026281685,2,8,0
6,12,8,0.9962028626570614,2,8,0
6,12,9,0.9981754702023303,2,8,0
6,13,0,0.9816355205775341,2,8,0
6,13,1,0.9913967770368095,2,8,0
6,13,2,0.9824177161708553,2,8,0
6,13,3,0.9914327824902854,2,8,0
6,13,4,0.9516054197749634,2,8,0
6,13,5,0.32449914405067615,2,8,0
6,13,6,0.9967174464830653,2,8,0
6,13,7,0.927016065724547,2,8,0
6,13,8,0.972553440467845,2,8,0
6,13,9,0.9968791245969998,2,8,0
6,14,0,0.9982391291961514,2,8,0
6,14,1,0.9840539722914131,2,8,0
6,14,2,0.9952647661305212,2,8,0
6,14,3,0.9859847078097598,2,8,0
6,14,4,0.6096049027937334,2,8,0
6,14,5,0.9477267008798265,2,8,0
6,14,6,0.9954093594577146,2,8,0
6,14,7,0.942606867501101,2,8,0
6,14,8,0.9955577320259059,2,8,0
6,14,9,0.1289991833337305,2,8,0
7,0,0,0.9401777622830321,2,8,0
7,0,1,0.9957825202316284,2,8,0
7,0,2,0.9365704523411975,2,8,0
7,0,3,0.9855535169389689,2,8,0
7,0,4,0.8261161453501831,2,8,0
7,0,5,0.31418474834230514,2,8,0
7,0,6,0.9548745472212572,2,8,0
7,0,7,0.992334433012519,2,8,0
7,0,8,0.987014859890091,2,8,0
7,0,9,0.9607486423846361,2,8,0
7,1,0,0.9541018263112601,2,8,0
7,1,1,0.9706226557932509,2,8,0
7,1,2,0.9768893140745485,2,8,0
7,1,3,0.9860639444052776,2,8,0
7,1,4,0.535675334668892,2,8,0
7,1,5,0.3260414094179226,2,8,0
7,1,6,0.9828339716772125,2,8,0
7,1,7,0.9540050016476499,2,8,0
7,1,8,0.993526608221181,2,8,0
7,1,9,0.9790426233226093,2,8,0
7,2,0,0.9948162172692726,2,8,0
7,2,1,0.9456040959386774,2,8,0
7,2,2,0.9523943072490629,2,8,0
7,2,3,0.9847953014060987,2,8,0
7,2,4,0.3211725399585109,2,8,0
7,2,5,0.8458118780863743,2,8,0
7,2,6,0.981362987305953,2,8,0
7,2,7,0.5879662152801447,2,8,0
7,2,8,0.9826181665678428,2,8,0
7,2,9,0.9210108491203767,2,8,0
7,3,0,0.964944575555162,2,8,0
7,3,1,0.9673183736008307,2,8,0
7,3,2,0.9717378010316907,2,8,0
7,3,3,0.9857692599354652,2,8,0
7,3,4,0.8962308788940753,2,8,0
7,3,5,0.4102893556012359,2,8,0
7,3,6,0.9918098300126251,2,8,0
7,3,7,0.8768214620192811,2,8,0
7,3,8,0.9842926331770567,2,8,0
7,3,9,0.9205105869188901,2,8,0
7,4,0,0.9050800747356529,2,8,0
7,4,1,0.9939531457557774,2,8,0
7,4,2,0.9818600589610592,2,8,0
7,4,3,0.9867456286548865,2,8,0
7,4,4,0.8627223973675556,2,8,0
7,4,5,0.27618648885428976,2,8,0
7,4,6,0.9692407031113178,2,8,0
7,4,7,0.9735526697156134,2,8,0
7,4,8,0.9924350908269559,2,8,0
7,4,9,0.9146481274275381,2,8,0
7,5,0,0.9364283746537654,2,8,0
7,5,1,0.9748045529559243,2,8,0
7,5,2,0.9929098147934932,2,8,0
7,5,3,0.9828270773077818,2,8,0
7,5,4,0.8671270617820965,2,8,0
7,5,5,0.6627991452438735,2,8,0
7,5,6,0.9782276490390277,2,8,0
7,5,7,0.9676226304717774,2,8,0
7,5,8,0.9854205560617986,2,8,0
7,5,9,0.9832351011729079,2,8,0
7,6,0,0.9310024820797341,2,8,0
7,6,1,0.9784690373562783,2,8,0
7,6,2,0.9886749722738774,2,8,0
7,6,3,0.9883918974259606,2,8,0
7,6,4,0.1827109078475252,2,8,0
7,6,5,0.5473729340424709,2,8,0
7,6,6,0.9915816754629174,2,8,0
7,6,7,0.867230707642252,2,8,0
7,6,8,0.987951683677094,2,8,0
7,6,9,0.970396576509568,2,8,0
7,8,0,0.8777177415053615,2,8,0
7,8,1,0.9916987118982825,2,8,0
7,8,2,0.9776901630848156,2,8,0
7,8,3,0.9855344856837768,2,8,0
7,8,4,0.7151262381719966,2,8,0
7,8,5,0.25307141883350814,2,8,0
7,8,6,0.9632472054834891,2,8,0
7,8,7,0.9883581859637794,2,8,0
7,8,8,0.9840803014939551,2,8,0
7,8,9,0.9225371181531614,2,8,0
7,9,0,0.9746926722341565,2,8,0
7,9,1,0.9774729056929475,2,8,0
7,9,2,0.9915307981177547,2,8,0
7,9,3,0.9706447287716627,2,8,0
7,9,4,0.9673722425784413,2,8,0
7,9,5,0.8368280789655106,2,8,0
7,9,6,0.9842154803775844,2,8,0
7,9,7,0.949495334715554,2,8,0
7,9,8,0.9746380802863035,2,8,0
7,9,9,0.9428410505092173,2,8,0
7,10,0,0.3254855267458019,2,8,0
7,10,1,0.9626683083545238,2,8,0
7,10,2,0.9911135890060391,2,8,0
7,10,3,0.9868941929991237,2,8,0
7,10,4,0.23669539351163027,2,8,0
7,10,5,0.3491913602781599,2,8,0
7,10,6,0.9656590878914564,2,8,0
7,10,7,0.7597297507382341,2,8,0
7,10,8,0.9902577035576408,2,8,0
7,10,9,0.9783055107413151,2,8,0
7,11,0,0.9498831902266535,2,8,0
7,11,1,0.977233649755614,2,8,0
7,11,2,0.9844713181889884,2,8,0
7,11,3,0.98558808355745,2,8,0
7,11,4,0.8692377021206297,2,8,0
7,11,5,0.33598321090545535,2,8,0
7,11,6,0.9690739545780753,2,8,0
7,11,7,0.94541063082379,2,8,0
7,11,8,0.9983347840139053,2,8,0
7,11,9,0.9793969093608929,2,8,0
7,12,0,0.8817170131234602,2,8,0
7,12,1,0.9557244723092797,2,8,0
7,12,2,0.9950033778819438,2,8,0
7,12,3,0.9900459587370661,2,8,0
7,12,4,0.18468190969557075,2,8,0
7,12,5,0.22528522039878418,2,8,0
7,12,6,0.9611487326697197,2,8,0
7,12,7,0.9023388461958407,2,8,0
7,12,8,0.9876474068562263,2,8,0
7,12,9,0.9861967257716409,2,8,0
7,13,0,0.9910854119752968,2,8,0
7,13,1,0.9530833742752707,2,8,0
7,13,2,0.9703379804925054,2,8,0
7,13,3,0.9848089550877087,2,8,0
7,13,4,0.23274929211170747,2,8,0
7,13,5,0.7111242442474385,2,8,0
7,13,6,0.9802338628833775,2,8,0
7,13,7,0.8696903259593699,2,8,0
7,13,8,0.9814420191398111,2,8,0
7,13,9,0.9646928149732628,2,8,0
7,14,0,0.9765169728917857,2,8,0
7,14,1,0.9627033795391811,2,8,0
7,14,2,0.9916011748449695,2,8,0
7,14,3,0.986596269126055,2,8,0
7,14,4,0.9573361276477705,2,8,0
7,14,5,0.8761545378348756,2,8,0
7,14,6,0.9941062633503693,2,8,0
7,14,7,0.7387393545541217,2,8,0
7,14,8,0.8887072282006273,2,8,0
7,14,9,0.875713614848035,2,8,0
8,0,0,0.97837121985907,2,8,0
8,0,1,0.9909641845687738,2,8,0
8,0,2,0.9589626372471987,2,8,0
8,0,3,0.8049386231229807,2,8,0
8,0,4,0.9894869861341262,2,8,0
8,0,5,0.9728664158119276,2,8,0
8,0,6,0.9366340249353285,2,8,0
8,0,7,0.9976187359166312,2,8,0
8,0,8,0.9971806252964299,2,8,0
8,0,9,0.9758590056871909,2,8,0
8,1,0,0.9832433604789586,2,8,0
8,1,1,0.977620248793026,2,8,0
8,1,2,0.9767161836701644,2,8,0
8,1,3,0.894879958951847,2,8,0
8,1,4,0.9688788925366976,2,8,0
8,1,5,0.9267059880998701,2,8,0
8,1,6,0.9902598268802567,2,8,0
8,1,7,0.9948892884191158,2,8,0
8,1,8,0.9514909081510229,2,8,0
8,1,9,0.9730491175488265,2,8,0
8,2,0,0.9941524795389935,2,8,0
8,2,1,0.96491567865076,2,8,0
8,2,2,0.9780884159874592,2,8,0
8,2,3,0.9738922439951324,2,8,0
8,2,4,0.9586633553434428,2,8,0
8,2,5,0.9879759648991676,2,8,0
8,2,6,0.40324867635215567,2,8,0
8,2,7,0.7356916822184957,2,8,0
8,2,8,0.9709428014484347,2,8,0
8,2,9,0.8875185079208827,2,8,0
8,3,0,0.9905804281957584,2,8,0
8,3,1,0.9876350035335918,2,8,0
8,3,2,0.8990239787631562,2,8,0
8,3,3,0.3681301335588435,2,8,0
8,3,4,0.9908584909223893,2,8,0
8,3,5,0.9825712282178476,2,8,0
8,3,6,0.7728967623508722,2,8,0
8,3,7,0.6694179357550925,2,8,0
8,3,8,0.9845012495046312,2,8,0
8,3,9,0.9541950041194378,2,8,0
8,4,0,0.9784090918514037,2,8,0
8,4,1,0.9968959470863418,2,8,0
8,4,2,0.978060936055446,2,8,0
8,4,3,0.9282258737291391,2,8,0
8,4,4,0.9910962727999604,2,8,0
8,4,5,0.939808458151,2,8,0
8,4,6,0.9545777218114001,2,8,0
8,4,7,0.9958754413177463,2,8,0
8,4,8,0.9763125809265606,2,8,0
8,4,9,0.8685825182666262,2,8,0
8,5,0,0.9838422397367234,2,8,0
8,5,1,0.9786292647808038,2,8,0
8,5,2,0.9934511770298964,2,8,0
8,5,3,0.9767817188023769,2,8,0
8,5,4,0.9877647176730632,2,8,0
8,5,5,0.8923313630449182,2,8,0
8,5,6,0.739176820199031,2,8,0
8,5,7,0.9952759933953956,2,8,0
8,5,8,0.9706923673319315,2,8,0
8,5,9,0.9989723786703306,2,8,0
8,6,0,0.9881326706282662,2,8,0
8,6,1,0.9850754198810105,2,8,0
8,6,2,0.9839473871641298,2,8,0
8,6,3,0.9675134576384131,2,8,0
8,6,4,0.8435681086311508,2,8,0
8,6,5,0.9097131511303291,2,8,0
8,6,6,0.9732973879351179,2,8,0
8,6,7,0.9799870015889404,2,8,0
8,6,8,0.507160142307331,2,8,0
8,6,9,0.9795434756368471,2,8,0
8,7,0,0.9801702513359899,2,8,0
8,7,1,0.997238609063089,2,8,0
8,7,2,0.9734650266472771,2,8,0
8,7,3,0.38983419555099774,2,8,0
8,7,4,0.9960577488058333,2,8,0
8,7,5,0.990985994376318,2,8,0
8,7,6,0.8104486681952414,2,8,0
8,7,7,0.9940090768504439,2,8,0
8,7,8,0.9711042244146155,2,8,0
8,7,9,0.9740106292104336,2,8,0
8,9,0,0.9854441431820845,2,8,0
8,9,1,0.9940864797221419,2,8,0
8,9,2,0.981548235638975,2,8,0
8,9,3,0.9620755426814426,2,8,0
8,9,4,0.9950000578630468,2,8,0
8,9,5,0.9821095180372137,2,8,0
8,9,6,0.40006727458119384,2,8,0
8,9,7,0.9884057801835542,2,8,0
8,9,8,0.9812112323354886,2,8,0
8,9,9,0.9660636752766044,2,8,0
8,10,0,0.9477069351034038,2,8,0
8,10,1,0.9874353084511699,2,8,0
8,10,2,0.9944756274147503,2,8,0
8,10,3,0.976411115766065,2,8,0
8,10,4,0.953075082314927,2,8,0
8,10,5,0.8698356751293846,2,8,0
8,10,6,0.9330814150375536,2,8,0
8,10,7,0.9871838860430915,2,8,0
8,10,8,0.9931364976193047,2,8,0
8,10,9,0.9940803288570764,2,8,0
8,11,0,0.9762544002792816,2,8,0
8,11,1,0.9915884567335098,2,8,0
8,11,2,0.9824045850212192,2,8,0
8,11,3,0.808952286509494,2,8,0
8,11,4,0.9905948726230561,2,8,0
8,11,5,0.9606728290284843,2,8,0
8,11,6,0.9772050783037319,2,8,0
8,11,7,0.9925539298126732,2,8,0
8,11,8,0.9894946040011847,2,8,0
8,11,9,0.9666508467183327,2,8,0
8,12,0,0.9835760010198376,2,8,0
8,12,1,0.9773656296103734,2,8,0
8,12,2,0.9942589764797203,2,8,0
8,12,3,0.9766703662819515,2,8,0
8,12,4,0.852303790568429,2,8,0
8,12,5,0.9356856735440123,2,8,0
8,12,6,0.9390164612564298,2,8,0
8,12,7,0.9816673411103061,2,8,0
8,12,8,0.9846466364340181,2,8,0
8,12,9,0.997288734834131,2,8,0
8,13,0,0.9846024365866964,2,8,0
8,13,1,0.9738150060642954,2,8,0
8,13,2,0.9802477103348484,2,8,0
8,13,3,0.9724771736196905,2,8,0
8,13,4,0.9616487565803733,2,8,0
8,13,5,0.9848219310930066,2,8,0
8,13,6,0.4906586005479632,2,8,0
8,13,7,0.6123001266079682,2,8,0
8,13,8,0.8621177741557458,2,8,0
8,13,9,0.9239413032576742,2,8,0
8,14,0,0.9928579074841953,2,8,0
8,14,1,0.9897488778273902,2,8,0
8,14,2,0.8489393586248883,2,8,0
8,14,3,0.6749613621271084,2,8,0
8,14,4,0.9971069774800503,2,8,0
8,14,5,0.9884434472301427,2,8,0
8,14,6,0.7318181522788407,2,8,0
8,14,7,0.8233863871192434,2,8,0
8,14,8,0.9770268216081459,2,8,0
8,14,9,0.9536221247362195,2,8,0
9,0,0,0.9893652806738308,2,8,0
9,0,1,0.9603804366718337,2,8,0
9,0,2,0.9946081813540967,2,8,0
9,0,3,0.9929773738540416,2,8,0
9,0,4,0.9237530726937984,2,8,0
9,0,5,0.7351270156857341,2,8,0
9,0,6,0.9972221612036973,2,8,0
9,0,7,0.9329581004113557,2,8,0
9,0,8,0.9640751906583153,2,8,0
9,0,9,0.695205320901637,2,8,0
9,1,0,0.9918596182661695,2,8,0
9,1,1,0.99611034474017,2,8,0
9,1,2,0.9965802108770211,2,8,0
9,1,3,0.9946282126592544,2,8,0
9,1,4,0.3559229019136221,2,8,0
9,1,5,0.8536230267215392,2,8,0
9,1,6,0.9982889463816307,2,8,0
9,1,7,0.10094213389563311,2,8,0
9,1,8,0.9000708483844695,2,8,0
