trial,m_rx,axis,target,n_links,n_receivers,rho_mean,rho_p10,rho_p50,rho_p90,spread_p90_p10,rho_min,rho_max,spread_receiver_level,spearman_rho_sinr,top1,medrank1,headroom1,top2,medrank2,headroom2,top3,medrank3,headroom3,headroom_vs_mean1
0,8,1,9,210,15,0.7967592131303843,0.3144395421664736,0.9453931399388379,0.9981345703505102,0.6836950281840366,0.0014045192803666673,0.999686568552351,0.14946722419381453,-0.19907351316680327,0.999686568552351,0.9450216823869443,0.05466488616540677,0.9996691775602018,0.9453931399388379,0.054276037621363904,0.9995541628164175,0.9448753526516743,0.054678810164743186,0.20292735542196672
0,16,0,0,210,15,0.8694916362387435,0.6012051317603994,0.9598273342173402,0.9946582306982178,0.39345309893781844,0.1329085355089299,0.9993222460128354,0.1079813992618448,0.16542973115684514,0.9993222460128354,0.959691110935354,0.039631135077481394,0.9991053142982276,0.9598273342173402,0.03927798008088734,0.9989089362557847,0.9595362553708983,0.039372680884886435,0.1298306097740919
0,16,0,1,210,15,0.8643124988174886,0.4687605470667051,0.9726058393234556,0.996501082014014,0.5277405349473089,0.006189022619194184,0.9996442912776023,0.35580896099538695,-0.3138166398331028,0.9996442912776023,0.9725470994135101,0.027097191864092207,0.9996155936097697,0.9726058393234556,0.027009754286314136,0.9995833701419938,0.970961911401727,0.02862145874026678,0.13533179246011373
0,16,0,2,210,15,0.8280333906054547,0.38525189954739164,0.9540158133524008,0.9930919236626464,0.6078400241152548,0.0,0.9989041900172372,0.4680757258689754,0.22769871684813067,0.9989041900172372,0.9538489750548966,0.04505521496234055,0.9988067226612629,0.9540158133524008,0.04479090930886209,0.9987669371660236,0.9537888372722656,0.044978099893758006,0.17087079941178251
0,16,0,3,210,15,0.8484179344304181,0.5213914061833869,0.950763760127853,0.9923374219615045,0.4709460157781177,0.0006273890217777245,0.9987550501647187,0.2468590791649985,0.011949088576676503,0.9987550501647187,0.9505329354385472,0.04822211472617144,0.9985442037478953,0.950763760127853,0.0477804436200423,0.9981553095042681,0.9505685957304176,0.047586713773850486,0.15033711573430053
0,16,0,4,210,15,0.8393990047939962,0.3216645087051558,0.979380996773224,0.9953224170648477,0.6736579083596919,0.0,0.9992681008064012,0.5782460809608821,-0.09531217099189163,0.9992681008064012,0.9793072687878194,0.019960832018581787,0.9991754634395842,0.979380996773224,0.0197944666663602,0.9991130898262952,0.9792057600686124,0.019907329757682835,0.15986909601240495
0,16,0,5,210,15,0.9886691612931002,0.972350475629296,0.994234552039327,0.9987552984176119,0.026404822788315907,0.8942290793532611,0.9997117263608302,0.01675096895288497,-0.23565872889893844,0.9997117263608302,0.9942203642267822,0.0054913621340479946,0.9996882088919576,0.994234552039327,0.005453656852630662,0.9996268072714173,0.9942241324937218,0.005402674777695515,0.011042565067729937
0,16,0,6,210,15,0.713248884366957,0.20654402334958927,0.8506624483556435,0.9941289831920669,0.7875849598424776,0.0,0.9997704559473627,0.5022931633359113,-0.13053292429695523,0.9997704559473627,0.8464364842710814,0.15333397167628127,0.9997638307888554,0.8506624483556435,0.14910138243321192,0.9995431861459262,0.8485621221003061,0.15098106404562006,0.2865215715804057
0,16,0,7,210,15,0.9326730029765992,0.9141975339417328,0.996652019076216,0.9998254663133351,0.08562793237160238,0.0,0.9999801359091308,0.08793484271902896,-0.22575115081974648,0.9999801359091308,0.9965866476541909,0.0033934882549399026,0.9999681331681798,0.996652019076216,0.003316114091963751,0.9999636169854238,0.996628668670939,0.003334948314484776,0.06730713293253165
0,16,0,8,210,15,0.8485279552629417,0.5131510900449281,0.9618511643685825,0.9939085997061252,0.4807575096611971,0.02609592142778938,0.9986662511119166,0.3023994781555954,0.14655661126102631,0.9986662511119166,0.9612309333317488,0.03743531778016784,0.9985917860796332,0.9618511643685825,0.036740621711050636,0.9985181987587226,0.9605478213078188,0.037970377450903814,0.15013829584897498
0,16,0,9,210,15,0.8149277879482252,0.2900656228692715,0.9613217819120492,0.9989641788215191,0.7088985559522476,0.010576800157164112,0.9998710185316969,0.32541239847566816,-0.10178073360911974,0.9998710185316969,0.9610025444897214,0.038868474041975465,0.999857933825912,0.9613217819120492,0.03853615191386284,0.9998424582977649,0.9591297306185362,0.04071272767922862,0.18494323058347173
0,16,1,0,210,15,0.8992705986187318,0.6161588128327818,0.9906360534473677,0.9985700770225328,0.3824112641897509,0.004698009969434036,0.9998215872501026,0.37301418714904055,0.26713725286935563,0.9998215872501026,0.9905823349326606,0.009239252317442048,0.9998060483529124,0.9906360534473677,0.00916999490554471,0.9997743426410594,0.9906161741088692,0.009158168532190203,0.1005509886313708
0,16,1,1,210,15,0.9718626895205689,0.9509555271230706,0.9947101590495286,0.9993986106292911,0.04844308350622051,0.5008888339871385,0.999925755569651,0.05253308282492464,-0.20434476972266946,0.999925755569651,0.9947057626310457,0.005219992938605311,0.9999197508637032,0.9947101590495286,0.0052095918141745745,0.9998851244403019,0.9947011567859213,0.005183967654380561,0.028063066049082153
0,16,1,2,210,15,0.9021308214808865,0.644490375836119,0.9806568003583545,0.9983807001327346,0.3538903242966156,0.010453012401532513,0.9997936617466199,0.11321874885664918,0.23098353380219183,0.9997936617466199,0.9806242380282632,0.019169423718356726,0.9997795283529283,0.9806568003583545,0.019122727994573818,0.999766671677064,0.9806390713849492,0.0191276002921148,0.09766284026573335
0,16,1,3,210,15,0.9876209033776049,0.9732205672735931,0.994649162928819,0.9993093888581089,0.026088821584515864,0.6669215502870789,0.9999224781662123,0.017009706699320337,-0.055667605031536185,0.9999224781662123,0.9946472522290748,0.005275225937137473,0.9999094162768591,0.994649162928819,0.005260253348040145,0.9999028336455335,0.9945876640632542,0.005315169582279289,0.012301574788607383
