method,experiment_seed,trial,candidate_columns,exact_over_columns,power_externality_model,worst_detection_deficit,total_detection_deficit,network_evidence_loss,worst_evidence_retention,total_energy,remote_reports,cpu_cycles,receiver_cpu_cycles,fusion_cpu_cycles,max_uav_cpu_cycles,worst_pd,mean_pd,max_pfa,mean_pfa,design_worst_pd,design_mean_pd,target_rcs_m2,fusion_candidate_limit,heldout_worst_pd,heldout_mean_pd,heldout_scenario_pfa_mean,heldout_max_pfa,lossless_heldout_worst_pd,lossless_heldout_mean_pd,lossless_worst_pd_headroom,columns
fixed_nominal_global,20250915,0,1315,True,full_load_envelope,0.694140625,1.5177734374999998,0.011948659122391625,0.9979931499156356,400.0,9.0,925.0,900.0,25.0,220.0,0.255859375,0.817578125,0.08203125,0.0494873046875,0.255859375,0.817578125,0.05,,0.262939453125,0.810888671875,0.050244140625,0.069580078125,0.262939453125,0.810888671875,0.0,"[{""target"":0,""fusion"":6,""robust_pd"":0.8388671875,""robust_information"":3.3118014105002898,""generated_information"":[13.535282044390568,23.6583876121255,9.5664739898653,3.3118014105002898],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,1,""nominal""],[1,12,""nominal""],[1,6,""nominal""]]},{""target"":1,""fusion"":2,""robust_pd"":0.9775390625,""robust_information"":9.592304588120255,""generated_information"":[12.392644369169318,16.655072241710684,14.056123567423333,9.592304588120255],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[5,2,""nominal""],[13,2,""nominal""]]},{""target"":2,""fusion"":1,""robust_pd"":0.9794921875,""robust_information"":8.321693546612423,""generated_information"":[11.931647615810945,8.321693546612423,12.645254768592565,12.634598630461245],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[6,1,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.865234375,""robust_information"":4.750242311198795,""generated_information"":[16.328183068416124,40.69550157723046,25.08440429844764,4.750242311198795],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,6,""nominal""],[4,6,""nominal""],[1,6,""nominal""]]},{""target"":4,""fusion"":5,""robust_pd"":0.255859375,""robust_information"":0.5328672181311762,""generated_information"":[0.5328672181311762,0.9384554623153618,0.9886439630550437,0.5862080879654363],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[4,5,""nominal""],[7,5,""nominal""],[9,5,""nominal""]]},{""target"":5,""fusion"":1,""robust_pd"":0.9970703125,""robust_information"":12.44238278278039,""generated_information"":[59.708047107611925,27.470188394628515,12.44238278278039,43.24034669913887],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,1,""nominal""],[12,14,""nominal""]]},{""target"":6,""fusion"":12,""robust_pd"":0.962890625,""robust_information"":6.9907364324753765,""generated_information"":[6.9907364324753765,13.425265500382647,12.753162952932584,7.67047969873816],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[2,12,""nominal""],[2,1,""nominal""],[13,2,""nominal""]]},{""target"":7,""fusion"":9,""robust_pd"":0.322265625,""robust_information"":0.6952541329330986,""generated_information"":[0.6960926691472666,3.866464438182409,6.4004860548939115,2.4223049275919237],""network_evidence_loss"":0.011948659122391625,""robust_evidence_retention"":0.9979931499156356,""receiver_cpu_cycles"":[0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[7,10,""nominal""],[2,10,""nominal""],[10,3,""nominal""]]},{""target"":8,""fusion"":14,""robust_pd"":0.98046875,""robust_information"":9.493846790342433,""generated_information"":[24.099461531770057,9.493846790342433,12.888936966410435,29.928744802895025],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,14,""nominal""],[14,1,""nominal""],[13,14,""nominal""]]},{""target"":9,""fusion"":8,""robust_pd"":0.99609375,""robust_information"":15.021617648853667,""generated_information"":[75.10156336583813,15.021617648853667,51.70247363421376,117.45209453214133],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[3,8,""nominal""]]}]"
active_modes_global,20250915,0,5973,True,full_load_envelope,0.741015625,1.7275390624999998,0.033245641199308285,0.9884016903347699,400.0,12.0,829.0,804.0,25.0,166.0,0.208984375,0.7943359375,0.0810546875,0.050341796875,0.208984375,0.7943359375,0.05,,0.211181640625,0.78798828125,0.051434326171875,0.0810546875,0.211181640625,0.7882568359375,0.0,"[{""target"":0,""fusion"":0,""robust_pd"":0.7216796875,""robust_information"":2.8331755984161053,""generated_information"":[19.55492906433063,34.369416483615574,12.885694608868297,2.866421239583791],""network_evidence_loss"":0.03324564116768558,""robust_evidence_retention"":0.9884016903347699,""receiver_cpu_cycles"":[0.0,56.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,1,""intensive""],[1,12,""eco""],[1,6,""eco""]]},{""target"":1,""fusion"":5,""robust_pd"":0.990234375,""robust_information"":9.847870518354,""generated_information"":[24.01082122388054,30.04875574766993,15.373213315871638,9.847870518354],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[2,5,""nominal""],[13,2,""nominal""]]},{""target"":2,""fusion"":6,""robust_pd"":0.9833984375,""robust_information"":10.033052725394924,""generated_information"":[10.033052725394924,10.131510409908765,19.077927156837852,15.012819929262246],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[1,6,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.8486328125,""robust_information"":3.9651342487175487,""generated_information"":[19.672892056650547,48.09159993286767,26.232837068624157,3.9651342487175487],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,6,""intensive""],[4,6,""eco""],[1,6,""eco""]]},{""target"":4,""fusion"":5,""robust_pd"":0.208984375,""robust_information"":0.3848342487562846,""generated_information"":[0.3848342487562846,0.6805790649411849,0.7208544699191463,0.4261150381036316],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[4,5,""nominal""],[7,5,""nominal""],[9,5,""nominal""]]},{""target"":5,""fusion"":1,""robust_pd"":0.998046875,""robust_information"":18.685720622250095,""generated_information"":[34.250829466357885,22.67939724758789,18.685720622250095,26.344959698799357],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,1,""nominal""],[2,12,""nominal""]]},{""target"":6,""fusion"":12,""robust_pd"":0.900390625,""robust_information"":5.104569672848098,""generated_information"":[5.104569672848098,10.023572698095277,9.416787672753282,5.552101106182917],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[2,12,""nominal""],[2,1,""nominal""],[13,2,""nominal""]]},{""target"":7,""fusion"":10,""robust_pd"":0.3427734375,""robust_information"":0.5832273111097521,""generated_information"":[0.5832273111097521,3.738234825767233,9.82212690491414,4.62635283529837],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[7,10,""intensive""],[10,7,""eco""],[3,10,""eco""]]},{""target"":8,""fusion"":3,""robust_pd"":0.9521484375,""robust_information"":6.652889803546042,""generated_information"":[16.206804953067614,6.652889803557389,7.460403984699506,18.54174715717001],""network_evidence_loss"":3.162270445500326e-11,""robust_evidence_retention"":0.9999999999982945,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,14,""nominal""],[1,14,""nominal""],[13,14,""nominal""]]},{""target"":9,""fusion"":3,""robust_pd"":0.9970703125,""robust_information"":17.650628996847942,""generated_information"":[86.13632283778695,17.650628996847942,59.602589863102246,133.97418693196937],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,3,""nominal""]]}]"
