method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,1.0,0.8388698745050668,0.9999999999999999,0.08056506274746655,0.04666666666666667,0.0324816704368103,0.06661981578076731,0.017069072671978505,0.04666666666666667,0.0324816704368103,0.06661981578076731,0.017069072671978505,6400.0,0.0,10.66666666666667,0.0,10.0,0.0,1.0,1.0,637.0,0.51875,2.238932014480313,0.8274743012004799,0.9146024455282624,0.9999681828183322,0.9997136453725403,0.9999427290684679,0.09108888587502208,1.0,1.0,164206.13762722258,1419.1066038643485,46.00816753017057,99495.02777366634,637.0,100.0,1.0,1.0,30.863651527075973,1.0,1.0,1.0,1.0,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.15625,0.09374999999999997,25657.209004253527,15394.325402552113
exact_marginal_greedy,1.0,0.8388698745050668,0.9999999999999999,0.08056506274746655,0.04666666666666667,0.0324816704368103,0.06661981578076731,0.017069072671978505,0.04666666666666667,0.0324816704368103,0.06661981578076731,0.017069072671978505,6400.0,0.0,10.66666666666667,0.0,10.0,0.0,1.0,1.0,637.0,0.51875,2.0522299714249375,0.8569126228549677,0.9217847033291056,0.9999590921949991,0.9997136453725448,0.9998854581444875,-0.2360404000728829,1.0,1.0,1095.638908527574,157.94936078018327,34.02441969771076,1449.197724114339,0.0,0.0,1.0,1.0,31.17092281589976,1.0,1.0,1.0,1.0,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.15625,0.09374999999999997,171.1935794574334,102.71614767446002
