method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,cpu_capacity_max_utilization_mean,cpu_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,coordination_rounds_mean,coordination_converged_rate,coordination_n_tx_mean,bundle_column_count_mean,bundle_pricing_iterations_mean,bundle_lp_worst_deficit_bound_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.838,0.8212064234440568,0.8534976050579963,0.016145590806969756,0.8190000000000001,0.8560000000000001,0.018500000000000016,0.91,0.87,0.945,0.04954128440366973,0.04781743550686075,0.05132392940194941,0.0017532469475443277,0.047711990740740735,0.05140949074074073,0.0018487499999999962,0.0486,0.046908111236528535,0.050349688337424064,0.0017207885504477646,6268.8,3447.8704384010716,10.448000000000002,5.746450730668454,9.795,5.387297560001675,20.875,9.277358190778234,1.0,1.0,1402.8,0.44550000000000006,1.7522778578902294,1.4390600612684874,1.4839299721122896,0.9926691850382443,0.9667810351319226,0.9802393215714739,-2.0163451927958524,1.0,1.0,23555.39770831462,72.94014077944482,1.7884156431994087,3766.723318743466,1402.8,96.56,0.9619517074817913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32469.66,32469.66,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.065,3803.9160146924078,0.72,0.8380000000000001,0.8,0.88,,,,,,,,0.13367789688616638,0.08020673813169983,3757.5608901726996,2254.5365341036195
