trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,cpu_capacity_max_utilization,cpu_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,coordination_rounds,coordination_converged,coordination_n_tx,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,0,10,0.0,23,300,0.07666666666666666,24,6,18,3840.0,6.4,5.690269230084181e-05,8.324975903031889e-06,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91884.0,91884.0,0.0,2.0,1.0,3.0,0.0,"4,4,4,4,4,4,4,4,4,4","0:6-4,5-4;1:6-4,5-4,5-0;2:6-4,6-0,5-4;3:6-4,6-0,5-4;4:4-9,6-4,5-4;5:6-4,5-4;6:5-7;7:6-2,6-4,5-4;8:6-4,5-4;9:6-4,5-4"
1,proposed_c2f_adaptive_pd,0,10,0.0,18,300,0.06,34,4,30,2560.0,4.266666666666667,0.00011167683403531166,4.199906153024085e-06,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144130.0,144130.0,0.0,2.0,1.0,3.0,0.0,"5,5,5,5,5,5,5,5,5,5","0:8-5,4-5,13-5;1:4-5,4-8,13-5,8-5;2:8-5,4-5,13-5;3:4-5,13-5,8-5;4:13-5,4-5,8-5;5:13-5,8-5,4-5;6:4-5,8-5,13-5;7:8-5,4-5,13-5;8:13-10,13-7,13-5,4-13,4-5,8-5;9:13-5,8-5,4-5"
2,proposed_c2f_adaptive_pd,0,10,0.0,18,300,0.06,21,1,20,640.0,1.0666666666666667,3.013327778552498e-05,1.3575275398054491e-06,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102555.0,102555.0,0.0,2.0,1.0,3.0,0.0,"2,2,2,2,2,2,2,2,2,2","0:8-2,12-2;1:8-2,12-2;2:8-2,12-2;3:12-2,8-2;4:8-2,12-2;5:12-2,8-2;6:8-2,12-2;7:8-2,12-2;8:8-2,2-3,12-2;9:12-2,8-2"
3,proposed_c2f_adaptive_pd,0,10,0.0,14,300,0.04666666666666667,31,1,30,640.0,1.0666666666666667,0.00012114623652970057,5.393331485228165e-07,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102123.0,102123.0,0.0,2.0,1.0,3.0,0.0,"9,9,9,9,9,9,9,9,9,9","0:4-9,12-9,6-9;1:4-9,12-9,6-9;2:12-9,6-9,4-9;3:6-9,12-9,4-9;4:12-9,4-9,6-9;5:4-9,12-9,6-9;6:12-9,12-14,4-9,6-9;7:4-9,12-9,6-9;8:12-9,4-9,6-9;9:4-9,6-9,12-9"
4,proposed_c2f_adaptive_pd,0,10,0.0,16,300,0.05333333333333334,26,8,18,5120.0,8.533333333333333,0.0009630998332487341,2.059903305337528e-07,0.9615384615384616,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85129.0,85129.0,0.0,2.0,1.0,3.0,0.0,"8,8,8,8,8,8,8,8,8,8","0:8-5,11-8,8-6,4-8;1:11-8,4-8;2:11-8,4-8,4-1;3:11-8,4-8;4:4-11,11-14,11-8,4-8;5:11-8,4-8;6:11-8,4-8,8-0;7:11-8,4-8,8-11;8:4-3;9:11-8,4-8"
5,proposed_c2f_adaptive_pd,1,10,0.1,14,300,0.04666666666666667,34,4,30,2560.0,4.266666666666667,6.482013413756874e-07,4.872316020699266e-07,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106589.0,106589.0,0.0,2.0,1.0,3.0,0.0,"3,3,3,3,3,3,3,3,3,3","0:9-3,14-3,8-3;1:14-3,8-3,9-3;2:9-3,9-4,14-3,8-3;3:9-3,14-3,8-3;4:14-3,9-3,8-3;5:9-3,14-3,9-1,8-3;6:14-3,8-3,9-3;7:14-3,8-3,9-3;8:8-3,8-2,14-3,9-3;9:9-3,9-8,14-3,8-3"
6,proposed_c2f_adaptive_pd,1,10,0.1,13,300,0.043333333333333335,20,2,18,1280.0,2.1333333333333333,5.5758229004617546e-05,9.397443152969375e-06,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115865.0,115865.0,0.0,3.0,1.0,2.0,0.0,"8,8,8,8,8,8,8,8,8,8","0:14-8,14-3,0-8;1:0-8,14-8;2:14-8,0-8;3:14-8,0-8;4:14-12;5:14-8,0-8;6:14-8,0-8;7:14-8,0-8;8:14-8,0-8;9:14-8,0-8"
7,proposed_c2f_adaptive_pd,0,10,0.0,13,300,0.043333333333333335,21,11,10,7040.0,11.733333333333334,0.0002361456967465668,1.242662083040781e-05,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137589.0,137589.0,0.0,3.0,1.0,2.0,0.0,"12,12,12,12,12,12,12,12,12,12","0:4-12,4-11,4-0;1:4-12,4-1;2:4-12,12-11;3:4-12,12-4;4:4-12,12-14;5:4-12,12-4;6:4-12,4-11;7:4-12,12-9;8:4-12,4-8;9:4-12,12-4"
8,proposed_c2f_adaptive_pd,0,10,0.0,8,300,0.02666666666666667,32,2,30,1280.0,2.1333333333333333,1.843811172485473e-05,2.1875301483146663e-06,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141628.0,141628.0,0.0,2.0,1.0,3.0,0.0,"14,14,14,14,14,14,14,14,14,14","0:3-14,13-14,1-14;1:1-14,1-2,3-14,13-14;2:3-14,1-14,13-14;3:13-14,1-14,3-14;4:3-14,13-14,1-14;5:3-14,13-14,1-14;6:13-14,1-14,3-14;7:13-14,13-4,1-14,3-14;8:1-14,13-14,3-14;9:13-14,3-14,1-14"
9,proposed_c2f_adaptive_pd,0,10,0.0,17,300,0.056666666666666664,23,5,18,3200.0,5.333333333333334,3.881603141516576e-05,2.682707243546653e-05,0.9565217391304348,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100351.0,100351.0,0.0,2.0,1.0,3.0,0.0,"10,10,10,10,10,10,10,10,10,10","0:14-10,13-14,13-10;1:13-10,13-3,14-10;2:14-10,10-14,13-10;3:14-7;4:14-10,13-10;5:13-10,14-10;6:14-10,13-10;7:13-10,13-14,14-10;8:14-10,13-10;9:13-10,14-10"
10,proposed_c2f_adaptive_pd,0,10,0.0,15,300,0.05,25,7,18,4480.0,7.466666666666667,3.7301190881191686e-05,1.8140244175578576e-05,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88540.0,88540.0,0.0,2.0,1.0,3.0,0.0,"7,7,7,7,7,7,7,7,7,7","0:1-7,3-7,7-6;1:3-7,1-7;2:3-7,1-7,7-3;3:3-7,1-7,7-3;4:1-7,3-7;5:1-7,1-3,3-7;6:1-7,3-7;7:7-4;8:1-7,1-8,3-7;9:3-5,3-7,1-7"
11,proposed_c2f_adaptive_pd,0,10,0.0,13,300,0.043333333333333335,25,5,20,3200.0,5.333333333333334,3.547108864069847e-05,4.137033320434977e-06,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166418.0,166418.0,0.0,3.0,1.0,2.0,0.0,"0,0,0,0,0,0,0,0,0,0","0:4-0,8-0;1:4-0,8-0;2:8-0,4-0;3:4-0,8-0;4:8-0,4-0,4-8;5:8-0,8-11,4-0;6:4-0,4-13,8-0;7:8-0,4-0;8:4-0,8-0;9:8-4,4-8,4-0,8-0"
