method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.864,0.8482769918445334,0.8783273465422932,0.01502517734887987,0.0489091831557585,0.04719986302849881,0.05067711305485445,0.0017386250131778205,0.0482,0.04651487036683798,0.04994298042516863,0.001714055029165322,10012.8,3849.5334990099777,16.688000000000006,6.415889165016631,15.645,6.01489609220309,0.9890000000000001,1.0,603.885,0.5290964551576377,3.87574226304725,3.3334893712505402,3.4030154405442055,0.9843990085144025,0.9266320827301471,0.9565009599304084,2.513211349775388,1.0,1.0,45896.99491778917,150.47230857027674,1.824229343038601,3117.7867522506554,603.885,209.265,0.9971974364753993,0.67,1452.3609181048457,0.855,0.8640000000000001,0.835,0.895,0.0,0.0,0.0,0.08628954937679771,0.0517737296260786,4583.832186580095,2750.2993119480557
proposed_c2f_full,0.862,0.8461886533788301,0.8764233534783985,0.015117350049784206,0.04861460957178841,0.04691620108395001,0.05037125249318413,0.0017275257046170597,0.04825,0.046564023703017966,0.049993820686731895,0.0017148984918569643,10185.6,4074.3314347264386,16.976000000000006,6.790552391210733,15.915,6.36614286676006,0.9954999999999999,1.0,603.885,0.5290964551576377,3.885119852005453,3.3446802986430173,3.412738287077716,0.9870823851733118,0.9400055977985056,0.9637158863647641,2.5574907351546563,1.0,1.0,45167.06373533147,112.30929026202031,1.824229343038601,2444.745830937692,603.885,603.885,0.9974231611130804,0.67,1334.1591649466798,0.855,0.8620000000000001,0.835,0.9,0.002,-0.003001865782538818,0.007001865782538818,0.08462928055293747,0.05077756833176247,4434.403838294402,2660.6423029766406
exact_marginal_greedy,0.8665,0.8508889381701127,0.8807058146287116,0.014908438229299437,0.04901465386558868,0.047306954026890585,0.05078071291632434,0.001736879444716878,0.0485,0.04680979798792056,0.050248014390545555,0.0017191082013124984,10012.8,3849.5334990099777,16.688000000000006,6.415889165016631,15.645,6.01489609220309,0.9930000000000001,1.0,603.885,0.5290964551576377,3.87680424667102,3.3306806150199773,3.3994673678452454,0.9844866543673763,0.9295033563544343,0.9577927397213604,2.5170299776336367,1.0,1.0,45924.406936899046,149.2017110998426,1.880811012784512,3218.8323566580393,0.0,0.0,0.9973587267979801,0.66,1467.8993989928028,0.86,0.8664999999999999,0.825,0.915,-0.0025,-0.009507558733038556,0.004507558733038555,0.0865392297858741,0.051923537871524435,4586.569884238081,2751.941930542847
sense_sinr,0.8375,0.8206873807195375,0.8530185649001164,0.01616559209028945,0.049008642602948654,0.04729593129632876,0.050780069910818536,0.0017420693072448881,0.0482,0.04651487036683798,0.04994298042516863,0.001714055029165322,10012.8,3849.5334990099777,16.688000000000006,6.415889165016631,15.645,6.01489609220309,0.9890000000000001,1.0,603.885,0.5290964551576377,3.8357845145920386,3.3038242506871587,3.370624482589938,0.9701366999308045,0.8669861195273464,0.9146396891418038,2.340736236923321,1.0,1.0,3078613.698183389,332.82685453230613,1.7371374411639486,45034.64861671895,0.0,0.0,0.9955954692222224,0.64,36062.71990782274,0.845,0.8374999999999998,0.8,0.89,0.026500000000000003,0.01605839487492753,0.036941605125072476,0.08364293704058806,0.05018576222435281,307467.811020233,184480.68661213972
all_neighbor,0.9005,0.8866034936593209,0.9128608951426683,0.013128700741673716,0.05143333333333333,0.0496944674155239,0.05322963603054612,0.0017675843075111095,0.05143333333333333,0.0496944674155239,0.05322963603054612,0.0017675843075111095,386486.4,207466.9568848013,644.1439999999978,345.77826147466874,603.885,324.167120132502,1.0,1.0,603.885,0.5290964551576377,3.8404849067120264,3.27583120671761,3.341265357835694,0.9742329622051866,0.8433609149636874,0.9233721424869278,2.3661138465318516,1.0,1.0,3959100.7312771063,1494.6406783952584,2.757981677746116,156234.66331538095,0.0,0.0,0.9978951860031933,0.71,95182.23097996114,0.87,0.9004999999999999,0.875,0.93,-0.0365,-0.04805611791678038,-0.024943882083219612,0.0023299655563559286,0.0013979793338135618,10243.829359266216,6146.29761555975
