trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,9,300,0.03,11,1,10,640.0,1.0666666666666667,4246.284421044541,220.6581817669536,1.0,6,1,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,2630.0,2630.0,0.0,0.0,"2,0,4,10,12,6,11,7,9,13","0:10-2;1:13-0;2:6-4;3:1-10;4:1-12;5:4-6;6:9-11,14-9;7:6-7;8:8-9;9:0-13"
1,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,11,1,10,640.0,1.0666666666666667,1541.7307992409178,285.25153216408836,1.0,7,1,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,8343.0,8343.0,0.0,0.0,"5,3,1,9,10,2,0,11,7,13","0:1-5;1:0-3;2:0-1;3:3-9;4:7-10;5:1-2;6:11-0,14-11;7:0-11;8:2-7;9:2-13"
2,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,12,2,10,1280.0,2.1333333333333333,1378.666481339833,137.13971015330603,1.0,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2573.0,2573.0,0.0,0.0,"11,3,8,4,7,6,0,14,10,5","0:8-11;1:10-3;2:10-8;3:6-4;4:2-7;5:11-6;6:2-0;7:10-14,10-8;8:8-10;9:14-5,12-14"
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,0,10,0.0,0.0,19445.462075410145,421.0643892097361,1.0,2,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,3689.0,3689.0,0.0,0.0,"11,10,0,6,12,1,3,4,8,5",0:12-11;1:1-10;2:6-0;3:2-6;4:2-12;5:3-1;6:9-3;7:7-4;8:13-8;9:6-5
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,0,10,0.0,0.0,9059.003655041402,651.8159422766207,1.0,8,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,4352.0,4352.0,0.0,0.0,"5,2,7,9,3,13,12,1,6,0",0:0-5;1:7-2;2:2-7;3:3-9;4:4-3;5:1-13;6:1-12;7:2-1;8:1-6;9:10-0
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,0,10,0.0,0.0,612.181947010207,203.66320252580147,1.0,4,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,2447.0,2447.0,0.0,0.0,"14,8,9,13,7,11,6,10,5,4",0:7-14;1:4-8;2:11-9;3:11-13;4:6-7;5:13-11;6:7-6;7:4-10;8:4-5;9:10-4
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,11,1,10,640.0,1.0666666666666667,27066.13555586087,2131.8079846627224,1.0,9,1,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,4162.0,4162.0,0.0,0.0,"2,1,8,6,11,3,5,7,9,4","0:0-2;1:0-1;2:1-8;3:0-6;4:9-11;5:4-3;6:3-5;7:4-7;8:4-9;9:8-4,4-8"
7,proposed_c2f_adaptive_pd,10,10,1.0,22,300,0.07333333333333333,11,1,10,640.0,1.0666666666666667,356.9859910260906,124.38831851994563,1.0,6,1,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,2716.0,2716.0,0.0,0.0,"14,3,7,8,12,10,4,0,6,2","0:4-14;1:4-3;2:6-7;3:3-8;4:4-12;5:2-10;6:3-4,4-12;7:6-0;8:8-6;9:4-2"
8,proposed_c2f_adaptive_pd,9,10,0.9,22,300,0.07333333333333333,11,1,10,640.0,1.0666666666666667,1196.0190512327915,247.2740988962738,1.0,0,0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,2727.0,2727.0,0.0,0.0,"11,13,1,0,2,4,14,3,9,5","0:3-11,11-3;1:1-13;2:2-1;3:1-0;4:3-2;5:3-4;6:0-14;7:1-3;8:2-9;9:6-5"
9,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,10,0,10,0.0,0.0,153305.84462145955,1175.7133021414484,1.0,3,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,3265.0,3265.0,0.0,0.0,"7,6,4,1,5,3,2,13,0,8",0:14-7;1:1-6;2:1-4;3:3-1;4:0-5;5:11-3;6:10-2;7:6-13;8:5-0;9:10-8
10,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,0,10,0.0,0.0,29018.621039699658,1167.8830126077546,1.0,2,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,2170.0,2170.0,0.0,0.0,"6,13,14,3,1,4,7,12,0,5",0:13-6;1:7-13;2:7-14;3:4-3;4:8-1;5:5-4;6:12-7;7:7-12;8:6-0;9:3-5
11,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,0,10,0.0,0.0,27759.766397818712,1288.9818798281199,1.0,7,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,2585.0,2585.0,0.0,0.0,"0,11,8,3,7,1,10,2,14,4",0:6-0;1:0-11;2:4-8;3:6-3;4:1-7;5:2-1;6:4-10;7:8-2;8:10-14;9:1-4
12,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,11,1,10,640.0,1.0666666666666667,65126.22264848318,679.1243864309781,1.0,2,1,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,2685.0,2685.0,0.0,0.0,"11,4,3,1,8,6,0,5,12,10","0:8-11;1:7-4;2:7-3,13-7;3:0-1;4:11-8;5:2-6;6:1-0;7:8-5;8:10-12;9:5-10"
13,proposed_c2f_adaptive_pd,10,10,1.0,27,300,0.09,11,1,10,640.0,1.0666666666666667,3143.7685349441676,213.39239053043752,1.0,0,1,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,2986.0,2986.0,0.0,0.0,"2,4,9,10,0,6,7,3,5,8","0:1-2,2-1;1:3-4;2:0-9;3:0-10;4:1-0;5:0-6;6:5-7;7:4-3;8:14-5;9:10-8"
