trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,9,300,0.03,11,1,10,640.0,1.0666666666666667,2174.912382926244,197.31568966094926,1.0,6,1,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,1.0,6894.0,6894.0,0.0,0.0,"2,0,4,10,12,6,11,7,9,13","0:10-2;1:13-0;2:6-4;3:12-10;4:0-12;5:4-6;6:9-11,14-9;7:6-7;8:1-9;9:0-13"
1,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,11,1,10,640.0,1.0666666666666667,1541.7307992409178,285.25153216408836,1.0,7,1,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,1.0,12277.0,12277.0,0.0,0.0,"5,3,1,9,10,2,0,11,7,13","0:1-5;1:0-3;2:0-1;3:3-9;4:7-10;5:1-2;6:11-0,14-11;7:0-11;8:2-7;9:2-13"
2,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,14,4,10,2560.0,4.266666666666667,1569.2852278305932,671.935523114929,1.0,8,1,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,6867.0,6867.0,0.0,0.0,"11,3,8,4,7,6,0,14,10,5","0:8-11;1:10-3,8-10;2:10-8;3:12-4;4:1-7;5:4-6;6:2-0;7:10-14,10-8;8:8-10,8-3;9:14-5,12-14"
3,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,11,1,10,640.0,1.0666666666666667,2450.08849221927,421.0643892097361,1.0,2,0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,1.0,7354.0,7354.0,0.0,0.0,"11,10,0,6,12,1,3,4,8,5","0:12-11;1:1-10;2:6-0,0-12;3:2-6;4:2-12;5:3-1;6:1-3;7:7-4;8:13-8;9:2-5"
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,0,10,0.0,0.0,9059.003655041402,651.8159422766207,1.0,8,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,6960.0,6960.0,0.0,0.0,"5,2,7,9,3,13,12,1,6,0",0:0-5;1:7-2;2:2-7;3:3-9;4:4-3;5:1-13;6:1-12;7:2-1;8:1-6;9:10-0
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,0,10,0.0,0.0,574.9139339348143,158.2966608036314,1.0,4,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,6053.0,6053.0,0.0,0.0,"14,8,9,13,7,11,6,10,5,4",0:7-14;1:4-8;2:4-9;3:11-13;4:6-7;5:13-11;6:14-6;7:4-10;8:4-5;9:10-4
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,11,1,10,640.0,1.0666666666666667,27066.13555586087,2131.8079846627224,1.0,9,1,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,1.0,7393.0,7393.0,0.0,0.0,"2,1,8,6,11,3,5,7,9,4","0:0-2;1:0-1;2:1-8;3:0-6;4:9-11;5:4-3;6:3-5;7:4-7;8:4-9;9:8-4,4-8"
7,proposed_c2f_adaptive_pd,10,10,1.0,22,300,0.07333333333333333,11,1,10,640.0,1.0666666666666667,376.1064699424439,182.94844928360976,1.0,6,1,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,1.0,6405.0,6405.0,0.0,0.0,"14,3,7,8,12,10,4,0,6,2","0:4-14;1:4-3;2:6-7;3:14-8;4:4-12;5:2-10;6:3-4,4-12;7:6-0;8:8-6;9:4-2"
8,proposed_c2f_adaptive_pd,9,10,0.9,21,300,0.07,11,1,10,640.0,1.0666666666666667,2106.358743066314,1026.3388529441531,1.0,0,0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,1.0,10052.0,10052.0,0.0,0.0,"11,13,1,0,2,4,14,3,9,5","0:3-11,2-3;1:1-13;2:2-1;3:14-0;4:3-2;5:3-4;6:0-14;7:1-3;8:2-9;9:0-5"
9,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,10,0,10,0.0,0.0,2124.92411555594,556.3498043198279,1.0,3,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,7453.0,7453.0,0.0,0.0,"7,6,4,1,5,3,2,13,0,8",0:14-7;1:1-6;2:1-4;3:3-1;4:0-5;5:11-3;6:0-2;7:6-13;8:2-0;9:2-8
