split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,raw_stat_h0,raw_stat_h1,target_direction_inflation_h0,whitened_residual_power_h0,whitened_residual_ratio_h0,dof_real,identifiable_fraction,ncp_unit,glrt_neighbourhood_size,glrt_selected_offset_delay,glrt_selected_offset_doppler,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,1,1,0,30.0,tp_uic_full,tp_uic_full,0.024893348180992068,26.13659321281507,0,1,5.669460623148089,9.939843383097802,5.669460623148089,9.939843383097802,1.1338921246296176,16409.81411576515,1.0015755685891816,10,0.9747984045400674,2.654832132179938,9,-0.25,0.25,30.185702521282263,30.194130062196876,2.5785792840542185e-07,2.470644373170961e-10,2.465854704336869e-10,4.789668834091857e-13,0.9973362727365745,0.9870620525885276,0.9881017433183551,0.9538821849053762,0.06630804205663869,1.1766538647253003e-13,0.0001341595018987018,15,15,26.332364055307018
calibration,1,1,1,0,30.0,tp_uic_full,tp_uic_full,0.22444126138317474,23.69222959458329,0,1,6.0276036811345755,11.750478184603505,6.0276036811345755,11.750478184603505,1.2055207362269151,16422.803074274834,1.0023683517013449,10,0.9924302138722687,0.5063608717015631,9,0.25,-0.25,31.401690278629264,31.433526528091974,1.468737310549013e-07,1.0635920919543346e-10,1.0558238660372986e-10,7.768225917035997e-13,0.8187147466942682,0.94221013223954,0.8626983204164996,0.4655817869835864,0.04887434681302375,3.8831712095432415e-14,4.331262796940809e-05,15,15,22.667087033072345
calibration,2,1,1,0,30.0,tp_uic_full,tp_uic_full,0.0057153962857055965,37.64893462412937,0,1,6.578523730538291,5.7788520676982476,6.578523730538291,5.7788520676982476,1.315704746107658,16157.900741784328,0.9861999964467973,10,0.9702640710076977,1.5795789557371844,9,0.25,0.25,37.410123289744675,37.412664553047904,3.6527052632822063e-06,6.631355359993905e-10,6.627476174042467e-10,3.8791859514382147e-13,0.994498333663657,0.9955905531491142,0.9953574333453336,0.9865603078456711,0.21591592732898818,6.576852273376564e-14,5.067179500803311e-05,15,15,30.621981378995994
calibration,3,1,1,0,30.0,tp_uic_full,tp_uic_full,0.0010922971251894561,34.24356475634946,1,1,6.739369965751019,10.09639332557494,6.739369965751019,10.09639332557494,1.3478739931502037,16352.591862909547,0.9980829994451628,10,0.9653373556899202,0.26078639172989343,9,-0.25,0.0,27.997726575925796,27.998635913825982,1.6675453114460281e-06,2.64426505727642e-09,2.643711451642725e-09,5.536056336948983e-13,0.9998184757746444,0.892168206593441,0.9997906317897836,0.9989284430187484,0.09202162605222568,1.1260262161954142e-14,3.4408595208439037e-06,15,15,36.62877418887706
calibration,4,1,1,0,30.0,tp_uic_full,tp_uic_full,0.9993200023285013,27.127081387552817,0,1,13.786368633934883,6.28031693109656,13.786368633934883,6.28031693109656,2.7572737267869765,16514.35851178158,1.007956452135106,10,0.9990706734028959,0.5223539650795141,9,-0.25,0.25,32.92702819113059,32.942463095535444,3.2391369237520404e-07,1.6509217442157906e-10,1.6450647525811742e-10,5.856991634616546e-13,0.8623034968438312,0.8691831861225247,0.02313242725291201,0.02313242725291201,0.02008553318336309,9.62376295677107e-13,0.0010468156895565694,15,15,24.58314290067804
calibration,5,1,1,0,30.0,tp_uic_full,tp_uic_full,0.06577156155417425,33.78887400819928,0,1,5.00877812710356,12.683881022127572,5.00877812710356,12.683881022127572,1.001755625420712,16415.003460126412,1.0018923010331062,10,0.9945662813696855,4.59656766398843,9,0.0,-0.25,38.966021230003875,38.9758788278388,1.5017877891758955e-06,1.9054889991094084e-10,1.9011688330173385e-10,4.3201660920697315e-13,0.8756931025346651,0.9285897174712748,0.9745172186022368,0.7391112784903986,0.014070593717262924,1.7309902065492824e-13,0.00018526136524138357,15,15,25.20542062133564
calibration,6,1,1,0,30.0,tp_uic_full,tp_uic_full,0.0018321313063814034,30.68345279973938,0,1,9.56299881665361,5.58535238349683,9.56299881665361,5.58535238349683,1.9125997633307221,16345.369181785853,0.9976421619742342,10,0.9995590418932894,0.17764003053058494,9,0.25,0.25,29.64413384658661,29.647864599995607,7.346262589284775e-07,7.973574627801368e-10,7.966727967635356e-10,6.846660166011916e-13,0.9991374893464845,0.9992401887885553,0.9993331959164371,0.9977323571466163,0.16320252370548063,7.436029974713548e-15,5.213719313914259e-06,15,15,31.422290216622024
calibration,7,1,1,0,30.0,tp_uic_full,tp_uic_full,0.7006663144846748,27.079229887071982,0,1,7.447686437842906,8.657181049942475,7.447686437842906,8.657181049942475,1.4895372875685813,16339.124477821548,0.9972610154920378,10,0.8693764652252527,0.7668521482325954,9,0.25,0.0,31.124223030771397,31.132340833711897,3.2036433133636793e-07,2.472987115375001e-10,2.4683689421393215e-10,4.618173235679537e-13,0.6642667745458097,0.7356091586053745,0.6805937917462911,0.6100183518955197,0.17412685453012802,7.09372122359522e-14,5.3855671348204966e-05,15,15,26.334923481987424
calibration,8,1,1,0,30.0,tp_uic_full,tp_uic_full,0.014944706640442836,28.60647313612752,0,1,7.183400423734541,7.908065009453237,7.183400423734541,7.908065009453237,1.4366800847469081,16322.724966612579,0.9962600687629748,10,0.5607629870421299,0.4327078090047698,9,-0.25,-0.25,32.92060212482418,32.93291398063333,4.5537426325683843e-07,2.324386097153194e-10,2.3178060041640074e-10,6.580092989186663e-13,0.9966599851069722,0.9792725092736538,0.9969395417490796,0.969385613647698,0.08786486401661277,3.202169975172028e-14,3.7106120826360846e-05,15,15,26.069170120121406
calibration,9,1,1,0,30.0,tp_uic_full,tp_uic_full,0.07730354278412044,26.90314938472622,0,1,6.912323086362383,8.719973649354378,6.912323086362383,8.719973649354378,1.3824646172724766,16263.465989848573,0.9926431878569686,10,0.994300772780176,0.5339166151944871,9,-0.25,0.25,28.11639301852319,28.11960663322287,3.076352566597908e-07,4.746754869809563e-10,4.743243750172504e-10,3.511119637059405e-13,0.9754443971927906,0.986350080224539,0.9815383430091007,0.9705770127106252,0.18598800195665013,2.5294903787567413e-14,2.238327507231368e-05,15,15,29.16989055218231
