method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.938,0.9213116000993365,0.9513360367389853,0.015012218319824355,0.9220000000000002,0.9540000000000001,0.01599999999999996,0.75,0.66,0.83,0.04979591836734694,0.047367708370852794,0.05234176632581405,0.0024870289774806265,0.04739995370370371,0.05218157407407407,0.00239081018518518,0.0488,0.0464191994385502,0.05129634109409947,0.0024385708277746346,2553.6,63.67919597482369,4.255999999999999,0.10613199329137278,3.99,0.09949874371066199,9.87,0.4616275555033516,0.9830000000000001,1.0,872.2,0.5314911618169282,2.344578409356849,1.0527355579758566,1.2084132198994406,0.9989797275408628,0.9959189761623973,0.9971432635139944,0.36799676239304874,1.0,1.0,6682.660397197989,181.10915650303744,16.05728280998771,4841.764663599879,872.2,54.36,0.9968888888888889,1.0,1.0,0.52,0.04,0.9975,0.99,1.0,1.0,5547.39,5547.39,0.0,0.0,0.0,0.46,1415.0795573992366,0.84,0.9380000000000001,0.87,0.97,,,,,,,,0.3673245614035088,0.22039473684210528,2616.956609178411,1570.1739655070467
