condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
k0,12,joint,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.40501119988039136,0.0,262,0
k0,12,balanced,1.0,0.07,0,60,10,1.0,0.0,0.0,0.40255980007350445,0.0,0,0
k0,12,robust,1.0,0.08666666666666667,0,11,10,1.0,0.0,0.0,0.4944420999381691,0.0,0,0
k0,13,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.36335140001028776,0.0,0,0
k0,13,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.41465659998357296,0.0,260,0
k0,13,balanced,1.0,0.03333333333333333,0,60,10,1.0,0.0,0.0,0.44132490002084523,0.0,0,0
k0,13,robust,1.0,0.05333333333333334,0,13,10,1.0,0.0,0.0,0.5138522000052035,0.0,0,0
k0,14,v1,0.9,0.04666666666666667,0,25,10,1.0,0.0,0.0,0.814319199998863,0.0,0,0
k0,14,joint,0.9,0.04666666666666667,0,25,10,1.0,0.0,0.0,0.8743027000455186,0.0,295,0
k0,14,balanced,1.0,0.05,0,60,10,1.0,0.0,0.0,0.33553879999089986,0.0,0,0
k0,14,robust,0.9,0.04666666666666667,0,25,10,1.0,0.0,0.0,0.9346198999555781,0.0,0,0
k0,15,v1,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.30088390002492815,0.0,0,0
k0,15,joint,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.34697710000909865,0.0,266,0
k0,15,balanced,1.0,0.03333333333333333,0,60,10,1.0,0.0,0.0,0.30659370007924736,0.0,0,0
k0,15,robust,1.0,0.03333333333333333,0,14,10,1.0,0.0,0.0,0.4518020999385044,0.0,0,0
k0,16,v1,1.0,0.07333333333333333,0,11,10,1.0,0.0,0.0,0.4416905000107363,0.0,0,0
k0,16,joint,1.0,0.07333333333333333,0,11,10,1.0,0.0,0.0,0.49148589989636093,0.0,272,0
k0,16,balanced,1.0,0.06,0,60,10,1.0,0.0,0.0,0.46694170008413494,0.0,0,0
k0,16,robust,1.0,0.06666666666666667,0,13,10,1.0,0.0,0.0,0.8065584999276325,0.0,0,0
k0,17,v1,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.4646744999336079,0.0,0,0
k0,17,joint,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.5228944999398664,0.0,264,0
k0,17,balanced,1.0,0.04,0,60,10,1.0,0.0,0.0,0.5295087000122294,0.0,0,0
k0,17,robust,1.0,0.03333333333333333,0,14,10,1.0,0.0,0.0,0.6880283000646159,0.0,0,0
k0,18,v1,1.0,0.03666666666666667,0,18,10,1.0,0.0,0.0,0.6952747999457642,0.0,0,0
k0,18,joint,1.0,0.03666666666666667,0,18,10,1.0,0.0,0.0,0.7502728999825194,0.0,297,0
k0,18,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.3187006999505684,0.0,0,0
k0,18,robust,1.0,0.03666666666666667,0,29,10,1.0,0.0,0.0,1.2600620000157505,0.0,0,0
k0,19,v1,1.0,0.043333333333333335,0,15,10,1.0,0.0,0.0,0.5401421000715345,0.0,0,0
k0,19,joint,1.0,0.043333333333333335,0,15,10,1.0,0.0,0.0,0.5896661001024768,0.0,275,0
k0,19,balanced,1.0,0.04666666666666667,0,60,10,1.0,0.0,0.0,0.39254120003897697,0.0,0,0
k0,19,robust,1.0,0.043333333333333335,0,17,10,1.0,0.0,0.0,0.659023700049147,0.0,0,0
k0,20,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.28821350005455315,0.0,0,0
k0,20,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.33817100001033396,0.0,271,0
