split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,conflict_index,direct_inr_db,stat_h0,stat_h1,dof_real,identifiable_fraction,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,0,2,20.0,tp_uic_full,0.0017853372311478852,22.248479942325115,2.040904310763895,12.872929712776255,10,0.9988410178390006,21.157422837540704,21.159114936830047,1.0533414204212038e-07,8.069133086687248e-10,8.065989801340031e-10,3.1432853472165683e-13,0.9999309124961863,0.9992054377686203,0.9999999908567572,0.9993913628449614,0.8928574217308249,45,5,36.233750971210156
calibration,0,0,0,2,20.0,perfect_channel,0.0017853372311478852,22.248479942325115,3.9348882463504977,8.986733669756148,10,0.9988430977670611,inf,inf,1.0533414204212038e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8928574217308249,0,5,nan
calibration,0,0,0,3,20.0,no_ic,0.0018248745654436697,22.146398641705108,14.601909387927842,12.285184255230996,10,0.9988415419604687,0.0,0.0,1.0288712508866737e-07,1.0288712508866737e-07,1.0288712508866737e-07,0.0,1.0,1.0,1.0,1.0,0.9001030206767427,0,5,0.0
calibration,0,0,0,3,20.0,plain_ls,0.0018248745654436697,22.146398641705108,14.6019447520882,12.285283586684644,10,0.9988415639669653,19.53810191073014,19.5389751010695,1.0288712508866737e-07,1.1443288339199494e-09,1.144098778858196e-09,2.300550617533771e-13,0.9999821221171956,0.9986278413317025,0.9999678825146447,0.9990989221350038,0.9001030206767427,0,5,37.76283780380695
calibration,0,0,0,3,20.0,ridge_ls,0.0018248745654436697,22.146398641705108,14.601945346219855,12.285284526936756,10,0.998841563960671,19.538101924693322,19.538975093865044,1.0288712508866737e-07,1.144328830240771e-09,1.1440987807561274e-09,2.300494846436155e-13,0.9999821221171984,0.9986278413320855,0.9999678825146497,0.9990989221351491,0.9001030206767427,0,5,37.76283778984378
calibration,0,0,0,3,20.0,protected_ls,0.0018248745654436697,22.146398641705108,15.374112607148556,13.185708062911129,10,0.9980980411797595,16.711767330540095,16.712115446369797,1.0288712508866737e-07,2.1937356811675746e-09,2.193559845751132e-09,1.7583541644243445e-13,0.9998822850190766,0.9999428861427596,1.0,0.9991646338183819,0.9001030206767427,45,5,2.2533319122571847
calibration,0,0,0,3,20.0,tp_uic_stage1,0.0018248745654436697,22.146398641705108,15.374112561636359,13.185708031347264,10,0.9980980411962254,16.711767335630046,16.71211544255385,1.0288712508866737e-07,2.1937356785965062e-09,2.1935598476785134e-09,1.7583091799290613e-13,0.9998822850190937,0.999942886142775,1.0,0.9991646338185323,0.9001030206767427,45,5,2.2533319071672326
calibration,0,0,0,3,20.0,tp_uic_full,0.0018248745654436697,22.146398641705108,14.602756856780898,12.282304314399704,10,0.9988421025582055,19.538106130668307,19.538923500605165,1.0288712508866737e-07,1.1443277220028573e-09,1.1441123724868086e-09,2.1534951604876776e-13,1.0000073916355454,0.9991551274795292,0.9999950353263528,0.999107404246064,0.9001030206767427,45,5,37.75234187075793
calibration,0,0,0,3,20.0,perfect_channel,0.0018248745654436697,22.146398641705108,6.362411101249698,10.855802733537569,10,0.9988430977670611,inf,inf,1.0288712508866737e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9001030206767427,0,5,nan
calibration,0,0,0,4,20.0,no_ic,0.001988205945230688,22.156975827683773,10.127046924225947,7.192495160494279,10,0.9988389391463847,0.0,0.0,1.0313801074248165e-07,1.0313801074248165e-07,1.0313801074248165e-07,0.0,1.0,1.0,1.0,1.0,0.8979026494687233,0,5,0.0
calibration,0,0,0,4,20.0,plain_ls,0.001988205945230688,22.156975827683773,10.127099530190765,7.192577915860468,10,0.9988389627840625,15.834682750241463,15.835017991458237,1.0313801074248165e-07,2.6912278954450888e-09,2.6910201618147995e-09,2.0773363028927585e-13,0.9999301249636806,0.9984756249553456,0.999978463804154,0.9996971099993776,0.8979026494687233,0,5,41.47683354527188
calibration,0,0,0,4,20.0,ridge_ls,0.001988205945230688,22.156975827683773,10.127100822292013,7.19257669142087,10,0.9988389627757008,15.834682755841786,15.835017988743008,1.0313801074248165e-07,2.6912278919746906e-09,2.6910201634972377e-09,2.0772847745274704e-13,0.9999301249636998,0.9984756249557302,0.9999784638041586,0.9996971099994109,0.8979026494687233,0,5,41.476833539671546
calibration,0,0,0,4,20.0,protected_ls,0.001988205945230688,22.156975827683773,15.464763554162996,10.69280862077068,10,0.9980380947717059,14.414535548277437,14.414764695654052,1.0313801074248165e-07,3.732202469841817e-09,3.732005552340252e-09,1.9691750156478202e-13,0.9998649822224218,0.9999080293674094,1.0,0.999748738770906,0.8979026494687233,45,5,4.928366811316071
calibration,0,0,0,4,20.0,tp_uic_stage1,0.001988205945230688,22.156975827683773,15.464763484570224,10.69280856785146,10,0.9980380947911061,14.414535551468312,14.414764693654234,1.0313801074248165e-07,3.7322024670996695e-09,3.732005554058748e-09,1.9691304092146297e-13,0.9998649822224597,0.9999080293674368,1.0,0.999748738770934,0.8979026494687233,45,5,4.928366808125195
calibration,0,0,0,4,20.0,tp_uic_full,0.001988205945230688,22.156975827683773,10.12944352896368,7.1961724803121365,10,0.9988399453423752,15.83467680213811,15.835005352003579,1.0313801074248165e-07,2.6912315813571366e-09,2.691027993615164e-09,2.035877419729793e-13,0.9999471089239743,0.9988475562018073,0.9999956215099172,0.9997065197475143,0.8979026494687233,45,5,41.46533989752645
calibration,0,0,0,4,20.0,perfect_channel,0.001988205945230688,22.156975827683773,4.777647318301294,4.9092186686138515,10,0.9988430977670611,inf,inf,1.0313801074248165e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8979026494687233,0,5,nan
calibration,0,0,0,5,20.0,no_ic,0.0017007091431266834,22.27142365106708,9.62276787823498,4.4587725757168295,10,0.9988397134888172,0.0,0.0,1.0589209317317663e-07,1.0589209317317663e-07,1.0589209317317663e-07,0.0,1.0,1.0,1.0,1.0,0.893829898219723,0,5,0.0
calibration,0,0,0,5,20.0,plain_ls,0.0017007091431266834,22.27142365106708,9.622808861730409,4.458782251139703,10,0.9988397282790549,20.923440570633613,20.923844549177097,1.0589209317317663e-07,8.560901024300307e-10,8.560104730627339e-10,7.962936729687643e-14,0.9998499619525149,0.9992564598640228,0.9999599785634261,0.9990890747542114,0.893829898219723,0,5,36.5025240587429
calibration,0,0,0,5,20.0,ridge_ls,0.0017007091431266834,22.27142365106708,9.622811346928266,4.45878399732343,10,0.9988397282711163,20.923440567947953,20.92384454030408,1.0589209317317663e-07,8.560901029594337e-10,8.560104748116385e-10,7.962814779518162e-14,0.9998499619525848,0.9992564598641422,0.9999599785634385,0.9990890747543707,0.893829898219723,0,5,36.50252406142856
calibration,0,0,0,5,20.0,protected_ls,0.0017007091431266834,22.27142365106708,7.858357613585531,3.2481047262932154,10,0.998405342159691,17.077247504726188,17.07739600390037,1.0589209317317663e-07,2.0755766803300497e-09,2.075505710938004e-09,7.096939204564279e-14,0.9999001975065475,0.9998850049298778,1.0,0.9992112939445846,0.893829898219723,45,5,2.05333860768196
calibration,0,0,0,5,20.0,tp_uic_stage1,0.0017007091431266834,22.27142365106708,7.858357616909954,3.2481047269126986,10,0.99840534216268,17.077247503297976,17.077396000104915,1.0589209317317663e-07,2.07557668101262e-09,2.0755057127518613e-09,7.096826075886151e-14,0.9999001975065684,0.9998850049298973,1.0,0.9992112939447062,0.893829898219723,45,5,2.0533386091101735
calibration,0,0,0,5,20.0,tp_uic_full,0.0017007091431266834,22.27142365106708,9.623945600991485,4.459689820246382,10,0.9988404103536112,20.923342756656776,20.923743709084455,1.0589209317317663e-07,8.561093839369201e-10,8.560303492483998e-10,7.903468852031767e-14,0.9998709695669503,0.9995435269144206,0.9999993456684475,0.9990990906993654,0.893829898219723,45,5,36.48782494962394
calibration,0,0,0,5,20.0,perfect_channel,0.0017007091431266834,22.27142365106708,4.141811477822339,2.195154355580327,10,0.9988430977670611,inf,inf,1.0589209317317663e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.893829898219723,0,5,nan
calibration,0,0,0,6,20.0,no_ic,0.001585107330289043,22.1834667137622,12.699410550476934,19.61627914716435,10,0.9988432160706746,0.0,0.0,1.0376904965727062e-07,1.0376904965727062e-07,1.0376904965727062e-07,0.0,1.0,1.0,1.0,1.0,0.9022068609412932,0,5,0.0
calibration,0,0,0,6,20.0,plain_ls,0.001585107330289043,22.1834667137622,12.699322970788494,19.61616458159965,10,0.9988432335086642,16.214238857619627,16.214556016801854,1.0376904965727062e-07,2.4810981997276515e-09,2.480917015214302e-09,1.8118451334950744e-13,0.9998897455919408,0.9983447734893813,0.9999561383157404,0.9997328235891132,0.9022068609412932,0,5,41.123768629898464
calibration,0,0,0,6,20.0,ridge_ls,0.001585107330289043,22.1834667137622,12.699322509163157,19.616163589327197,10,0.9988432335043097,16.21423886117962,16.214556013736345,1.0376904965727062e-07,2.481098197693849e-09,2.480917016965481e-09,1.8118072836776464e-13,0.99988974559198,0.9983447734897984,0.9999561383157515,0.9997328235891598,0.9022068609412932,0,5,41.123768626338475
calibration,0,0,0,6,20.0,protected_ls,0.001585107330289043,22.1834667137622,13.419903888430534,20.10500186827373,10,0.9987314877660265,14.416068768400695,14.416260844380028,1.0376904965727062e-07,3.753712119319513e-09,3.753546107081757e-09,1.6601223775570155e-13,0.9999487662925008,0.9999508296966532,1.0,0.9997386291510664,0.9022068609412932,45,5,4.882473256013129
calibration,0,0,0,6,20.0,tp_uic_stage1,0.001585107330289043,22.1834667137622,13.419903875626053,20.10500183950224,10,0.9987314877717639,14.416068769739889,14.41626084230765,1.0376904965727062e-07,3.753712118162016e-09,3.7535461088728845e-09,1.6600928913166703e-13,0.9999487662925206,0.9999508296966692,1.0,0.9997386291511082,0.9022068609412932,45,5,4.882473254673936
calibration,0,0,0,6,20.0,tp_uic_full,0.001585107330289043,22.1834667137622,12.700085708143575,19.616048883308824,10,0.9988425850809333,16.214231062610562,16.214535626045418,1.0376904965727062e-07,2.4811026529733454e-09,2.4809286635072155e-09,1.7398946612997543e-13,0.9998985109712512,0.9987844597555922,0.9999901651655703,0.9997390354782623,0.9022068609412932,45,5,41.11144847868381
calibration,0,0,0,6,20.0,perfect_channel,0.001585107330289043,22.1834667137622,7.308027456326283,10.310298921489306,10,0.9988430977670611,inf,inf,1.0376904965727062e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9022068609412932,0,5,nan
calibration,0,0,0,7,20.0,no_ic,0.0014475561497371504,22.356628142848113,7.497282148304298,9.394574202012155,10,0.9988434852780004,0.0,0.0,1.0799010968501998e-07,1.0799010968501998e-07,1.0799010968501998e-07,0.0,1.0,1.0,1.0,1.0,0.9071060858139118,0,5,0.0
calibration,0,0,0,7,20.0,plain_ls,0.0014475561497371504,22.356628142848113,7.497290116590733,9.394548542180933,10,0.9988435063554711,14.642637849874804,14.642755108277736,1.0799010968501998e-07,3.707833272465849e-09,3.707733163264228e-09,1.0010920162080911e-13,0.9999530455109538,0.9986078262631938,0.9999749902659315,0.9998118718885634,0.9071060858139118,0,5,42.868531247882814
calibration,0,0,0,7,20.0,ridge_ls,0.0014475561497371504,22.356628142848113,7.497289185062526,9.394549764487621,10,0.9988435063520226,14.6426378503765,14.642755106436141,1.0799010968501998e-07,3.7078332720375207e-09,3.7077331648364655e-09,1.0010720105519697e-13,0.9999530455109658,0.9986078262635766,0.9999749902659354,0.9998118718885926,0.9071060858139118,0,5,42.86853124738112
calibration,0,0,0,7,20.0,protected_ls,0.0014475561497371504,22.356628142848113,14.912582818173506,14.939620744605135,10,0.9986358867249892,13.313610813214915,13.313683111539698,1.0799010968501998e-07,5.035271597875474e-09,5.035187774873713e-09,8.382300176175149e-14,0.99995272767534,0.9999369773583974,1.0,0.9998260756829809,0.9071060858139118,45,5,6.308361206442649
calibration,0,0,0,7,20.0,tp_uic_stage1,0.0014475561497371504,22.356628142848113,14.912582636166826,14.939620585908592,10,0.9986358867343463,13.313610813261045,13.313683110160174,1.0799010968501998e-07,5.03527159782199e-09,5.0351877764731276e-09,8.382134886280883e-14,0.9999527276753561,0.999936977358404,1.0,0.999826075683012,0.9071060858139118,45,5,6.30836120639652
calibration,0,0,0,7,20.0,tp_uic_full,0.0014475561497371504,22.356628142848113,7.4961328161609595,9.39630568571385,10,0.9988430058186147,14.64262362670497,14.64273510206727,1.0799010968501998e-07,3.707845415661516e-09,3.7077502433478952e-09,9.517231362060827e-14,0.9999649676576482,0.9990727400714623,0.999996594623857,0.9998189430798492,0.9071060858139118,45,5,42.85813508332831
calibration,0,0,0,7,20.0,perfect_channel,0.0014475561497371504,22.356628142848113,9.362459675623118,4.854370760483898,10,0.9988430977670611,inf,inf,1.0799010968501998e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9071060858139118,0,5,nan
calibration,1,0,0,0,0.0,no_ic,0.9768964222084675,-3.787888660771848,43.070891985121875,129.7250439535926,10,0.9982885085390028,0.0,0.0,2.6238095105437246e-10,2.6238095105437246e-10,2.6238095105437246e-10,0.0,1.0,1.0,1.0,1.0,0.9964197408574471,0,5,0.0
calibration,1,0,0,0,0.0,plain_ls,0.9768964222084675,-3.787888660771848,43.04186014091921,129.53179238105696,10,0.9982794471373203,15.442280459062212,15.526989072971684,2.6238095105437246e-10,7.493837234404169e-12,7.34908710064566e-12,1.4475013375850916e-13,0.9216857285616568,0.927016958038541,0.8641410016217155,0.19675972396445499,0.9964197408574471,0,5,15.93567021553042
calibration,1,0,0,0,0.0,ridge_ls,0.9768964222084675,-3.787888660771848,43.0423878163613,129.5330027484708,10,0.9982793501253561,15.442344873734516,15.526681818957043,2.6238095105437246e-10,7.493726086436583e-12,7.349607051160166e-12,1.4411903527641593e-13,0.9216900890974962,0.9270209784011436,0.8641462003222571,0.19676190565468038,0.9964197408574471,0,5,15.935605800858115
calibration,1,0,0,0,0.0,protected_ls,0.9768964222084675,-3.787888660771848,39.64725042800536,119.95664734136145,10,0.9975633355181925,4.755456350022941,4.762428412355685,2.6238095105437246e-10,8.777819920412167e-11,8.763739518213966e-11,1.4080402198201547e-13,0.9985272403436334,0.9984462042390215,0.9999999999999999,0.8321333266218315,0.9964197408574471,45,5,0.6836833214771582
calibration,1,0,0,0,0.0,tp_uic_stage1,0.9768964222084675,-3.787888660771848,39.64528704505541,119.95862440795779,10,0.9975645251278745,4.755410552741155,4.762223056763276,2.6238095105437246e-10,8.777912484888279e-11,8.764153920317842e-11,1.3758564570436561e-13,0.9985307173489415,0.9984491462459378,0.9999999999999999,0.8329548507794716,0.9964197408574471,45,5,0.6836375241953727
calibration,1,0,0,0,0.0,tp_uic_full,0.9768964222084675,-3.787888660771848,44.67752528316399,131.43409208516923,10,0.9979596195036113,15.149327957020777,15.236939372122631,2.6238095105437246e-10,8.016771519039616e-12,7.856667334305126e-12,1.601041847344898e-13,0.9831319330722528,0.982948814438951,1.0660042431806809,0.20446088911125063,0.9964197408574471,45,5,13.536786867261782
calibration,1,0,0,0,0.0,perfect_channel,0.9768964222084675,-3.787888660771848,2.12609077581307,31.129399335846564,10,0.9988514926827493,inf,inf,2.6238095105437246e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9964197408574471,0,5,nan
calibration,1,0,0,1,0.0,no_ic,0.9751450722537861,-3.214199187128983,126.44655655528689,110.86333606033236,10,0.9987183495635714,0.0,0.0,2.994340947340765e-10,2.994340947340765e-10,2.994340947340765e-10,0.0,1.0,1.0,1.0,1.0,0.9974622265437453,0,5,0.0
calibration,1,0,0,1,0.0,plain_ls,0.9751450722537861,-3.214199187128983,126.86595741962815,111.22131940103533,10,0.9987158305367202,14.056653686012128,14.131079759463612,2.994340947340765e-10,1.1766190639547289e-11,1.1566268593724019e-11,1.9992204582326892e-13,0.9541868620718083,0.949589319454176,0.909619634152488,0.1797159308501434,0.9974622265437453,0,5,17.890705219679205
calibration,1,0,0,1,0.0,ridge_ls,0.9751450722537861,-3.214199187128983,126.86551048719875,111.22097111584645,10,0.9987157920750159,14.056806565188964,14.130995627191128,2.994340947340765e-10,1.176577645655527e-11,1.1566492659634833e-11,1.9928379692043796e-13,0.954187175178013,0.9495896708454269,0.9096201429259929,0.1797175699416586,0.9974622265437453,0,5,17.890552340502367
calibration,1,0,0,1,0.0,protected_ls,0.9751450722537861,-3.214199187128983,140.49821750505345,116.00218227769149,10,0.9981664925404067,3.172609409256234,3.1786349579909494,2.994340947340765e-10,1.442249205409621e-10,1.4402495675174084e-10,1.9996378922126426e-13,0.9994648086819153,0.9994416496469034,1.0000000000000002,0.8375953462331904,0.9974622265437453,45,5,2.105155924640883
calibration,1,0,0,1,0.0,tp_uic_stage1,0.9751450722537861,-3.214199187128983,140.50367328256308,116.006809354658,10,0.9981667942875637,3.1726545095861236,3.178502531915987,2.994340947340765e-10,1.442234228111977e-10,1.4402934846089235e-10,1.9407435030535333e-13,0.999465903972284,0.9994427387884132,1.0000000000000002,0.8378714236278088,0.9974622265437453,45,5,2.1051108243109926
calibration,1,0,0,1,0.0,tp_uic_full,0.9751450722537861,-3.214199187128983,129.19924672294297,113.66625983439627,10,0.9986460176994734,13.735010930950454,13.822684632783615,2.994340947340765e-10,1.2670686806919389e-11,1.2417460466585671e-11,2.5322634033371765e-13,1.1158079679792132,1.1058744269579277,1.0120640265297285,0.18215260844627912,0.9974622265437453,45,5,15.688241500732783
calibration,1,0,0,1,0.0,perfect_channel,0.9751450722537861,-3.214199187128983,3.9725239028665387,9.958247834261106,10,0.9988514926827493,inf,inf,2.994340947340765e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9974622265437453,0,5,nan
calibration,1,0,0,2,0.0,no_ic,0.9905079587974431,-4.583698739686721,62.22129972327417,141.42754400854787,10,0.9969592231269224,0.0,0.0,2.1844962022801566e-10,2.1844962022801566e-10,2.1844962022801566e-10,0.0,1.0,1.0,1.0,1.0,0.9974033259300118,0,5,0.0
calibration,1,0,0,2,0.0,plain_ls,0.9905079587974431,-4.583698739686721,62.51692467169008,141.92871458943154,10,0.9969488338537511,12.528914175915592,12.612835270788786,2.1844962022801566e-10,1.2202810763139996e-11,1.1969272842798967e-11,2.3353792034103015e-13,0.8227900559235463,0.834822248518083,0.7311096240097441,0.1854740401647011,0.9974033259300118,0,5,18.048503388521205
calibration,1,0,0,2,0.0,ridge_ls,0.9905079587974431,-4.583698739686721,62.51637862590159,141.92787511456694,10,0.9969487421989105,12.529051583323875,12.612760811049231,2.1844962022801566e-10,1.220242468177234e-11,1.1969478057604994e-11,2.329466241673459e-13,0.8227911124156637,0.8348232285953257,0.7311108185354852,0.18547464913834347,0.9974033259300118,0,5,18.04836598111292
calibration,1,0,0,2,0.0,protected_ls,0.9905079587974431,-4.583698739686721,44.59978141870868,86.44901173808603,10,0.9925200159119897,5.725629777857668,5.744140151725161,2.1844962022801566e-10,5.84505115299478e-11,5.820191560483382e-11,2.4859592511398214e-13,0.9987949722211524,0.9988966430451615,0.9999999999999999,0.847940924972939,0.9974033259300118,45,5,2.40895244482008
calibration,1,0,0,2,0.0,tp_uic_stage1,0.9905079587974431,-4.583698739686721,44.617806996913956,86.47735924096807,10,0.9925217351480973,5.7255814797215345,5.74382196971163,2.1844962022801566e-10,5.84511615650227e-11,5.8206179872944195e-11,2.449816920784957e-13,0.9988035161680302,0.998904359261931,0.9999999999999999,0.8487209344628247,0.9974033259300118,45,5,2.408904146683946
calibration,1,0,0,2,0.0,tp_uic_full,0.9905079587974431,-4.583698739686721,73.09951262226285,169.37394404286775,10,0.9971332513848341,11.668936327657597,11.767718685653621,2.1844962022801566e-10,1.4875023525774564e-11,1.4540502836681578e-11,3.3452068909298665e-13,1.0997842206453723,1.0944848266404732,0.958568818437386,0.18959163065803822,0.9974033259300118,45,5,16.087342578139772
calibration,1,0,0,2,0.0,perfect_channel,0.9905079587974431,-4.583698739686721,6.0472751239166165,17.039250408367444,10,0.9988514926827493,inf,inf,2.1844962022801566e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9974033259300118,0,5,nan
calibration,1,0,0,3,0.0,no_ic,0.9665447131192463,-4.29740441756171,5.364080592735345,17.559068297348926,10,0.9976754750672192,0.0,0.0,2.333354506957815e-10,2.333354506957815e-10,2.333354506957815e-10,0.0,1.0,1.0,1.0,1.0,0.9974844369204974,0,5,0.0
calibration,1,0,0,3,0.0,plain_ls,0.9665447131192463,-4.29740441756171,5.494896045662355,17.778155527622935,10,0.9976676822234654,14.454292532586738,14.626161425009412,2.333354506957815e-10,8.366647521613778e-12,8.042009536003465e-12,3.24637985610313e-13,0.9753154562840465,0.9769642730099705,0.8668399393459707,0.25624535732034026,0.9974844369204974,0,5,16.411139927184685
calibration,1,0,0,3,0.0,ridge_ls,0.9665447131192463,-4.29740441756171,5.494630792143884,17.777729920768117,10,0.9976675742682862,14.45446692575062,14.625982643079386,2.333354506957815e-10,8.366311561361374e-12,8.042340600670423e-12,3.239709606909509e-13,0.9753159155028707,0.9769646968044995,0.8668416320042646,0.25624730236329996,0.9974844369204974,0,5,16.410965534020807
calibration,1,0,0,3,0.0,protected_ls,0.9665447131192463,-4.29740441756171,5.328546361838821,15.636171657384505,10,0.995711594193528,4.533865137338216,4.556982942454496,2.333354506957815e-10,8.214747379270929e-11,8.171135869462292e-11,4.3611509808637e-13,0.9994882613160316,0.9994163266922371,1.0000000000000002,0.8335928201178956,0.9974844369204974,45,5,0.5223993864581902
calibration,1,0,0,3,0.0,tp_uic_stage1,0.9665447131192463,-4.29740441756171,5.330265943856137,15.639985211310707,10,0.9957128024368898,4.533840125773445,4.556771952469873,2.333354506957815e-10,8.214794689169249e-11,8.171532851183804e-11,4.326183798544529e-13,0.9994889793499223,0.9994170419598147,1.0000000000000004,0.8338883425728393,0.9974844369204974,45,5,0.5223743748934191
calibration,1,0,0,3,0.0,tp_uic_full,0.9665447131192463,-4.29740441756171,5.91804586844933,19.85275688467697,10,0.9973986782739255,14.354328364007902,14.579101021029503,2.333354506957815e-10,8.561461141212824e-12,8.129627078601332e-12,4.318340626114918e-13,1.1593908734931067,1.151937761288631,1.0746526168159014,0.27044326898479626,0.9974844369204974,45,5,14.032429428519874
calibration,1,0,0,3,0.0,perfect_channel,0.9665447131192463,-4.29740441756171,4.688164413450908,21.00452017669299,10,0.9988514926827493,inf,inf,2.333354506957815e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9974844369204974,0,5,nan
calibration,1,0,0,4,0.0,no_ic,0.9776024525229864,-4.725567017334058,60.85229184481187,44.639622981061436,10,0.9980919203133388,0.0,0.0,2.1142895645735556e-10,2.1142895645735556e-10,2.1142895645735556e-10,0.0,1.0,1.0,1.0,1.0,0.9961736919654871,0,5,0.0
calibration,1,0,0,4,0.0,plain_ls,0.9776024525229864,-4.725567017334058,61.377326684146134,45.263376266481686,10,0.9980845703923263,11.029725198291647,11.090334473677949,2.1142895645735556e-10,1.6679842536738772e-11,1.6448678756673328e-11,2.311637800654447e-13,0.9737739274106791,0.9755551886575855,0.8468974067947591,0.18231133050603254,0.9961736919654871,0,5,19.407691319991955
calibration,1,0,0,4,0.0,ridge_ls,0.9776024525229864,-4.725567017334058,61.376219813211435,45.26203649395022,10,0.9980844998926159,11.030034355690043,11.090260744636975,2.1142895645735556e-10,1.6678655205699362e-11,1.6448958003970918e-11,2.296972017284448e-13,0.9737739609177318,0.9755552247152341,0.8468994202877073,0.18231419953376993,0.9961736919654871,0,5,19.407382162593557
calibration,1,0,0,4,0.0,protected_ls,0.9776024525229864,-4.725567017334058,49.40310210380021,37.73196680001131,10,0.9946601995663086,5.749018775494434,5.763036732248768,2.1142895645735556e-10,5.626814380477221e-11,5.608681688509991e-11,1.8132691967229922e-13,0.9980293374016738,0.9980484782349305,1.0000000000000002,0.85610610154575,0.9961736919654871,45,5,2.4227228363012183
calibration,1,0,0,4,0.0,tp_uic_stage1,0.9776024525229864,-4.725567017334058,49.42181308538257,37.75985644923861,10,0.9946625532639926,5.748884121170469,5.762370592409204,2.1142895645735556e-10,5.626988844271752e-11,5.609542038577801e-11,1.7446805693951452e-13,0.9980334273956043,0.9980525616835116,1.0000000000000002,0.8562753177353404,0.9961736919654871,45,5,2.422588181977254
calibration,1,0,0,4,0.0,tp_uic_full,0.9776024525229864,-4.725567017334058,68.1960738321728,51.3022722055487,10,0.9982367973064784,10.738968261926736,10.82253603020668,2.1142895645735556e-10,1.783477521919883e-11,1.749487578260188e-11,3.398994365969507e-13,1.0192465621731002,1.0165503784860406,1.0082648921328436,0.18672526916978893,0.9961736919654871,45,5,17.152304125859924
calibration,1,0,0,4,0.0,perfect_channel,0.9776024525229864,-4.725567017334058,8.896998776520109,13.827485912917375,10,0.9988514926827493,inf,inf,2.1142895645735556e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9961736919654871,0,5,nan
calibration,1,0,0,5,0.0,no_ic,0.9727964802542856,-3.4468616615051624,75.45881162251933,49.272281995293056,10,0.9978132557343314,0.0,0.0,2.838147758991312e-10,2.838147758991312e-10,2.838147758991312e-10,0.0,1.0,1.0,1.0,1.0,0.9969339940860746,0,5,0.0
calibration,1,0,0,5,0.0,plain_ls,0.9727964802542856,-3.4468616615051624,75.76197982931944,49.58053867578256,10,0.9978093111216186,11.169906025532155,11.22643270794904,2.838147758991312e-10,2.1679257273801872e-11,2.1398913886385265e-11,2.8034338741660716e-13,0.9189683533686891,0.9277973165910979,0.8156325344870106,0.20430667696882246,0.9969339940860746,0,5,20.54428121129629
calibration,1,0,0,5,0.0,ridge_ls,0.9727964802542856,-3.4468616615051624,75.76199360055405,49.58045279937139,10,0.997809274300551,11.16999076648372,11.22638498235627,2.838147758991312e-10,2.1678834265211144e-11,2.1399149045132142e-11,2.7968522007900203e-13,0.9189686485811286,0.927797565227041,0.8156330667037459,0.20430793641384504,0.9969339940860746,0,5,20.544196470344723
calibration,1,0,0,5,0.0,protected_ls,0.9727964802542856,-3.4468616615051624,72.91282440302578,46.960992519825496,10,0.9681029506437476,2.9348065640486936,2.940114267689064,2.838147758991312e-10,1.4439572825934648e-10,1.4421936369021583e-10,1.7636456913066078e-13,0.9986921250322803,0.9987210873342388,0.9999999999999999,0.8505470977679298,0.9969339940860746,45,5,1.9890571549156295
calibration,1,0,0,5,0.0,tp_uic_stage1,0.9727964802542856,-3.4468616615051624,72.90757137336497,46.958549932448605,10,0.9681073905060416,2.9346651118785614,2.9399154000265826,2.838147758991312e-10,1.444004313865109e-10,1.442259677861927e-10,1.7446360031819204e-13,0.998693711845479,0.9987225686967925,0.9999999999999999,0.8507229096263647,0.9969339940860746,45,5,1.9891986070857612
calibration,1,0,0,5,0.0,tp_uic_full,0.9727964802542856,-3.4468616615051624,78.90219898279267,52.927411073964926,10,0.9980287844703895,10.993070424928131,11.045993615050346,2.838147758991312e-10,2.258020910217222e-11,2.230671611763147e-11,2.734929845407507e-13,1.1676823538247252,1.1584742487844635,1.0233011191306565,0.21522970517438852,0.9969339940860746,45,5,18.17330438266682
calibration,1,0,0,5,0.0,perfect_channel,0.9727964802542856,-3.4468616615051624,9.231002170025116,10.661864011679645,10,0.9988514926827493,inf,inf,2.838147758991312e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9969339940860746,0,5,nan
calibration,1,0,0,6,0.0,no_ic,0.974659161084331,-4.618097114976645,36.88763167290751,47.09644329672841,10,0.9986158784994561,0.0,0.0,2.1672622006547832e-10,2.1672622006547832e-10,2.1672622006547832e-10,0.0,1.0,1.0,1.0,1.0,0.9973569479716773,0,5,0.0
