condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs50_k0,73,robust,1.0,0.07,0,10,10,1.0,0.0,0.0,0.6909197000786662,0.0,0,0
rcs50_k0,74,v1,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.6952686000149697,0.0,0,0
rcs50_k0,74,joint,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.7830331000732258,0.0,279,0
rcs50_k0,74,balanced,1.0,0.04,0,60,10,1.0,0.0,0.0,1.0266196000156924,0.0,0,0
rcs50_k0,74,robust,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.7109248000197113,0.0,0,0
rcs50_k0,75,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.550394200021401,0.0,0,0
rcs50_k0,75,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.6369335000636056,0.0,283,0
rcs50_k0,75,balanced,1.0,0.04666666666666667,0,60,10,0.9666666666666667,0.0,0.0,0.6906461000908166,0.0,0,0
rcs50_k0,75,robust,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.5829428998986259,0.0,0,0
rcs50_k0,76,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.6308259000070393,0.0,0,0
rcs50_k0,76,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.7137772999703884,0.0,292,0
rcs50_k0,76,balanced,1.0,0.04666666666666667,0,60,10,0.9833333333333333,0.0,0.0,0.8800804000347853,0.0,0,0
rcs50_k0,76,robust,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.6629193999106064,0.0,0,0
rcs50_k0,77,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.589925599982962,0.0,0,0
rcs50_k0,77,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.6768165999092162,0.0,288,0
rcs50_k0,77,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.7622943000169471,0.0,0,0
rcs50_k0,77,robust,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.6105733000440523,0.0,0,0
rcs50_k0,78,v1,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.6455225000390783,0.0,0,0
rcs50_k0,78,joint,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.729679400101304,0.0,290,0
rcs50_k0,78,balanced,1.0,0.05,0,60,10,1.0,0.0,0.0,0.8628830999368802,0.0,0,0
rcs50_k0,78,robust,1.0,0.07666666666666666,0,10,10,1.0,0.0,0.0,0.6849153999937698,0.0,0,0
rcs50_k0,79,v1,1.0,0.08333333333333333,0,10,10,1.0,0.0,0.0,0.6416514000156894,0.0,0,0
rcs50_k0,79,joint,1.0,0.08333333333333333,0,10,10,1.0,0.0,0.0,0.7213400000473484,0.0,281,0
rcs50_k0,79,balanced,1.0,0.08666666666666667,0,60,10,1.0,0.0,0.0,0.8413798999972641,0.0,0,0
rcs50_k0,79,robust,1.0,0.07333333333333333,0,10,10,1.0,0.0,0.0,0.6770790000446141,0.0,0,0
rcs50_k0,80,v1,0.9,0.07666666666666666,0,10,10,0.9,0.0,0.0,0.5396389999659732,0.0,0,0
rcs50_k0,80,joint,0.9,0.07666666666666666,0,10,10,0.9,0.0,0.0,0.623969699954614,0.0,282,0
rcs50_k0,80,balanced,1.0,0.06,0,60,10,0.95,0.0,0.0,0.6634128999430686,0.0,0,0
rcs50_k0,80,robust,0.9,0.08,0,10,10,0.9,0.0,0.0,0.5447802999988198,0.0,0,0
rcs50_k0,81,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.515400700038299,0.0,0,0
rcs50_k0,81,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.6025779000483453,0.0,309,0
rcs50_k0,81,balanced,1.0,0.03,0,60,10,1.0,0.0,0.0,0.5387929999269545,0.0,0,0
rcs50_k0,81,robust,1.0,0.03666666666666667,0,16,10,1.0,0.0,0.0,0.8996296999976039,0.0,0,0
rcs50_k0,82,v1,1.0,0.05,0,10,10,1.0,0.0,0.0,0.5398530999664217,0.0,0,0
