method,experiment_seed,trial,candidate_columns,exact_over_columns,power_externality_model,worst_detection_deficit,total_detection_deficit,network_evidence_loss,worst_evidence_retention,total_energy,remote_reports,cpu_cycles,receiver_cpu_cycles,fusion_cpu_cycles,max_uav_cpu_cycles,worst_pd,mean_pd,max_pfa,mean_pfa,design_worst_pd,design_mean_pd,target_rcs_m2,fusion_candidate_limit,heldout_worst_pd,heldout_mean_pd,heldout_scenario_pfa_mean,heldout_max_pfa,lossless_heldout_worst_pd,lossless_heldout_mean_pd,lossless_worst_pd_headroom,columns
fixed_nominal_global,20250915,0,288,True,full_load_envelope,0.56376953125,1.4399902343749997,7.695655932282719e-05,0.9999905120180651,480.0,12.0,1110.0,1080.0,30.0,223.0,0.38623046875,0.8194580078125,0.060546875,0.051312255859375,0.38623046875,0.8194580078125,0.05,3,0.34088134765625,0.81573486328125,0.05061492919921875,0.06304931640625,0.34088134765625,0.81573486328125,0.0,"[{""target"":0,""fusion"":1,""robust_pd"":0.833740234375,""robust_information"":3.813434738971064,""generated_information"":[14.094376366133984,27.147742255853366,12.932102995315361,3.8134347389725245],""network_evidence_loss"":1.460609411196856e-12,""robust_evidence_retention"":0.999999999999617,""receiver_cpu_cycles"":[0.0,72.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0],""fusion_cpu_cycles"":5.0,""bundle"":[[12,1,""nominal""],[1,12,""nominal""],[14,1,""nominal""],[1,14,""nominal""],[1,6,""nominal""]]},{""target"":1,""fusion"":5,""robust_pd"":0.9140625,""robust_information"":5.4650138749714365,""generated_information"":[29.482545468675966,35.378161015772974,9.735324489556684,5.4650138749714365],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,5,""nominal""]]},{""target"":2,""fusion"":1,""robust_pd"":0.974365234375,""robust_information"":8.321693546612423,""generated_information"":[11.931647615810945,8.321693546612423,12.645254768592565,12.634598630461245],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[6,1,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.963623046875,""robust_information"":6.673742643596808,""generated_information"":[19.33756269028418,55.1749375211661,37.620048047165355,6.673742643596808],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[36.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":5.0,""bundle"":[[12,6,""nominal""],[4,6,""nominal""],[6,0,""nominal""],[0,6,""nominal""],[1,6,""nominal""]]},{""target"":4,""fusion"":5,""robust_pd"":0.38623046875,""robust_information"":0.7695079854524998,""generated_information"":[0.7695079854524998,1.5861383079193225,1.7012127306581315,1.0932553074424274],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0],""fusion_cpu_cycles"":5.0,""bundle"":[[4,5,""nominal""],[2,5,""nominal""],[7,5,""nominal""],[5,11,""nominal""],[9,5,""nominal""]]},{""target"":5,""fusion"":12,""robust_pd"":1.0,""robust_information"":24.559538925915746,""generated_information"":[43.221095947135666,29.101046449688788,24.559538925915746,34.25876411094751],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,1,""nominal""],[2,12,""nominal""]]},{""target"":6,""fusion"":2,""robust_pd"":0.82421875,""robust_information"":3.963646348198308,""generated_information"":[3.963646348198308,10.169497914909911,12.18158332601748,7.212824924965738],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[2,12,""nominal""],[13,2,""nominal""]]},{""target"":7,""fusion"":3,""robust_pd"":0.39453125,""robust_information"":0.9283525265134562,""generated_information"":[0.9283566478078087,5.540517221571532,9.781210260146878,3.712147306989695],""network_evidence_loss"":7.695655786221778e-05,""robust_evidence_retention"":0.9999905120180651,""receiver_cpu_cycles"":[0.0,0.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":5.0,""bundle"":[[7,10,""nominal""],[2,10,""nominal""],[10,7,""nominal""],[10,2,""nominal""],[10,3,""nominal""]]},{""target"":8,""fusion"":14,""robust_pd"":0.9072265625,""robust_information"":5.037947695901876,""generated_information"":[22.424988227348805,5.037947695901876,10.78915550053729,29.670361715151223],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,14,""nominal""],[14,1,""nominal""]]},{""target"":9,""fusion"":8,""robust_pd"":0.99658203125,""robust_information"":15.021617648853667,""generated_information"":[75.10156336583813,15.021617648853667,51.70247363421376,117.45209453214133],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[3,8,""nominal""]]}]"
active_modes_global,20250915,0,4032,True,full_load_envelope,0.0010253906249999556,0.0010253906249999556,0.0,1.0,1760.0,5.0,2191.0,2168.0,23.0,708.0,0.948974609375,0.9741943359375,0.062744140625,0.05067138671875,0.948974609375,0.9741943359375,0.05,3,0.94293212890625,0.97266845703125,0.0499664306640625,0.05889892578125,0.94293212890625,0.97266845703125,0.0,"[{""target"":0,""fusion"":1,""robust_pd"":0.995361328125,""robust_information"":10.826743923084962,""generated_information"":[77.38478763650481,136.00934205428533,50.748897765555654,10.826743923084962],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,1,""rescue""]]},{""target"":1,""fusion"":2,""robust_pd"":0.95947265625,""robust_information"":6.976427964818579,""generated_information"":[9.122074194890079,12.302104244544845,10.305205917866928,6.976427964818579],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[5,2,""nominal""],[13,2,""nominal""]]},{""target"":2,""fusion"":6,""robust_pd"":0.982421875,""robust_information"":10.033052725394924,""generated_information"":[10.033052725394924,10.131510409908765,19.077927156837852,15.012819929262246],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[1,6,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.95263671875,""robust_information"":6.289335398802875,""generated_information"":[35.84958104762419,80.24612570098014,39.80711985824691,6.289335398802875],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,6,""intensive""],[4,6,""intensive""]]},{""target"":4,""fusion"":5,""robust_pd"":0.948974609375,""robust_information"":5.744063663633607,""generated_information"":[5.744063663633607,14.806577156286117,14.7180894491372,5.981796566874452],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":4.0,""bundle"":[[13,5,""rescue""],[4,5,""rescue""],[7,5,""rescue""],[9,5,""rescue""]]},{""target"":5,""fusion"":12,""robust_pd"":0.9990234375,""robust_information"":18.685720622250095,""generated_information"":[34.250829466357885,22.67939724758789,18.685720622250095,26.344959698799357],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,1,""nominal""],[2,12,""nominal""]]},{""target"":6,""fusion"":2,""robust_pd"":0.958984375,""robust_information"":6.520805154487186,""generated_information"":[6.520805154487186,12.727742152948618,17.19467537260346,13.458828994708103],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[2,12,""nominal""],[12,2,""nominal""],[13,2,""intensive""]]},{""target"":7,""fusion"":10,""robust_pd"":0.968994140625,""robust_information"":6.435058215363995,""generated_information"":[6.435058215363995,38.15531637827026,73.51636846103236,29.843849202561646],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":4.0,""bundle"":[[7,10,""rescue""],[2,10,""rescue""],[10,7,""rescue""],[3,10,""rescue""]]},{""target"":8,""fusion"":1,""robust_pd"":0.978759765625,""robust_information"":8.810100335144991,""generated_information"":[36.04711174288934,8.810100335144991,10.493800695195581,37.510171044976445],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,14,""intensive""],[14,1,""nominal""]]},{""target"":9,""fusion"":3,""robust_pd"":0.997314453125,""robust_information"":17.650628996847942,""generated_information"":[86.13632283778695,17.650628996847942,59.602589863102246,133.97418693196937],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,3,""nominal""]]}]"
