condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
prior250_k0,11,joint,0.9,0.04666666666666667,0,12,10,1.0,0.0,0.0,0.49645860004238784,0.0,279,0
prior250_k0,11,balanced,1.0,0.06333333333333334,0,60,10,1.0,0.0,0.0,0.395546100102365,0.0,0,0
prior250_k0,11,robust,1.0,0.05333333333333334,0,16,10,1.0,0.0,0.0,0.6668754999991506,0.0,0,0
prior250_k0,12,v1,1.0,0.07,0,10,10,1.0,0.0,0.0,0.34923529997467995,0.0,0,0
prior250_k0,12,joint,1.0,0.07,0,10,10,1.0,0.0,0.0,0.4014791998779401,0.0,262,0
prior250_k0,12,balanced,1.0,0.06666666666666667,0,60,10,1.0,0.0,0.0,0.4005274000810459,0.0,0,0
prior250_k0,12,robust,1.0,0.06,0,15,10,1.0,0.0,0.0,0.7329932999564335,0.0,0,0
prior250_k0,13,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3519750999985263,0.0,0,0
prior250_k0,13,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.4080343000823632,0.0,267,0
prior250_k0,13,balanced,1.0,0.04666666666666667,0,60,10,1.0,0.0,0.0,0.3841434000059962,0.0,0,0
prior250_k0,13,robust,1.0,0.056666666666666664,0,16,10,1.0,0.0,0.0,0.777391399955377,0.0,0,0
prior250_k0,14,v1,0.9,0.056666666666666664,0,25,10,1.0,0.0,0.0,0.8290635999292135,0.0,0,0
prior250_k0,14,joint,0.9,0.056666666666666664,0,25,10,1.0,0.0,0.0,0.8900719999801368,0.0,286,0
prior250_k0,14,balanced,0.9,0.04,0,60,10,0.9833333333333333,0.0,0.0,0.36962899996433407,0.0,0,0
prior250_k0,14,robust,0.8,0.03333333333333333,0,27,10,0.9629629629629629,0.0,0.0,0.9943921000231057,0.0,0,0
prior250_k0,15,v1,1.0,0.03666666666666667,0,11,10,1.0,0.0,0.0,0.3148862000089139,0.0,0,0
prior250_k0,15,joint,1.0,0.03666666666666667,0,11,10,1.0,0.0,0.0,0.36433549993671477,0.0,272,0
prior250_k0,15,balanced,1.0,0.03333333333333333,0,60,10,1.0,0.0,0.0,0.29266930010635406,0.0,0,0
prior250_k0,15,robust,1.0,0.04,0,15,10,1.0,0.0,0.0,0.4619969999184832,0.0,0,0
prior250_k0,16,v1,0.9,0.07333333333333333,0,11,10,1.0,0.0,0.0,0.4951146999374032,0.0,0,0
prior250_k0,16,joint,0.9,0.07333333333333333,0,11,10,1.0,0.0,0.0,0.5567482999758795,0.0,270,0
prior250_k0,16,balanced,1.0,0.07,0,60,10,1.0,0.0,0.0,0.49965579994022846,0.0,0,0
prior250_k0,16,robust,1.0,0.07333333333333333,0,19,10,1.0,0.0,0.0,0.9312396000605077,0.0,0,0
prior250_k0,17,v1,1.0,0.04,0,11,10,1.0,0.0,0.0,0.49964659998659045,0.0,0,0
prior250_k0,17,joint,1.0,0.04,0,11,10,1.0,0.0,0.0,0.5530286999419332,0.0,272,0
prior250_k0,17,balanced,1.0,0.03333333333333333,0,60,10,1.0,0.0,0.0,0.5124690000666305,0.0,0,0
prior250_k0,17,robust,0.9,0.03333333333333333,0,16,10,1.0,0.0,0.0,0.8192787999287248,0.0,0,0
prior250_k0,18,v1,1.0,0.03333333333333333,0,21,10,1.0,0.0,0.0,0.8515440999763086,0.0,0,0
prior250_k0,18,joint,1.0,0.03333333333333333,0,21,10,1.0,0.0,0.0,0.9070403000805527,0.0,316,0
prior250_k0,18,balanced,1.0,0.03,0,60,10,1.0,0.0,0.0,0.31258469994645566,0.0,0,0
prior250_k0,18,robust,1.0,0.04,0,34,10,1.0,0.0,0.0,1.4658820000477135,0.0,0,0
prior250_k0,19,v1,1.0,0.043333333333333335,0,15,10,1.0,0.0,0.0,0.5495102999266237,0.0,0,0
prior250_k0,19,joint,1.0,0.043333333333333335,0,15,10,1.0,0.0,0.0,0.6074020999949425,0.0,274,0
prior250_k0,19,balanced,1.0,0.03333333333333333,0,60,10,1.0,0.0,0.0,0.39308269997127354,0.0,0,0
prior250_k0,19,robust,1.0,0.03666666666666667,0,22,10,1.0,0.0,0.0,0.8760902000358328,0.0,0,0
