method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.8655,0.8586721553834772,0.8720471314952755,0.006687488055899138,0.049610757254069354,0.04883527825083223,0.05039789798962257,0.0007813098693951678,0.04907,0.04830276072647463,0.04984878774356338,0.0007730135085443762,9841.92,4019.2364839108436,16.403200000000005,6.698727473184741,15.378,6.280057006110693,0.9939000000000001,1.0,599.223,0.5304100292548655,3.6231151051009736,3.021689522338196,3.1014613945504053,0.9853462350444959,0.9328463438132795,0.9593951177925205,2.0525257348504438,1.0,1.0,46732.32602941654,148.73927359724945,2.11388438265107,3255.6148633476523,599.223,213.467,0.9958369533421048,0.643,5496.221334243193,0.879,0.8654999999999999,0.854,0.881,,,,proposed_c2f_adaptive_pd,0.006600000000000001,0.003379904827972174,0.009820095172027827,0.08794015801794772,0.052764094810768616,4748.293628622925,2848.976177173754
proposed_c2f_adaptive_pd,0.8721,0.8654108290821565,0.8785033888318896,0.006546279874866556,0.049709838650162694,0.04893540467342795,0.05049587782224534,0.0007802365744086978,0.049396666666666665,0.04862698783584764,0.05017788560147972,0.0007754488828160405,9841.92,4019.2364839108436,16.403200000000005,6.698727473184741,15.378,6.280057006110693,0.9993,1.0,599.223,0.5304100292548655,3.6509400627624418,3.061548237776008,3.1410949573345013,0.9940059301829649,0.9747343514715178,0.9838360183467825,2.2007101982486477,1.0,1.0,2804472.490183076,431.2316407100212,2.0383359879913,48349.71204791071,599.223,122.921,0.995169663204706,0.639,157603.09809655393,0.879,0.8721,0.857,0.888,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.08861075887631681,0.05316645532579007,284951.7665438325,170971.05992629944
exact_marginal_greedy,0.8603,0.8533666962668034,0.866956584341718,0.0067949440374572845,0.04996132243635018,0.04918400769899879,0.050750266314699616,0.0007831293078504123,0.04951666666666667,0.04874609403266694,0.05029877633141977,0.0007763411493764139,9841.92,4019.2364839108436,16.403200000000005,6.698727473184741,15.378,6.280057006110693,0.9957999999999999,1.0,599.223,0.5304100292548655,3.627321590149221,3.019283391287192,3.1002831951916825,0.9848062920709991,0.9303885985964154,0.9575722211616444,2.061299404951156,1.0,1.0,46828.07342155099,148.48080545087316,2.096859943223575,3409.584362041773,0.0,0.0,0.9959858780732875,0.636,5494.803068593167,0.879,0.8603,0.849,0.871,,,,proposed_c2f_adaptive_pd,0.011800000000000001,0.007503366355310629,0.016096633644689374,0.08741180582650539,0.05244708349590322,4758.0221564035255,2854.8132938421145
sense_sinr,0.8436,0.8363488084374546,0.8505872981878242,0.0071192448751847826,0.04977233633512092,0.04899533860363527,0.050561001051549,0.0007828312239568647,0.04919,0.048421863466861184,0.04996968192993617,0.0007739092315374937,9841.92,4019.2364839108436,16.403200000000005,6.698727473184741,15.378,6.280057006110693,0.9939000000000001,1.0,599.223,0.5304100292548655,3.5824617311904277,2.9863819156871982,3.063275228649414,0.9693392015408584,0.8638553874677154,0.9139504856095076,1.872803400435441,1.0,1.0,3286213.990076457,335.57881976799604,1.712818254974441,43498.42860933974,0.0,0.0,0.9953018695093876,0.603,122093.8718521618,0.867,0.8436,0.827,0.854,,,,proposed_c2f_adaptive_pd,0.0285,0.02355546960968175,0.03344453039031826,0.08571498244245025,0.051428989465470136,333899.68523178983,200339.81113907383
