trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,9,300,0.03,10,1,9,640.0,1.0666666666666667,1633.859454617364,135.80225350068704,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1934.0,1934.0,0.0,0.0,"2,0,5,1,10,6,4,7,9,13",0:1-6;1:1-0;2:7-5;3:8-1;4:0-10;5:1-6;6:11-4;7:6-7;8:0-9;9:0-13
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,1,9,640.0,1.0666666666666667,454.6055623214535,94.12116301617996,1.0,7,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2193.0,2193.0,0.0,0.0,"1,3,2,9,10,5,11,0,13,7",0:1-2;1:0-3;2:0-2;3:0-9;4:7-10;5:1-5;6:0-11;7:11-0;8:3-13;9:2-7
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,10,1,9,640.0,1.0666666666666667,711.3530231191937,133.5844414974149,1.0,8,1,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1991.0,1991.0,0.0,0.0,"11,10,3,5,2,6,0,14,4,9",0:2-8;1:8-10;2:10-3;3:4-5;4:1-2;5:4-6;6:1-0;7:10-14;8:8-4;9:14-9
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,1,9,640.0,1.0666666666666667,4182.310323451533,519.2046186254253,1.0,2,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1851.0,1851.0,0.0,0.0,"0,8,14,6,12,1,3,2,13,5",0:1-12;1:10-8;2:6-14;3:2-6;4:0-12;5:3-1;6:1-3;7:4-2;8:1-13;9:2-5
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,1,9,640.0,1.0666666666666667,11706.02272649516,452.5016846767222,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1985.0,1985.0,0.0,0.0,"0,2,1,9,3,6,5,7,13,10",0:0-5;1:7-2;2:7-1;3:3-9;4:4-3;5:1-6;6:1-5;7:1-7;8:1-13;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,1,9,640.0,1.0666666666666667,209.8731141303506,91.05298354159186,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2066.0,2066.0,0.0,0.0,"6,4,9,14,11,7,1,10,12,8",0:5-7;1:1-4;2:4-9;3:11-14;4:6-11;5:13-7;6:7-1;7:4-10;8:4-12;9:10-8
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,1,9,640.0,1.0666666666666667,2179.5352462903,720.6969454927648,1.0,9,1,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1981.0,1981.0,0.0,0.0,"0,1,4,10,11,5,3,7,9,8",0:0-2;1:0-1;2:0-4;3:0-10;4:9-11;5:3-5;6:4-3;7:3-7;8:3-9;9:4-8
7,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,1,9,640.0,1.0666666666666667,632.8894636282583,185.86112853107306,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2058.0,2058.0,0.0,0.0,"2,14,0,10,3,12,4,7,6,8",0:1-4;1:3-14;2:6-0;3:12-10;4:2-3;5:2-12;6:3-4;7:6-7;8:8-6;9:4-8
8,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,10,1,9,640.0,1.0666666666666667,432.7658467850224,158.3477331851851,1.0,0,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2891.0,2891.0,0.0,0.0,"3,1,2,0,9,4,6,11,7,5",0:2-3;1:0-1;2:2-3;3:1-0;4:2-9;5:0-4;6:0-6;7:1-11;8:9-7;9:0-5
9,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,10,1,9,640.0,1.0666666666666667,739.1884988501095,364.17034896633413,1.0,3,1,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1963.0,1963.0,0.0,0.0,"7,1,4,9,5,3,2,6,0,8",0:7-14;1:6-1;2:1-4;3:1-9;4:0-5;5:11-3;6:0-2;7:1-6;8:1-0;9:0-8
