trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,4,6,2560.0,4.266666666666667,1030.2776163591557,129.12724103794955,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4908.0,4908.0,0.0,0.0,"10,0,7,1,12,6,11,4,8,13",0:2-10;1:0-2;2:0-6;3:0-8;4:0-1;5:1-6;6:9-11;7:6-4;8:0-8;9:0-13
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,4,6,2560.0,4.266666666666667,356.3618004028017,207.42527326022056,1.0,7,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,6864.0,6864.0,0.0,0.0,"12,4,8,9,13,5,11,0,7,2",0:1-5;1:0-3;2:0-1;3:0-9;4:2-13;5:1-2;6:14-11;7:11-0;8:2-7;9:3-2
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,10,4,6,2560.0,4.266666666666667,622.0081657215261,83.2115923106659,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,5817.0,5817.0,0.0,0.0,"4,3,10,12,6,11,0,14,8,9",0:2-8;1:8-10;2:4-10;3:4-9;4:0-6;5:4-6;6:1-0;7:10-14;8:10-8;9:14-9
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,4,6,2560.0,4.266666666666667,448.9045666683146,345.00190828086306,1.0,2,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4579.0,4579.0,0.0,0.0,"12,11,0,6,10,3,9,4,13,5",0:2-10;1:1-10;2:6-0;3:2-6;4:2-13;5:1-3;6:0-1;7:2-4;8:3-13;9:2-5
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,4,6,2560.0,4.266666666666667,794.9027549999854,121.16757730416637,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,7819.0,7819.0,0.0,0.0,"8,2,7,9,4,6,12,13,1,10",0:0-5;1:2-7;2:1-7;3:3-9;4:0-4;5:1-6;6:0-6;7:2-1;8:6-1;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,4,6,2560.0,4.266666666666667,230.81161363928464,91.6590834119771,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,7489.0,7489.0,0.0,0.0,"7,8,13,11,6,9,1,14,4,10",0:6-7;1:1-4;2:1-13;3:4-11;4:7-6;5:9-13;6:14-6;7:4-11;8:1-4;9:4-10
6,proposed_c2f_adaptive_pd,8,10,0.8,14,270,0.05185185185185185,9,4,5,2560.0,4.266666666666667,946.4320826619463,303.6647643326294,1.0,9,0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,5650.0,5650.0,0.0,0.0,"2,1,8,6,11,5,3,7,4,9",0:0-2;1:0-1;2:0-4;3:0-6;4:1-9;5:3-4;6:3-5;7:3-7;8:;9:4-9
7,proposed_c2f_adaptive_pd,9,10,0.9,17,300,0.056666666666666664,10,4,6,2560.0,4.266666666666667,233.95304287568487,91.10001266401031,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4780.0,4780.0,0.0,0.0,"3,13,0,14,12,2,11,6,8,4",0:1-4;1:3-13;2:0-6;3:2-12;4:3-2;5:0-2;6:4-11;7:0-6;8:1-8;9:2-4
8,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,10,4,6,2560.0,4.266666666666667,349.36713691338485,170.77403432867342,1.0,0,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,5894.0,5894.0,0.0,0.0,"11,1,2,0,3,4,14,8,9,5",0:3-11;1:0-1;2:2-3;3:0-1;4:2-3;5:0-4;6:0-6;7:1-11;8:1-9;9:0-5
9,proposed_c2f_adaptive_pd,9,10,0.9,9,270,0.03333333333333333,10,4,6,2560.0,4.266666666666667,1347.9335185674906,282.7036091727203,0.9,3,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,7122.0,7122.0,0.0,0.0,"14,6,4,1,5,11,10,13,0,8",0:7-14;1:0-6;2:0-6;3:1-3;4:0-5;5:3-11;6:0-2;7:1-13;8:0-2;9:2-8
