method,experiment_seed,trial,candidate_columns,exact_over_columns,power_externality_model,worst_detection_deficit,total_detection_deficit,total_energy,remote_reports,cpu_cycles,worst_pd,mean_pd,max_pfa,mean_pfa,design_worst_pd,design_mean_pd,heldout_worst_pd,heldout_mean_pd,heldout_scenario_pfa_mean,heldout_max_pfa,columns
fixed_nominal_global,20250915,0,600,True,full_load_envelope,0.772265625,2.326953125,304.0,10.0,703.0,0.177734375,0.7291015625,0.078125,0.049365234375,0.177734375,0.7291015625,0.136962890625,0.705615234375,0.051611328125,0.102294921875,"[{""target"":0,""fusion"":6,""robust_pd"":0.689453125,""robust_information"":2.1261063667238638,""bundle"":[[12,1,""nominal""],[1,6,""nominal""]]},{""target"":1,""fusion"":2,""robust_pd"":0.970703125,""robust_information"":9.45663784970947,""bundle"":[[2,5,""nominal""],[13,2,""nominal""]]},{""target"":2,""fusion"":6,""robust_pd"":0.98046875,""robust_information"":10.033052725394924,""bundle"":[[1,6,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.74609375,""robust_information"":2.8958143380596395,""bundle"":[[12,6,""nominal""],[1,6,""nominal""]]},{""target"":4,""fusion"":4,""robust_pd"":0.177734375,""robust_information"":0.11402637005736498,""bundle"":[[5,4,""nominal""],[5,9,""nominal""]]},{""target"":5,""fusion"":4,""robust_pd"":0.998046875,""robust_information"":17.271543869038382,""bundle"":[[12,1,""nominal""],[12,4,""nominal""]]},{""target"":6,""fusion"":2,""robust_pd"":0.751953125,""robust_information"":2.8288647061174306,""bundle"":[[2,12,""nominal""],[13,2,""nominal""]]},{""target"":7,""fusion"":9,""robust_pd"":0.23828125,""robust_information"":0.2574336915024049,""bundle"":[[7,10,""nominal""],[10,3,""nominal""]]},{""target"":8,""fusion"":3,""robust_pd"":0.76953125,""robust_information"":2.6796633522671853,""bundle"":[[12,14,""nominal""],[13,14,""nominal""]]},{""target"":9,""fusion"":3,""robust_pd"":0.96875,""robust_information"":7.820950872166817,""bundle"":[[13,3,""nominal""]]}]"
active_modes_global,20250915,0,1950,True,full_load_envelope,0.7625,1.8816406249999997,364.0,11.0,634.0,0.1875,0.7755859375,0.09765625,0.052197265625,0.1875,0.7755859375,0.1376953125,0.74462890625,0.05208740234375,0.0908203125,"[{""target"":0,""fusion"":6,""robust_pd"":0.78125,""robust_information"":2.7066859807712405,""bundle"":[[12,1,""intensive""]]},{""target"":1,""fusion"":5,""robust_pd"":0.990234375,""robust_information"":9.847870518354,""bundle"":[[2,5,""nominal""],[13,2,""nominal""]]},{""target"":2,""fusion"":1,""robust_pd"":0.98046875,""robust_information"":10.032777142278212,""bundle"":[[1,6,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":1,""robust_pd"":0.822265625,""robust_information"":3.8713055858089045,""bundle"":[[12,6,""intensive""],[1,6,""eco""]]},{""target"":4,""fusion"":10,""robust_pd"":0.1875,""robust_information"":0.20315342899800687,""bundle"":[[13,5,""intensive""]]},{""target"":5,""fusion"":4,""robust_pd"":0.998046875,""robust_information"":17.271543869038382,""bundle"":[[12,1,""nominal""],[12,4,""nominal""]]},{""target"":6,""fusion"":6,""robust_pd"":0.84375,""robust_information"":3.647856267949112,""bundle"":[[2,12,""intensive""],[2,1,""eco""]]},{""target"":7,""fusion"":10,""robust_pd"":0.353515625,""robust_information"":0.5611186374034567,""bundle"":[[7,10,""intensive""]]},{""target"":8,""fusion"":3,""robust_pd"":0.830078125,""robust_information"":3.4950834156951087,""bundle"":[[12,14,""intensive""],[13,14,""eco""]]},{""target"":9,""fusion"":3,""robust_pd"":0.96875,""robust_information"":7.820950872166817,""bundle"":[[13,3,""nominal""]]}]"
