trial,arm,p_d,p_fa,links,overhead_bits,overhead_delay_s,weak_detected,d_fuse_median,pd_per_mbit,kappa_median_db
0,baseline,0.8,0.05333333333333334,25,8320.0,0.013866666666666671,1,17.075390971182248,96.15384615384617,58.76136607005074
0,robust,0.9,0.07,58,15360.0,0.025600000000000008,1,677.4300158813336,58.59375,58.76136607005074
0,links12,0.9,0.05333333333333334,40,13440.0,0.022400000000000007,1,21.09339275154069,66.96428571428571,58.76136607005074
0,robust_links12,0.9,0.06333333333333334,60,19200.0,0.03200000000000001,1,374.93750081266114,46.87500000000001,58.76136607005074
