method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.858,0.8349936351835585,0.878266305428586,0.021636335122513728,0.050118203309692674,0.047690793332627025,0.052662333429555695,0.002485770048464335,0.049466666666666666,0.04707005168636488,0.051978651463701064,0.0024542998886680906,10233.6,3917.610373684448,17.056000000000004,6.5293506228074145,15.99,6.121266208881949,0.9890000000000001,1.0,606.2,0.5314911618169282,4.0558642158053155,3.564075630846245,3.6267169968746304,0.9855635296301163,0.9265603963166452,0.959171733184559,2.898326572604575,1.0,1.0,6420.880149562921,154.4717327133896,1.759218376573264,3243.3224156272568,606.2,206.49,0.9973548387096774,0.67,930.8220817992873,0.85,0.858,0.79,0.9,0.0,0.0,0.0,0.08384146341463414,0.05030487804878048,627.431221619266,376.4587329715595
proposed_c2f_adaptive,0.854,0.8307594766742207,0.8745310791266149,0.0218858012261971,0.049375211077338735,0.046965415068925584,0.05190191999509393,0.0024682524630841723,0.04873333333333333,0.04635412108148048,0.05122810318942753,0.0024369910539735265,10323.2,4129.517860477177,17.205333333333336,6.882529767461964,16.13,6.452371656995588,0.9890000000000001,1.0,606.2,0.5314911618169282,4.055145189053668,3.564075630846245,3.626917805874449,0.9855494144081136,0.9265603963166452,0.9591294536229534,2.8962474554952236,1.0,1.0,6420.874702901379,154.4717327133896,1.759218376573264,3243.3224156272568,606.2,58.58,0.9973548387096774,0.67,930.8222758327756,0.85,0.8540000000000001,0.79,0.9,0.004,-0.0015156475301425576,0.009515647530142557,0.08272628642281463,0.04963577185368877,621.9849177485062,373.1909506491037
