trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,eta_survive_q,s_q_energy,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,gate_targets,supported_targets,n_candidates,t_h0,thr_h0,det_h0,dof_h0
5,tp_uic_stage1,7,6,4.072323342681635e-13,9.73468631238045,20.66856907571369,0,28,6.530445198053478,0.6473291048939132,0.9999815951713694,1.3743755221193914e-13,5.958255563186996e-05,6.598310359242399e-10,8.588629572521614e-14,0.000284352327246377,0.00026211227357037615,1.877522594547087,0,0,0,13.22737479223741,20.66856907571369,0,28
5,tp_uic_full,7,6,4.072323342681635e-13,10.378868036542642,20.66856907571369,0,28,34.00649762449417,0.5575447635416295,0.9924675757741108,1.3743755221193914e-13,8.175316291621366e-05,1.2370423797139938e-09,1.248457531774041e-13,0.0004111167527757176,0.0003816160083697703,1.0000004136604494,10,3,126,12.091247799273471,20.66856907571369,0,28
5,perfect_channel,7,6,4.072323342681635e-13,13.733718531698958,20.66856907571369,0,28,inf,1.0,1.0,1.3743755221193914e-13,0.00013081855648727192,2.2429118186134355e-09,1.7390377965884133e-13,0.0006651356282667366,0.0006093990589177813,1.0,0,0,0,16.275158888512124,20.66856907571369,0,28
6,no_ic,14,6,3.291184733556241e-13,12.879456208753549,20.66856907571369,0,28,0.0,1.0,1.0,3.485269369550773e-13,0.05104801651225392,1.1625351926116197e-06,7.158510016630494e-09,0.5428272351881108,0.40403484747814505,282.2333808105772,0,0,0,12.805315255414335,20.66856907571369,0,28
6,fixed_kappa,14,6,3.291184733556241e-13,9.88696674390758,20.66856907571369,0,28,39.99999999999998,1.0,1.0,3.485269369550773e-13,0.05632168939111132,1.4156671801944512e-06,3.3331061306810705e-08,0.6475358831703333,0.42840595770170886,1.0281233380810573,0,0,0,13.734431570154992,20.66856907571369,0,28
6,plain_ls,14,6,3.291184733556241e-13,12.54997319737869,20.66856907571369,0,28,39.55303224547689,0.9283029806216009,0.889079478230005,3.485269369550773e-13,0.05072323199514064,1.155605111153985e-06,3.5564492483704333e-09,0.5393117622030532,0.40289889680230917,0.9999999999999976,0,0,0,13.168009569944411,20.66856907571369,0,28
6,ridge_ls,14,6,3.291184733556241e-13,12.549974289020575,20.66856907571369,0,28,39.555838968466524,0.9283029866401908,0.8890797672314406,3.485269369550773e-13,0.050723467316936846,1.1556147330608472e-06,3.558893229063229e-09,0.5393143366530886,0.40289926578858953,0.9999999999999987,0,0,0,13.16494793433795,20.66856907571369,0,28
6,protected_ls,14,6,3.291184733556241e-13,15.978608253661267,20.66856907571369,0,28,14.094671031078397,0.9278200033953177,0.8908185074914978,3.485269369550773e-13,0.05956396715466722,1.605934549815412e-06,6.898128730832691e-09,0.5084565026623695,0.3855087181487681,1.2513502374355274,0,0,0,15.480130819470553,20.66856907571369,0,28
6,tp_uic_stage1,14,6,3.291184733556241e-13,15.97715671969378,20.66856907571369,0,28,14.094676223782745,0.9278200094617033,0.8908185762840342,3.485269369550773e-13,0.059564601756196066,1.605924180827068e-06,6.899443739343181e-09,0.5084629313376924,0.38551193046035015,1.2511666815436107,0,0,0,15.47293241379317,20.66856907571369,0,28
6,tp_uic_full,14,6,3.291184733556241e-13,12.552069329278618,20.66856907571369,0,28,39.43112269345163,0.9283226793556731,0.8895067435120599,3.485269369550773e-13,0.05126160722642824,1.170655342270317e-06,3.6075569080646087e-09,0.5392745639702953,0.4028882440001048,1.000000001113005,10,3,126,13.15872320132773,20.66856907571369,0,28
6,perfect_channel,14,6,3.291184733556241e-13,9.175475835428358,20.66856907571369,0,28,inf,1.0,1.0,3.485269369550773e-13,0.056510377267935424,1.447712637369352e-06,3.4777353995016834e-08,0.6581604993380333,0.43060188847189906,1.0,0,0,0,13.914625766765855,20.66856907571369,0,28
7,no_ic,10,8,4.628980229055727e-13,12.056679323391709,20.66856907571369,0,28,0.0,1.0,1.0,3.603693130819621e-13,0.0001372499609020058,3.240457370426277e-07,3.483500709639268e-09,0.0010710688776602233,0.0008702604907959962,2.983030196520534,0,0,0,16.02587896274388,20.66856907571369,0,28
