trial,arm,t_h1,threshold,detected,dof,rho_weighted,ncp_unit,ncp_best,kappa_db,eta_survive
3,protected_ls,13.95741582048091,20.66856907571369,0,28,1.0,4.5752339351176925,1.3986485713464811,10.536114869136906,0.9999999391241838
3,tp_uic_stage1,13.964678054667928,20.66856907571369,0,28,1.0,4.57620320911402,1.3986867519439283,10.536163634771158,0.9999999392193203
3,tp_uic_full,18.69000803501105,20.66856907571369,0,28,1.0,6.454610821900793,1.927091011689561,33.917429127270054,0.9942572967629264
3,perfect_channel,19.656966089736663,20.66856907571369,0,28,1.0,6.533485504092033,1.9258725030150106,inf,1.0
4,no_ic,14.03253766774099,20.66856907571369,0,28,1.0,8.213199925123785,3.140447879084152,0.0,1.0
4,fixed_kappa,15.139507776584638,20.66856907571369,0,28,1.0,8.42788891350715,3.1656528404728004,40.000000000000014,1.0
4,plain_ls,13.984944570862499,20.66856907571369,0,28,1.0,8.211862602436913,3.140426128357133,35.89593923494678,0.9558691622148352
4,ridge_ls,13.985966352464395,20.66856907571369,0,28,1.0,8.21188944253033,3.140426156122423,35.91427590622655,0.955874966431257
4,protected_ls,15.672270682206502,20.66856907571369,0,28,1.0,7.49556176536689,2.945019971865264,10.825876349335406,0.9999999992173245
4,tp_uic_stage1,15.688962761741813,20.66856907571369,0,28,1.0,7.496002826996538,2.9452028911392985,10.826032831567922,0.9999999992191003
4,tp_uic_full,14.502600111808412,20.66856907571369,0,28,1.0,8.39614918916417,3.176064910604283,35.719247725160585,0.989510212651378
4,perfect_channel,15.569504965357218,20.66856907571369,0,28,1.0,8.464047126803914,3.1763547808307364,inf,1.0
5,no_ic,12.624866576096448,20.66856907571369,0,28,1.0,4.926319394517773,1.0928801854360595,0.0,1.0
5,fixed_kappa,11.288269653147271,20.66856907571369,0,28,1.0,5.067804253802781,1.130786697646969,39.99999999999999,1.0
5,plain_ls,12.69627630206183,20.66856907571369,0,28,1.0,4.926061756033386,1.0928170159314943,34.804026255338826,0.960548311865746
5,ridge_ls,12.696188888154586,20.66856907571369,0,28,1.0,4.926062158050903,1.0928170721389903,34.809392430573915,0.9605486660388093
5,protected_ls,14.22071399115348,20.66856907571369,0,28,1.0,4.5259601885032,1.0444816498432354,9.861154482886832,0.9999999932362347
5,tp_uic_stage1,14.221563732224148,20.66856907571369,0,28,1.0,4.526016529567002,1.0444938253222469,9.861259062207234,0.9999999932368422
5,tp_uic_full,12.912225840197324,20.66856907571369,0,28,1.0,5.036475755353722,1.1296774220171948,34.2232719169978,0.9921798350429311
5,perfect_channel,11.511431831871478,20.66856907571369,0,28,1.0,5.084413451171596,1.133484131111827,inf,1.0
6,no_ic,21.376322094823713,20.66856907571369,1,28,1.0,10.633659685049796,2.219746879412753,0.0,1.0
6,fixed_kappa,22.779750771756255,20.66856907571369,1,28,1.0,11.497096237182959,2.507644555699954,39.99999999999998,1.0
6,plain_ls,21.508464345769127,20.66856907571369,1,28,1.0,10.632440816364385,2.2194380929541895,39.553032245476885,0.889079478230005
6,ridge_ls,21.508286994274567,20.66856907571369,1,28,1.0,10.632442243809475,2.219438523797491,39.55583896846652,0.8890797672314406
6,protected_ls,19.844353879123574,20.66856907571369,0,28,1.0,8.69511808449157,1.9007696702668162,11.3622029462997,0.9999999890438885
6,tp_uic_stage1,19.832733359875427,20.66856907571369,0,28,1.0,8.695236760930584,1.9007898260587979,11.36248999053123,0.9999999894633327
6,tp_uic_full,22.704055984149313,20.66856907571369,1,28,1.0,11.395598273411997,2.5146743906375786,39.11455557800821,0.967929275404225
6,perfect_channel,23.44401545206788,20.66856907571369,1,28,1.0,11.646719260384065,2.575349152771853,inf,1.0
7,no_ic,13.116574705090644,20.66856907571369,0,28,1.0,7.803782752440627,3.460630499606388,0.0,1.0
7,fixed_kappa,13.428145205587652,20.66856907571369,0,28,1.0,7.907109221739188,3.5169434946552096,39.99999999999999,1.0
7,plain_ls,13.106322418206094,20.66856907571369,0,28,1.0,7.800154163043376,3.4588333125857873,38.685059820667995,0.9866347844107046
7,ridge_ls,13.105366129103162,20.66856907571369,0,28,1.0,7.800777740245963,3.4591410129964038,38.6742070499895,0.9866771782699731
7,protected_ls,11.20023688478286,20.66856907571369,0,28,1.0,4.213387721293812,1.5836980388933464,13.332134133560462,0.999999999839456
7,tp_uic_stage1,11.198336753654086,20.66856907571369,0,28,1.0,4.213836587795501,1.5840372257621376,13.332126125056014,0.9999999998466851
7,tp_uic_full,13.180463051722372,20.66856907571369,0,28,1.0,7.903825540295626,3.5221453721155136,38.75631633109339,0.9983324453192036
7,perfect_channel,13.22162622861531,20.66856907571369,0,28,1.0,7.9442386643352405,3.5431147255983166,inf,1.0
8,no_ic,19.787507170805544,20.66856907571369,0,28,1.0,4.741553199746325,1.9933972829087856,0.0,1.0
8,fixed_kappa,20.665848868140063,20.66856907571369,0,28,1.0,4.832109272566889,2.009198573823426,39.999999999999986,1.0
8,plain_ls,19.80082227545942,20.66856907571369,0,28,1.0,4.735284727986857,1.9899668704708955,34.441635152390006,0.9570240949070298
8,ridge_ls,19.80806481607548,20.66856907571369,0,28,1.0,4.73648288679643,1.9907844675252058,34.567695987996416,0.9577683234821576
8,protected_ls,20.54882701771897,20.66856907571369,0,28,1.0,4.159310660245852,1.5718579371345085,8.529437340633025,0.9999999964426827
8,tp_uic_stage1,20.560089642967505,20.66856907571369,0,28,1.0,4.162088027945777,1.5732428949151513,8.529765140430925,0.9999999965211703
8,tp_uic_full,20.075214384049524,20.66856907571369,0,28,1.0,4.803135080847955,2.0075294681685247,34.79905628344727,0.9860410525907639
8,perfect_channel,21.437242407558138,20.66856907571369,1,28,1.0,4.840362003694704,2.0106735811013223,inf,1.0
9,no_ic,31.744133212901673,20.66856907571369,1,28,1.0,18.009788258244853,7.83539918164423,0.0,1.0
9,fixed_kappa,34.899434116521526,20.66856907571369,1,28,1.0,22.58855675325538,11.711142050007428,39.99999999999998,1.0
9,plain_ls,29.549777539506405,20.66856907571369,1,28,1.0,17.453899648614,7.4007503319718255,36.447588386669686,0.7403484181864036
9,ridge_ls,30.00244393682061,20.66856907571369,1,28,1.0,17.565339689015513,7.490047259409477,36.48836857667852,0.7485950308267163
9,protected_ls,31.405895288173422,20.66856907571369,1,28,1.0,15.38267900454005,6.04783502648823,10.017130278591786,0.9999999975262184
9,tp_uic_stage1,30.944242878149936,20.66856907571369,1,28,1.0,15.42664738070216,6.080358785631162,10.017724039657823,0.9999999979977086
9,tp_uic_full,32.44334518863853,20.66856907571369,1,28,1.0,21.49081476811528,10.805079053233776,33.21120388201695,0.9533316766782465
9,perfect_channel,35.96207419693857,20.66856907571369,1,28,1.0,23.42429106285081,12.440220680881893,inf,1.0
10,no_ic,21.506539252218978,20.66856907571369,1,28,1.0,9.738266525583924,2.5331249671262306,0.0,1.0
10,fixed_kappa,21.741506953770795,20.66856907571369,1,28,1.0,10.95417911855306,3.2759680269396867,39.99999999999999,1.0
10,plain_ls,21.194856749382595,20.66856907571369,1,28,1.0,9.718215358058277,2.5268226626233563,40.872465884277915,0.8541785156264555
10,ridge_ls,21.201452433138147,20.66856907571369,1,28,1.0,9.718769333598916,2.526861591225786,40.897201089317164,0.8542901405553507
10,protected_ls,19.519789491756597,20.66856907571369,0,28,1.0,7.462878632007679,1.7087794988025984,7.9572152201669875,0.9999999993630491
10,tp_uic_stage1,19.73051680692243,20.66856907571369,0,28,1.0,7.482379214893588,1.7094724010021192,7.957673784693313,0.9999999993855864
10,tp_uic_full,23.406959494325136,20.66856907571369,1,28,1.0,10.607673723289471,3.049556071605213,40.52313086225339,0.9192792779805409
10,perfect_channel,21.62179103754667,20.66856907571369,1,28,1.0,11.081344709810251,3.356887328783903,inf,1.0
11,no_ic,15.83307089317195,20.66856907571369,0,28,1.0,5.132240449165517,1.5364562463582505,0.0,1.0
11,fixed_kappa,16.619420003599743,20.66856907571369,0,28,1.0,5.324669386985242,1.588876429308281,39.99999999999999,1.0
11,plain_ls,15.851466516763475,20.66856907571369,0,28,1.0,5.121099278127714,1.5334076971782007,35.259878679941515,0.9519899013777163
11,ridge_ls,15.849628216010299,20.66856907571369,0,28,1.0,5.122152084165416,1.533598457150989,35.522797700962066,0.9522472083672558
11,protected_ls,17.7719254047019,20.66856907571369,0,28,1.0,4.625589197661126,1.4344391546230726,8.568308500992835,0.9999999993709143
11,tp_uic_stage1,17.786811508137156,20.66856907571369,0,28,1.0,4.632116928585889,1.43713715239011,8.568612220002537,0.9999999993740678
11,tp_uic_full,16.228840257196577,20.66856907571369,0,28,1.0,5.268014480795627,1.585321886182864,35.43835600024433,0.987740409125172
11,perfect_channel,16.594797754518208,20.66856907571369,0,28,1.0,5.341649252489873,1.596054789463706,inf,1.0
12,no_ic,29.019741524218063,20.66856907571369,1,28,1.0,15.994358209299445,5.414688501309799,0.0,1.0
12,fixed_kappa,29.464541935063835,20.66856907571369,1,28,1.0,16.40084282878967,5.662322246316946,39.99999999999999,1.0
12,plain_ls,28.15913455137798,20.66856907571369,1,28,1.0,15.903195313244778,5.3864193895831765,35.945761847031555,0.959456283380853
12,ridge_ls,28.43638901406335,20.66856907571369,1,28,1.0,15.950531200384823,5.400905417897577,36.97814272179349,0.9604308951781582
12,protected_ls,27.499192615671188,20.66856907571369,1,28,1.0,13.364237469060782,3.6932966468813917,10.631451433667111,0.9999999737502999
12,tp_uic_stage1,27.484960180033045,20.66856907571369,1,28,1.0,13.366583987942976,3.694014393981783,10.633550212281229,0.9999999746514537
12,tp_uic_full,29.39816441924087,20.66856907571369,1,28,1.0,16.369111437929007,5.65671379880512,37.176256068923315,0.9872680668110344
12,perfect_channel,30.075280905906943,20.66856907571369,1,28,1.0,16.489178397993307,5.7288130621109605,inf,1.0
13,no_ic,36.76645484742902,20.66856907571369,1,28,1.0,15.121278271244778,3.172032144183415,0.0,1.0
13,fixed_kappa,37.75038320416007,20.66856907571369,1,28,1.0,15.340343183034028,3.18214279270439,40.0,1.0
13,plain_ls,36.52178740601476,20.66856907571369,1,28,1.0,15.0968475421353,3.171873164227088,37.503245779438174,0.9904843658020019
13,ridge_ls,36.5587903755678,20.66856907571369,1,28,1.0,15.103620528964978,3.1719118976661407,37.769352005683615,0.9908508462387168
13,protected_ls,35.99279134999958,20.66856907571369,1,28,1.0,14.52493478047542,3.137609209212852,8.82369705636167,0.9999999995938299
13,tp_uic_stage1,35.989437236703495,20.66856907571369,1,28,1.0,14.527026447787522,3.13764517971204,8.823691398999971,0.9999999996037047
13,tp_uic_full,36.96678707142077,20.66856907571369,1,28,1.0,15.327975977184868,3.1801203428238902,38.245510809565516,0.9994529803005489
13,perfect_channel,37.61789194411652,20.66856907571369,1,28,1.0,15.37687844679121,3.1833775192165654,inf,1.0
14,no_ic,20.35086253753926,20.66856907571369,0,28,1.0,6.338781578753156,1.3409364339311831,0.0,1.0
14,fixed_kappa,21.54432866984086,20.66856907571369,1,28,1.0,6.4521062945252945,1.3519652874837207,39.99999999999998,1.0
14,plain_ls,20.505827672741592,20.66856907571369,0,28,1.0,6.336199527208458,1.3408098489312061,36.75128612100491,0.9867596870537273
14,ridge_ls,20.500280675710304,20.66856907571369,0,28,1.0,6.336297037236007,1.3408144355574152,36.76126974100837,0.9867739219125152
14,protected_ls,18.638950106444284,20.66856907571369,0,28,1.0,5.607595784727066,1.2177900049195938,10.796875165365309,0.9999999921300073
14,tp_uic_stage1,18.640804157248027,20.66856907571369,0,28,1.0,5.6080262892788735,1.2179322086159279,10.796927729726917,0.9999999921926369
14,tp_uic_full,20.701069139927352,20.66856907571369,1,28,1.0,6.426837384390579,1.3488011046021229,35.539036338596645,0.9954687209398819
14,perfect_channel,21.357604921568576,20.66856907571369,1,28,1.0,6.471925710499488,1.3534536569567868,inf,1.0
15,no_ic,22.520452683294735,20.66856907571369,1,28,1.0,4.195955802785765,0.7488953826385596,0.0,1.0
15,fixed_kappa,21.161543102615944,20.66856907571369,1,28,1.0,4.506675986311538,0.8709869541747671,40.0,1.0
15,plain_ls,22.479358870249825,20.66856907571369,1,28,1.0,4.194926545407811,0.7488671586343542,34.95262921346073,0.8906115773080869
15,ridge_ls,22.47927306928423,20.66856907571369,1,28,1.0,4.194931660999746,0.748867371733151,34.96224017782222,0.8906159465338602
15,protected_ls,22.934690177160206,20.66856907571369,1,28,1.0,3.3172722518175943,0.668305683802727,7.996873015398727,0.9999999981360354
15,tp_uic_stage1,22.93138085354856,20.66856907571369,1,28,1.0,3.317651943320023,0.6683145734787461,7.997036949849309,0.9999999981380729
15,tp_uic_full,22.94677294567759,20.66856907571369,1,28,1.0,4.344028256790864,0.7723378498475159,34.51579500828525,0.9430894638522821
15,perfect_channel,20.822589803155516,20.66856907571369,1,28,1.0,4.531414306863395,0.8821594995865182,inf,1.0
16,no_ic,17.286590970357608,20.66856907571369,0,28,1.0,6.393508276156314,2.0192236865694024,0.0,1.0
16,fixed_kappa,15.652362584817737,20.66856907571369,0,28,1.0,7.075380765015209,2.0926846455479677,40.0,1.0
16,plain_ls,16.907779737202517,20.66856907571369,0,28,1.0,6.383300907930363,2.0171749797769745,39.16526300797275,0.936892540964867
16,ridge_ls,16.95314252804566,20.66856907571369,0,28,1.0,6.384306984407446,2.017427718465117,39.096275673381484,0.9369058484254
16,protected_ls,17.469944635583197,20.66856907571369,0,28,1.0,5.536337644100764,1.917626539708562,5.872853030543368,0.9999999571380702
16,tp_uic_stage1,17.63414773451629,20.66856907571369,0,28,1.0,5.541422593624763,1.9181136071365288,5.873455646732913,0.9999999634925493
16,tp_uic_full,18.290107880573153,20.66856907571369,0,28,1.0,6.91073242109917,2.2075756209672277,37.0545822306519,0.9632901290542235
16,perfect_channel,15.768335320843072,20.66856907571369,0,28,1.0,7.13803648956428,2.1008959776020455,inf,1.0
17,no_ic,13.48934304817173,20.66856907571369,0,28,1.0,4.424101884307816,1.4889353421955345,0.0,1.0
17,fixed_kappa,12.3434250313022,20.66856907571369,0,28,1.0,4.453978124761646,1.4920861625988329,39.99999999999999,1.0
17,plain_ls,13.4796729290236,20.66856907571369,0,28,1.0,4.423966161229379,1.4889009301881926,36.42030039685975,0.9913388130509942
17,ridge_ls,13.48063139073785,20.66856907571369,0,28,1.0,4.423967289066097,1.4889013800179154,36.43803506434117,0.9913390838529527
17,protected_ls,13.65971953278449,20.66856907571369,0,28,1.0,4.186711613675352,1.4787877618767993,12.920355899398945,0.9999999872068511
17,tp_uic_stage1,13.658697970293463,20.66856907571369,0,28,1.0,4.186997803270855,1.4788188430021658,12.920725442451516,0.9999999872083782
17,tp_uic_full,13.763325420657921,20.66856907571369,0,28,1.0,4.444032184046426,1.4907105519950277,36.02223792647222,0.9968796807566623
17,perfect_channel,12.251496847584939,20.66856907571369,0,28,1.0,4.45659895215867,1.492197609294856,inf,1.0
18,no_ic,13.04302489827869,20.66856907571369,0,28,1.0,10.962693925468844,2.5749866431081174,0.0,1.0
18,fixed_kappa,12.98619608562472,20.66856907571369,0,28,1.0,10.97229833438614,2.578706157692433,39.999999999999986,1.0
18,plain_ls,13.066718793182526,20.66856907571369,0,28,1.0,10.960586711150578,2.574018675465767,40.96625586560645,0.999262016671047
18,ridge_ls,13.058983352254497,20.66856907571369,0,28,1.0,10.961121309391492,2.5742669931118853,41.08697786666772,0.9992867049722384
18,protected_ls,12.682138717734285,20.66856907571369,0,28,1.0,10.80407222271015,2.537966292359691,24.02451457711393,0.9999999999993361
18,tp_uic_stage1,12.682065307545958,20.66856907571369,0,28,1.0,10.804187023687875,2.5380174814713405,24.027199577872985,0.999999999999346
18,tp_uic_full,13.049279935672033,20.66856907571369,0,28,1.0,10.969764379399086,2.577848228428762,41.06949745115496,0.999681136513852
18,perfect_channel,13.007058861793237,20.66856907571369,0,28,1.0,10.97324472565371,2.579036635928385,inf,1.0
19,no_ic,21.209432916982415,20.66856907571369,1,28,1.0,3.5957098964444216,0.6850412404360611,0.0,1.0
19,fixed_kappa,20.535236012196403,20.66856907571369,0,28,1.0,3.679587172906372,0.7151433770852434,40.00000000000001,1.0
19,plain_ls,21.883035827733313,20.66856907571369,1,28,1.0,3.58512423426835,0.6816474910157407,36.58833799363378,0.9897018381152658
19,ridge_ls,21.724668412204093,20.66856907571369,1,28,1.0,3.5869635615049353,0.6822274872084918,37.153676987415864,0.9900867792533682
19,protected_ls,23.387048395078644,20.66856907571369,1,28,1.0,3.166451180566389,0.6216404154452656,10.670966567853192,0.999999995747013
19,tp_uic_stage1,23.481252465631982,20.66856907571369,1,28,1.0,3.1673757506481723,0.6216692666271117,10.672634957560518,0.9999999963760167
19,tp_uic_full,21.651776219317306,20.66856907571369,1,28,1.0,3.644915231886794,0.7068060411467133,36.98194161221634,0.9957731417858142
19,perfect_channel,20.66058826937815,20.66856907571369,0,28,1.0,3.6885132218081162,0.7187741764849834,inf,1.0
